"code","iso","country","TBN.ind.1996","TBN.ind.1997","TBN.ind.1998","TBN.ind.1999","TBN.ind.2000","TBN.ind.2001","TBN.ind.2002","TBN.ind.2003","TBN.ind.2004","TBN.ind.2005","TBN.ind.2006","TBN.ind.2007","TBN.ind.2008","TBN.ind.2009","TBN.ind.2010","TBN.ind.2011","TBN.ind.2012","TBN.ind.2013","TBN.ind.2014","TBN.ind.2015","TBN.ind.2016","TBN.ind.2017","TBN.ind.2018","TBN.ind.2019","TBN.ind.2020","TBN.ind.2021","TBN.ind.2022","TBN.ind.2023","TBN.ind.2024","TBN.ind.2025"
180,"COD","Dem. Rep. Congo",29.5910075249819,29.5910075249819,29.5910075249819,29.5910075249819,29.5910075249819,29.5910075249819,29.5910075249819,29.5910075249819,31.5119289003707,31.5119289003707,33.3852362399823,37.3802246542697,45.0977481488637,45.6364509604353,45.6364509604353,45.6364509902223,45.784574985607,45.784574985607,45.784574985607,45.784574985607,47.06463084791,49.3689072864277,49.3689072864277,49.437491826732,49.437491826732,49.437491826732,49.437491826732,49.437491826732,49.437491826732,49.437491826732
208,"DNK","Denmark",46.1110509617493,46.1110754340147,46.1222789900757,46.1314961775243,46.1449307266187,46.191031249612,46.2540026281087,46.27969347048,46.3406239045963,46.359271980791,46.3646711928407,46.4524140397433,46.4603667207173,46.7603013804557,46.7889294490473,50.1734028362937,50.1810173266647,50.1892030342283,50.1952392655093,50.1998550170463,50.24302559779,50.254291242174,50.29024211293,50.2972275225517,50.2972275225517,50.3160748466437,50.3180317064147,50.3221566602497,50.3221566602497,50.322155469825
262,"DJI","Djibouti",0,0,0,0,0,0,0.254378618396592,0.254378618396592,0.254378618396592,0.254378618396592,0.254378618396592,0.254378618396592,0.254378618396592,0.254378618396592,0.254378618396592,0.254378618396592,0.254378618396592,4.42400806374403,4.42400806374403,4.42400806374403,4.42400806374403,4.42400806374403,4.42400806374403,4.42400806374403,4.42400806374403,4.42400806374403,4.42400806374403,4.42400806374403,4.42400806374403,4.42400806374403
212,"DMA","Dominica",55.634370363029,55.634370363029,55.634370363029,55.634370363029,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993,70.3766868540993
214,"DOM","Dominican Republic",17.136000612092,17.136000612092,17.136000612092,17.136000612092,17.136000612092,17.136000612092,18.1769926828711,18.1769926828711,55.58497968746,55.58497968746,55.58497968746,55.58497968746,55.58497968746,65.908402669971,65.908402669971,67.0423763035463,67.0423763035463,68.922475925492,68.9224759253697,68.9224759253713,68.9398007531423,68.9398007531423,68.9398007531423,68.9398007531423,68.9398007531423,69.884691949663,70.0576162656717,70.0576162656717,70.0576162656717,70.0576162656717
218,"ECU","Ecuador",31.2913751138676,31.2913751138676,31.2913751136198,38.962864501905,39.74697520557,39.7469752369533,40.128667101122,40.707656209588,47.030462380226,47.030462380226,47.2966627748473,47.2966627748477,47.2992724102997,47.299272410297,53.1674154249483,53.2342440733793,53.780765007224,53.780765007224,54.8716113788203,54.8716113788203,54.8994801171207,62.5858820397753,63.2416143227897,63.5701789304357,63.595341714388,63.9768814176973,64.1591729327803,64.2793334255867,64.2832235466613,64.439619237233
818,"EGY","Egypt",19.0589276940593,19.0589276940593,20.2031533862661,20.222315561294,20.222315561294,20.222315561294,23.8291383437471,25.327831704979,25.327831704979,25.327831704979,25.327831704979,42.5810798677113,42.5810798677113,42.5810798677113,42.6218224235563,42.6218224235563,42.6268308790467,42.6268308790467,42.6268308790467,42.6268308790467,42.6268308790467,42.6268308790467,42.6268308790467,42.6268308790467,42.6268308790467,42.6268308790467,42.6268308790467,42.6268308790467,42.6268308790467,42.6268308790467
222,"SLV","El Salvador",0,0.254623011714402,0.254623011714402,0.254623011714402,0.254623011714402,0.254623011714402,0.254623011714402,0.254623011714402,0.254623011714402,13.6704098251714,13.6704098251714,14.4560748393948,15.231671051919,15.5890854614382,18.3751951365962,22.8075541848574,22.8122111250051,22.8274133625118,23.495186991849,23.7883649031433,23.8910137931373,24.0112826850635,24.0206722663736,24.0566746162348,24.0566746162348,24.0566746162348,24.0566746162348,24.0566746162348,24.0566746162348,24.0566746162348
226,"GNQ","Equatorial Guinea",23.9252238594712,23.9252238594712,23.9252238594712,23.9252238594712,58.873384674481,58.873384674481,58.873384674481,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627,59.1585600357627
232,"ERI","Eritrea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"EST","Estonia",31.5113858576669,35.7349810205147,36.567030397311,36.885203455064,36.885203455864,36.954700681023,37.5571228817347,38.356434670483,50.7992880871633,54.4917522954677,57.572197533811,59.3275871988613,59.3333492747323,59.600293990273,60.233731373397,60.3336712231117,60.3539321415683,60.5019285787947,60.939521805607,60.9700125478587,61.0700556269363,61.415606400718,61.973134676804,64.0281732983367,64.335377692224,64.6436038757607,65.2341570708053,65.747438755372,65.7845828772737,65.7845828772737
748,"SWZ","Eswatini",13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.3079783857983,13.5360496487982,13.5360496487982,13.9700403679044,13.9700403679044,13.9700403679044,13.9700403679044,13.9700403679044,15.5319467727418,15.5319467727418,15.5319467727418,15.5319467727418,15.5319467727418,15.5319467727418
231,"ETH","Ethiopia",34.316514521649,34.316514521649,34.477237036229,34.477237036229,34.755557021608,34.755557021608,34.755557021608,34.787868916802,34.787868916802,35.0464310527043,36.205054669253,36.7549241977273,36.7549241977273,36.7549241977273,37.7626413335143,41.043050371422,41.1577488695147,41.521739348254,41.5217393482503,42.05660625802,42.7366265697393,56.4981460670467,56.4981460670467,56.4981460670467,56.4981460670467,56.4981460670467,56.4981460670467,56.4981460670467,56.4981460670467,56.4981460670467
234,"FRO","Faeroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2750561740688,7.2750561740688,7.2750561740688,7.2750561740688,7.2750561740688,7.2750561740688,7.2750561740688,7.2750561740688,7.2750561740688,7.2750561740688,7.2750561740688,7.2750561740688,7.2750561740688,7.2750561740688
238,"FLK","Falkland Islands",1.48966513785014,1.48966513785014,1.48966513785014,1.48966513785014,1.48966513785014,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836,1.78255397405836
242,"FJI","Fiji",4.07216192955123,4.32925564172747,4.32925564172747,4.32925564172747,4.3498964376668,4.3498964376668,4.3498964376668,4.3498964376668,4.48639569873957,4.48639569873957,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937,8.13611065960937
246,"FIN","Finland",28.0766869158683,28.1312156802133,32.3652136830766,32.3970641246281,32.4673303600163,32.5099508616315,32.5835623934866,32.6333299733154,33.937378839157,34.2584840995453,34.30389540122,34.346073671522,34.412865401598,34.4597817404727,34.5126544655317,34.585790436979,34.641223107411,34.7054595012783,35.367154197416,42.249872048369,42.2927564643407,42.7327115581237,42.781756945071,42.8675825870587,42.9447401949327,43.194576421815,43.331262374507,43.3970593478773,43.4810483352363,43.4843176452567
250,"FRA","France",40.16603584178,40.833117983939,43.8382968921047,45.2000717837037,45.2063739411167,48.8753726188727,48.8934473366873,49.1943889454373,51.867986527772,52.1339469580783,53.858542663818,62.786227514348,64.605256400126,68.2751640096733,68.5619958736793,69.5639033341903,69.7001814879537,69.7823193629973,73.0252898075797,73.9141965541173,74.8193890339803,75.5814241639623,79.908149500826,83.176477398641,84.241685095353,85.4134836209263,85.9684601362083,86.1082676610387,86.5587161666263,86.5587161666263
258,"PYF","French Polynesia",5.29408168869893,5.62371872808717,5.62371872808717,5.62371872808717,5.62371872808717,5.62371872808717,5.62371872808717,5.62371872808717,5.62371872808717,5.62371872808717,5.62371872808717,5.62371872808717,8.32045064284563,8.32045064284563,8.4058537580666,8.4058537580666,8.4058537580666,8.4058537580666,8.4058537580666,8.4058537580666,10.1518539810697,10.1518539810697,10.1518539810697,10.1518539810697,10.1518539810697,10.1518539810697,10.1518539810697,10.1518539810697,10.1518539810697,10.1518539810697
266,"GAB","Gabon",15.1148855077184,15.1148855077184,15.1148855077184,15.1148855077184,15.1148855077184,15.1148855077184,49.004840632838,49.004840632838,49.004840632838,49.004840632838,49.245858358669,54.2075744155523,54.2075744155523,72.85991156728,73.099760070937,73.099760070937,73.2018463358623,73.2018463358623,73.2018463358623,73.2018463358623,73.2018463358623,73.497074956035,73.497074956035,73.497074956035,73.497074956035,73.497074956035,73.521237960719,73.521237960719,73.521237960719,73.521237960719
270,"GMB","Gambia",15.8486098691737,15.8486098691737,15.8486098691737,15.8486098691737,15.8486098691737,17.5346411590918,17.5346411590918,17.5346411590918,17.5346411590918,17.5346411590918,17.5346411590918,17.6676197196465,17.6676197196465,17.6676197196465,17.6676197196465,17.6676197196465,17.6676197196465,17.6676197196465,25.1023220001622,25.1023220001622,25.1023220001622,25.1023220001622,25.1023220001622,25.1023220001622,25.1023220001622,25.1023220001622,25.1023220001622,25.1023220001622,25.1023220001622,25.1023220001622
268,"GEO","Georgia",61.3120270369533,61.3120270368933,61.3180906581247,61.3180906581247,61.3180906581247,61.3180906581247,61.3180906581247,61.3771410060943,61.3771410060943,61.3771410060943,61.3794368611853,64.697267388033,64.697267388033,64.697267388033,64.697267388033,65.3346954528717,65.4648273699077,65.469711945297,65.48498771834,65.48498771834,65.509577680364,65.509577680364,65.509577680364,65.509577680364,65.5095776803317,70.8379220250717,70.88246786622,74.1979067067853,74.9283208080257,74.9283208080257
276,"DEU","Germany",55.848795258011,59.7655411613753,64.0144301677803,65.947063091945,69.3634656157197,76.1057660337557,77.0842013913107,79.039248525169,88.57182940456,92.4979350376797,97.1899576215657,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
288,"GHA","Ghana",49.0111218845133,49.0111218845133,49.0111218845133,49.0111218845133,49.0111218845133,49.0111218845133,49.0111218845133,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905,49.531053515905
300,"GRC","Greece",32.4276379274585,38.4487410024317,38.7457142987373,38.860457793638,39.244543626379,46.6666627421777,56.340681913119,57.1556879729007,58.5468312700187,62.8900733735347,64.0233753473393,65.0976447448337,75.191460507571,79.460510288199,93.62989242022,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
304,"GRL","Greenland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
308,"GRD","Grenada",26.627206700928,26.627206700928,26.627206700928,26.627206700928,26.627206700928,26.627206700928,26.627206700928,26.627206700928,26.627206700928,26.627206700928,26.627206700928,26.627206700928,26.627206700928,26.627206700928,26.627206700928,26.627206700928,27.252158389124,27.252158389124,27.252158389124,27.252158389124,27.252158389124,27.252158389124,27.252158389124,27.252158389124,27.252158389124,27.252158389124,27.252158389124,27.252158389124,27.252158389124,27.252158389124
320,"GTM","Guatemala",46.6193122706817,48.181770798959,48.421701523255,48.546916625578,49.8469824139643,50.0512652192937,50.2303802928493,51.409974039322,51.7070570254547,53.3171053688003,64.7560351316767,65.040464762391,65.17238812151,65.327109619601,65.4562871281887,65.5170133382867,65.537022781042,65.645154196423,66.2348011816037,66.2393609019813,66.3147598259317,66.425503480898,66.4330959563007,66.541977401807,66.551461941964,66.551461941964,66.551461941964,66.551461941964,66.551461941964,66.551461941964
831,"GGY","Guernsey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4598894645429,24.4598894645429,24.4598894645429,24.4598894645429,24.4598894645429,24.4598894645429,24.4598894645429,24.4598894645429,24.4598894645429,24.4598894645429
324,"GIN","Guinea",50.3737908218357,50.3737908218357,50.3737908218357,50.3737908218357,50.3737908218357,50.3737908218357,89.2904547094943,89.2904547094943,89.2904547094943,94.2765838088383,94.2765838088383,96.2763371811813,96.2763371811813,96.2763371811813,96.2763371811813,96.2763371811813,96.2763371811813,96.2763371811813,96.2763371811813,96.2763371811813,96.2763371811813,96.2763371811813,96.2763371811813,96.2763371811813,96.2763371811813,96.2763371824427,96.2763371824427,96.2763371824427,96.2763371824427,96.2763371824427
624,"GNB","Guinea-Bissau",46.5038704498673,46.5038704498673,46.5038704498673,46.5038704498673,59.0824647954527,59.0824647954527,59.0824647954527,59.0824647954527,59.0824647954527,61.287057020959,61.287057020959,71.619026529308,71.619026529308,71.619026529308,71.619026529308,71.619026529308,71.619026529308,71.619026529308,78.927880905849,87.8990266769093,87.8990266769093,87.8990266769093,87.8990266769093,87.8990266769093,87.8990266769093,87.8990266769093,87.8990266769093,87.8990266769093,87.8990266769093,87.8990266769093
328,"GUY","Guyana",6.87389009378817,6.87389009378817,6.87389009378817,6.87389009378817,6.87389009378817,6.87389009378817,6.87389009378817,6.87389009378817,6.87389009378817,6.87389009378817,6.87389009378817,16.6492983237678,16.6492983237678,16.6492983237678,16.6492983237678,27.8468325099277,27.8468325099277,27.8468325099277,27.8468325099277,27.8468325099277,27.8468325099277,27.8468325099277,27.8468325099277,27.8468325099277,27.8468325099277,27.8468325099277,27.8468325099277,27.8468325099277,27.8468325099277,27.8468325099277
332,"HTI","Haiti",6.920307463232,6.920307463232,6.920307463232,6.920307463232,6.920307463232,6.920307463232,6.920307463232,6.920307463232,6.920307463232,6.920307463232,6.920307463232,6.920307463232,6.920307463232,6.920307463232,6.920307463232,6.920307463232,6.920307463232,7.34823179522743,12.6565220832263,15.5218868906261,15.5218868906261,21.7306610953862,21.7306610953862,21.7306610953862,21.7306610953862,25.0129408987271,25.0129408987271,25.0129408987271,25.0129408987271,25.0129408987271
336,"VAT","Holy See",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,"HND","Honduras",51.9078491996513,51.9078491996513,51.9078491996513,54.3018496535193,54.3018496537257,54.3018496537257,54.3018496537257,54.301849653732,54.301849653732,54.918522507973,56.129999763073,56.129999763073,56.129999763073,56.129999763073,56.3843471176977,56.3843471176977,58.4919885972637,58.6555061179653,58.6555061179653,58.6626979318927,59.3594231269763,59.3602766610777,59.368591810371,59.371095664683,59.371095664683,59.3710956646543,59.3710956646543,59.3710956646543,59.3710956646543,59.3710956646543
344,"HKG","Hong Kong",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
348,"HUN","Hungary",23.5388413820492,29.1542783021766,29.9277830867995,30.2057621086221,30.2105550322468,30.2105631257364,31.7708723456976,31.7710234027322,56.442139721806,56.4567675864377,56.7727889850447,56.8726488501297,56.8726490354617,56.9040403979713,73.7115643225817,73.7209238627483,73.883683179341,73.9069358699777,73.9093290296537,73.910077068571,73.910077068571,73.9141730642947,73.9141953946213,73.9141953946213,73.9167932177107,73.916971982827,73.916971982827,73.925073784466,73.925073784466,73.925073784466
352,"ISL","Iceland",43.3910701665037,43.3910701665037,43.3911320135563,43.3999928381217,43.4005337873207,44.07715324183,44.078359353842,44.301792518231,44.3017926926343,44.315506860228,44.3181010430933,44.407701574049,44.4077015740287,44.433653296473,44.433653296473,44.5293092712687,44.568654593225,45.075026368586,45.0778060371833,45.0778060371833,45.3495903481353,45.3495903481353,45.3495903481353,45.3495903480853,46.789731054743,47.609544256647,47.6122230142,47.6122230142,47.6122230142,47.6122230142
356,"IND","India",0.195465681483888,0.195465681483888,0.195465681483888,0.195465681483888,0.195465681483888,0.195465681483888,0.609035375244493,0.609035375244493,0.609035375244493,0.639352834124737,0.639352834124737,0.639352834124737,0.639352834124737,0.639352834124737,0.639352834124737,0.639352834124737,0.65206278055301,0.65206278055301,0.65206278055301,0.65206278055301,0.65206278055301,0.65206278055301,0.65206278055301,0.90789821715282,0.922251223530867,1.11222403995319,1.12725587724162,1.12725587724162,1.12725587724162,1.12725587724162
360,"IDN","Indonesia",35.5249519088937,36.9776136214147,36.9790369923863,36.986232624007,37.0895339155923,37.0895439247897,37.0895439247897,37.2780504603087,37.2792930851757,37.2792930851753,37.7329476167333,37.7332980730377,37.7332980730407,37.7366732404517,37.736673240452,37.83970065344,37.839710683524,37.8401338673093,37.8401338673143,37.840133867334,37.840133867334,37.8401338673337,37.8401338673347,37.8401338673347,37.8401338673347,37.8401338673347,37.8401338673347,37.8401338673347,37.8401338673347,37.8401338673347
364,"IRN","Iran",15.9635831139539,15.9643620122215,15.9643620122215,15.9724013684263,16.268721810118,19.6297356646773,20.198871411208,20.2472091152344,20.2472091152344,20.2472091152344,20.2472091152344,20.2472091152344,20.2472091152344,20.2472091152344,20.2506761373385,20.2519610079216,20.2519610079216,20.2519610079216,20.2519610079216,20.2519610079216,20.2563584577327,20.2563584577327,20.2563584577327,20.2563584577327,20.2563584577327,20.2563584577327,20.2563584577327,20.2563584577327,20.2563584577327,20.2563584577327
368,"IRQ","Iraq",0,0,0,0,0,0,0,0.859179810072243,0.859179810072243,0.859179810072243,0.859179810072243,1.88774301908745,1.88774301908745,1.88774301908745,1.88774301908745,1.88774301908745,1.88774301908745,2.93330204076967,4.8838780767827,4.8838780767827,4.8838780767827,4.8838780767827,4.8838780767827,4.8838780767827,4.8838780767827,4.8838780767827,4.8838780767827,4.8838780767827,4.8838780767827,4.8838780767827
372,"IRL","Ireland",14.8867992931911,14.8867992931911,15.2311418111834,15.2311418111834,15.2311418111834,15.2311418111834,15.2370492590157,15.7834723981113,15.7834723980001,17.6555819600791,18.6554716712901,26.2623668508333,26.282848273156,26.3034649043093,26.7040303846233,26.7496434301534,26.7496434301534,26.7496434301534,26.7496434301534,26.7496434301534,26.9815171953686,27.4312680526349,27.9392151753537,31.5285686845488,32.1195835347436,37.0453730837123,38.496800068858,46.7923852333947,46.7923852333947,46.7923852333947
833,"IMN","Isle of Man",3.9259963036087,3.9259963036087,3.9259963036087,3.9259963036087,4.02475853112797,4.26166558510253,4.26166558510253,4.26166558510253,4.62422733230423,5.7473229417829,6.04988893158413,6.22294331444757,12.439649942805,12.8163113328849,12.8163113328849,13.1222452425314,13.204655331258,13.227520664329,13.227520664329,13.227520664329,13.227520664329,13.227520664329,13.227520655817,13.227520655817,13.2505666198612,13.4486541696652,14.3276532339991,14.3276532339991,14.3276532339991,14.3276532339991
376,"ISR","Israel",48.3779663038177,48.379438415293,48.379438415293,48.382656020349,48.417892349755,48.4872439624167,49.4787764837223,57.585498876587,57.7253664820633,58.267507854789,58.377898930502,60.0738482313893,63.9639746306933,66.489642155406,67.7340152708447,68.0499736778663,68.0547868218757,68.1824973208147,68.3002004570187,68.3057909787097,68.4241025342503,68.7410991797287,69.137929631184,70.649381578979,70.6493815790003,72.278010776394,72.9179568712743,73.0954221216723,73.0954221216723,73.0954221216723
380,"ITA","Italy",28.9630189038529,31.4775561087536,34.6167676689463,36.5129717951073,37.5690880685937,37.674408101598,38.0994250707457,41.2392481156297,43.6006898769887,48.9005088430393,51.202794251586,54.703287156966,54.8515812035297,56.7609079958607,56.8039502843097,56.8043606666893,56.8915004187667,57.4277518443507,58.9507111025523,60.4899284391247,63.1548761216097,67.0231309402037,68.9274110374477,71.5996812507133,71.9578712979963,71.9790719433083,72.0645928555887,72.0652831320777,72.0652831320777,72.0652831320777
388,"JAM","Jamaica",35.9697072410037,50.415462117281,50.6584918403153,60.5399888988533,60.5399888988533,60.5399888988533,60.5399888988533,60.5399888988533,61.9545891345867,62.078054276055,62.0954356699543,62.0954356699543,62.0954356699543,62.0954356698297,62.0954356698297,62.0954356698297,62.0954356698297,62.0954356698297,62.507314131084,62.507314131084,63.0569773240177,63.0569773240177,63.0569773240177,63.0569773240177,63.0569773240177,63.3920280460207,63.3920280460207,63.3920280460207,63.3920280460207,63.3920280460207
392,"JPN","Japan",61.900767999741,62.3023247891153,62.597608048363,62.7274563771787,64.2195621846597,65.0686686778733,65.4773637531563,67.552901420215,68.969675850315,70.240362446933,71.504293677807,73.936429034619,74.701497713641,75.0682591878597,75.374067222664,75.8932423053917,76.3994298814677,76.8938437683303,78.814783316774,79.9404319438923,80.7277780249907,82.751901799843,86.7844272959387,88.701126517637,90.8207090066213,91.6580000047953,93.5944718921543,95.2379450760367,95.7666314228943,95.7893518768767
832,"JEY","Jersey",51.7651293938473,51.7651293938473,51.7651293938473,51.7651293938473,51.7651293945117,51.7651293945117,51.7651293945117,51.7651293945117,51.7651293945117,51.7651293945117,51.7651293945117,51.917657369097,51.917657369097,52.708707893857,52.708707893857,52.7090471400503,52.7090471400503,52.7090471400503,52.7090471400503,52.7090471400503,52.7090471400503,52.7090471400503,52.7290520754337,52.7290520754337,52.7290520754337,52.7290520754337,52.7290520754337,52.7290520754337,52.7290520754337,52.7290520754337
400,"JOR","Jordan",2.31083935643816,2.31083935643816,2.31083935643816,2.31083935643816,2.31083935643816,2.31083935643816,2.31083935643816,2.31083935643816,2.34257714236273,2.34257714236273,2.34257714236273,2.34257714236273,2.34257714236273,2.34257714236273,2.41943328203679,2.9286146192163,3.01161678604227,3.07776291060345,3.07776291060345,3.07776291060345,3.21257713072852,3.21257713072852,15.3613517989711,15.3613517989711,15.3613517989876,15.3613517989876,15.3613517989876,15.3613517989876,15.3613517989876,15.3613517989876
398,"KAZ","Kazakhstan",3.6005187626311,3.6005187626311,3.85395609470907,3.85395609470907,4.0193002615962,16.094909631837,16.094909631837,17.2447354222921,17.3998125140985,27.1985167377685,27.3551682547442,28.8106671121387,28.8471523897356,30.1622335788375,30.1703206492984,30.3583001035106,32.1672349138452,32.1672349138452,32.1672349138452,32.1672349138452,32.1672349138452,32.1673960630274,32.4276434220896,32.4276434220896,32.4276434220896,32.4276434220896,32.4276434220896,32.4276434220896,32.4276434220896,32.4276434220896
404,"KEN","Kenya",37.6081757417743,37.6081757417743,37.6081757417743,37.622968530045,38.240881300701,38.3703900322813,38.5479991301703,38.5479991301703,38.760728836361,38.8441252493597,38.943084938301,38.943084938301,38.9691739888117,39.1673598893417,39.4152138086897,39.424398563492,40.2042819331237,41.4870363183627,41.4870363183627,41.4870363183627,41.4870363183627,45.182007962693,45.182007962693,45.182007962693,45.298960015444,45.3540408720283,45.3540408720283,45.3781978414137,45.3849231202393,45.3849231202393
296,"KIR","Kiribati",20.0766512352387,20.0766512352387,20.0766512352387,57.6679432135103,57.6679432135103,57.6679432135103,57.6679432135103,57.6679432135103,57.6679432135103,57.6679432135103,57.6679432135103,57.6679432135103,57.6679432135103,57.6679432135103,57.6679432135103,57.6679432135103,57.6679432135103,58.346383561089,58.346383561089,58.346383561089,58.346383561089,58.346383561089,58.346383561089,58.346383561089,58.346383561089,58.346383561089,58.346383561089,58.346383561089,58.346383561089,58.346383561089
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86396453372487,2.86396453372487,2.88462954340257,33.9610576047217,33.9610576047217,34.0818914013823,35.863296160486,35.8789053163113,35.8789053163113,35.8828977407443,35.9110094392053,35.91163306726,35.9732886334613,36.0007772033667,36.0007772033667,36.0007772033667,36.0007772033667
414,"KWT","Kuwait",6.5931034405192,9.2600829277957,9.2600829277957,9.2600829277957,9.2600829277957,9.2600829277957,9.26425056551673,9.26425056551673,9.26425056551673,9.26425056551673,9.26425056551673,9.26425056551673,9.26425056551673,9.26425056551673,16.9995882456884,54.80441875402,54.80441875402,54.80441875402,55.1717770964237,55.184560227602,55.1858459565583,55.1858459565583,55.1858459565583,55.1858459565583,55.1858459565583,55.1858459565583,55.2771116156573,55.2771116156573,55.2771116156573,55.2771116156573
417,"KGZ","Kyrgyzstan",11.5487835978411,11.5487835978411,11.5487835978411,11.5487835978411,11.5487835978411,11.5487835978411,11.5487835978411,11.5487835978411,11.5487835978411,11.6108837022544,11.6108837022544,11.6108837022544,11.6108837022544,11.6108837022544,11.6108837022544,11.7436735057258,11.7436735057258,11.7436735057258,11.7436735057258,11.7436735057258,11.7436735057258,11.7436735057258,11.7436735057258,11.7436735057258,11.7436735057258,11.7436735057258,11.7436735057258,11.7436735057258,11.7436735057258,11.7436735057258
418,"LAO","Laos",29.2588485437912,29.2588485437912,29.2588485437912,29.2588485437912,29.2588485437912,29.2588485437912,29.2588485437912,29.2588485437912,29.2588485437912,29.2588485437912,29.2588485437912,29.2588485437912,31.3597829317916,31.3597829317916,31.5386937643834,33.6975372112753,36.189419152005,36.189419152005,36.189419152005,36.189419152005,36.189419152005,36.189419152005,36.189419152005,49.2028726179933,52.4491531145003,61.1760784326353,62.603102282782,62.603102282782,62.603102282782,62.603102282782
428,"LVA","Latvia",23.7609619770841,46.117080453869,46.117080453869,49.2440716795513,49.2440716795513,49.3043987361283,49.3043987361283,51.786076449194,60.0731072265857,60.0778196799387,60.078446696544,60.0806072004953,60.0806072004953,60.353568602125,60.3535685994647,60.3535686003103,60.3535686003103,60.3562760920427,60.3562760920427,60.3562760920427,60.3562760920427,60.3562760920427,60.3562760920427,60.39284010104,60.39284010104,60.39284010104,60.4002998934147,61.3444521165673,62.3029930050433,62.3029930050433
422,"LBN","Lebanon",5.36661632086837,6.78797226725283,6.78797226725283,7.92955506177363,7.92955506177363,7.93631782364877,7.93631782364877,7.93631782364877,7.98285834877647,7.98285834877647,7.98812001602957,7.98812001602957,8.11719355297483,8.11719355297483,8.88024667662583,8.91280556314257,9.3813340128364,11.2935493466747,11.9814754537278,12.002539117348,12.002539117348,14.6057953330527,22.7804160244143,22.7848673931933,23.1909564972468,23.1973756594063,23.2075695968998,23.2075695968998,23.2075695968998,23.2075695968998
426,"LSO","Lesotho",6.3164755818817,6.3164755818817,6.3164755818817,6.3164755818817,6.3164755818817,74.6000244747457,74.6000244747457,74.6000244747457,74.6473648388093,74.6473648388093,74.6473648388093,74.6473648388093,74.6473648388093,74.6473648388093,74.6473648388093,77.443730700555,77.443730700555,77.443730700555,77.443730700555,77.443730700555,77.443730700555,77.443730700555,77.443730700555,77.443730700555,77.443730700555,77.443730700555,77.443730700555,77.443730700555,77.443730700555,77.443730700555
