"code","iso","country","OEB.ind.1996","OEB.ind.1997","OEB.ind.1998","OEB.ind.1999","OEB.ind.2000","OEB.ind.2001","OEB.ind.2002","OEB.ind.2003","OEB.ind.2004","OEB.ind.2005","OEB.ind.2006","OEB.ind.2007","OEB.ind.2008","OEB.ind.2009","OEB.ind.2010","OEB.ind.2011","OEB.ind.2012","OEB.ind.2013","OEB.ind.2014","OEB.ind.2015","OEB.ind.2016","OEB.ind.2017","OEB.ind.2018","OEB.ind.2019","OEB.ind.2020","OEB.ind.2021","OEB.ind.2022","OEB.ind.2023","OEB.ind.2024","OEB.ind.2025"
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,26.9918739015962,31.8015814878652,29.4306815150973,31.77825259628,30.3736201155606,28.3865762093928,26.4358022027213,31.3649742716966,24.0027655615741,27.5184705341826,35.3840079895009,35.1138220177925,29.7126591724807,35.4159125799509,19.3806329458333,19.9886781721313,17.509370871395,7.32915693991706,8.18901819118514,12.0395450406704,NA,NA,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,55.536212291158,55.9810879548196,51.7303693189533,48.3015945848263,48.4070916116249,45.0828275225304,54.7577186268551,54.0862368329778,47.0658799003217,49.591657663326,42.1648172110323,49.7802942365078,42.688653163432,49.6517542054961,38.8286259514483,39.2907102135323,34.267402597209,32.3953155470542,43.606713765824,45.8550075289008,NA,NA,NA
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,76.2291662055183,79.4277217361737,71.6736749978914,78.5923947924636,70.7821830401036,72.4862569776668,72.7248738934267,69.2474402315443,70.8943385121009,68.8214748860382,70.2311536739102,71.2475364110582,69.3366765320491,70.6954993479917,68.9381222553188,68.5742380827207,66.1674250614661,69.16723109988,67.1970388049225,69.3217420273883,NA,NA,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,74.1831577810792,74.3403636278729,73.6369499180292,77.313401681882,73.6374942985492,71.5389607558274,71.6271986699624,76.1948463011144,70.7892660134113,70.6355884998835,79.1453025431722,80.6163092285318,78.2236123261188,79.1969597121051,79.3943508403882,77.7676300812483,76.8653960244201,73.089205397331,68.8133577259779,69.8450590950167,NA,NA,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,26.0558498193883,24.6334271175032,15.9211763481949,16.712962636928,14.4607061428165,13.1815986822016,16.517387917948,17.8836966147649,15.0958650312244,12.9433093333345,0.412485522212123,18.971762467769,9.2537906324538,19.3560962845061,7.71155211740418,3.36345593446768,2.17746126167154,6.15196397479669,11.7354999927344,15.3462433861486,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,75.6654799881974,78.4311419662273,65.5267985927595,70.242431842949,70.972177430054,67.5564217999204,65.1403182651982,65.336097683284,67.613195453313,62.9868658448327,61.3032399160463,63.6165904666801,66.4391995608875,67.1403561375009,65.4037147687709,62.9671069664169,57.0066065058645,57.0349514115532,57.6999428052665,58.5240813415504,NA,NA,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,77.3661690011115,77.2939680401847,78.0807667414222,78.2665743865039,84.1656002939016,80.8055361333068,73.3689919274757,84.718514589453,82.4506809054684,78.7134913299768,78.4196277699543,68.9241426543711,70.3819757284293,77.2744558754737,68.7388215788626,67.3140096937551,62.8726549181444,67.3581926718741,69.8259658618026,74.8144190327885,NA,NA,NA
246,"FIN","Finland",NA,NA,NA,NA,NA,NA,NA,52.0409786869475,57.1910626149159,47.4739629896065,48.7171735234484,49.3186610140378,52.3606256067867,52.8716698748752,54.1963974608539,49.6970806372939,54.5299219234422,36.2853079700269,51.4098872383976,47.690111757265,56.4293310561859,50.3222007366848,47.5771238098244,47.6163086892987,43.4700435300935,49.6609083284791,51.4677254601053,NA,NA,NA
250,"FRA","France",NA,NA,NA,NA,NA,NA,NA,61.9153756678112,65.7693323736525,62.5353844246116,62.0601597643686,63.7420530658979,62.5297720526839,60.0757411217936,65.3072184329687,63.8725368851691,62.8905289827839,61.2533212198867,61.5067739322782,60.6980385277341,65.5717615997975,59.9897926796489,54.3737643620451,51.335067341857,56.2254073848807,61.5329838655676,60.6349641082688,NA,NA,NA
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,83.438496342656,83.0277473931294,80.17842201134,85.5801185299177,83.4967669054276,76.4269212311519,82.7968353454195,75.8021848128027,72.1857061085447,81.7878052999171,77.6985602733111,78.1286327574137,80.1787630941581,84.5966637074313,74.4792496208238,72.9206734147876,73.2400262662162,70.585402217911,70.3559417509043,69.9215039201967,NA,NA,NA
266,"GAB","Gabon",NA,NA,NA,NA,NA,NA,NA,92.4939297128389,88.2708495324095,86.7053765314139,88.3673264122118,83.5921856465519,81.2725398074786,89.1022007727115,86.1540729180781,86.1571865125097,89.2022208244714,83.8614748774527,84.9136982522379,87.1939747005825,85.2206772156558,88.9925559504292,88.4855350195152,88.7461882740133,82.7527607460952,84.6661377983456,86.1499558425109,NA,NA,NA
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,53.6272295532912,54.9952524825045,54.3635821601147,50.8156844251917,51.0592703427448,54.1012708337853,53.0467721510231,53.438491828372,49.8030659405032,54.4579170301321,50.805528288332,49.8354366486425,53.0790335299816,51.8646819809421,50.5124869030427,50.4123804109745,46.3162130407788,49.424263304984,48.6258689717094,51.0991317921942,NA,NA,NA
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,49.3131418578156,50.4648419745244,46.0198384390901,47.8948059779515,49.099811340517,49.317785288158,49.6504061600584,50.4916790064115,51.7490296654989,50.3317913407903,49.4532419659377,54.6572075507575,50.936364350144,52.2796625235306,48.2987771594683,46.7497094688497,43.2096449307641,43.859136012447,45.8168939849436,47.1550637354098,NA,NA,NA
276,"DEU","Germany",NA,NA,NA,NA,NA,NA,NA,66.2905904413633,69.1461136311895,63.0035881098776,60.6663506634895,59.1855725163743,59.2804047214934,61.9068316732825,64.0646614054762,62.8989153335582,58.8950854923564,56.7164265602748,60.8921222364594,55.8630912731246,61.4520552222665,52.1964706216576,47.4412632787371,43.9095683110906,45.3124049058566,53.8862318188446,51.5444295815813,NA,NA,NA
288,"GHA","Ghana",NA,NA,NA,NA,NA,NA,NA,72.9611234630332,72.6142024963219,69.6980236030295,68.2362537125879,64.3528925411269,63.8473136708967,69.4955859269135,71.9816349601823,68.2463529102662,71.6874803504511,69.128237063391,72.3506060033132,71.2946140376664,75.754616008223,71.9409651256171,71.1041441195761,67.1351635433419,63.2413285649978,64.3184062537888,68.3254845187418,NA,NA,NA
300,"GRC","Greece",NA,NA,NA,NA,NA,NA,NA,23.5827959627186,27.8740643582469,19.1739227776247,23.835656327928,22.4727349087616,22.3748830735323,25.8183878186947,24.3557238369828,28.0942859821919,24.2236809383242,23.4473884559579,30.0421708043982,28.3585484618183,27.5976530270822,19.0135243692254,18.4540896717793,13.9938210184673,17.9479854573778,18.6898645344056,24.0011581173675,NA,NA,NA
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,39.679356697109,43.1131352827959,30.7269662440689,30.4800857161669,31.6670633703438,32.9979079658194,31.5721293099319,32.709003980704,33.4930037308438,33.7030402831909,19.4735100770815,34.7174604023625,33.5402350777048,36.0398870845604,33.1318094335171,27.8440180319893,27.3476240832545,33.2560708650415,33.1402715482032,39.8073439885727,NA,NA,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,47.0178365834703,50.0943782599075,51.5182150017359,50.1929146520154,49.7052132078102,44.7757192456388,49.6048217524608,54.896505394324,50.725940327719,53.4015978324725,47.6948020279742,49.847116786621,49.6618660420262,53.5533376260383,47.1621589395124,37.6259635937567,41.2620771198599,42.5424999548286,42.5858239714256,42.437062915159,NA,NA,NA
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,75.690463877539,79.100674720178,72.5554360302268,79.1644087767585,77.5366462990257,77.293306250441,77.3526823007377,76.7455128955268,78.3732350660748,79.6908152750882,79.6391899766353,80.4729463227421,80.0003304575159,80.9340543614198,78.5912974214454,75.9499818900167,73.8319710160677,73.8408564433367,79.5277282948057,80.5994634091846,NA,NA,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,55.8976126813445,55.4561055026826,49.645516125672,50.7131663142724,51.2239869142598,44.6673323530161,46.7550396698256,48.8726224099583,51.0635517854737,47.1651100437728,37.0486682884434,50.0179006239687,43.1427079502008,53.2980183169488,29.0063919508269,36.5088181906547,25.2514583185788,27.5077785169378,34.4715771029001,36.1451964313378,NA,NA,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,NA,62.7142103091942,67.4946434871807,65.8564769543463,60.3121946941123,56.2786655921911,59.0891678061246,55.0843473516338,67.6371681164215,62.3518142245703,61.2241443312072,62.3101449192067,62.3290525294894,62.4482999878959,61.4336356053456,67.0885709330768,66.1143785009689,60.6194724613667,59.4970096609208,62.7893863356401,66.733838068451,NA,NA,NA
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,50.996275632699,52.3004384515782,51.4259787965936,46.4828983140858,43.9054113613211,47.7394879580252,48.7616460103448,48.1679425739565,46.1551577370084,52.7354826207567,50.2958033805868,48.7134002618032,50.3374543060297,46.3250661635756,47.9022958044339,47.3913834551037,43.4826465870744,39.6774650217102,43.438131842856,45.154768883068,NA,NA,NA
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,98.2241785639391,100,100,100,99.8076876467846,99.6097824192623,96.7501997092524,100,100,100,100,97.9338193016196,96.7410704043468,100,100,92.3419562661027,94.7379318822447,99.5799702064603,100,100,NA,NA,NA
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,23.8544205834367,22.2620566281817,25.30783729348,24.8020629303828,29.6287156291245,24.1144130328782,25.8546419886011,25.4947877725467,25.5764702047324,26.7657642265615,27.0152755046207,28.9016680964903,27.4302373863808,28.1351421721524,24.4245214765859,19.4494479978777,20.1179654313647,20.0038488223755,20.9477696225828,22.8531644165091,NA,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,69.2324245096494,66.2706067436507,67.0780082496462,69.8478635764848,71.8562202963867,70.3757889556782,71.5527016324431,69.693039778771,71.2529548458277,71.7495596963066,73.9026083523041,72.8542252548118,73.8407911349051,73.113392547087,72.3346073613189,68.3112760693196,68.4494672535176,68.4820511993469,71.2826651935926,74.1732586129379,NA,NA,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,27.2382542839792,28.6544219817442,41.6900055934217,45.0136226466935,45.0510248736507,52.2189815665361,50.1402343227145,63.1533424603211,53.9852703760878,62.2604640157642,61.1990895185796,66.0024485148168,66.2539895847875,72.1970859494243,47.9146326055884,45.5267174791561,39.6896913453457,48.8885991401261,48.1233277047757,51.2022737950534,NA,NA,NA
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,61.467529600213,67.1921744450587,63.1791191313151,63.3735145087757,57.723401485959,57.6910253066591,59.4510168926695,63.4741221981246,62.553632865197,57.5982583801676,60.6259356797336,64.2522433778563,60.5615087614774,62.2311442627967,51.8524867659352,53.1675781176703,48.1404612033951,53.0917224273699,57.8696092766959,56.6324805882563,NA,NA,NA
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,54.1736859262411,50.4916813368895,43.156944136532,43.4178302599313,40.0001138713215,43.2312478371008,47.7232837700585,46.279411972518,43.5964761361533,41.7514400723597,33.454900394193,46.3950945236659,36.941443482405,49.3662626974263,39.7952239073532,34.8433505007965,35.8483381766848,35.7105983683131,41.3206228155975,46.4934622227586,NA,NA,NA
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,34.7806714528183,34.8840710898231,31.054347040124,32.6041850324598,33.3809056560837,35.260627519245,29.8246668187358,33.7429177884142,31.7538031732227,26.8442729251684,32.4945150842811,31.8001307973729,31.3989705667071,30.5996878984307,29.0817536456039,25.7720813822605,23.4898591272216,22.243953347137,25.0990841740246,25.0572330192839,NA,NA,NA
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,88.6163552652067,85.3332167351824,87.86480704955,80.5515838285142,90.3311284497311,89.1003286584158,88.1772621604332,99.6072882857295,88.4262955214285,89.1576643480641,90.3438163219976,81.2773901217673,77.6628824642954,92.9923890672574,86.2897646068475,81.0141310231336,73.3205540083403,86.4573353673052,90.5536572427566,92.2590802596053,NA,NA,NA
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,17.9882495495027,20.2254880919945,17.3397509764187,15.2102450816139,19.5545535499746,18.2837999890694,19.5651805247895,16.3583342106533,18.4564090618894,15.0036317580342,18.6726537660089,22.5426482928451,19.9186318906839,22.140366052753,5.09501498406979,5.64589893437045,2.53219019322621,3.07977809062621,2.0189289549668,2.5151061477481,NA,NA,NA
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,5.13902918996003,12.7266525584216,8.7470165807902,6.51239591391804,10.8789573565571,9.62561805840954,12.359411603863,9.090583877561,12.7705938005521,9.88562136316074,10.2891336376767,14.7352624681799,14.4011297895939,17.4124745701672,1.96018104587723,1.49662938587429,0,0,0,0,NA,NA,NA
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,32.3952218075238,32.2989622067228,25.8164475862371,25.9444375142682,27.4429214783119,23.5657225161185,24.2258383603053,32.0600412836675,25.4660479949435,25.4230098505011,15.5231664682433,22.8574920583041,17.5937832554887,27.5453376432729,16.3632290386445,15.2551299652526,10.7845150107463,13.7030249440453,22.1855501303174,22.3427418585496,NA,NA,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,54.9669464585434,51.3272019423147,43.4114864681754,45.4547251218522,46.1335883154402,39.7510539910313,42.5435963510918,51.431659028006,45.0524054937809,43.0223567619778,34.3423890954707,43.5643205618876,34.8886726595423,47.3953439732026,27.7773343244556,32.2806466096916,25.0608592213421,25.025166889781,34.6539407960351,33.5725917024847,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,21.8913643849866,28.1618634301853,25.0402129739124,24.1659515130496,24.2987537174147,26.5289635603413,28.8891142944383,26.1989488733331,28.6306596404436,28.1341295318042,31.1188011892189,38.1985189612526,34.9149987279272,36.2656923172277,18.763891929248,19.1256435610456,15.9370776288991,17.8412932460737,19.5153993714601,18.2711991903723,NA,NA,NA
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,36.6082931978044,44.9842280357866,36.4600839415225,39.7255600798679,40.0324886453949,37.270210756694,39.7172630769059,37.8988827809471,41.4099471642506,36.9180335702963,38.2119372253271,42.2417064180316,40.2735593275112,39.5277903117221,23.9272954970793,25.7526046816804,22.6073298222513,27.9361788931037,29.9864514255003,31.9663310482638,NA,NA,NA
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,20.0465706553354,15.2595621018563,20.1808651898465,17.2744691044941,25.6454298819042,19.5683085003081,20.5943009726238,18.8063067136171,19.9964297445762,21.9926635217975,21.8827665313416,24.3169745694736,21.3788448959534,20.9628512591328,21.6427633581295,17.2637489293518,17.4146104543046,17.489334681166,16.281569580881,19.0697356885907,NA,NA,NA
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,35.7411496642468,39.7962613743194,26.6620076129387,32.3852070518939,30.85344531067,28.2943612650425,27.4640360074789,28.244010258277,29.3550979019619,29.8973391533898,17.7991143695909,21.39774088511,22.1184295706567,24.9442288223346,11.5986563373806,11.4454286777561,7.43523981112585,14.9877423765352,17.940250073933,17.9003100911659,NA,NA,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,61.5739445309325,60.7981762284067,55.361275337149,56.5866824812773,56.5952707880034,50.8680011750167,53.7676523419538,53.6986785671707,57.483113231564,53.234075423624,43.4377374166551,56.5578550696234,50.4578939292108,59.6429192131615,35.326481631662,42.548417262459,31.0449930428995,32.7213153621924,39.3626986178979,41.4371044117651,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,6.62259003752965,13.3625551608727,9.45696588013472,7.38232103135961,7.0811051372271,8.55874383822864,10.4854756775796,8.64303135946514,10.4020804258297,8.19277832927658,11.340844285792,18.0192556914711,14.5050520567898,16.1403217778344,5.22711340411733,6.60767324739916,1.34662277728913,4.17780530026705,3.44115757523001,4.62730908885321,NA,NA,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,42.698183790495,41.8855827299229,37.5998606911572,38.8036797573461,39.8127388600451,38.8077545205261,41.4856364244777,40.407095706374,41.1002104765913,39.1767501008468,35.6160722495327,43.2634343805419,40.5113897527147,44.5036065203682,36.9689476323,38.2028797779537,34.2129042582884,37.2190828688778,40.5204096179731,42.026340533087,NA,NA,NA
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,78.4841427658717,79.1553410970439,75.7345532025193,82.0158357409908,79.5154228902796,76.7247052427169,73.775095522369,78.915950224415,74.4696532056308,75.7003864736053,78.3905484715312,81.7334300543675,80.2702589553898,80.4059828207102,80.0625846172332,80.0214072785708,77.2028304816295,77.6020935879151,70.9720244573081,69.9719642932778,NA,NA,NA
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,100,100,100,100,96.0065735180785,96.5325290825276,100,93.3576445072006,95.6438275919338,98.1789112388907,88.8550709104938,88.7732076350079,94.8430850217307,84.498219193322,86.9968496731483,88.4477021363389,85.1886252072037,93.5869376922049,97.4477973155385,93.9624788198645,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,36.3205430385175,42.9177990286665,36.4067330522393,38.3929418350199,36.4680789053636,34.4812895801419,41.2398042057018,37.8332659730138,40.3974787959204,38.4998716823637,36.7033010941826,45.9199729063427,41.7724292598507,41.040966540048,33.7638315660905,37.7153050721421,31.9971214486079,33.1504755272346,35.8655853421427,38.7780046569673,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,3.96001543406713,4.98235666102391,0.750296889448421,0.0871358852069761,0.317850854911441,0.782190944010111,4.94828865855297,5.83036958779502,2.48781474234254,3.35420869993794,3.02750782369863,9.68056801804875,9.56862918145694,9.39030947642982,8.05358408215018,3.40231622041522,0,0,3.08710328334585,2.65570008367537,NA,NA,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,57.3478711034844,56.3369190851024,54.9207842028636,55.5954430952158,52.3756941442046,54.5739686417415,58.7180251583176,57.8055321973839,50.4960561762219,59.0255688852369,54.0873721433425,60.4656646272863,60.2385082823782,56.0317869368459,56.9740597931151,56.1918794671215,48.0307265219241,49.2376158175501,53.0353695650637,55.9606974908912,NA,NA,NA
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,52.1274554426559,53.250681131589,49.1314288291725,45.8536547294554,45.0669788490945,42.3033067720454,52.4038356330094,51.708239356556,45.3670395951037,48.1616448637341,42.878515032908,49.5624560290146,43.121675017387,48.3353104213041,38.7868556655511,39.4684104906639,34.4035247749657,34.6776355225817,43.2733063327825,46.7330916513768,NA,NA,NA
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,21.2062849157251,30.3313090007134,25.1500861906809,23.8925183454231,26.6140380507687,27.2041662123855,29.8065495215258,28.2254622512709,29.7416527269097,28.7591875668707,29.3931874649536,37.4301734885884,34.6659709463642,34.7655929776843,23.4293446612939,22.1305267757089,19.56779297692,22.9063101514008,21.2580109411088,23.2181861401806,NA,NA,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,65.9584987758658,67.308209355408,61.6263789368173,68.4474833429522,61.2163994018777,59.9868666121386,64.4219138866916,55.9720542277699,60.1732229667502,56.5870389073287,59.7612704220803,62.4164518080284,56.8357420529214,59.2098072663493,57.8827566392383,54.7509977375874,52.2889944335499,53.2225856053613,56.1582979924507,54.5942448009857,NA,NA,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,67.4805503001939,72.9532088193068,73.7444601999808,68.5218085894989,65.98490684229,64.3892985922606,62.7520899639466,74.1710459487016,70.1729335496218,66.4040301044371,69.0969358687561,70.1047476481481,68.9770267447056,70.5630201506851,74.1734880618816,71.7707231621186,67.1251466178492,67.6645211842817,68.8559238787977,69.6203401292778,NA,NA,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,0,0.665801028946234,0,0,0,0,0,0,0,0,0,4.08688299984806,0,3.20880701894366,0,0,0,0,0,0,NA,NA,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,55.1872925722116,59.804885619916,55.4007738643034,57.2640980665599,56.4230716025274,56.4693860732112,56.4030824784863,58.5175862250532,59.231847626442,55.1925729188661,57.1796840721211,58.5498900341322,56.118733732265,56.6666821020452,49.107592711411,47.9187431124953,45.1736619348577,49.8506625083727,52.162184777916,50.7966316318913,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,52.3420562309574,55.6113426330328,50.7763006454216,47.3684972581939,45.8512764633093,43.3017577524185,53.6017221649355,52.4206878625848,47.8990382575945,49.9352236658779,45.5481871793312,51.1437876131897,44.818313963028,50.3146474077997,42.1926298237335,43.4574781228713,36.7674435440643,39.9788128037752,47.7763369658872,50.6425715293093,NA,NA,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,72.5346840138803,76.4522435117974,71.6949052578572,67.9830772890621,70.4102050474721,68.7366406097197,68.8232217918149,71.7233778195834,70.9721212737161,68.2573900056937,66.3104252004004,65.5469620047231,64.9108838016132,70.9555300218722,63.9960989158874,57.7563015859184,53.0606416091451,51.4851502877857,63.1773420722824,60.8604090433092,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,84.3937962695334,85.5660438650134,78.3971409676271,85.0177934670343,80.4554721429483,80.6710272534092,83.0220730723097,79.6236515394121,81.4125033419103,81.0155621059655,80.9032094069762,82.4321040196341,84.0001086866685,82.0568335770192,81.5693740330293,78.0325730103149,77.3339894749825,71.0722415005408,73.6146138679935,70.9760708753763,NA,NA,NA
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,89.5508113935094,94.2561680472353,85.7759568766772,93.0731034136713,88.1105470372008,86.0959118611786,90.4150610048062,86.3548727068343,87.5444641876975,86.676962789098,87.9375416632721,88.3812192429882,88.2425658236097,87.9197521015321,88.8674430539872,90.6853932637496,87.9797318989812,83.5615129302883,83.5047210126567,84.5265762246941,NA,NA,NA
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,83.3823299831296,82.1576406854388,82.3170878512106,81.3754177279115,88.0273616801545,87.1709208221979,83.4365198299552,92.9500448360879,86.1007163320554,88.0101906162267,87.8122551591086,83.9434835987592,80.5402317806757,89.7450071662677,85.7111222439569,81.6119518303335,74.1300906777748,84.5355097384449,86.8289743920568,88.578449046037,NA,NA,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,58.2171900408888,59.952664490584,56.8829678650483,56.1750516591554,54.6769890446784,54.7066419957303,57.8420202752042,62.1506654707066,56.2861119169684,56.4897910566497,58.258106129162,59.5903104673977,59.6287676969005,63.0064573538069,60.2013166618368,58.816006662498,53.9748789814468,54.417387493739,55.676803639344,56.268827529197,NA,NA,NA
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,89.8749093620788,92.4929088109804,86.0639590451965,91.9705874706194,87.2935836740397,88.1074736669471,91.0822065738372,84.0074648201912,94.1079329950852,93.4147495898079,80.149760366332,80.160575077416,82.3464660375596,78.0023038869271,77.6540961598664,75.1116007046047,72.8136272718043,78.6966036409001,88.8681467547041,87.6933331184499,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,31.035939329812,34.9811456398459,34.2097653398111,33.7624627974231,29.3792998652509,33.4878435198362,33.7903019461336,36.5038911071872,30.8879528884711,33.7407096614046,33.1590961315743,33.4144263285785,36.8779178411209,33.7908142223381,33.2094019721662,28.0488456749292,25.9682948369871,31.1613116320491,30.7979510249372,34.4426907584896,NA,NA,NA
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,66.2161955209945,65.3034331332702,57.2992270343481,64.9410758203348,60.2610579490073,60.9397095865845,65.3871615929931,60.6965908433619,61.1317666740297,59.7018943815338,62.6414066355632,65.6430534114215,67.0471795049279,64.4066269730206,61.6484023752414,57.1790387534708,51.1409136839255,48.4141381774053,49.210169061735,46.927522242326,NA,NA,NA
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,55.6390013609182,59.6824164957129,52.8802555503929,56.0864714000945,55.5374485081431,55.3593485398259,56.5138966227297,54.7540606545531,53.3197335360256,56.329084344025,58.0814686097899,61.1775544247322,61.1627425545899,59.5277936932041,54.5153305883424,54.2513539894112,50.2070633614694,49.2970537923915,55.075187685313,54.5737128820968,NA,NA,NA
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,90.3751668387917,90.1300919842295,87.1801106979721,86.056143890221,90.7360674314212,90.5444230441666,89.6426619617166,87.9557024921122,93.9096315873863,88.8139820995056,79.0037627682899,79.3100431119998,76.0123515227491,78.1846557329178,76.2823130471634,69.2640713399459,67.6277451560398,77.4841032488453,87.235299119689,86.3153825871048,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,47.5191008320971,51.6780748538355,45.8776636944716,47.3885374527735,40.1895508689075,42.2871737651346,47.1521449947815,45.6249708658339,48.8910618782179,45.6417807546754,43.0477400466072,50.3949842981777,43.3402125803874,46.6111802069678,38.5923748171027,40.6387510727673,36.5598799817594,37.4437061703509,46.4451554716336,43.9049899437784,NA,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,19.2683849850875,23.3764542282048,15.7037878983254,13.5134862864295,12.0575263907813,12.7880971571885,16.0358631709249,17.5265932415866,18.6593590423568,19.5304393843428,11.2589490362167,21.5721220063695,17.5834571298617,21.7100116205837,16.5605160886344,16.5342481714919,11.2236442480182,17.4311808731079,20.2986558565283,21.1182972712436,NA,NA,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,23.8174342833499,30.6195231677652,23.3909888033215,25.8099657213397,24.630632048015,23.811282397173,28.1013163659432,24.1464676507092,29.1614336691143,26.9040839801831,24.4018538738706,30.4929088937657,31.6664313039185,29.2703775446487,18.561306434702,20.489088716445,15.1369247472865,16.8165776891165,19.6338512694229,24.6801738978352,NA,NA,NA
