"code","iso","country","CDA.ind.1996","CDA.ind.1997","CDA.ind.1998","CDA.ind.1999","CDA.ind.2000","CDA.ind.2001","CDA.ind.2002","CDA.ind.2003","CDA.ind.2004","CDA.ind.2005","CDA.ind.2006","CDA.ind.2007","CDA.ind.2008","CDA.ind.2009","CDA.ind.2010","CDA.ind.2011","CDA.ind.2012","CDA.ind.2013","CDA.ind.2014","CDA.ind.2015","CDA.ind.2016","CDA.ind.2017","CDA.ind.2018","CDA.ind.2019","CDA.ind.2020","CDA.ind.2021","CDA.ind.2022","CDA.ind.2023","CDA.ind.2024","CDA.ind.2025"
112,"BLR","Belarus",NA,NA,NA,56.3497374715887,64.1936941511808,75.9896445203986,71.3444007573506,63.6431530465088,58.102585325276,55.1554713100009,50.1191644631046,46.027557044681,41.2784213714543,39.5343395011179,39.2951916759119,41.3117394878092,43.706495250379,45.4131694222158,46.2173017903378,49.5813419186391,51.2017250201963,53.1977949273002,51.4064776418675,51.2377454815523,51.1534101322652,51.3930702614178,51.8807863171019,53.2023957913305,53.9573156583485,NA
56,"BEL","Belgium",NA,NA,NA,46.4734751336409,47.3448373144564,47.7649140090778,48.4218644186074,49.3227635669336,49.3863340350984,50.1299179380255,50.2066782504749,52.6094280848312,52.9138285985791,57.9092544820309,59.2129658010132,62.7635248445558,65.579557398225,66.334625317723,67.1928353253795,65.6428346292496,63.5884195094714,61.2499642275395,57.2859814505736,56.4664024963093,55.5826137424613,55.1754892648667,57.1806976291307,59.6007479062171,62.5979903824472,NA
84,"BLZ","Belize",NA,NA,NA,49.3358038442145,52.1101512870953,41.8625662778937,38.8174791063199,34.7538588518681,35.3928684036104,33.8534965545155,39.4456957063507,36.0685052534998,39.1232329245797,40.111124453437,37.1039496303942,29.3459475179899,31.2363858993597,33.7897673994993,38.9896758334275,32.9744554319322,28.7167511492673,25.3137030600878,28.611989553555,22.7134555861203,23.4357383516587,21.0997613426311,26.7491113164923,33.6108059887189,40.2644110460895,NA
204,"BEN","Benin",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380824347668351,7.96448485401457,15.8643971973668,26.3227300347949,30.0911235283774,29.1715560300852,30.3021156083125,33.5493302485657,32.5550418246257,33.052722145432,34.5852759722494,37.9601921251061,40.6646843155534,NA
60,"BMU","Bermuda",NA,NA,NA,48.0850587658809,49.4855273655298,47.5674701552821,49.9226352556058,47.2301386032427,44.0999467468594,41.6363125709617,36.1602444871557,28.9692436243068,28.7019257679824,41.0916468140302,44.2456859827622,52.0225387514421,53.0526800958853,54.7126623689709,58.1405530680602,58.0583799479658,53.781011533188,39.5525501057427,33.5479719487568,33.1942549403377,36.0320384310156,43.137064693528,57.8466933247944,65.1805260337785,60.6333336905917,NA
64,"BTN","Bhutan",NA,NA,NA,0,0,0,0,0,11.0324784628768,18.6740164074959,34.2874832436524,42.1621442064702,34.3785503399308,28.4623808994352,15.9474380997502,0,0,0,0,0,0,0,0,8.42261888831682,27.8003132531129,38.4201751633684,44.1015701884815,46.288488744712,47.7799995453144,NA
68,"BOL","Bolivia",NA,NA,NA,45.9466202980692,55.2878779909777,60.2291971415953,56.3030167482868,48.2842334710392,46.9113981829031,45.5811991128152,42.2069656610705,32.9307274424201,25.0831456781505,17.8781858976717,20.4530260958756,23.0253139528089,19.7999687070701,17.9394296396443,15.6109083927278,13.1422384790712,11.9741968765902,12.2436087632834,15.3437988215254,20.5537550359156,33.2532949911728,38.2537732381338,39.2381016266222,40.3321044314902,34.0781632363628,NA
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,99.0958662128275,52.0125610542698,14.6919055915588,0,0,0,0,5.57227803186488,14.5054732565564,14.5853290122741,19.4585065323176,16.6610538404239,14.5294592261993,16.5467539799528,21.9552776915371,31.5141394939807,42.566868273597,45.8549662215234,49.9293518155097,50.4626525185304,52.5867533940043,53.5679917739872,49.0849303769573,47.4459347875271,47.3453271362604,52.2045042225228,NA
72,"BWA","Botswana",NA,NA,NA,40.1557554696572,35.1037264214097,32.9417021724233,30.3244313785413,25.8868229241595,24.3955312570294,22.8816089835303,27.4992151618857,33.7037997914128,33.5417203456028,43.1103505517727,41.3910054750116,44.2371962343898,38.3899464096439,32.2199820843888,21.6967205259071,21.3518741612185,17.3408642252971,11.8712362385516,4.89579730912109,9.45915285632512,18.7815065068907,32.6537021611964,37.1810131961865,40.6786562730318,37.2600319166965,NA
76,"BRA","Brazil",NA,NA,NA,20.7236441785395,20.6227995346023,21.2865997173572,24.1678883552492,28.4900170610913,32.1510043802427,35.8457786669611,38.3471704605122,38.3142448466022,36.866806334093,38.0290591337234,34.814747412279,31.1776695348989,26.9841178830199,23.5952588197712,19.9216853882251,21.0082975812629,26.852633959507,32.0637289739234,38.2010847044988,47.6330157745633,51.520329488832,52.8269463339196,55.6578389678338,56.5893211283219,53.7514324047113,NA
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",NA,NA,NA,50.0450688122422,55.8138260797654,52.7649827018024,51.5166149371111,48.7932656170193,51.3176721834166,53.6990076598248,45.8771398302192,33.7105779734583,23.1666760867817,19.2903373663256,18.2407808727969,15.4056563631348,18.7153437961287,25.5538359051242,31.3299200929717,49.1789488286635,53.4003179418163,52.2707144475594,47.0317249552025,46.0130791927539,40.0219145051323,27.5517691981631,15.1118955899274,13.0895271665297,9.91367539240639,NA
100,"BGR","Bulgaria",NA,NA,NA,51.878812417163,52.9049765367186,53.6990685872749,57.7571609212984,57.7225653618636,58.9932291126889,56.5272072038563,51.1831644621863,43.1860893955811,37.7399552546098,43.5066974581544,48.4308144577132,47.2305835263574,52.0941457801915,57.945560731881,61.2749780239423,61.0514607010169,61.437879533639,56.5751343203308,54.5442432146141,58.5493717375408,64.8108634637287,60.2773633568566,54.5430995969257,63.5444374156453,71.4068118742692,NA
854,"BFA","Burkina Faso",NA,NA,NA,18.5803755221673,16.7572488455639,10.6906201326454,8.73049895827344,7.17234122597229,11.1489361593665,19.1297840145047,23.5877452836617,20.140383681762,13.9399650022144,4.49196937626718,1.4779600222159,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4240062207748,NA
108,"BDI","Burundi",NA,NA,NA,47.620078675425,47.5589094065403,47.8349530099709,52.7436335010406,65.5782715962465,69.761891864091,79.2888419099662,79.9494295415151,77.6767747284137,70.9897959903223,59.8714799619481,30.0271156273242,4.71609762544796,0,0,0,0,0,0,2.28355145208776,8.80277278990729,2.99429265417957,0,0,0,0,NA
132,"CPV","Cabo Verde",NA,NA,NA,16.3966903078339,7.60138449694537,0.690654939067883,0,0,0,0,0,0,10.420657207373,15.4605733325533,21.4093025603322,21.9928054168882,29.6928504761725,36.7643779213777,43.9032890753551,50.0228684447227,50.4334492716783,48.092976129266,49.3526053106717,44.6276754412213,45.1254136006719,36.854551243996,36.1424907861192,38.8359183102066,41.6146890534107,NA
116,"KHM","Cambodia",NA,NA,NA,24.2507018502987,20.7414842713773,15.5675429740019,14.3968941727532,14.1465904605454,16.6634409523858,20.9721817701117,18.9910486492483,16.2561808113164,5.46328538088477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
120,"CMR","Cameroon",NA,NA,NA,0,0,7.02544211154404,26.4609872634595,45.9611675393572,48.7256426223798,50.3550205650769,47.4202432185114,38.1006537039055,31.5059194890129,23.0711723849818,16.1396367589736,13.6622775610056,17.9438758008817,21.0975283283978,22.9096511354689,26.110665018954,32.9242537938857,33.0947309205401,34.778788510258,33.0860916376078,32.7090254442872,34.7702678276334,40.5800415778345,47.2340773899662,51.1222216596233,NA
124,"CAN","Canada",NA,NA,NA,36.7794033136511,34.6373240505784,35.2940729830576,36.0327542808076,37.1869337647121,39.0467376090906,41.5426618717508,44.0300797569274,44.8373333635863,46.8528551789553,50.2852772105833,51.3337838330493,52.2159415209831,52.8331098099661,51.8404171158503,51.2217074473362,50.9634600805045,51.5279229130955,49.478618901806,47.7302927361183,48.1588672679075,51.2015645893282,52.7569894721456,53.2571166605443,53.2205502382737,53.8751098463913,NA
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",NA,NA,NA,35.8445874624298,57.1366385549796,69.1400343390425,84.3392350450905,96.0185604681192,99.017008649229,97.6648705695267,89.8454562236823,75.1878397046027,57.7787587188412,34.2769268681479,29.5686362051792,24.4976555301903,22.2757901697409,44.3263118857185,50.323165635664,48.3894257834373,36.5561366202306,19.1660180099129,9.56104779548464,0,0,0,0,0,3.83234140996524,NA
