"code","iso","country","GTP.ind.1996","GTP.ind.1997","GTP.ind.1998","GTP.ind.1999","GTP.ind.2000","GTP.ind.2001","GTP.ind.2002","GTP.ind.2003","GTP.ind.2004","GTP.ind.2005","GTP.ind.2006","GTP.ind.2007","GTP.ind.2008","GTP.ind.2009","GTP.ind.2010","GTP.ind.2011","GTP.ind.2012","GTP.ind.2013","GTP.ind.2014","GTP.ind.2015","GTP.ind.2016","GTP.ind.2017","GTP.ind.2018","GTP.ind.2019","GTP.ind.2020","GTP.ind.2021","GTP.ind.2022","GTP.ind.2023","GTP.ind.2024","GTP.ind.2025"
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1322219238254,37.5569001387192,39.2817894786995,38.2044621719783,33.8755068184785,29.4383099746494,31.7135096176516,32.3741992062231,28.882629226158,20.9442599325165,21.2082796632187,NA
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4572233044111,29.2905861545801,23.989739078828,20.0174629664433,18.0108943968581,15.3650179487816,18.1965408104912,19.7378755522729,24.5780160318785,28.3016014159293,32.2065936498699,NA
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6002396377922,19.8872637969795,19.8712936395036,16.8280024202177,17.4884359963231,18.2766226840272,16.1044478922953,15.7630009950571,15.6000499807548,18.4121154173564,21.7165613487672,NA
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.4471972519972,30.3868718162575,32.6824095820104,36.1177644909302,38.0354863006219,38.3106292275857,37.1161916218274,36.5860230001608,35.2940963307252,33.887840526817,35.5285838872596,NA
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2465426393489,16.9966289085893,20.6013553975714,21.6187911633722,23.8170028299497,20.7936081841627,11.7723942397292,8.26740460572624,0,0,0,NA
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3051655859882,33.8839475316084,33.8496534544442,34.3729271001613,34.7286801959094,37.0918705014379,39.2434886149225,40.6672700918754,44.2830048067345,46.2801661964528,48.1216090212343,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0289563995085,29.7514746329343,32.618547616703,33.7078600645458,35.0028630967343,34.8501497028402,37.2826430232252,37.2491957985711,36.2811188202337,34.6031554082206,33.1923872055857,NA
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.773825279767,33.6907457190478,33.869591011186,33.9661628257262,34.1716527409947,36.1128711941964,48.0413437577929,53.5585075894135,61.2103924820475,62.2926686978145,60.4394306187689,NA
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8272018812172,53.3365625615682,49.0511270519825,42.826434569201,37.3418822507507,34.6782412266271,32.7454500962012,30.1943261293613,32.9372349816483,40.4821442370817,46.6349015120273,NA
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0303966705546,24.09665115223,29.2881135023945,29.4052789889003,26.8450635352961,26.4397477015407,27.9260126858631,28.0724581179972,28.3396302765134,30.5744099420703,29.5601170063796,NA
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3641857852241,18.7419594986081,19.7591440821086,20.9299353264526,20.9601155118262,21.9489318723005,26.4525849625608,27.9837191299218,27.8457174971131,26.9366560874968,25.3602327803207,NA
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5010119900429,12.8765181312786,16.2744509320398,17.2826185192828,19.5727654361487,19.6796359093402,23.3494979930256,23.2551447508008,16.8510208677539,14.8283958502244,12.8245790877883,NA
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5834177668901,18.8417521900001,17.8989516374727,15.8660688816589,17.8470221452641,16.8321454944433,16.1510074536727,13.7961991982918,14.0602185878484,13.3707665351168,13.174238015372,NA
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1.24500029494607,5.67340706193019,4.98355006721265,7.18800131591274,11.5542671988586,NA
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1596747857531,35.7624057161058,30.8976087350883,27.8418197417402,25.6208054715487,26.116815780956,27.9867902052744,28.9500758585751,31.0341384981962,35.8016520656121,39.4622415576192,NA
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4578171390649,28.076456465486,31.8110735501321,36.9158527933819,36.8095654655206,39.688965579708,39.29376528303,38.2750206807542,31.0576016120789,33.7534200537968,37.9053459684005,NA
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6912492164748,37.0515233111864,37.7348390412171,40.9470415996913,45.0585749166004,48.4528104334739,47.1014400999089,46.2750008448156,42.5164132809842,44.4135156251332,47.6018834205309,NA
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5114087135613,49.28472104101,48.6404567128644,50.4611843955372,43.3036033210362,37.2838574500178,46.5736860467793,47.6833253110351,47.6414867430681,44.6377487080217,43.8193769868485,NA
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6132860866441,29.9740503185464,30.9139002933061,30.9144115375723,34.068008048754,39.8957591884101,45.8486818684093,47.3820254985947,48.049489459366,48.2766588577062,48.670574011294,NA
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1776416853719,24.9549508518269,25.4733069298688,23.9196678574104,25.3465314777339,28.2364161391227,38.1674346536726,45.0789801960708,46.6224419371222,47.5239935036249,45.4519777888158,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,5.07078137370344,16.9998743628067,21.1047482725349,25.8366942077301,25.9758434076923,NA
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0419173632601,29.9078566419792,39.2782834993646,40.7202835509895,38.7772031930458,34.3541086554025,25.7840321386098,23.2353637977062,22.2916179553275,25.2052078642058,28.6248279238369,NA
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6218922662862,38.6494261126305,39.0478381949683,34.0619060095372,32.7995041896543,33.6261533694916,30.3448807957383,29.9060160054361,30.6902858450225,32.9829534936292,35.5674641545725,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.867771122961159,0,0,0,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02642245657084,6.67052237808175,12.0227650877304,16.1981676102093,15.1708196183871,22.3290263819307,33.2363056871808,35.9984704981668,34.0431025188288,34.2632454973119,31.934793097562,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2278496204328,3.59881875648446,0,0,0,0,0,0,0,0,7.17614444046278,NA
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0319148101619,41.5406429336699,40.8074084881483,39.6575669206672,36.1919433494899,36.4252945899813,35.7096472796297,35.1189250979591,37.7807899500688,40.5255456064912,43.4067061815457,NA
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.50158585494428,3.14200929378133,3.95008074490601,9.45946439249956,14.8130757569792,16.1880766125573,22.8701457542579,36.5447073379293,43.787412992876,43.905601882142,43.980610882626,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2988935540643,45.9117369657658,50.6548267419188,50.908571118089,54.1980571634513,57.0704934754596,63.1587122996648,52.3681349942139,46.3032509674612,44.7472312715068,41.9713324385556,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4575687697789,27.4821329890443,28.032329211046,31.9033026819426,37.6457720199797,38.2843644022531,39.1874449439515,39.4147557963985,37.4143138165347,36.1290219141425,36.1321047121283,NA
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6120942616553,30.8601471770774,30.9146248389018,26.291234891912,25.5808430121701,15.5885850895296,34.9962417203313,27.8864691905583,23.8134626717496,19.1844592232727,13.4690453235337,NA
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3322307370908,35.182040701296,36.3130380646361,33.8735756319825,32.422350928521,34.196248705437,35.2354080708008,34.5903239491461,37.0359206561532,41.7847346389693,45.0772750792373,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7221180078399,31.6735939319668,33.8457593320472,34.6996877477323,33.4381128402886,32.6568152078965,38.7748813693639,37.647783978777,43.0335901895437,47.9843260621898,49.7136888153928,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.8393909376237,47.2775985865398,38.0610517647048,25.9167867169157,42.5897130721798,39.2690608232108,46.1086645223511,54.6702979026015,65.8105445176182,63.4167812172169,60.0634811100089,NA
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5596515581897,37.8603980805885,38.7366009083713,39.2550181932031,41.8181668283045,42.1993880011609,42.6565922329224,42.3861237261076,41.1801403901609,40.4744641685375,39.3206853357759,NA
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4733843034171,20.2098986026364,21.0435407629793,21.7068269402785,18.3723829449438,13.7845374008053,10.757074811843,10.2898087612222,10.6300211702995,11.4731564370113,13.9350484802519,NA
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12984454098665,10.4633630363678,12.8014884984008,15.5411549242235,14.0454000340142,12.958877599289,16.9419425234149,19.4746846752418,21.4350043047026,21.8295019096302,20.0780245555528,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.53176884127937,0.84805721217262,0.782176329877927,0,0,0,0.270797828794819,0,1.77787869620179,1.25007052129349,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7562141296534,18.6659373096218,17.1281346372277,14.4050333152083,12.3318344323822,12.4319901457134,12.5533995325097,12.2360885168396,15.6145478055927,18.4172445272394,21.9715791991526,NA
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7651938671353,55.8425891699693,70.7353769452692,75.723541879309,78.3863429823932,78.1559421652835,76.3497424455671,71.2991950827892,58.1659850051369,46.6486978242677,35.3749078968776,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1653195917325,25.4701702653763,24.1388990441351,21.6923076215851,20.6892008574414,19.0235684056775,18.3681881593635,19.8873972993928,19.6828576281938,22.5481773814735,24.6393389429458,NA
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1200922861619,27.6440510526529,27.2315128291742,25.5512656424917,25.5532994022465,26.1878970902319,31.8989162819854,34.6413822440411,34.7589740048763,33.3637652065391,31.2703889288401,NA
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7033886319822,36.0109732486097,36.3464862097541,37.7312296034537,38.1800550094686,39.6388047572865,44.1161630845998,44.4900311528975,43.3487835907741,41.7404227317439,40.2299662698332,NA
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5014317739599,42.3849940747385,39.4151796244044,35.9336081521069,31.5670146357052,33.4989172560322,34.8169689380217,31.7830014766297,36.2081458633312,37.0908899431342,39.4139468473275,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1424298731971,41.9715145490558,44.8734482596425,44.5113312325493,34.51373972894,37.6437201455167,33.7311448428243,30.5154835303259,29.4499936789119,31.6132901206481,35.1790248101151,NA
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0391221076315,30.4520373990056,32.4032925662238,32.7704183278331,32.7326966318683,31.3109452689199,31.7863948528173,29.9851206510443,29.1522284590626,30.0673944857613,31.7131132336172,NA
508,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,19.4672570260149,27.6331378727127,29.5229689824073,34.2651444645988,33.3238837493332,NA
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6971753357728,39.5712935514567,37.2865326228272,33.0676965423662,35.5622356221877,38.0356847832139,38.8144965607949,41.8299524347947,45.6167413607498,49.4568246296924,53.1566932560901,NA
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9217106747127,28.4470042398863,24.6760710267667,26.8682184028362,27.2133075915396,28.2016453189357,34.1408374489496,35.6539279240832,33.2379613642098,30.5518497956067,27.846735991044,NA
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9777612028929,29.5249056905544,28.4149986664454,26.9093603849585,24.7001114179953,25.175216642436,23.8169050487412,24.1102840801786,25.4481429800494,31.7462363482622,38.2928289156173,NA
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2836240950011,36.0178060422003,35.2005805367071,35.0524511644147,35.9302490421264,38.187009865888,41.3220051525297,42.9866885412722,48.277958457048,54.2137718993551,59.151285598424,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5995937825272,69.2195394862197,66.8640046736535,66.5642748731827,65.1757603800678,66.0057055734486,68.1706775996581,70.754671207642,68.6143406336402,21.7365287709305,22.618839711424,NA
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2070332747252,20.3568491975789,21.0265158256253,20.6223002782489,20.6240320651064,21.0282515908997,23.6928307547977,25.037155944387,27.3194158534792,30.4953371361971,31.521210522921,NA
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6587992340464,26.4070693075602,24.5283479981269,23.6907072003797,26.1693199609781,28.9171421360192,33.1248612947137,34.3814167560175,36.3193218095836,38.1690843372759,39.5391366672051,NA
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2766594575739,23.1568664891194,22.1464476484856,20.9211712925159,20.0631982522396,18.0978006033354,17.9875857884466,19.1974701002903,18.9310221369059,21.2971295273896,23.5010189648,NA
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4060572944468,37.4932077224686,37.2107303671474,40.3358858789648,43.8866586134609,47.1154733778468,48.8759566903049,45.7068497056025,46.5250660303668,46.6078559522968,44.4441927150326,NA
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.7075684536652,86.3029158773404,82.9182735697889,64.7564533782573,50.8602543392811,93.0558712288064,93.567259499647,94.8866612445843,94.6498861629449,94.1083393235083,94.0785356950305,NA
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.7478051458463,52.0269330200723,55.6512735284522,53.623061603929,53.2859727426743,49.4075053585257,48.7941496559143,46.6889019161763,39.4515395305114,37.0455425205755,38.9504276695894,NA
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9302981448879,29.1966216830746,29.9400532915963,29.5365349077682,29.2682041663139,32.3207943246278,34.1909194805152,35.8229206301557,37.612237139159,40.3794646379316,43.1292597863604,NA
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2.13773864990682,3.59987240691481,2.72981777101065,2.34691982885733,1.91712183008239,NA
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6835928606389,37.6331710999119,35.5143722440129,30.1842312972338,27.0496615979347,25.7994218363109,23.7836947012742,20.5808838247347,22.4956950995998,26.7805682707299,31.6950085607227,NA
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8778764409682,36.0958923921709,36.1789949445256,32.8981258275318,35.9726952729449,34.8636693977168,34.6283341029144,31.4600447514046,22.1067986438467,20.9934191225683,19.6895665142148,NA
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3882730069479,18.0512405205444,20.4372538666899,27.4089948721877,36.7799081599324,34.3821545860887,48.6360105031786,44.8412006264446,41.1046393223367,33.3431455597848,27.6228176413792,NA
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.958298065593,55.9708664806568,44.2501518697195,32.1589987979655,18.3978689664463,13.0974319750436,13.8707267691483,15.144814021588,22.072827162179,31.4531332650046,34.0055633358523,NA
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74906447812262,9.38532683020609,13.9304719757379,16.9605967881488,22.0219767133023,25.4391816309697,27.1874586031209,29.1725407010192,33.2869939282554,36.6320112331092,37.4746813696819,NA
604,"PER","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7649052843578,22.509746951556,25.7232930448008,26.4520105571485,28.2789408998816,27.9719081686679,33.895789922458,32.6499894010428,30.41386530486,30.9840884162052,28.4271845734968,NA
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0302558978932,25.0622034438113,23.0887649690211,19.1995123295034,15.7076101283037,14.8501882454417,17.5153699362763,20.3492248857008,23.1102514347052,24.9735502754083,26.2667153554849,NA
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9298364671539,35.1299338919708,33.2992331728307,30.2067559070132,28.6092463494049,31.124124165779,32.8937093159611,29.6319613119033,30.5064889805626,35.5165122881942,41.1047337268419,NA
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0075406998435,39.0909533600302,38.0430155280564,36.3292552427778,36.5748664505546,35.9664113837691,39.6454640037982,43.9935053272512,48.3137616592096,54.687178585322,60.809207689389,NA
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8115829887866,41.1287156975947,39.4778592055709,39.9889186377235,38.3323899046748,38.5875342241988,37.9726334384628,38.0492380177312,37.2530315220533,36.3019755352142,35.3562073024918,NA
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.6154470365513,57.4155197762057,56.8337728346751,51.4200439714488,45.1253473311187,45.2783536420825,46.5843280349337,42.6328408890815,41.6576177037772,45.6352315008186,47.3731973383227,NA
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5006124186429,20.5364670239775,20.7404278226246,19.78247233049,17.3004529846022,18.4754070557252,20.4816266074374,19.4406789938367,18.4049834826529,17.375275952694,16.2572211410281,NA
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9447452449681,30.187848085456,30.4556955342341,30.5134022031855,30.0106294129031,29.5977410600127,28.6670555895171,29.0702838521235,29.9256943416167,31.7358350868428,35.2042117860912,NA
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1591384099848,35.0944298897167,36.0436467828713,34.9570283642237,32.9328282983276,29.4456120783423,30.2861286173294,29.9108244291514,27.9129731975607,28.990863976981,28.6357436775673,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0102992824958,31.2097198611131,33.3766585547394,33.8237931864331,34.5957640941976,37.2771284845314,37.7688621844081,37.0418717518535,35.5552232160259,34.8825494352738,33.1774832192876,NA
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2912037791812,29.1604479803522,27.4899148663243,28.4084367411016,34.6231114141921,40.1118636584086,47.0572109515651,46.1842287069913,49.8641601069282,53.3167964631466,54.7006922750371,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4519721273881,21.1243323801369,18.636870462954,20.5049105529964,23.9492042939999,26.1145074166278,27.588718943741,32.8327099131574,38.2270185905879,43.6810905374498,45.9342793378441,NA
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1.083596573507,4.03930303830327,NA
686,"SEN","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0880039615513,16.3716098869668,17.3881205248985,17.9422603174397,20.5494638418726,21.8562288131705,23.9797712536649,23.7930063629108,23.3609695080932,25.0188865432763,27.475613277679,NA
