"code","iso","country","PMD.ind.1996","PMD.ind.1997","PMD.ind.1998","PMD.ind.1999","PMD.ind.2000","PMD.ind.2001","PMD.ind.2002","PMD.ind.2003","PMD.ind.2004","PMD.ind.2005","PMD.ind.2006","PMD.ind.2007","PMD.ind.2008","PMD.ind.2009","PMD.ind.2010","PMD.ind.2011","PMD.ind.2012","PMD.ind.2013","PMD.ind.2014","PMD.ind.2015","PMD.ind.2016","PMD.ind.2017","PMD.ind.2018","PMD.ind.2019","PMD.ind.2020","PMD.ind.2021","PMD.ind.2022","PMD.ind.2023","PMD.ind.2024","PMD.ind.2025"
40,"AUT","Austria",15.0842165714892,16.3224589848396,17.6994490354882,19.1660790049409,21.1269085247894,22.7866615625429,23.8978393291122,25.0422176665811,26.6024836985107,27.7938329541291,29.185295524193,31.1818137143782,33.2867828986126,34.8165625017371,36.8647454139476,39.038117415754,40.7990897191298,42.5614705151857,44.6955630590228,46.0819518969041,48.8249001990321,51.6919272103577,54.5275559057515,57.3271307648102,58.6616320124959,59.0724528025355,58.0032813043713,65.2125815606619,NA,NA
31,"AZE","Azerbaijan",0,0,0.00120957924660559,2.05174282065495,3.5830302339962,4.47757162229664,4.08151313294221,2.91374320214506,1.57420886076292,0.169706760239592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
44,"BHS","Bahamas",36.0524278241654,36.8322791711001,37.0608397239824,36.8167393720499,37.0370168393585,37.5714242357193,38.9427931310751,39.6943815975255,40.5035371509023,41.6194185271787,44.3195371942183,49.4138004655767,54.8128107425094,60.1318493591777,62.9841653701637,64.1288504302644,65.4482692487622,66.2116880937628,66.3527648581231,66.9669005288137,67.1533264173345,67.5433701913604,67.8253368350379,67.2103236863628,67.4176126252248,65.5740716331384,68.0469912947476,71.4365095142423,NA,NA
48,"BHR","Bahrain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
50,"BGD","Bangladesh",18.4051160556456,18.737239612666,18.9191549119349,18.9074895213952,19.1623493828041,19.4078756395576,19.5054750191314,19.6116713863022,19.9524875557382,19.9873852054088,20.0210271497932,20.1177018011227,20.5903472984166,20.6349736071827,20.6101776063211,20.7843105518753,20.6241795426951,20.6205661280132,20.4865411201809,20.6101759965858,19.8283373965624,18.4159832849217,16.8284426796615,16.1920260231279,18.1498145722076,18.4391264306486,18.2727032202313,16.2318873459909,NA,NA
52,"BRB","Barbados",25.9696163609757,26.3176332203559,27.643847633044,28.5946013223627,28.8073827071431,29.8465665364925,30.6618103561485,30.851948837868,32.1240133457434,33.0091371225175,32.5778774376708,31.1292770380172,29.9607406824021,29.7594281645836,30.0801172200522,30.4613023667126,31.6413601146344,32.0336674571474,32.3333806111968,32.6612547370642,33.0841648906948,33.6551905831641,34.2611512639294,34.7785642632667,35.4018516710396,36.1676766671924,36.9054248445381,37.1696930063358,NA,NA
112,"BLR","Belarus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17182764425985,5.43905032980963,8.75659424557142,11.6708450582486,13.6968520569039,15.4004156301211,16.8566377836798,18.5552270828894,20.9735891880302,23.3430423008467,25.0719833310174,27.3401430537699,NA,NA
56,"BEL","Belgium",18.6180580846026,19.933313179606,20.7074545279646,21.7623768889598,23.5899564603105,25.2657248541867,26.0785187775034,27.2233173146448,29.1287333172473,30.4418263926705,31.9084405265283,32.757924729319,33.3653574325132,34.3345862501203,35.7791684808849,37.7149057036522,39.8900564816935,42.9072352240555,46.7103375876664,49.4077525997677,52.671804020717,56.3662741064324,60.1430605901273,63.6942266767475,66.1118541958084,65.0820727648631,61.6003494973686,73.8148539022867,NA,NA
84,"BLZ","Belize",14.0611347695528,13.2595798395108,12.6675725474061,11.5913967594122,10.880723579422,13.139898451727,14.7967954939424,15.9168322405802,17.5788014214761,19.0180483516276,21.0997530596669,23.3710451768533,25.8308714878067,26.896341976812,27.8076126331397,27.765104625314,27.9784507171564,27.5593522972051,26.5285197615265,25.5471429664245,24.3713448368029,23.0399476279657,21.8672577924161,21.147728633408,22.1458505103458,24.9655456296428,28.4143388338996,23.4268380752702,NA,NA
204,"BEN","Benin",23.9993679921743,23.4716304935321,22.5219117013743,22.0942975806773,21.9282373166169,23.8537227062127,25.8847792390294,28.7883422368435,31.3340956429954,32.9519619086268,33.3322280567481,33.968031849853,33.5552776069165,32.9930791526924,32.4498668960077,31.2260424219957,29.3549755271672,28.0181712626991,27.3532482601559,26.1182971956205,27.5428421556814,28.8063380018555,30.5384089630297,31.6303764979346,33.4609964844234,34.6196233740686,33.3086325412611,31.3790079352954,NA,NA
60,"BMU","Bermuda",61.8100966345707,63.3755767063425,64.3368038769773,64.9432760792367,66.3448621586416,68.8753853897675,72.3163937697148,75.3689606441683,77.6406336901804,79.9923994147955,82.1742586548321,84.7815886844431,87.9350171985279,90.4703784550878,92.0292158132219,91.636503767287,91.8307745301726,91.8316657370734,91.7331184635183,91.6957238365015,92.5108510150784,94.0743251260905,95.6372751342059,97.1932846102549,98.5102235557488,99.2906719909397,100,97.4903313403344,NA,NA
64,"BTN","Bhutan",11.2894021896988,10.6991907350344,10.9694384006248,11.3642253717603,10.5641003005114,10.087206075899,9.60514691503033,8.72841177923861,8.15402043360646,7.90859376884134,7.97351821320134,8.20755811047731,8.56974327892206,9.021602492664,8.96122365251755,8.13930537668627,6.71725112624904,5.66298636218586,4.60499880033323,4.30487522292465,4.20763710450224,4.31620970437928,4.36447218392921,4.77116236265594,6.07422352648251,7.26367916565762,9.75030568478942,3.72312876623407,NA,NA
68,"BOL","Bolivia",0,0,0,0,0,0,0,0,0,0,0,0,2.77081620229356,5.58557395310508,7.68161899841952,9.0922809729266,10.3110714565759,11.5212193017233,12.5697382340131,13.3033449474848,13.1899269978664,12.3586417638362,11.1332323246827,10.2888108297762,8.51369193770712,10.3517947433777,12.2177909789205,14.0335643071976,NA,NA
70,"BIH","Bosnia and Herzegovina",26.9118634173089,25.1725046285399,22.9251775355791,20.4099673160431,18.313722576205,16.2497173741097,14.2509358002591,12.3803691227516,10.8865324090378,9.78364565100897,9.61607296217623,9.46270673850327,9.81706084608052,9.97417633219929,10.1037373308351,9.83153813079068,9.85709450151775,9.73081801399947,9.51125819598884,9.14657975125228,9.82528669087114,10.1695958125383,10.5327835741198,10.8758454925389,11.6576344145806,11.9811379324548,11.3546397473025,11.519901252811,NA,NA
72,"BWA","Botswana",21.7514723549026,20.345723787987,18.7357068917999,17.9402377512261,16.6861708595899,15.0938422905939,14.9128238321366,15.6609231029103,16.4786818374695,16.5794890032855,14.2008569770043,15.698651767894,14.9357723336501,14.3119130712499,14.4720825173642,15.0413180409735,15.9834233672029,17.3969852554935,18.9408555738698,20.0335386086594,21.6452769601619,23.8180290465482,25.5326032315561,26.9457214840734,29.3759642457659,29.1634839819033,28.8376824049727,30.5721154997516,NA,NA
