"code","iso","country","SNM.ind.1996","SNM.ind.1997","SNM.ind.1998","SNM.ind.1999","SNM.ind.2000","SNM.ind.2001","SNM.ind.2002","SNM.ind.2003","SNM.ind.2004","SNM.ind.2005","SNM.ind.2006","SNM.ind.2007","SNM.ind.2008","SNM.ind.2009","SNM.ind.2010","SNM.ind.2011","SNM.ind.2012","SNM.ind.2013","SNM.ind.2014","SNM.ind.2015","SNM.ind.2016","SNM.ind.2017","SNM.ind.2018","SNM.ind.2019","SNM.ind.2020","SNM.ind.2021","SNM.ind.2022","SNM.ind.2023","SNM.ind.2024","SNM.ind.2025"
132,"CPV","Cabo Verde",4.33666239913633,3.94322455020598,3.42787011146879,5.09123972826104,7.54766126758811,8.92607884682113,10.2158653602078,12.0927290073091,11.7335109415417,10.7388469453051,10.1156806910835,10.375664763843,10.2989329439809,10.0559767399769,10.2735466012507,10.6128046311259,11.053702989936,11.4198532019785,11.5086266398692,12.175977615361,11.9696464171321,11.4052552493127,10.1919926719894,9.51343279686792,8.20312118640413,7.49882715845132,7.07845978328704,7.03968178741466,NA,NA
116,"KHM","Cambodia",15.6040677334345,16.5164619010849,17.5914798793295,19.4190080435178,20.1083696369533,20.8146514305684,21.5204182598021,23.2830892529574,23.6844568903597,26.0022316752217,28.7325886185465,32.279608515607,35.4489319325366,39.7755097528244,42.5312589780997,45.3319167176633,47.9481810460136,50.036159444176,51.206796982042,51.7776107227485,53.1406160455476,53.8922955195395,54.4534223289624,54.7947853061734,54.9183495515886,54.2410322869153,54.4404234232061,54.6188159281297,NA,NA
120,"CMR","Cameroon",23.3032381961156,24.1566613512968,25.2672979675884,26.1907368502735,26.7078697796711,26.8044540791888,27.5475515981681,28.0200701524015,28.2902156565162,29.7143332865213,31.4863778075001,33.1301524408314,34.6363109945748,36.6602550231363,37.599467998277,38.0145609362657,38.8142384733054,39.6438309884642,40.4847321206597,41.364054545376,42.6460980902396,43.3542310052535,44.3348444270696,45.124689284935,45.6833983449652,45.7795961115701,45.9314113427684,45.9685097882744,NA,NA
124,"CAN","Canada",45.9775435529954,46.3419477231293,46.669652542215,47.7645940283535,48.4752792737256,46.3689042083478,43.7200078828377,43.0439192715424,42.8522901883513,43.4752641327975,46.1338052889276,48.8575300099134,51.5507575636687,52.4823235136742,52.4274227590781,52.5585045735235,53.8763957498675,56.0283450712159,56.5024356955009,58.1475490156932,61.1212310975795,63.8573431342362,62.9557253390212,64.3403336166773,65.4037259326661,61.7207214406549,61.4354416993635,60.1050276141318,NA,NA
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",10.7489134567453,11.7414440711546,12.9637962584878,13.6305391882211,14.2257099568601,14.7497194343689,14.6630340502472,14.155767039822,13.9655784651244,13.6586963822437,13.1790823561876,13.1625143266262,13.3178121939123,13.6292059097768,16.2911593554206,18.9706078288981,21.7591399110538,23.3783753074054,25.3977185116643,25.1911503470717,25.4876650513375,25.6671663802259,27.2248154503298,28.2131167526334,28.6678812890154,29.1104614670132,29.6518492419827,30.2210782565093,NA,NA
148,"TCD","Chad",23.245715623294,24.0949075629374,26.1517596564838,26.0843577263225,26.0597010380899,26.7957434785959,26.7746545937582,27.0833626005922,27.069795998868,28.7226018497859,28.964755073606,29.2621979421638,29.0415393417401,28.1272580922472,29.1887520340985,27.896993693789,29.6915093448183,29.9040319178802,31.6681396973534,29.98576837422,31.6995487719719,29.5319315293081,29.3616828074886,29.3204390803725,29.3950934452197,28.5267479399903,28.6382800991737,28.0196954055344,NA,NA
152,"CHL","Chile",30.5161147243085,30.1979569352871,31.0672292069273,30.5645028954122,30.7301367711848,32.3596857572687,33.8218271784867,35.3597462545489,38.4499923209689,41.1414713881912,42.3702518532261,41.3931115058289,40.56104419191,39.4942696763027,39.0438289281515,39.7010995647236,40.9404502124085,42.8631020716071,43.9691993467273,44.039299635514,44.3663573583127,45.1183640770028,45.4354798298506,45.7417253480184,44.8499507705077,43.061333487725,42.5868092791332,40.1431374913137,NA,NA
156,"CHN","China",48.7639538205468,49.1583723039132,48.9103501040683,48.7114580674266,49.2034521673532,49.6442645618269,49.339911540896,48.7683389273981,48.695315771574,48.4419363095355,48.2687150062354,48.4064080488529,48.9348340740155,49.0598779772677,49.2068603000888,49.4512379347547,49.7599815681336,49.9458682603968,50.3197503949453,50.9547082455159,51.4322781951451,52.0795380786007,52.9238050422228,54.2059898538072,55.279815361868,56.4900775013361,57.659889906988,58.6107003179779,NA,NA
170,"COL","Colombia",49.238258398717,49.619346672487,49.3138027406843,49.3256638860417,48.1642941047814,46.9964491125948,47.0139420165416,48.4262369576358,49.9641233238261,52.0090292105123,53.524852344942,54.5682922361636,55.3459516953814,55.1705504706277,54.0536516428272,52.9665786862403,51.6990673597374,50.7228738102374,50.2636029685326,51.0525415787362,51.5662940288837,50.5270301998951,49.7880538601993,49.4386680218192,48.6975256225554,47.3811898812893,48.6991921315433,48.7363474248779,NA,NA
