"code","iso","country","HFD.raw.1990","HFD.raw.1991","HFD.raw.1992","HFD.raw.1993","HFD.raw.1994","HFD.raw.1995","HFD.raw.1996","HFD.raw.1997","HFD.raw.1998","HFD.raw.1999","HFD.raw.2000","HFD.raw.2001","HFD.raw.2002","HFD.raw.2003","HFD.raw.2004","HFD.raw.2005","HFD.raw.2006","HFD.raw.2007","HFD.raw.2008","HFD.raw.2009","HFD.raw.2010","HFD.raw.2011","HFD.raw.2012","HFD.raw.2013","HFD.raw.2014","HFD.raw.2015","HFD.raw.2016","HFD.raw.2017","HFD.raw.2018","HFD.raw.2019","HFD.raw.2020","HFD.raw.2021","HFD.raw.2022","HFD.raw.2023"
76,"BRA","Brazil",1425.98892113492,1315.55975309603,1257.00036473419,1216.45528925828,1133.73933547082,1048.40049867049,965.72268020664,889.45165544396,841.36798028652,787.94449579275,735.1669280396,692.02041436104,650.80546046649,614.74176308074,574.50469235223,522.98966561796,478.21455722371,434.46964590125,393.34842760876,356.91777689955,324.12275260017,295.18415657252,265.33306626652,239.56890140173,215.96915809815,200.46831602453,189.8458907865,178.4566126894,168.53541115396,159.80470983172,147.60408755309,140.5285913761,135.60333576836,99.8217391243
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",167.76653268552,154.43481654276,141.38509317731,128.77522396063,116.62881128508,106.48005186705,95.89002091591,86.58630687443,77.70628987774,69.12019135981,61.98183615786,55.23141698632,48.84153447408,43.03454676131,38.06248509274,34.65866911941,32.02773875554,29.85609715218,27.93292570886,26.46339716659,25.2346775947,24.14307035859,23.28415780189,22.77140732879,22.0525312405,21.30117312034,19.92427147792,17.70824488164,15.31124156214,13.30608355856,11.97524025311,11.59957117642,11.56343536476,10.54234698799
100,"BGR","Bulgaria",780.84912230059,789.16275728941,789.982115444,820.03760429938,821.12063124861,832.01721025532,843.32860215714,864.35640683502,851.11222275183,823.72290104362,795.28714027168,762.78499940682,724.70145003985,682.92351794861,634.4809585789,603.48046494958,555.38388621267,487.99906954944,421.97027509111,371.50356626653,329.78818586439,298.12769742934,268.0700149729,243.90537453827,226.8910396878,209.81726665157,192.63153449312,179.61367553727,165.53895180262,152.97134098181,142.38405578861,130.54805224007,113.11028731536,84.05917192069
854,"BFA","Burkina Faso",6433.52350745288,6272.20461636411,6145.20068743277,6062.39082428243,5959.53115789431,5893.10847179539,5860.04080188904,5725.03791248238,5611.23680393711,5511.87319093431,5519.30025657936,5301.02742049669,5210.94915732962,4976.42664435575,4820.53652059854,4710.07007755814,4598.08907251475,4370.70400811357,4212.69404581433,4043.0011078224,3913.8223032912,3790.05594883538,3744.18953697394,3632.23053952374,3538.64531160605,3656.92237898578,3623.4685463011,3568.94217126558,3497.36116561587,3421.05601631627,3212.23039165614,3104.48430727406,3216.31506551466,3302.72315625963
108,"BDI","Burundi",6587.56195038894,6503.72751039075,6437.38277748144,6395.9331887532,6219.56080214475,6114.57816574809,6072.95869503906,5979.79501165617,5827.42239194862,5707.58659425214,5641.99931481592,5512.44225659853,5464.93977961717,5404.21135077602,5438.89059097286,5425.63478081059,5384.68095488475,5373.75936082293,5364.10104277771,5338.92653831401,5345.2190365722,5366.46704270252,5345.44104634382,5291.34926551128,5289.84493259369,5245.73523711632,5156.73236089592,5089.81565763361,5001.77442433195,4965.83920458557,4708.0442883521,4811.66813569687,4857.23531763383,4992.39080305959
132,"CPV","Cabo Verde",3638.92916887071,3576.83681970525,3502.03600482451,3429.02827994709,3408.96737708678,3650.02099376069,3243.05899499293,3164.81855241256,3069.69872709735,2974.82867781792,2865.07472187805,2775.05340133949,2679.56797221556,2585.62424494217,2492.07308675687,2404.7653917331,2300.11008524216,2194.71529600325,2056.084971469,1939.07377195761,1836.1564209165,1800.91661106549,1739.01840854864,1628.5205236517,1547.37660194922,1522.74037998643,1451.71809287662,1412.61324113374,1371.82002614782,1321.71280831395,1190.54767631566,1107.71266870878,1117.67694026761,1037.73452543478
116,"KHM","Cambodia",8295.54689964244,8284.04559877712,8263.62171094631,8210.05357228749,8153.53895715109,8101.83554058559,7965.00461803319,7811.08122871234,7709.28320244582,7462.22620398596,7166.96252942822,6989.14637525692,6730.67958478508,6400.35989553645,6161.40286204965,5946.10590065842,5654.05388199391,5495.03806872628,5286.22929158071,5092.87095084781,4922.10466766994,4729.66847597257,4620.32350019901,4501.46167675945,4321.37917671026,4198.51311781043,4084.12007369787,3905.62189408394,3796.94532210422,3697.2433344836,3549.48190535116,3290.77472683827,3481.09839088119,3612.96415551793
120,"CMR","Cameroon",5700.028448272,5686.83480289205,5651.01786739959,5623.08857882742,5571.72245822973,5518.12380637022,5491.60389686987,5453.19526422387,5448.93541266441,5420.27029731313,5460.66373777142,5330.12453257453,5333.72504096727,5204.40797163818,5101.49715995913,5049.24287742251,5087.63467762024,5005.3207334792,5042.21890737395,5063.56678478736,5074.268978091,5005.99426337438,4916.80033653481,4778.95530936525,4639.89076224751,4679.58340077295,4526.05024158824,4422.83042440799,4358.71718220269,4255.74778171024,4011.69626822143,3887.03862751756,3864.32260954166,3927.0714210339
124,"CAN","Canada",4.12782486501,4.16586493968,4.19314343389,4.30021850289,4.3260512033,4.34099776867,4.33476055549,4.33258345636,4.28811989362,4.20550087288,4.06881421081,3.92228733955,3.78801606776,3.61104328057,3.4050782176,3.2076137086,2.93700402838,2.64104375017,2.31663273582,2.01284642118,1.7926823721,1.66225745237,1.56558839996,1.4886719445,1.42412961501,1.35339617509,1.27659247285,1.20123229542,1.12973106816,1.06104331617,1.03173368498,1.01145805407,1.02589621407,0.85003429201
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",8801.93159238643,8851.19038921256,8797.32956276217,8855.51226791764,8761.56387329109,8544.12020922697,8515.05386843063,8307.28754007602,8251.39306270147,8171.11642637649,7973.04980371244,7851.65513123285,7759.30646353644,7583.12264878332,7442.63358779735,7327.25308533453,7310.75424696745,7208.33973692737,7060.91088438694,7017.70588649473,7104.01732211807,7106.60455484407,7007.57245276281,7010.06817338632,6966.27913832231,7035.57808401329,6995.36146116746,7043.02090115438,6965.24861016931,6971.09961914809,6791.14485023,6582.70699025866,6960.34995801869,7074.78975675271
148,"TCD","Chad",7967.75999432875,7867.07100134259,7737.02094441539,7719.58549356073,7553.43068143178,7425.62321073667,7434.30053790658,7396.93442424042,7348.01508302021,7267.39910262473,7268.95459380358,7246.83499595127,7197.56109386538,7089.76571644997,6996.72302366126,6905.07376643501,6840.66010097217,6806.80476070667,6713.33207965566,6626.84005269405,6591.948739861,6525.71371495636,6418.67462747417,6310.06461234731,6187.19319602217,6323.39964311815,6233.99228229899,6207.93915424183,6214.09307265127,6208.29797832774,5984.06476980111,5843.82870154426,6137.83826051612,6159.11298273486
152,"CHL","Chile",1400.81221007499,1262.5648702779,1155.19104202526,1072.9452873278,979.59345415411,907.31129566434,823.81636342329,723.51890571348,654.09018277854,590.62557306736,517.74887293114,477.3872149454,430.90821753547,395.82531665853,362.601444374,327.45003821975,293.75180354479,266.4185933012,232.69686892649,208.25358693467,189.0332621496,166.86299780821,146.82318320859,130.10957315973,115.19696443174,104.19178775947,95.48637502742,89.26366491083,83.18995738235,77.9722869016,68.7432638163,63.1835582596,60.26829451573,40.39901939962
