"code","iso","country","TKP.raw.2010","TKP.raw.2011","TKP.raw.2012","TKP.raw.2013","TKP.raw.2014","TKP.raw.2015","TKP.raw.2016","TKP.raw.2017","TKP.raw.2018","TKP.raw.2019","TKP.raw.2020","TKP.raw.2021","TKP.raw.2022","TKP.raw.2023","TKP.raw.2024","TKP.raw.2025"
40,"AUT","Austria",68.6316898220918,69.7927762740142,69.8706687983591,70.5918421802147,70.6215651205968,70.6924314901761,70.7063913348526,70.7065601587341,70.7368154517177,70.7981379020832,70.8235429172489,70.8306452100694,70.8339353508837,70.8350405967218,70.8512264989649,70.8512264989649
31,"AZE","Azerbaijan",66.0596568475977,66.0596568475977,66.0596568475977,66.0596568475977,66.0596568475977,66.0596568475977,66.0596568475977,66.0596568475977,66.1156250038698,66.1156250038698,66.1156250038698,66.1156250038698,66.1156250038698,66.1156250038698,66.1156250038698,66.1156250038698
44,"BHS","Bahamas",25.6996669104803,25.6996669104803,38.0914872161286,38.0914872161286,38.0914872161286,46.1889412699683,46.1889412699683,46.1889412699683,46.1889412699683,46.1889412699683,46.1889412699683,46.1889412699683,46.1889412699683,46.1889412699683,46.1889412699683,46.1889412699683
48,"BHR","Bahrain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,"BGD","Bangladesh",11.9320168461168,12.0808773677383,12.0808773677383,12.1098194131459,12.1098194131459,12.1098194131459,12.1098194131459,17.2141803539877,17.2141803539877,23.8711503353016,23.8711503353106,23.8711503594552,23.8711503594552,23.8711503594551,23.8711503594552,23.8711503594552
52,"BRB","Barbados",1.68442364588143,1.68442364588143,1.68442364588143,1.68442364588143,1.68442364588143,1.68442364588143,1.68442364588143,1.68442364588143,1.68442364588143,1.68442364588143,1.68442364588143,1.68442364588143,1.68442364588143,1.68442364588143,1.68442364588143,1.68442364588143
112,"BLR","Belarus",62.5080015228179,62.5080015228179,63.6440996885739,65.6718904357614,69.7488398865209,71.2054590617153,71.2054590617153,71.2054590617153,71.2054590617153,71.2054590617153,71.2054590617153,71.2054590617153,71.2054590617153,71.2054590617153,71.2054590617153,71.2054590617153
56,"BEL","Belgium",24.9663370677513,24.9700134601766,24.9781762392073,25.0079675925609,27.0091368675715,28.0609526432535,46.0887230746881,46.0907109566738,46.112317193838,46.1142240957949,46.118723326392,46.1246409602882,49.5078413104342,49.5279964554168,49.537834028988,49.5378340282756
84,"BLZ","Belize",32.5303780468977,32.5864329749132,32.5864329749132,32.5871976952264,32.5871976952264,33.7888244614395,33.7888244614395,33.7888244614395,33.7888244614395,33.7888244614395,34.4468790448956,34.4468790448956,43.1067799616218,43.1067799616218,43.1067799616218,43.1067799616218
204,"BEN","Benin",99.9962926709947,99.9962926709947,99.9962926709947,99.9962926709947,99.9962926709947,99.9962926709947,99.9962926709947,99.9962926709947,99.9962926709947,99.9962926709947,99.9962926709947,99.9962926709947,99.9962926709947,99.9962926709947,99.9962926709947,99.9962926709947
60,"BMU","Bermuda",3.09114691672208,3.09114691672208,3.09114691672208,3.09114691672208,3.09114691672208,3.09114691672208,3.09114691672208,3.09114691672208,3.09114691672208,3.09114691672208,3.09114691672208,3.09114691672208,3.09114691672208,3.09114691672208,3.09114691672208,3.09114691672208
64,"BTN","Bhutan",77.772378068891,77.772378068891,77.772378068891,77.772378068891,77.7910868128324,77.7910868128324,77.7910868128324,77.7910868128324,77.7910868128324,77.7910868128324,77.7910868128324,77.7910868128324,77.7910868128324,77.7910868128324,77.7910868128324,77.7910868128324
68,"BOL","Bolivia",56.8157395697377,56.8157395697377,56.8157395697377,56.8157395697377,56.8157395697377,56.8157395697377,56.8157395697377,56.8157395697377,56.8157395697377,56.8157395697377,56.8157395697377,56.8157395697377,56.8157395697377,56.8157395697377,56.8157395697377,56.8157395697377
70,"BIH","Bosnia and Herzegovina",67.4590040089639,67.4590040089639,67.4590040089639,67.4590040089639,67.4590040089639,67.4590040089639,67.4590040089639,67.4590040264295,67.4590040264295,67.4590039778272,82.4759119561515,82.4760554181371,82.4760554181371,82.4760554181371,82.4760554181371,82.4760554181371
72,"BWA","Botswana",78.7926687619557,78.7926687619557,78.7926687619557,78.7926687619557,78.7926687619557,78.7926687619557,78.7926687619557,78.7926687619557,78.7926687619557,78.7926687619557,78.7926687619557,78.7926687619557,78.7926687619557,78.7926687619557,78.7926687619557,78.7926687619557
76,"BRA","Brazil",55.9317233886835,56.1396797580117,56.1641934019774,56.2308352608499,56.2772860750536,56.9448268929279,57.0409758052508,57.1643737575944,57.8550505615077,57.8622757411073,57.8665067384807,57.8672719065817,59.8081540143371,59.808255092396,59.8280009739395,59.8280009739395
92,"VGB","British Virgin Islands",17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991
96,"BRN","Brunei Darussalam",44.4546045890916,44.4546045890916,44.4546045890916,44.4546045890916,44.4546045890916,44.4546045890916,44.4546045890916,44.4546045890916,44.4546045890916,44.4546045890916,44.4546045890916,44.4546045890916,44.4546045890916,44.4546045890916,44.4546045890916,44.4546045890916
100,"BGR","Bulgaria",95.2900344299835,98.4941834548953,98.4941834549193,98.4941834549921,98.4941834550629,98.4942494101774,98.4943329325103,98.4944141311788,98.5888825721856,99.0967791940759,99.1485301995067,99.2340643389785,99.2340643465809,99.2343520598457,99.2343689314342,99.2343689314342
854,"BFA","Burkina Faso",88.8547588544031,88.8547588544031,88.8547588544031,88.8547588544031,88.8547588544031,88.8623501544776,88.8623501544798,88.8623501546651,88.8623501546651,88.8623967914032,88.8623967912058,88.8623967912058,88.8623967912058,88.8623967912058,88.8623967912058,88.8623967912058
108,"BDI","Burundi",89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124
132,"CPV","Cabo Verde",8.68674247624445,8.68674247624445,8.68674247624445,8.68674247624016,9.21343404208112,9.21343404208112,9.21343404208112,9.21343404208112,9.21343404208112,9.21343404208112,9.21343404208112,9.21343404208112,9.21343404208112,9.21343404208112,9.21343404208112,9.21343404208112
116,"KHM","Cambodia",22.0756800677943,22.0756800677943,22.0756800677943,22.0756800677943,22.0756800677943,22.4328157859193,57.5217473009719,70.8867159181056,71.0958886981803,72.6098266748734,72.6098266748414,72.6098266748414,72.6098266748414,72.6098266748414,72.6098266748414,72.6098266748414
120,"CMR","Cameroon",67.2809167391105,67.2809167391105,67.7225515054133,67.7225515054133,67.7225515054133,67.7225515054126,67.7225515054126,67.7225515054126,67.7225515054126,67.7225515054126,67.7225515054126,67.7225515054126,67.7225515054126,67.7225515054126,67.7225515054126,67.7225515054126
124,"CAN","Canada",39.6062048594222,39.6248428432661,39.6256692670576,39.6261779320276,39.6267593059244,39.8079667546968,39.959693166275,40.0108695798233,40.5273304067811,40.5525553726516,40.7369248912377,40.9592232347211,40.9642295680314,41.1193478130837,41.1313604540811,41.1313604540811
136,"CYM","Cayman Islands",29.2540370894181,29.2540370901514,29.2540370894181,29.4618634039223,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189
140,"CAF","Central African Republic",67.5388894183479,67.5388894183479,67.5388894183479,67.5388894183479,67.5388894183479,67.5388894183479,67.5388894183479,67.5388894183479,67.5388894183479,67.5388894183479,67.5388894183479,67.5388894183479,67.5388894183479,67.5388894183479,67.5388894183479,67.5388894183479
148,"TCD","Chad",71.8498174199927,71.8498174199927,71.8498174199927,71.8498174199927,71.8498174199927,71.8498174199927,71.8498174199927,71.8498174199927,71.8498174199927,71.8498174199927,71.8498174199927,71.8498174199927,71.8498174199927,71.8498174199927,71.8498174200053,71.8498174200053
152,"CHL","Chile",53.777462847951,53.7774628481133,53.7774628481133,53.8002552342301,53.8982444830234,54.0703738076519,54.0703738074868,54.0750921196804,56.9793152791446,57.0084716302472,57.0141284097486,57.0190287024711,57.1720673601885,58.5083698098248,58.5084623571486,58.5084623571486
156,"CHN","China",1.70311183368188,2.19272014500398,2.19272014500398,2.25581772450418,2.25581772450418,2.26421500182395,2.26421500182395,2.26421500182395,3.81939286233049,3.81939286233049,3.96318781626508,3.96318781626508,3.97872702176329,3.97872702176329,3.97872702176329,3.97872702176329
170,"COL","Colombia",78.5406833652517,78.6953854758479,78.7049355926208,78.854394161388,80.0969821094659,80.6089073029643,80.8853704530829,82.6389975646632,83.0781163409493,83.9854781758725,84.1138642954043,84.1647229119154,84.1863242695297,84.1864243821034,84.5298624685338,84.5298624685338
174,"COM","Comoros",41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166
184,"COK","Cook Islands",0.00628913765332076,0.00628913765332076,0.00628913765332076,0.00628913765332076,0.00628913765332076,0.00628913765332076,0.00628913765332076,99.4439416284207,99.4439416284207,99.4439416284207,99.4439416284207,99.4439416284207,99.4439416284207,99.4439416284207,99.4439416284207,99.4439416284207
188,"CRI","Costa Rica",51.7105966553272,51.7147928964921,51.7169316416193,51.739757896386,51.7691273968682,51.7691273968682,51.7691273968682,51.7691273968682,51.7732348870457,51.9101787541989,51.9161638787762,52.0264942419729,52.0354970655318,52.0354970655752,52.0354970655752,52.0354970655752
384,"CIV","Cote d'Ivoire",88.2414811640416,88.2414811640416,88.2414811640416,88.2414811640416,88.2414811640416,88.2414811640416,88.2414811640416,88.2414811640416,88.2414811640416,89.8533897118664,89.8533897119177,89.8533897119177,90.7731623946585,93.598329928591,93.598329928591,93.598329928591
191,"HRV","Croatia",33.3179425646801,36.183893070234,36.183893070234,94.2583981968075,94.8165964719218,94.8165964719218,94.8165964722164,94.8165964722293,94.8165964722293,94.8166021092676,94.8166021094149,94.8292148927758,94.8292305918261,95.0002943834527,95.0002943835746,95.0002943835746
192,"CUB","Cuba",64.769783705967,64.769783705967,71.8703478016583,71.8703478016583,71.8703478016583,71.8703478016583,71.8703478016583,71.8703478016583,71.8703478016583,71.8703478016583,71.8703478016583,71.8703478016583,71.8703478016583,71.8703478016583,71.8703478016583,71.8703478016583
531,"CUW","Curacao",17.3168325645273,17.3168325645273,17.3168325645273,33.6176417586486,33.6176417586486,33.6176417586486,33.6176417586486,33.6176417586486,35.137786882776,35.137786882776,35.137786882776,35.137786882776,35.137786882776,35.137786882776,35.137786882776,35.137786882776
196,"CYP","Cyprus",56.1903488698197,56.4473422595088,56.4473422595088,56.5389612762596,56.5407917606567,56.6765424116576,58.4295047611386,58.4295047610529,58.4295047614801,59.9388493384093,59.9388493383703,59.9388493198426,59.9388493202815,59.9388493203631,59.9388493203631,59.9388493203631
203,"CZE","Czechia",96.7044328725658,96.7096784851007,96.7176233981573,96.7195677896015,96.7212049591492,96.7212797913606,96.7221115566223,96.7287736344716,98.3972771502184,98.3975812225066,98.3975812224797,98.3975948613714,98.397719373257,98.3977193896423,98.3979984132394,98.3979984132394
180,"COD","Dem. Rep. Congo",62.9359759183839,62.9359759867854,63.208322382674,63.208322382674,63.208322382674,63.208322382674,65.5629838601313,65.8580460778891,65.8580460778891,65.9837233305065,65.9837233305065,65.9837233305065,65.9837233305065,65.9837233305065,65.9837233305065,65.9837233305065
208,"DNK","Denmark",59.1981160958377,59.2930845103527,59.2930949867614,59.2931029627601,59.2931032250486,59.2931140976332,59.4780672899075,59.4780672910015,59.4780700860133,59.4780700859175,59.4780700859175,66.385240777105,66.3852407745581,66.3852411043267,66.3852411043267,67.6454685446945
262,"DJI","Djibouti",0,0,0,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936
212,"DMA","Dominica",89.8445953541124,89.8445953541124,89.8445953541124,89.8445953541124,89.8445953541124,89.8445953541124,89.8445953541124,89.8445953541124,89.8445953541124,89.8445953541124,89.8445953541124,89.8445953541124,89.8445953541124,89.8445953541124,89.8445953541124,89.8445953541124
214,"DOM","Dominican Republic",95.7195847869926,95.7195847889004,95.7195847889004,95.7195847889004,95.7195847859738,95.7195847859697,95.7195847859656,95.7195847859656,95.7195847859656,95.7195847859656,95.7195847859656,95.7195847837964,95.8394703345278,95.8394703345278,95.8394703345278,95.8394703345278
218,"ECU","Ecuador",46.1104736987984,46.1238472302026,46.272096707313,46.272096707313,46.5793887118039,46.9314322181968,47.1253975144037,48.8784339539559,49.04592159649,49.1176262298809,49.1294602912697,49.5261726053245,64.4072927259173,64.4864623156785,64.4871518909592,64.5037647672591
818,"EGY","Egypt",44.5222938058183,44.5222938058183,44.55517360453,44.55517360453,44.55517360453,44.55517360453,44.55517360453,44.55517360453,44.55517360453,44.55517360453,44.55517360453,44.55517360453,44.55517360453,44.55517360453,44.55517360453,44.55517360453
222,"SLV","El Salvador",33.6942791857988,43.7317371557587,43.7317371557587,44.075688319815,45.2770315185098,45.4735861961448,45.4735861961448,45.4736381949806,45.4736381949806,45.4776493651823,45.4776493651823,45.4776493651823,45.4776493651823,45.4776493651823,45.4776493651823,45.4776493651823
226,"GNQ","Equatorial Guinea",99.9967958818523,99.9967958818523,99.9967958818523,99.9967958818523,99.9967958818523,99.9967958818523,99.9967958818523,99.9967958818523,99.9967958818523,99.9967958818523,99.9967958818523,99.9967958818523,99.9967958818523,99.9967958818523,99.9967958818523,99.9967958818523
232,"ERI","Eritrea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"EST","Estonia",95.5054599556182,95.5082024751022,95.5087820622098,95.5087820659428,95.5114945676067,95.5117880119287,95.5117973452841,95.5220765468875,95.5440742540232,95.557132718485,95.5695106707487,95.5851796316034,95.5904390731722,95.5975063984672,95.5984691341464,95.5984691341464
748,"SWZ","Eswatini",25.916553227971,25.916553227971,25.916553227971,26.1493614766224,26.1493614766224,26.5955307619699,26.5955307619699,26.5955307619699,26.5955307619699,26.5955307619699,28.6739105276856,28.6739105276856,28.6739105276856,28.6739105276856,28.6739105276856,28.6739105276856
231,"ETH","Ethiopia",20.7968841496947,27.3292631345917,27.3718182418321,27.6985299155083,27.6985299155031,27.6985299155031,27.6985299155062,29.0178532863245,29.0178532863245,29.0178532863245,29.0178532863245,29.0178532863245,29.0178532863245,29.0178532863245,29.0178532863245,29.0178532863245
234,"FRO","Faeroe Islands",0,0,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837
238,"FLK","Falkland Islands",0.0824414556266093,0.0824414556266093,0.0824414556266093,0.0824414556266093,0.0824414556266093,0.0824414556266093,0.0824414556266093,0.0824414556266093,0.0824414556266093,0.0824414556266093,0.0824414556266093,0.0824414556266093,0.0824414556266093,0.0824414556266093,0.0824414556266093,0.0824414556266093
242,"FJI","Fiji",5.45653677570098,5.45653677570098,5.45653677570098,5.45653677570098,5.45653677570098,5.45653677570098,5.45653677570098,5.45653677570098,5.45653677546997,5.45653677546997,5.45653677546997,5.45653677546997,5.45653677546997,5.45653677546997,5.45653677546997,5.45653677546997
246,"FIN","Finland",81.526925029007,81.7601029933692,81.7763405059667,81.780234738539,81.8952671467847,83.8242340213859,83.8510763024566,83.8926780334675,83.8934028413358,83.8936922857054,83.8970554086498,83.9215333618798,83.9224132015322,83.9234449967025,83.9348471606164,83.9348471604125
250,"FRA","France",62.0686370822433,63.4754071960027,68.8553585891973,69.8572955961998,71.7243128814592,73.2384087728786,74.0510756055766,74.3120776173641,78.1374432079382,78.9731784614803,79.5789457919779,80.0097607382004,80.1498403910844,80.1498827416891,80.1543961886366,80.1543961886366
258,"PYF","French Polynesia",0.0333026499153786,0.0337543980134296,0.0337543980134296,0.0337543980134296,0.0337747695598136,0.0337747695598136,7.10302823496254,7.10302823496254,24.4664935831565,24.4664935831565,24.4664935831565,24.4664935831565,24.4664935831565,24.4664935831565,24.4664935831565,24.4664935831565
266,"GAB","Gabon",42.994616268677,42.994616268677,43.0658813768896,43.0658813768896,43.0658813768896,43.0658813768896,43.0658813768896,84.1001125367219,84.1001125367219,84.1001125367219,84.1001125367219,84.1001125367219,84.1001154595847,84.1001154595847,84.1001154595847,84.1001154595847
270,"GMB","Gambia",15.6287655610944,15.6287655610944,15.6287655610944,15.6287655610944,15.9430295188526,15.9430295188526,15.9430295188526,15.9430295188526,15.9430295188526,15.9430295188526,15.9430295188526,15.9430295188526,15.9430295188526,15.9430295188526,15.9430295188526,15.9430295188526
268,"GEO","Georgia",44.2613403504555,44.4140120937919,44.5486881068397,44.5488700465206,44.555179200642,44.555179200642,44.5551792007399,44.5551792007399,44.5551792007399,44.5551792007399,44.555179200634,45.9392255429765,45.93922554495,47.4024767399975,48.0941903241409,48.0941903241409
276,"DEU","Germany",76.1714114272349,76.2860805610087,76.300605797641,76.3417461868771,76.3779386832708,76.409928679081,76.7125479133327,76.7668370272502,76.8688057053936,77.3946972623577,77.7431861289429,77.8830824940056,78.2185021807852,78.2623636756871,78.2623636756871,78.2623636756871
288,"GHA","Ghana",91.3688655419028,91.3688655419028,91.3688655419028,91.3688655419028,91.3688655419028,91.3688655419028,91.3688655419028,91.3688655419028,91.3688655419028,91.3688655419028,91.3688655419028,91.3688655419028,91.3688655419028,91.3688655419028,91.3688655419028,91.3688655419028
300,"GRC","Greece",80.5604592233567,85.2110437597297,85.2115342314066,85.2115342314066,85.2115342314066,85.2115342314066,85.2115342314066,85.2115342314066,85.2115342314066,85.2115342314066,85.2115342314066,85.2115342314066,85.2115342314066,85.2115342314066,85.2115342314066,85.2115342314066
304,"GRL","Greenland",41.375394689049,43.9284242334318,43.9284242334318,43.9284242334318,43.9284242334318,43.9284242334318,43.9284242334318,43.9284242334318,43.9284242334318,43.9284242334318,43.9284242334318,43.9284242334318,43.9284242334318,43.9284242334318,43.9284242334318,43.9284242334318
308,"GRD","Grenada",60.4986722677261,60.4986722677261,60.6159413907762,60.6159413907762,60.6159413907762,60.6159413907762,60.6159413907762,60.6159413907762,60.6159403358208,60.6159403358208,60.6159403358208,60.6159403358208,60.6159403358208,60.6159403358208,60.6159403358208,60.6159403358208
320,"GTM","Guatemala",34.589676701227,34.6265287530787,34.637265396284,34.7379784377805,35.3616048250212,35.363971915539,35.4844790319946,35.5513393892135,35.5539263747601,35.6171199484071,35.6178700302055,35.6178700302055,35.6178700302055,35.6178700302055,35.6178700302055,35.6178700302055
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",69.3760647468152,69.3760647468152,69.3760647468152,69.3760647468152,69.3760647468152,69.3760647468152,69.3760647468152,69.3760647468152,69.3760647468152,69.3760647468152,69.3760647468152,69.3760647468152,69.3760647468152,69.3760647468152,69.3760647468152,69.3760647468152
624,"GNB","Guinea-Bissau",22.1060976488532,22.1060976488532,22.1060976488532,22.1060976488532,22.1060976488532,23.4409366933222,23.4409366933222,23.4409366933222,23.4409366933222,23.4409366933222,23.4409366933222,23.4409366933222,23.4409366933222,23.4409366933222,23.4409366933222,23.4409366933222
328,"GUY","Guyana",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
332,"HTI","Haiti",4.83709532751586,4.83709532751586,4.83709532751586,10.7901043254176,16.4904418920442,16.5461439222076,16.5461439222076,28.3705511290631,28.3705511290631,28.3705511290631,28.3705511290631,31.3890415479272,31.3890415479272,31.3890415479272,31.3890415479272,31.3890415479272
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",85.5931594698717,85.5931594698717,85.5931594699088,85.5931594698717,85.5931594698717,85.5931594698542,85.5931594698542,85.5931594698171,85.5939079546148,85.5939501248248,85.5939501248248,85.7077207402353,85.7077207402353,85.7077207402353,85.7077207402353,85.7077207402353
344,"HKG","Hong Kong",58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119
348,"HUN","Hungary",83.4170225736164,83.4177450875426,83.4199209253732,83.4199209258279,83.4204067820129,83.420465324418,83.420465324418,83.4204653248569,83.4205105903223,83.4205105903223,83.420510590102,83.420514996758,83.420514996758,83.4205149971664,83.4205149971664,83.4205149971664
352,"ISL","Iceland",31.9368541976221,32.1396886261458,32.1485360911474,32.1485691940093,32.1485691993498,32.1485691993498,32.1485691981202,32.1485691981202,32.1485691981202,32.1485691977203,32.148569198855,32.1961777271995,32.1961777264476,32.1961777264476,32.1961777264476,32.1961777264476
356,"IND","India",0.8183933105748,0.8183933105748,0.8183933105748,0.8183933105748,0.8183933105748,0.8183933105748,0.8183933105748,0.8183933105748,0.8183933105748,2.1830975044553,2.23125059679227,2.82290010920215,2.86911481750336,2.86911481750336,2.86911481750336,2.86911481750336
360,"IDN","Indonesia",42.4691929851184,42.4772079095327,42.5539460197556,42.5987387620618,42.617939243994,42.7819352767147,42.7837620130948,42.7963452335801,43.9551325510254,43.9551325510254,43.9551325510254,43.9551325510254,43.9551325510254,43.9551325510254,43.9551325510254,43.9551325510254
364,"IRN","Iran",62.4673511905514,62.4673512184236,62.4673512184236,62.4673512184236,62.4673512184236,62.4673512184236,62.4877272921893,62.4877272921893,62.4877272921893,62.4877272921893,62.4877272921893,62.4877272921893,62.4877272921893,62.4877272921893,62.4877272921893,62.4877272921893
368,"IRQ","Iraq",8.29743059235111,8.29743059235111,8.29743059235111,11.3223148009934,16.9657648744709,16.9657648744709,16.9657648744709,16.9657648744709,16.9657648744709,16.9657648744709,16.9657648744709,16.9657648744709,16.9657648744709,16.9657648744709,16.9657648744709,16.9657648744709
372,"IRL","Ireland",54.6229932859198,55.1270757069454,55.1270757069454,55.1270757069454,55.1270757069454,55.1270757069454,55.1462341728101,55.1965004464566,55.933733282981,61.1746814460787,61.1973110236894,64.7015375377158,64.7842684686917,70.0634464298889,70.0634464298889,70.0634464298889
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",20.9810690981765,20.9907235457921,20.99523408564,21.7922817653189,21.7922817653189,21.7945725943822,21.8120873230609,22.4838122354038,23.1488270320274,23.6194418730806,23.6194418730806,24.3055658564981,24.6342002435846,24.7985582964248,24.7985582964248,24.7985582964248
380,"ITA","Italy",71.2356211968902,71.2356211969091,71.2486417355809,71.5420071954981,71.6638170176505,72.0407303542719,72.2007528286186,72.6258555168481,73.2350705448365,73.3663715053554,73.5069935845267,73.5500564687662,73.57094579078,73.6190534602248,73.6190534602248,73.6190534602248
388,"JAM","Jamaica",57.5035858707819,57.5035858707819,57.5035858707819,57.5035858707819,57.638908758683,57.638908758683,57.7346801106858,57.7346801106858,57.7346801106858,57.7346801106858,57.7346801106858,58.1151378470577,58.1151378470577,58.1151378470577,58.1151378470577,58.1151378470577
392,"JPN","Japan",13.6386871281199,13.8163726985358,14.0959479843736,23.4173869813325,23.8482378038401,24.0554745780788,24.1261637737613,24.4524537898158,25.4697841740138,25.7802001414495,25.9975687556658,26.1849490902018,26.60883765641,26.884370546029,27.1451992452371,27.1481143781752
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",7.35895968712429,8.27202681556192,8.52805928643255,8.73008601034829,8.73008601034829,8.73008601034829,8.73008601034829,8.73008601034829,14.913795759103,14.913795759103,14.9376413699251,14.9376413699251,14.9376413699251,14.9376413699251,14.9376413699251,14.9376413699251
398,"KAZ","Kazakhstan",32.7667957325503,33.2821167316383,33.6240371333954,33.6240371333954,33.6240371333954,33.6240371333954,33.6240371333954,33.6240371333954,33.7537801766265,33.7537801766265,33.7537801766265,33.7537801766265,33.7537801766265,33.7537801766265,33.7537801766265,33.7537801766265
