"code","iso","country","KPA.raw.2010","KPA.raw.2011","KPA.raw.2012","KPA.raw.2013","KPA.raw.2014","KPA.raw.2015","KPA.raw.2016","KPA.raw.2017","KPA.raw.2018","KPA.raw.2019","KPA.raw.2020","KPA.raw.2021","KPA.raw.2022","KPA.raw.2023","KPA.raw.2024","KPA.raw.2025"
4,"AFG","Afghanistan",0.0427888685470657,0.0427888685470657,0.0427888685470657,0.0427888685470657,0.0427888685470657,0.0427888685470657,1.60380699830233,1.60396013424002,1.60396013424002,1.60408544205215,1.77297419734425,1.77297419734425,1.77297419734425,1.77297419734425,1.77297419734425,1.77297419734425
8,"ALB","Albania",0.302648010349679,0.326027164276469,0.33428140457998,0.340995736409578,0.340995736409578,0.340995736409578,0.340995736409578,0.340995736409578,0.359140297904482,0.359140297904482,0.359140297904482,0.359140297904482,0.359140297904482,0.359140297904482,0.359140297904482,0.359140297904482
12,"DZA","Algeria",17.2448252256142,17.2515252139907,17.2515252139907,17.2515252139907,17.2515252139907,17.2515252139907,17.2515252139907,17.2515252139907,17.2515252139907,17.269673058065,17.269673058065,17.269673058065,17.269673058065,17.269673058065,17.269673058065,17.269673058065
20,"AND","Andorra",0.00936945497726411,0.00936945497726411,0.00936945528991723,0.0136281192156873,0.0136281192199767,0.0136281192199767,0.0136281192199767,0.0136281192199767,0.0136281192199767,0.0136281192199767,0.0136281192199767,0.0136281192199767,0.0136281192199767,0.0136281192199767,0.0136281192199767,0.0136281192199767
24,"AGO","Angola",4.86189208260318,4.90183249535089,4.90183249535089,4.90183249535089,4.90183249535089,4.90183249535089,4.90183249535089,4.90183249535089,4.90183249535089,4.90183249535089,4.90183249535089,4.90183249535089,4.90183249535089,4.90183249535089,4.90183249535089,4.90183249535089
660,"AIA","Anguilla",0.00283979472395441,0.00283979472395441,0.00283979472395441,0.00283979472395441,0.00283979472395441,0.00283979472395441,0.00283979472395441,0.00283979472395441,0.00283979472395441,0.00283979472395441,0.00283979472395441,0.00283979472395441,0.00283979472395441,0.00283979472395441,0.00283979472395441,0.00283979472395441
28,"ATG","Antigua and Barbuda",0.0140041749634155,0.0140041749634155,0.0140041749634155,0.0140041749634155,0.0142750839185042,0.0142750839185042,0.0142750839185042,0.0142750839185042,0.0142750839185042,0.0142750839185042,0.0142750839185042,0.0142750839185042,0.0142750839185042,0.0160757835696674,0.0160757835696674,0.0160757835696674
32,"ARG","Argentina",12.1491115981949,12.1505107861652,12.2072859275126,12.2238492202684,12.317562228735,12.3491399016527,12.4180779473459,12.5166159480149,12.5699070750084,12.5703363771014,12.5703363771014,12.5703363781274,12.5756388916342,12.5756388916342,12.5756388916342,12.5756388916342
51,"ARM","Armenia",0.761588070530893,0.761588070530893,0.761588070530893,0.761588070530893,0.761588070530893,0.761588070530893,0.761588070530893,0.761588070530893,0.761588070530893,0.761588070530893,0.761588070530893,0.761588070530893,0.761588070530893,0.761588070530893,0.761588070530893,0.761588070530893
533,"ABW","Aruba",0.00296800117612776,0.00296800117612776,0.00296800117612776,0.00296800117612776,0.00296800117612776,0.00296800117612776,0.00296800117612776,0.00296800117612776,0.00296800117612776,0.00296800117612776,0.00296800117612776,0.00296800117612776,0.00296800117612776,0.00342901561983648,0.00342901561983648,0.00342901561983648
36,"AUS","Australia",15.4657325434631,17.5785259581292,17.8863921940067,18.3527449141041,19.3310941808306,19.7243501313881,20.2640512214454,20.4941254302257,22.0227554709207,22.1234485579225,22.5984204848812,24.7402372573125,24.8334552849829,24.8334552847296,24.8334552847296,24.8334552847296
40,"AUT","Austria",1.17254815329971,1.19238490478509,1.1937156710217,1.20603666325277,1.20654446917954,1.20775519604634,1.20799369505661,1.20799657935293,1.20851348033566,1.2095611527173,1.20999518841851,1.21011652858007,1.21017273947253,1.21019162220687,1.21046815262356,1.21046815262356
31,"AZE","Azerbaijan",1.01561686662551,1.01561686662551,1.01561686662551,1.01561686662551,1.01561686662551,1.01561686662551,1.01561686662551,1.01561686662551,1.01647733436356,1.01647733436356,1.01647733436356,1.01647733436356,1.01647733436356,1.01647733436356,1.01647733436356,1.01647733436356
44,"BHS","Bahamas",0.144077906875681,0.144077906875681,0.213549139255322,0.213549139255322,0.213549139255322,0.258945222993025,0.258945222993025,0.258945222993025,0.258945222993025,0.258945222993025,0.258945222993025,0.258945222993025,0.258945222993025,0.258945222993025,0.258945222993025,0.258945222993025
48,"BHR","Bahrain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,"BGD","Bangladesh",0.137433623070249,0.13914820670539,0.13914820670539,0.139481562768386,0.139481562768386,0.139481562768386,0.139481562768386,0.198273871445561,0.198273871445561,0.274949216024847,0.274949216024951,0.27494921630305,0.27494921630305,0.274949216303048,0.27494921630305,0.27494921630305
52,"BRB","Barbados",0.000101322387261673,0.000101322387261673,0.000101322387261673,0.000101322387261673,0.000101322387261673,0.000101322387261673,0.000101322387261673,0.000101322387261673,0.000101322387261673,0.000101322387261673,0.000101322387261673,0.000101322387261673,0.000101322387261673,0.000101322387261673,0.000101322387261673,0.000101322387261673
112,"BLR","Belarus",1.32132173712657,1.32132173712657,1.34533708180808,1.3882014180103,1.474381775712,1.50517243501979,1.50517243501979,1.50517243501979,1.50517243501979,1.50517243501979,1.50517243501979,1.50517243501979,1.50517243501979,1.50517243501979,1.50517243501979,1.50517243501979
56,"BEL","Belgium",0.17879132059951,0.178817648332528,0.178876104406349,0.179089449095002,0.193420413883764,0.200952777604211,0.330054971256173,0.330069207066755,0.330223935718591,0.330237591607246,0.33026981192767,0.330312189853445,0.354540287744371,0.354684624696104,0.354755074468753,0.354755074463651
84,"BLZ","Belize",0.823952619668657,0.82537241887041,0.82537241887041,0.825391788251991,0.825391788251991,0.855827448128368,0.855827448128368,0.855827448128368,0.855827448128368,0.855827448128368,0.872495124020172,0.872495124020172,1.09183927170025,1.09183927170025,1.09183927170025,1.09183927170025
204,"BEN","Benin",1.23634470065319,1.23634470065319,1.23634470065319,1.23634470065319,1.23634470065319,1.23634470065319,1.23634470065319,1.23634470065319,1.23634470065319,1.23634470065319,1.23634470065319,1.23634470065319,1.23634470065319,1.23634470065319,1.23634470065319,1.23634470065319
60,"BMU","Bermuda",2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05,2.27931062166257e-05
64,"BTN","Bhutan",0.981256065111767,0.981256065111767,0.981256065111767,0.981256065111767,0.981492113808219,0.981492113808219,0.981492113808219,0.981492113808219,0.981492113808219,0.981492113808219,0.981492113808219,0.981492113808219,0.981492113808219,0.981492113808219,0.981492113808219,0.981492113808219
68,"BOL","Bolivia",17.3986539694527,17.3986539694527,17.3986539694527,17.3986539694527,17.3986539694527,17.3986539694527,17.3986539694527,17.3986539694527,17.3986539694527,17.3986539694527,17.3986539694527,17.3986539694527,17.3986539694527,17.3986539694527,17.3986539694527,17.3986539694527
70,"BIH","Bosnia and Herzegovina",0.082403572743935,0.082403572743935,0.082403572743935,0.082403572743935,0.082403572743935,0.082403572743935,0.082403572743935,0.0824035727652699,0.0824035727652699,0.0824035727059004,0.100747259915045,0.100747435158962,0.100747435158962,0.100747435158962,0.100747435158962,0.100747435158962
72,"BWA","Botswana",9.67725415044854,9.67725415044854,9.67725415044854,9.67725415044854,9.67725415044854,9.67725415044854,9.67725415044854,9.67725415044854,9.67725415044854,9.67725415044854,9.67725415044854,9.67725415044854,9.67725415044854,9.67725415044854,9.67725415044854,9.67725415044854
76,"BRA","Brazil",46.0337847773016,46.2049402176981,46.225115812907,46.2799644176456,46.3181950791421,46.8676047607737,46.9467387131765,47.0482995884006,47.6167510040859,47.6226975822086,47.6261798425553,47.6268096029408,49.2242241615024,49.2243073523166,49.2405589105762,49.2405589105762
92,"VGB","British Virgin Islands",0.00123779207564975,0.00123779207564975,0.00123779207564975,0.00123779207564975,0.00123779207564975,0.00123779207564975,0.00123779207564975,0.00123779207564975,0.00123779207564975,0.00123779207564975,0.00123779207564975,0.00123779207564975,0.00123779207564975,0.00123779207564975,0.00123779207564975,0.00123779207564975
96,"BRN","Brunei Darussalam",0.0637371763531465,0.0637371763531465,0.0637371763531465,0.0637371763531465,0.0637371763531465,0.0637371763531465,0.0637371763531465,0.0637371763531465,0.0637371763531465,0.0637371763531465,0.0637371763531465,0.0637371763531465,0.0637371763531465,0.0637371763531465,0.0637371763531465,0.0637371763531465
100,"BGR","Bulgaria",2.71928300413362,2.81071951203577,2.81071951203646,2.81071951203853,2.81071951204056,2.81072139419563,2.81072377766481,2.81072609482379,2.81342193209149,2.82791573157456,2.82939254528711,2.83183342520839,2.83183342542534,2.83184163587249,2.83184211733547,2.83184211733547
