"code","iso","country","USD.raw.1990","USD.raw.1991","USD.raw.1992","USD.raw.1993","USD.raw.1994","USD.raw.1995","USD.raw.1996","USD.raw.1997","USD.raw.1998","USD.raw.1999","USD.raw.2000","USD.raw.2001","USD.raw.2002","USD.raw.2003","USD.raw.2004","USD.raw.2005","USD.raw.2006","USD.raw.2007","USD.raw.2008","USD.raw.2009","USD.raw.2010","USD.raw.2011","USD.raw.2012","USD.raw.2013","USD.raw.2014","USD.raw.2015","USD.raw.2016","USD.raw.2017","USD.raw.2018","USD.raw.2019","USD.raw.2020","USD.raw.2021","USD.raw.2022","USD.raw.2023"
68,"BOL","Bolivia",1087.85829913191,1127.38312418118,1075.42584846232,959.74420051626,829.94030341552,801.64973901159,772.19198793659,714.31079395416,674.42070626932,636.86935700724,602.94763362764,558.62931204236,509.9410377873,463.06817100044,417.75637031069,375.84513997519,335.19724145575,300.78470992083,267.56403695778,238.01656345579,210.12147802176,185.2706032984,162.44397527374,144.10448857075,128.71563401463,116.27485233243,105.15043648177,94.75113246691,85.95992535409,78.23892615719,72.30956126583,68.93936932516,64.69836312179,59.9731340943
70,"BIH","Bosnia and Herzegovina",49.37188213226,45.61860792727,42.38540159933,40.76144079443,39.71050456791,38.05680886957,34.19821776534,29.82505208603,26.13485739819,22.93845981413,21.11513153482,19.21468845533,18.20227002249,17.85175668221,17.38945683116,16.85952494416,16.11000526207,15.8970549579,15.16964180376,14.53465884823,14.02244959671,13.43120026647,12.80166786576,12.13416602022,11.52176499457,11.23196557638,10.75436534533,10.16343900425,9.46545192008,8.93005216514,8.67465177698,8.34907930433,8.17559129682,7.765286128
72,"BWA","Botswana",2764.73095780857,2608.59782905493,2534.26440699608,2473.79570154192,2348.09024315145,2198.31405474027,2117.22917273121,2037.22322064958,1981.8135992325,1724.89733277349,1631.25521729085,1730.78735110817,1668.86673982318,1570.33032779823,1505.4323976484,1503.202767173,2647.38072299378,1440.93740904958,1414.39191858187,1391.52543618162,1331.61944331583,1292.93229493408,1238.72351928917,1146.80809158772,1056.36133540851,993.56843483689,915.58123765652,864.29341133473,826.05778101868,785.32841914028,771.1048159096,741.64349154307,645.8310580597,569.98454514283
76,"BRA","Brazil",1200.1008892383,1056.81328637765,984.99836542414,952.26391235756,853.63521751154,709.49680686671,575.24683520743,490.28194969186,453.8436635908,390.1357490327,324.18292425848,284.03893166623,258.07906625456,235.18492660446,210.93506982383,189.98835556789,168.38510380205,141.59681399958,121.29683277197,103.27733325426,86.69042905006,72.66529360775,67.8832020589,64.83267589473,57.78369501135,52.99591331387,50.65807158358,46.62496988745,41.62665327151,38.28457843098,34.23574217801,34.98543493589,36.63406635845,35.63282044517
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",7.73389826178,7.06570086317,6.56563333061,6.12409286312,5.68353120626,5.28471739048,4.9244026288,4.65859084,4.39808769045,4.10065488698,3.82096079236,3.54648266704,3.31322697371,3.23829843951,3.15350560215,3.06359535206,2.97489133595,2.99135738174,2.95439503098,2.91308051114,2.85953706769,2.80653673458,2.6927177514,2.60351335554,2.49268538448,2.38222545699,2.28979754991,2.1718003779,2.04309510323,1.9251894821,1.87621654568,1.85806022554,1.84481627277,1.83295846036
100,"BGR","Bulgaria",4.94752375371,4.72649133189,4.53449856307,4.05285062734,3.95793720209,3.13366837375,2.69270319021,2.77434169804,2.59576492082,2.17724409674,2.43661511765,2.10956201088,2.17439297988,1.99527192989,1.82592543401,1.74089887326,1.63316307243,1.57226823071,1.64674975477,1.52778899124,1.69668128664,2.06997511305,2.3491779629,2.53408687541,2.61266146871,2.49859996644,2.37377795762,2.41148908736,2.34718473318,2.29417830257,2.25407125985,2.41656491422,2.23507458448,2.09435610221
854,"BFA","Burkina Faso",5616.14607991879,5425.03346338766,5256.70998812487,5139.18817504307,4999.99079562356,4904.50506024972,4750.715927551,4562.08351305558,4401.7203179544,4243.46933774449,4237.20369603768,3935.02441138905,3804.97255784998,3484.61925727456,3241.93913579249,3044.92967775353,2841.01751967647,2483.54363223364,2293.08516552489,2100.15235899892,1946.23338607061,1810.47737408206,1703.38403581403,1584.41992040544,1439.04884020029,1387.37730426719,1343.2170938687,1263.54273737983,1183.23685983982,1128.1341866951,1039.47490097752,1022.35074869589,975.79113078167,911.03736616065
108,"BDI","Burundi",5830.05232408613,6015.33755847524,6346.57168345501,6498.50035660555,6490.39816113159,6533.38273228515,6649.86985985918,6646.46020669445,6414.70053407584,6167.2767119179,6008.75501185377,5774.06368262282,5755.11336180609,5638.39413967433,5575.04844635302,5365.3620725806,4890.39751141756,4451.73887087164,3965.29436963019,3533.06849086726,3202.11895401903,3088.35723257814,2925.578691312,2837.77838203275,2688.61551632836,2498.71719270977,2304.97553596533,2190.03322476207,2109.42284429515,2077.22412688107,1976.72357448512,1913.19392228746,1929.1143307104,1897.25442073856
132,"CPV","Cabo Verde",2657.53381063553,2521.11554993029,2395.72313602883,2266.62682642672,2477.56848364834,3979.84809080613,1900.71148890972,1745.71215735737,1613.43901505205,1477.89069186468,1362.1231475624,1259.20816584594,1156.63171985714,1056.15934665742,963.90121341242,882.05983037355,851.76410774201,788.55069975234,707.33229256031,655.30116758779,635.81647833285,591.52414357692,547.08484866916,516.6033006013,510.93561293734,486.37394471444,467.73759584016,433.94502361698,420.33477206112,381.12932601497,343.93318729535,326.41813390301,321.12438108501,306.36446726409
