"code","iso","country","NDA.raw.2005","NDA.raw.2006","NDA.raw.2007","NDA.raw.2008","NDA.raw.2009","NDA.raw.2010","NDA.raw.2011","NDA.raw.2012","NDA.raw.2013","NDA.raw.2014","NDA.raw.2015","NDA.raw.2016","NDA.raw.2017","NDA.raw.2018","NDA.raw.2019","NDA.raw.2020","NDA.raw.2021","NDA.raw.2022","NDA.raw.2023","NDA.raw.2024"
84,"BLZ","Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0420241995932462,0.033260330499687,0.0231492292496007,0.0215835813234053,0.0122561063282078,0.0068253430068953,0.00241199332957478,0.0159926047162984,0.0149882828397767,0.0232541115231779,0.0263065301353824
204,"BEN","Benin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0274619717366387,0.0291880918329903,0.0311285907731038,0.0327368959248149,0.0328077483767557,0.0331221950044103,0.0300118865893531,0.0283994834219312,0.027906432680104,0.0303386316752476,0.0314878599851773
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0096107714567255,-0.0112009680035131,-0.00923419201366325,0.00084182189694948,0.0197160314911947,0.0236182179923086,0.0184917370565658,0.00728827081122541,-0.0078755624229995,-0.00433477811569463,0.00355279851777413
64,"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0188338172644942,0.0156448056849303,0.0175026819522308,0.020315263553669,0.0245336822715752,0.0229816886990346,0.0211234933617108,0.0182756864700995,0.0144708258953201,0.0108014021372111,0.0070594949766396
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014550664694124,0.0104227121080605,0.00859042053976933,0.00917564774775537,0.00605754962795846,0.00727177439931892,0.0213543448625548,0.025767501508857,0.0287199130399121,0.0315768475573885,0.0428160257776409
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00512067999065402,0.00717555160267258,0.0300198860478933,0.047607080072968,0.0591693163938234,0.0634002736814423,0.0637120172200332,0.052359882474758,0.0367547018673202,0.0181922346127363,-0.00447173322251504
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0207427003668095,0.00972139546368855,-0.00490567270010323,-0.0175086844304132,-0.0157283417859886,-0.0341494230337187,-0.0354297095793051,-0.00192314433993604,0.00113517286611731,0.0157359015920315,0.00228138595687
76,"BRA","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0164723510069704,0.0164042508857287,0.0160251079837082,0.0167437050985118,0.0145312600807352,0.0108737246781505,0.00645120973765625,0.0127051956458307,0.0177395890898462,0.0203325248192046,0.0223966625167682
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00151634697240205,-0.00848515522242545,-0.00851370133613759,-0.00698807940194776,0.000401351058862298,0.0512677618130448,0.133540830087673,0.197689118532159,0.244486593119192,0.276143954763405,0.27930501186771
100,"BGR","Bulgaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0176295204732821,0.0273995778650444,0.0372148934142837,0.0432277712566991,0.0432682761567351,0.0400145171914892,0.0338727690472298,0.0245417607969365,0.0148377834933353,0.00586466435681054,0.00435060191379244
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0227937800122877,0.022800964688771,0.0228182588678321,0.0227288365202687,0.0231531591508443,0.0236811478973975,0.0125391396426755,0.0133850226584589,0.0131644901736292,0.00942317700159356,0.00574303961997491
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0518526971047533,0.0491976314739824,0.0478317639608135,0.0501929271833019,0.0495141550512315,0.0420069290067178,0.03348824835932,0.0311030003258648,0.0251845192570843,0.0292736862029861,0.0309320740414385
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00807218609206561,0.0110884688342272,0.0149081520658858,0.0110407329235984,0.00250811608723205,-0.00163813856571449,-0.00617629033747213,-0.00727500798358949,-0.00824581150837744,-0.00878418252479207,-0.0062543253060442
116,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00167063355855612,-0.0055058399444341,-0.00413349110922534,-0.000828490823940139,0.00176803090932798,0.00557330263177813,0.00696921160979302,0.0117966345243876,0.00915475547040057,0.00467599519390127,-0.00220989984073872
120,"CMR","Cameroon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0055901305927526,0.0151855740765894,0.0208770209115949,0.0246211084729511,0.0220430210774931,0.0189760789681515,0.0161360260324945,0.0129508875124789,0.0110200095468838,0.00882803804816268,0.00842801537211235
124,"CAN","Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114385017333529,0.0117225530219724,0.011543906977179,0.0135100513660711,0.0140518643527787,0.0131083591629666,0.0107429719154171,0.0072521783657078,0.00700512311369694,0.00934364731086745,0.0098261946043503
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114834659430474,0.00655612593650434,0.0128125887847252,0.0249741408798965,0.0449668724193408,0.0572027747909849,0.0518062916168973,0.0458618856350015,0.0399317433256647,NA
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000283089241827367,0.000284717926793743,0.005600727736152,0.00731673762632753,0.0117034499117736,0.00141878658809547,-0.0010855917698049,0.00307986429110276,0.00453683055097454,-0.00637426853242518,-0.0111138020391623
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0533506508678288,0.0545266951988355,0.0560726823628159,0.0575422318508052,0.0583560286250107,0.057864640628172,0.0581849378566897,0.0573808390271842,0.0569937560202025,0.0561051526535057,0.0542713425948029
152,"CHL","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00193829457522852,-0.00505295886811574,-0.00754553479577125,-0.0046717395677689,0.00155180343470995,0.0022149509359517,-0.00182104759338719,-0.00245379366787379,-0.00125666745388386,-0.00250856228684493,-0.0076254833267162
156,"CHN","China",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00083941870570059,-0.00132662701288599,-0.00211793716222275,-0.00438711929510993,-0.00590567569774025,-0.00630243788338103,-0.00858624135886532,-0.00654912621041692,-0.00175977453638443,0.00567580337003082,0.0100945154766932
170,"COL","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00490632265023527,-0.00639347419513192,-0.00683618923913354,-0.0033252361801549,0.000139441440357325,0.00589682433171723,0.014085052569301,0.0238941873975762,0.0266203001068377,0.0252207993472531,0.0220292355514466
174,"COM","Comoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135018629076595,0.0144394053918595,0.0158738402978644,0.0170317508852489,0.015687731843709,0.0152497742683124,0.0158272414204705,0.0181039690201317,0.0197940054849692,0.0211995046008435,0.0208994105231712
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0189705070617681,0.0180044340926733,0.0165538167437387,0.017405180424497,0.0224523582395264,0.0249311767408658,0.0204532615903683,0.0193841599339919,0.0109787761891713,0.00521847502689887,0.00559911004759339
384,"CIV","Cote d'Ivoire",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0188765733180793,0.0210133211468768,0.0249092102832769,0.0260302675215571,0.025075962367429,0.0271426977191394,0.0247366447537536,0.0276149937058978,0.02856753546015,0.0315684556008058,0.0341623307710679
191,"HRV","Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00207192329780745,-0.00196456624999891,-0.00032452507367795,0.0036357894340906,0.00951335636911055,0.00571253367707136,0.00788040284521685,0.00567897791467087,-0.00441592999431095,-0.00579842993586022,-0.0118252170657425
192,"CUB","Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0247922866229606,-0.0220760390918306,-0.0190882211980794,-0.00744987951755065,-0.00396500439937359,-0.00194127738301998,-0.00498191017939844,-0.00477005972688864,-0.00472296906235709,-0.00567132593273048,-0.00605490971208434
196,"CYP","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0123297177598794,-0.00885670904841773,-0.00268584795072745,-0.000319852595206352,0.00463533918184789,0.0104186392528958,0.0164296571833835,0.0203341692622574,0.0185466219851216,0.0125157552430155,0.00615427614429276
203,"CZE","Czechia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0088068586538983,0.000476693489546154,0.00373551391389593,0.0083199154189546,0.00688130707107271,3.84666891751389e-05,-0.00967102068059322,-0.0123934752742525,-0.016163899808237,-0.0206907080937255,-0.0236790318121688
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0159055261912369,0.0199467961333366,0.0245987571435706,0.0222427918861978,0.017076396858511,0.01240838543514,0.0125139409217898,0.0143025554287943,0.0124613290313003,0.00994866639963043,0.00927268318210883
208,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00886814370534339,-0.00257088774092483,-0.00109296195476807,0.0016580012338705,0.00122972893999185,0.00221647432818295,0.00492128624023369,0.00278112297517197,-0.000570254619004729,-0.00653972376015577,-0.0108334050730258
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0052286364444547,0.00553942897139148,0.00523007660621544,0.00449120692221783,0.00455203814498661,0.00427230423537184,0.00378374378962287,0.00218223269758022,0.00185532397780563,0.00275884314391783,0.00345754689394528
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00927212370489316,0.00836858499480542,0.00746219891549682,0.00437846327708475,0.0032829035234323,0.00422740403291346,0.00320461735436243,0.00221888814264183,0.00293548369660071,0.00396133956282763,0.00454823869925081
214,"DOM","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0148886514491544,0.00974796516892962,0.00966483682193675,0.00955492078776521,0.0108483072184653,0.014285407563023,0.0175686722736943,0.0205076745249879,0.024563875133842,0.0252505509739951,0.0259568462761295
218,"ECU","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0239447973474252,0.0170047401984894,0.0179797474837213,0.0108589978333427,0.00673092687796384,0.00306313437797856,0.00124363650637882,0.00225146712327384,-0.00620527273822791,-0.0115064214068135,-0.0144184651416195
818,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0147378172409443,0.0138185244198767,0.012699091349228,0.0101369930853867,0.0084565655025759,-0.000981250460384997,-0.00522532482248572,-0.00627685002019296,-0.00804093187299704,-0.0101571167520355,-0.0113093200243026
222,"SLV","El Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0142253404593516,-0.0147428963608386,-0.0143834174998706,-0.0115609654287135,-0.00742708794802838,-0.00406007515701434,0.00526808244129584,0.00175246370626819,0.00245354681421694,-0.0023802900168709,-0.00678456193169641
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00689404466590027,-0.00886100122204536,-0.00725570651789098,-0.00513191569479081,-0.00337661100715788,-0.00364937459765344,-0.00251721677775171,-0.00249103352779454,-0.0022344074211454,-0.0019285615456911,-0.0017508082518282
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0178650769484874,0.0217578695142033,0.0166476339659853,0.0144853206823556,0.0127937366120989,0.0119157783344779,0.0115372425052072,0.00718923331072352,0.00327695712047138,-0.000174711572072153,-0.00268285389867717
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0106869658588362,0.0117877333980752,0.00806477174959697,0.0056650290406679,0.00225337052705488,-0.00023574252016252,-0.000617021834505294,0.000319624374241156,0.00143252772291746,-0.000947577761663876,-0.00327206549360404
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0430654015093503,0.0380509848105386,0.0332498246591062,0.0318731276794022,0.0298820210192798,0.0315610299397591,0.0354491202279958,0.0316047852074091,0.0296297830280403,0.0287208862898893,0.0283479590208444
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00343478378509299,0.00359417742167034,0.00341663616728627,0.00316795479926335,0.00275748604589054,0.00191907457471241,0.00101898467713335,0.00099717375693742
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0301249205982123,-0.0483938897078743,-0.0607297953077772,-0.0639389159833702,-0.062946882311719,-0.0548691650436125,-0.0470626766349851,-0.0388556482331281,-0.0223184960376519,0.00797934242324194,0.0128351211654636
246,"FIN","Finland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0025419707493905,-0.00247479571590465,-0.00119160948898113,-6.7034933820912e-05,0.00181985472137058,-0.000237642877902335,0.000829423770029702,-0.0019579175150749,-0.00670858811961184,-0.0128836010897631,-0.0176100128198688
250,"FRA","France",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00685210427882788,-0.00374236699034214,-0.0036170954971958,-0.00116023965986989,-0.00174741911233922,-0.00298278598220958,-0.00738139426671772,-0.0111745706282371,-0.0152921022851509,-0.0185120605494086,-0.0216241783954189
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0291927414184479,0.0233286650688569,0.0193536144936375,0.0139627814936332,0.0121158467619824,0.0125691373437082,0.0167120027542946,0.0106915015646014,-0.00206904081968995,0.00048341434178667,0.00228762607997779
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00400258615721794,0.00463416373112424,0.00490125270168917,0.00104537173821484,-0.00479172950420692,-0.00885496055196799,-0.0117263587989545,-0.0175554371912804,-0.0252500713313775,-0.0277950278460076,-0.024614948027628
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0284058307669874,0.0241281193694476,0.0195417212896132,0.0127163359302809,0.00318940965077963,-0.000874378494181038,-0.00449348376851288,-0.00442614709065847,-0.00283767321339368,-0.000764501360526415,0.00298346376280456
276,"DEU","Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00651929991845213,-0.00376490282372022,-0.00296152707227348,-0.00274795072346279,-0.00544196683864473,-0.00855951657473308,-0.0118178654876381,-0.0164917070326256,-0.0206064554387013,-0.0241546599392516,-0.0248115546282035
288,"GHA","Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0335120005683116,0.0361003990173445,0.0373732201646546,0.0366840500548478,0.036063948824159,0.0340698229056005,0.0341947268625269,0.0330448242295533,0.0322863134296569,0.0308234687240514,0.0292052677898047
300,"GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00475056076396476,-0.00186038522480935,-0.00153525474444658,-0.00137267603561446,-0.00202401070899944,-0.00410607954704762,-0.00651742825852685,-0.0148631114918948,-0.0162101268360444,-0.0170715637243055,-0.0167881583438916
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00820122148639513,-0.00204586551527786,-0.000102996095423413,-0.000546882400658144,-0.00131811669792037,-0.00498224706874617,-0.00746251444442836,-0.00468742740209693,-0.00477408231919441,-0.00357079175173081,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108512290085803,0.0074528297886507,0.00577841843241722,0.0050649044653297,0.00752299003798096,0.0160301391028039,0.0208859838007394,0.0203071829212171,0.0187319137894086,0.0228560940941158,0.0259322307202672
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0362148441097327,0.0419560793489504,0.0478824243150509,0.0466545293402287,0.0448525598681757,0.0416374578712577,0.0372931354310406,0.0299248319324394,0.018544812132594,0.0123600629796425,0.00646164788492798
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0417849241504635,0.0419901533919911,0.0440721828708457,0.0438444626626693,0.04324465416724,0.0424021489653807,0.0419985199033825,0.041522617049234,0.0430756911225978,0.0404440745094279,0.0369217097368708
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0313464399510999,0.0269795435122617,0.0225464762189338,0.0187482494476205,0.0132818518971529,0.00863878880354774,0.00549236662513786,0.00226512915307064,0.00287292947079498,0.00113259273615984,0.00174764285526252
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141734807714764,0.020929083109352,0.0193983890348373,0.015253833540865,0.00936497827966298,0.00775940863192237,0.00840964139359457,0.00059047933768917,-0.00343744769614152,-0.00095160533867582,0.00835362618708979
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113278478992396,0.0116071469773416,0.0119074291184578,0.0113158074637287,0.00838903143491909,0.00582090505119859,0.00324728008937902,0.0014411493028994,-0.000281496528558902,-0.00145437480300614,-0.00175123600783299
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0144912977888509,0.0154174563766802,0.0137442901820564,0.0112700947865754,0.00759784440286393,0.00674740323158307,0.00587005573131316,0.00378259761166211,0.00149316452434589,0.00285119800601663,0.00597355378950071
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014252488452942,0.0103913541967455,0.00694688115162667,0.00702170186773832,0.00442692181229876,0.00833131549455945,0.00548547582986081,0.00247262787474933,-0.00460181228739936,-0.00974049099945455,-0.0115581502132203
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0241159650434394,-0.00834736722013194,0.00465450873157858,0.0164141102895214,0.0193511386078371,0.0192987695520443,0.0178069661087474,0.0166050280039378,0.0046971103547786,-0.00342714532620791,-0.010396454247501
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0084024508135716,-0.0099007156882327,-0.0121214322214959,-0.0125623224414525,-0.0123642697831989,-0.0117109566085127,-0.0108554585590164,-0.011054786974906,-0.0114119952646918,-0.0161533842448607,-0.0179481990328642
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0297849538600727,0.0253728394221135,0.0205683144033466,0.0173936304469733,0.0154748715279462,0.0149154728961778,0.0154335969303911,0.0163768143704341,0.0182642205056227,0.0204376408220135,0.022759132398896
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266516498616811,0.0270807825352799,0.0226346381650393,0.021162397629211,0.0207598094674983,0.0238895798000229,0.0207740917742907,0.0185988578356229,0.0187306632200046,0.015220127592837,0.0133193251154702
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00474016480098993,-0.00504206538262575,-0.0067985589988272,-0.00912192096685382,-0.00873415929413901,-0.00653847735962798,0.000152907834898519,0.00753429904565506,0.0153238394476662,0.0214616402115257,0.0222609965679414
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0549864156226332,0.0470705013690502,0.041289227490191,0.0269811119036485,0.0170237721517887,0.0168302991119131,0.0092962937527945,0.00343551639616413,0.00441581822894643,0.0103645248264734,0.0183471859754729
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00239937611586383,0.000434481414308685,0.00440832242111355,0.00722206013687909,0.00679187238381629,0.00699621807257533,0.00451335765675553,-0.00142730716255535,-0.00611702662133695,-0.0106532653607292,-0.0145543066934608
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00387426023917348,0.00473332941754978,0.00731919240190626,0.0121405134375148,0.0115774000052153,0.0109220092832982,0.00993219825436698,0.00409297758213634,0.00509879920607226,0.00238671072897945,-0.00125597874293937
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0167528292292713,-0.00253823882032983,-0.00161193179752139,-0.00186775228202798,-0.00315471358503959,-0.00363967514759278,-0.00250848379310275,-0.00783964710491558,-0.0105828949584609,-0.0140385241897857,-0.0173752339206065
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0142535479789581,-0.00525876219921142,-0.00796628906068497,-0.0100779770089333,-0.00388809807121004,0.000373109745713585,-0.00192386546933051,-0.00196252865892184,-0.000450870974950311,0.000237584995189666,0.00203654981597534
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0252625428984025,-0.0233670947932775,-0.0201604399651552,-0.0148003186890452,-0.0120964333573788,-0.0134485698236282,-0.0135314950909927,-0.0122778051668834,-0.0108366363809416,-0.00885119236952792,-0.00925346458737641
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0468624457824949,0.0481819482479808,0.0446199139794896,0.0402760842839174,0.0363815952517639,0.0274945397569983,0.0168306939977951,0.0088474153062168,0.00479900766741048,0.00333937210013735,0.00506398313780099
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0150521724825476,0.00882661614741886,0.00734640185684543,0.0108703238809569,0.0150946052870784,0.0168122098330723,0.0199550810309068,0.0284839330323854,0.0320610078558838,0.0277039921741755,0.0263912638955124
