"code","iso","country","RCY.raw.1961","RCY.raw.1962","RCY.raw.1963","RCY.raw.1964","RCY.raw.1965","RCY.raw.1966","RCY.raw.1967","RCY.raw.1968","RCY.raw.1969","RCY.raw.1970","RCY.raw.1971","RCY.raw.1972","RCY.raw.1973","RCY.raw.1974","RCY.raw.1975","RCY.raw.1976","RCY.raw.1977","RCY.raw.1978","RCY.raw.1979","RCY.raw.1980","RCY.raw.1981","RCY.raw.1982","RCY.raw.1983","RCY.raw.1984","RCY.raw.1985","RCY.raw.1986","RCY.raw.1987","RCY.raw.1988","RCY.raw.1989","RCY.raw.1990","RCY.raw.1991","RCY.raw.1992","RCY.raw.1993","RCY.raw.1994","RCY.raw.1995","RCY.raw.1996","RCY.raw.1997","RCY.raw.1998","RCY.raw.1999","RCY.raw.2000","RCY.raw.2001","RCY.raw.2002","RCY.raw.2003","RCY.raw.2004","RCY.raw.2005","RCY.raw.2006","RCY.raw.2007","RCY.raw.2008","RCY.raw.2009","RCY.raw.2010","RCY.raw.2011","RCY.raw.2012","RCY.raw.2013","RCY.raw.2014","RCY.raw.2015","RCY.raw.2016","RCY.raw.2017","RCY.raw.2018","RCY.raw.2019","RCY.raw.2020","RCY.raw.2021","RCY.raw.2022","RCY.raw.2023","RCY.raw.2024"
36,"AUS","Australia",0.0314485551518209,0.0348672401835512,0.0370712858759654,0.0385237832488083,0.028843043578207,0.0413310099970473,0.0243734596993312,0.0378607427803112,0.0319692785101396,0.0359418717814874,0.0369324934200035,0.0268519719405146,0.0376000321529637,0.0397592406553205,0.0407116534274211,0.0384575165252176,0.0282683432920185,0.0482909033601812,0.042703013364169,0.0301363454276266,0.0396639309208933,0.0250523564325256,0.0471307148826336,0.0459263527902909,0.0418505489983087,0.0429062157851761,0.0411314865327394,0.0462182568504249,0.0482032915646863,0.0490675496179741,0.0472496349801475,0.0544308490786256,0.0584819105263256,0.0371356791332163,0.0544200159848413,0.060354255944907,0.0561167797884084,0.0562927300049587,0.0586375135620285,0.0562144337703982,0.0628231909046858,0.032009538101122,0.0620565703423253,0.0500372699151966,0.0619915619887608,0.0319259768627307,0.0383983699315283,0.0492259131880262,0.0498567574238691,0.0598230758734171,0.0634773480029295,0.0566898280662812,0.0643298311704466,0.0593888397996871,0.0619377335067459,0.0788748179359709,0.0610307923285107,0.0558261668877557,0.0524684722133855,0.0778705729133814,0.0858520730769923,0.0953476073280139,0.0821189353411292,0.0806439893186793
40,"AUT","Austria",0.0385814362756261,0.03880528497341,0.0392999299351989,0.0406549596836635,0.0352895821205687,0.0441347407762004,0.0476273544854251,0.049473574688475,0.0506098546931718,0.0458895337266665,0.0514864343829157,0.0480731622192947,0.0529661158563917,0.0559070256563029,0.0517157362760607,0.0570699220924939,0.0550418643061687,0.0588009836013973,0.0501142259524342,0.0604827227433232,0.0554707989615911,0.06373796087812,0.0624319674193484,0.0669035914255469,0.0687466582540741,0.062257196967225,0.0647408922858921,0.0725086998674572,0.0707910272323445,0.072836117757316,0.0725595712670428,0.0682408777655874,0.0684811702254681,0.0719023833035043,0.0729184608458614,0.0680510902755152,0.0748705060462468,0.0742801771450241,0.0778600425492614,0.0688153889283501,0.0744811076337264,0.0743128916737773,0.0671556157381189,0.0832976116599328,0.0790268988210613,0.074591903338914,0.0747478506219928,0.0867135759613131,0.0797994475127111,0.0771534239945973,0.0897517266983645,0.0753125288305132,0.0761301565272243,0.0906661615224221,0.0784726420449094,0.0935770844950462,0.0805741011080977,0.0784550402803805,0.0881898759565251,0.0923056040180736,0.0904247632888035,0.0862456642041856,0.0895403475831787,0.0850942466032931
31,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0492564082204626,0.0389209883234009,0.0395772270171973,0.0377454270061287,0.0383618744850007,0.0330021239675453,0.0319831370060958,0.041306864974901,0.046776608678256,0.0540209327751346,0.0554960900299282,0.055787257281122,0.0561926765637549,0.0567929824069464,0.0557197520885235,0.0582693428840104,0.0611527468735366,0.0591975302828357,0.0468467118846403,0.0569482128236574,0.0613462510463404,0.0622259740348444,0.0543014978536079,0.0726047824464979,0.069298159277619,0.0653275620460636,0.0682985841942872,0.0767646631898704,0.0780465162469291,0.0794533020306008,0.0778358674508083,0.0812672315281859,0.0820273643622014
44,"BHS","Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,"BGD","Bangladesh",0.0343373612116732,0.0311705538998537,0.0356705322907733,0.0345606213003572,0.0344094909570229,0.0327318115830527,0.0348558724081972,0.0359705642286627,0.035812356687576,0.0347145200954125,0.0332001647563414,0.0322759124055266,0.036658973876896,0.0351305955139501,0.0375876461212659,0.0361267223322862,0.0390911080383568,0.039129402541957,0.0380883842724112,0.0402574005057703,0.0382534914532797,0.0398070985635575,0.0439904192709079,0.0424557085850017,0.0424469756756005,0.042949262297279,0.0436687851766755,0.0444616336074024,0.0492404198827252,0.0493398683137406,0.050452701047786,0.0525181773678285,0.0522524898692524,0.0500097049848107,0.0496740796068253,0.0525093842975895,0.0513194497851655,0.0521606138655429,0.0596311220617471,0.0633999852680682,0.0646608450779423,0.0652844614493497,0.0674917375991066,0.0671732191980885,0.0719194618675204,0.0731452143226385,0.0749575598018068,0.0824698520713739,0.0810160336913071,0.084338242892984,0.0863630748764294,0.0872656160998617,0.0890039255929082,0.090376031098075,0.0913938722828121,0.0922748964684507,0.0937270768758017,0.0961153378325495,0.0977865315888308,0.0987292773010138,0.100445287865615,0.103073697189236,0.108345643040477,0.110026726082714
52,"BRB","Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0557575586804772,0.0595340800922795,0.0472674094129187,0.0457474310230397,0.0497625932664917,0.0461225943868134,0.0397091212111226,0.0341279517334122,0.0424532744913864,0.0420891604449623,0.0491414800171568,0.052589191516126,0.0625017330083928,0.0576930454269379,0.0561115939847532,0.0587381751850817,0.0678696983672824,0.0633061254461628,0.0555477516119631,0.0594411396758808,0.062550880051212,0.0555987316747048,0.0650021354838358,0.0643574043642055,0.0573696621398172,0.0626420110867816,0.0510019160350851,0.0579049951980181,0.0639902635739737,0.055585749486744,0.0626534941118715,0.0667644522492743,0.0629688012484317
56,"BEL","Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,"BLZ","Belize",0.0350259030770703,0.0368630335520931,0.0353683288849635,0.0388996581370775,0.039986476981451,0.0417044847055115,0.0483182654290281,0.044751601318355,0.0461129490179517,0.0570378467909181,0.0525614545028522,0.0490787720589091,0.0579500533427177,0.0486753502480437,0.0396836849810332,0.0363773675307171,0.0486702326086434,0.0559474109907024,0.0493354243168288,0.0522761573674177,0.0513731439054393,0.0549442048887352,0.0561445114536706,0.0490127309222097,0.0468738766880247,0.0466139367493258,0.0438314529258396,0.0435655963976964,0.0465592494632269,0.0559793984034067,0.060566206610932,0.0579354144668221,0.0522006248449343,0.0565335152506775,0.0510518755509092,0.0598771841351195,0.0593472971355974,0.061354545170887,0.0672492620326932,0.0603060609253955,0.0653257549174064,0.0609174217630634,0.0646045498598031,0.0594397877443081,0.0591890429050308,0.0651519763803013,0.0678956928726209,0.0539931733099012,0.0588457527540837,0.0709749995593115,0.0630219262722473,0.0723623134217486,0.0749067171421895,0.071928774299713,0.0605997168673276,0.066506085618343,0.0770146027776937,0.0718719552200162,0.0617167698259048,0.0641739697352755,0.076131760330268,0.0787715848734089,0.0719761461322961,0.0694611931506819
204,"BEN","Benin",0.0218097404755918,0.0199094587607027,0.0209945035581143,0.0214201874830708,0.022513354961897,0.0229621110386841,0.0250759220601498,0.0263696670847281,0.0260252181996035,0.0257663110357396,0.0276189764377735,0.0281860477815037,0.0343515935767959,0.0323547731408785,0.0316330910182089,0.0349761389365104,0.0342702497071345,0.0302513918076076,0.0306898530645516,0.0305936209990868,0.0273424890570646,0.0288586854810056,0.0279851971987869,0.0379987153797769,0.0375811913230361,0.040991595785704,0.0351930435256364,0.0388952930240113,0.0399050045506683,0.0416571098618878,0.0442683131621388,0.0440895025276046,0.0516887521568325,0.0500242852078572,0.0541041985106886,0.0544696170193559,0.0522675930202873,0.0504792831387161,0.0523319665161649,0.0515919772987472,0.0541456976618263,0.054864847876459,0.0559543985893671,0.0578878042041139,0.0490850761899211,0.0511183737282818,0.0543524184233003,0.04793291603447,0.0530009444935071,0.0471949425822926,0.0592496083790748,0.0500683369415015,0.0521906179551436,0.0538900483711494,0.048806485240424,0.0554287954401202,0.0566126747527697,0.0585812272965315,0.0540419484704562,0.0585000699206525,0.0575615135849556,0.0518539737867369,0.0462489442176817,0.0538569954360378
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"BTN","Bhutan",0.0220493370374345,0.0220025276354815,0.0219999064640919,0.0219742706203034,0.0219509069363005,0.0219442083703546,0.0219219291920673,0.0218387085341885,0.0217672244731065,0.0217923707660695,0.0217951381310669,0.0218285799551948,0.0218058097389866,0.0218362837482611,0.0219482429978799,0.0218511178147603,0.0219572794501459,0.0219964343408039,0.0221103658813252,0.0220971446361772,0.0227859958071578,0.0226474067634171,0.0224921407382013,0.0238221543718704,0.0221806611659018,0.0219090262807651,0.0201884553796512,0.0189616920335165,0.0188488653174841,0.0232935742698449,0.0178845835581854,0.0188660561555293,0.020119327084741,0.0212066092180101,0.0218968923025567,0.022678283518932,0.0234065206927219,0.0234536020175945,0.0230381978035385,0.0223813134593247,0.0221770091970863,0.0236714579827886,0.0277443210656006,0.0424860549282375,0.0366979421578985,0.0365038138339586,0.0330183821339838,0.0413248006406942,0.0333447150606967,0.0381616533367698,0.0427473445605888,0.0430721576305149,0.0465787894224279,0.0462845769689598,0.0476479327793945,0.0463563820276925,0.0465137999539974,0.0472927423185334,0.0435567612120487,0.0499247868682504,0.0490885832855087,0.0490258389338339,0.0497398528023204,0.0512316278157273
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000356746789392135,0.000343686246508802,0.000275953235772575,0.00022905794026051,0.000291208934842017,0.000400970630947394,0.000430655236496153,0.000424364423241939,0.000292307754058768,0.000342454496446143,0.000368252836598446,0.000204090101479238,0.000337365307310287,0.000316516479231019,0.00032333286179909,0.000247044290499475,0.000306872185174745,0.000303132458473567,0.000239671218333859,0.00023495835327827,0.000187289194769005,0.000232848487246024,0.000192157088864793,0.000202654715204569,0.000295340640465615,0.000203729187637179,0.000299692474500578,0.000274590735748637,0.000314774519497756,0.000218399992355639,0.000215595863493005,0.000160173049842152,0.000174302690317067
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,"BRA","Brazil",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",3.7397658442938e-05,4.03077492404821e-05,3.0314261459865e-05,2.73321297805721e-05,2.50191303972983e-05,2.80468601169238e-05,4.62134188762446e-05,4.68698422455325e-05,5.73352032254934e-05,5.68683286293773e-05,3.8140707551872e-05,3.57690736690263e-05,5.30512630324116e-05,8.61343745376975e-05,7.94783937251209e-05,5.82010716573078e-05,3.48520178402374e-05,3.23651628261986e-05,3.72365494054281e-05,2.33637036695478e-05,2.11044760462751e-05,1.94865889809907e-05,2.23909985758026e-05,2.81673236162447e-05,1.12379277702243e-05,1.39689041740065e-05,1.08933761872652e-05,1.74792568388524e-05,1.41779281611024e-05,9.33973751330202e-06,1.15324157296533e-05,9.63737367675269e-06,1.04538810857653e-05,1.0371286063362e-05,7.65988804286128e-06,8.4127045042552e-06,7.72611474861605e-06,7.72972262739191e-06,5.05555317748319e-06,6.62865026459639e-06,6.14476005152955e-06,6.34273830120478e-06,9.29396958603358e-06,9.50222195067954e-06,1.19196060673546e-05,1.3385182992476e-05,1.68464766549229e-05,1.32544105886862e-05,1.22243363723553e-05,1.61124955784341e-05,2.01017650694843e-05,1.96052449620769e-05,1.6331120027875e-05,1.78556444110515e-05,2.60250380461656e-05,2.11754068328833e-05,2.06140815557707e-05,2.02478628915325e-05,1.74436373480083e-05,2.74092651457895e-05,2.86488910642412e-05,2.47920478797176e-05,2.63158533471211e-05,2.52999212562354e-05
100,"BGR","Bulgaria",0.0447137912529006,0.043487410893721,0.0414484834424328,0.046511315708812,0.0491196957549092,0.0594120177259273,0.0517688800173083,0.0549778080820892,0.0519916318518952,0.0565782116363549,0.0612147269032457,0.0740397590084617,0.0655453137576433,0.0517238977238293,0.0583625376133286,0.0691191691712169,0.061515801927794,0.0622861692238631,0.0679979606893387,0.0715042183384996,0.0670538622920852,0.0780169889169743,0.06072531935538,0.0833703564710206,0.0428837858548713,0.051955942782187,0.0475337510266523,0.0450012173801296,0.0547653223890333,0.0541334282425452,0.0509800864684231,0.0419143630580904,0.0383739934072402,0.0416103771116139,0.0462683523489975,0.025882478709371,0.0358344178976668,0.0319784757917528,0.0323524630059223,0.030492267415286,0.0316227361786541,0.0357226525165,0.0225444610209084,0.0435461005288071,0.0337062480797423,0.0375215397445159,0.0225856444619439,0.0367474415984305,0.0392482065661477,0.0398320822261189,0.0457965317073994,0.0377021285090797,0.0473590909841874,0.056027253296356,0.0503602265867158,0.0469446730815517,0.048894321706508,0.0488745347685364,0.0510206081812247,0.0412925739322223,0.05171717125425,0.0468508850273281,0.0452345596438032,0.0429269477760407
854,"BFA","Burkina Faso",0.291059940517696,0.384415889300329,0.358932155146653,0.377931970338203,0.356561484009872,0.367349546897137,0.366663735160872,0.386341933460131,0.395705565511233,0.405489751731824,0.332187828719253,0.345350307314023,0.308050325532935,0.433960732462115,0.465916715624062,0.372677427065603,0.393970772862525,0.422387538762401,0.392150982995892,0.32647347284645,0.376530547659467,0.369714143038857,0.355668466579953,0.346017504858707,0.459811727181358,0.559493696753276,0.469500090178449,0.546248102167018,0.53505300252401,0.43263586176424,0.675035089382416,0.662511025474904,0.684245574849365,0.737693881146248,0.689672155341656,0.749347160269386,0.584768561113659,0.805159867027499,0.795571319856524,0.651640953274009,0.870172170610069,0.874218835662387,0.998479559855137,0.846072830574001,1,1,0.86280779775343,1,0.752485064136989,0.913695934515322,0.698318701616085,0.678038156239377,0.669995527276858,0.7093283761911,0.585795745249668,0.674742932393577,0.517300795057829,0.58760139677377,0.472070873240195,0.45190370481635,0.333659550352203,0.338726147091996,0.377345379670123,0.39302351404242
