"code","iso","country","LUF.raw.1990","LUF.raw.1991","LUF.raw.1992","LUF.raw.1993","LUF.raw.1994","LUF.raw.1995","LUF.raw.1996","LUF.raw.1997","LUF.raw.1998","LUF.raw.1999","LUF.raw.2000","LUF.raw.2001","LUF.raw.2002","LUF.raw.2003","LUF.raw.2004","LUF.raw.2005","LUF.raw.2006","LUF.raw.2007","LUF.raw.2008","LUF.raw.2009","LUF.raw.2010","LUF.raw.2011","LUF.raw.2012","LUF.raw.2013","LUF.raw.2014","LUF.raw.2015","LUF.raw.2016","LUF.raw.2017","LUF.raw.2018","LUF.raw.2019","LUF.raw.2020","LUF.raw.2021","LUF.raw.2022","LUF.raw.2023","LUF.raw.2024"
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0181212530988484,-0.0179959207856545,-0.0171310423582354,-0.0152574400691497,-0.0135961160541851,-0.0125290544946043,-0.0117546555575467,-0.0109756984134686,-0.0110093197852108,-0.0105374994089324,-0.010291507863734,-0.00978834981419033,-0.00908592643637408,-0.00891792066693185,-0.00871416146117339,-0.00794738557396134,-0.00685358130786973,-0.00550606595243226,-0.00514307736373252,-0.00437722046987136,-0.00351111518632879,-0.00259699709516918,-0.00191767261522745,-0.00142834541561466,-0.000787085640266629,-0.000437753292761065
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.692480024085288,0.741335204550075,0.845267735694894,0.658774449328504,0.512058715546981,0.421483093777031,0.349302434816826,0.383155798882575,0.614565620552882,0.755719429853114,0.644408847881473,0.764835506984146,0.754658470830219,0.870298198169346,1.10187323146553,1.17495384320959,1.210062815632,1.20728485723909,1.03547678171961,0.853822694067498,0.747102592216999,0.586263367116548,0.533943548664765,0.453481882246134,0.207591111375458,0.164597038627182
76,"BRA","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0340050781947548,0.0350110570769162,0.0357781953060942,0.0367459345331756,0.0393422782965071,0.0401049297332771,0.0404577573844438,0.0404823548234992,0.0401470302157524,0.0391488208245983,0.037814170710056,0.0365981814485358,0.0353875656788761,0.034013744644236,0.0310784878745454,0.0293056964636047,0.0280609065525605,0.0271315849134022,0.0262264046809756,0.0256288804521321,0.0253906596934559,0.025567744614334,0.0261276862831222,0.0266987691785282,0.0270876172655078,0.0273693377101128
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0248002212744841,0.0243373298952506,0.0242137506794609,0.0237291706402494,0.0234541399732938,0.0226729328993189,0.0221576426405003,0.0213562928003968,0.020946469418982,0.0193253574508362,0.020608495492005,0.0214699506078987,0.0226459143665165,0.0235814570219735,0.0242263485606822,0.0256109387698547,0.0265481196113313,0.0272228676670736,0.0271603397218177,0.0264824998783764,0.0247441076350515,0.0233390516371551,0.021422235555947,0.0198643898704181,0.01843104632238,0.0168567726305698
100,"BGR","Bulgaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00418580010556928,0.00263155457830036,-0.000610821457799123,-0.00286269295892551,-0.00442324735709672,-0.00707383182709441,-0.0107084437639499,-0.0150166884897674,-0.0158354164569972,-0.0168731106381206,-0.0170457429460705,-0.016514691229666,-0.0149942946538097,-0.0132565577704523,-0.0124943676734226,-0.0106881007536597,-0.0094117671863762,-0.00804441236939573,-0.00677974637720467,-0.00579392775756966,-0.00519080205997314,-0.00500915497157122,-0.0056748824915214,-0.00671603504341075,-0.00701838576336472,-0.00763335018409501
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0419820009701341,0.044245935074649,0.0465009875321142,0.0478835033489734,0.0495372160561844,0.047772902992233,0.0460821872081828,0.0453300866101806,0.0445912062643088,0.0431833402732613,0.042359550472985,0.0413104712214557,0.0410506319360269,0.0410125839595348,0.0408471490862262,0.0432032387970865,0.044930503353779,0.0459917125273661,0.0467560566234753,0.0473401782446661,0.0479367705160624,0.0480097544852977,0.0466787113339496,0.0464291847537909,0.0460897286578517,0.0455228251657242
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0393951440788964,0.0376435571830459,0.0374184472679009,0.0378673569683349,0.0390252060179215,0.0404335181397178,0.0406506635167627,0.040375887644037,0.0396020436040794,0.0388281345418375,0.0378150292474565,0.0365850829356593,0.0363949328742209,0.0369383337882682,0.0374552235952092,0.0388089612686867,0.041373411108885,0.045040622289341,0.0486314004663313,0.0525582871315744,0.0557183798326212,0.0578489968416255,0.0574899465546383,0.0570632883099628,0.0563264557842992,0.0545721504035839
120,"CMR","Cameroon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104110134315753,0.010611626609445,0.0106582580127667,0.0109326539706012,0.0111446216005161,0.0112002082178879,0.0112512976228109,0.0110915499125506,0.0112164384029393,0.0117157015830607,0.0129306217402701,0.0134866300047822,0.0138594875064753,0.0137581321244267,0.013756295426214,0.0135684890546514,0.0136344979929315,0.0136306460124483,0.013684053904314,0.0128279960820532,0.0112586436392091,0.0105869967620539,0.0101505905115911,0.0100928344861423,0.0098189975740542,0.00979705347560312
124,"CAN","Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00485397599090623,0.00492727663763694,0.00502147656397804,0.00503762599669013,0.00505129748339259,0.00505836205864976,0.00503562239558752,0.00490627879057465,0.00478646204821738,0.00467223700760757,0.00444028231886031,0.00408642989922577,0.00384307080438329,0.00365243919061055,0.00347335504304327,0.00332464176518152,0.00319784572272775,0.00308298279820804,0.00307622552319581,0.00303495836348593,0.00306651169204819,0.00314398126872972,0.00314140215523761,0.00308637610105525,0.0030535665487234,0.00296939818311105
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00158638653319519,0.00164839409458782,0.00170748437345328,0.00173350018220146,0.00176503272684213,0.00177517964985486,0.00177680148666359,0.0017790387445106,0.00177399135796813,0.00185986775968912,0.00185706437675546,0.00180684088287454,0.00176041862576927,0.00173261856302436,0.00173357205050989,0.00171225622157136,0.00168881988835548,0.00167368551229937,0.00213488805768352,0.00288431417307605,0.00352482970471607,0.00395125291841357,0.00424988416107358,0.00474543093650813,0.00540745273513141,0.00622729163112239
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207102410961682,0.223729238472318,0.237188324502227,0.255323671305455,0.291738331483404,0.321979866032181,0.339578989518402,0.332946184289737,0.331052502256601,0.348910705958021,0.384738173287441,0.40869796643344,0.461021290442204,0.524437939242919,0.566549383480885,0.589457237032452,0.621720413964555,0.649101335718455,0.677214817809326,0.687927152804835,0.674055153956109,0.662289538062708,0.62639831410877,0.573303472349177,0.523821237718244,0.498012264007275
152,"CHL","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00244857871363988,0.0031622603424321,0.00408479253980364,0.00480840535895005,0.00549817814276132,0.00617516064160672,0.00689762486494091,0.00745053168368224,0.00784490494795312,0.00870925793885205,0.00940893394499553,0.00980418565941167,0.00990367554127525,0.0102809527164674,0.010210583266228,0.0103592758907789,0.0103448774445485,0.0104653141036095,0.0103278118660392,0.00983934654814899,0.00933519371246938,0.00896156191468898,0.00834927072198199,0.00751500178819218,0.0066309129083207,0.00558109442904791
156,"CHN","China",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0319561606078716,0.0304862523597588,0.0287006045068944,0.0263782643018211,0.0241616429471162,0.0214235814349215,0.0191457588107981,0.0167797320260182,0.0141687963821418,0.0115237677162251,0.00937571101282678,0.00749891202684066,0.00642871845118186,0.00536816005073944,0.00429709685575038,0.00286237995806717,0.00201818947580808,0.000479831230864554,-0.00106810512451047,-0.00278564236979037,-0.00488884802693212,-0.0063445256224606,-0.00817081934934545,-0.00953234657364297,-0.0108095225225826,-0.0117699811167968
170,"COL","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00887441483388792,0.00916940253124669,0.00894719018968091,0.00928000616914694,0.0109000271525072,0.0111759602293856,0.0103763217896069,0.00985719845826633,0.00880737697718525,0.00728086918668055,0.00612588792524766,0.00568368778568715,0.00686143313018802,0.00975635541747142,0.00938053139668765,0.00973571993716583,0.0103007944396074,0.0103004144065753,0.0112515341323125,0.0123612813167755,0.0130087898629828,0.0134879883891954,0.0125367016995937,0.00930723336491845,0.00795928604170793,0.00735248101770546
174,"COM","Comoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00629971085498419,0.00659311683212037,0.00691434110295044,0.00671997550043125,0.00647196680388346,0.00598038946417877,0.00537264582963511,0.0046944050208444,0.00433892890957039,0.00396134314467648,0.00357143396628952,0.00303454995933094,0.00261247304719372,0.0022941484030679,0.00188937863782166,0.00165305906142537,0.00148189047254018,0.00134986684416235,0.00133210663059883,0.00131942076376774,0.00129513639011966,0.00121557788242183,0.00112224614787882,0.000956786199067617,0.000905589665070723,0.000892994411574142
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104030015415246,0.0100949564654261,0.0103888129348198,0.0112910722404593,0.0116096011550799,0.00963686983848736,0.00863610801907674,0.0079078885478132,0.00806315797287928,0.00898116020245609,0.0100606335204343,0.0101817922365966,0.00978594384245599,0.0090722313320292,0.00876977305883472,0.00932011684054409,0.0102152162993334,0.0105708927715872,0.0106766706136093,0.00953145716738134,0.00820867390125542,0.0071696627692255,0.00622983767601473,0.00500384030824249,0.00378268067482847,0.00279704067668595
384,"CIV","Cote d'Ivoire",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0465393233223558,0.0448978931066013,0.0442072183703872,0.0395028079188167,0.040005289708205,0.0376090051795877,0.0373888095244018,0.0384170604215346,0.0382387830895026,0.0371581683810549,0.0358392503139181,0.0360503855452796,0.0394789389720202,0.0442887317889703,0.0470992828171842,0.0573465276890394,0.0581485867360915,0.0626738753442788,0.0735682541487288,0.0791860931710257,0.0850650012120917,0.0920243958061863,0.0912099672966694,0.0904598268030019,0.0894624671124217,0.0819315322097665
191,"HRV","Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0133085728808906,0.0107061169599464,-0.000757835244552838,-0.00649421935164856,-0.0121431667267197,-0.0179101280708506,-0.0206690970481943,-0.0234914609214446,-0.0272327192430952,-0.0316411912623769,-0.0309881183438249,-0.0301220646965371,-0.0283633034148236,-0.0227822920597398,-0.0195588926777887,-0.0165529799850828,-0.0135356642485014,-0.0110742293190615,-0.0104649099300933,-0.00853033079126964,-0.0064150360121735,-0.00438864478836694,-0.0032150304519527,-0.0058039082109607,-0.0058149797125913,-0.00604287481897745
192,"CUB","Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.116574342763065,-0.110661993459978,-0.106847838206045,-0.0934004889789833,-0.0829887986745604,-0.0671533795990451,-0.0593340888888219,-0.0515869946887625,-0.0495268059723169,-0.0429136056413194,-0.0436719414376996,-0.0450773214289433,-0.0455918237287327,-0.0571841313040784,-0.0668930635029642,-0.0685191196196141,-0.071698490463428,-0.0685861397762189,-0.0595747893293112,-0.0599923031097864,-0.0562192862446639,-0.0509650149427105,-0.0461891476854647,-0.0405781166474381,-0.0354475329515766,-0.0424965005203358
203,"CZE","Czechia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0114089951898546,-0.0108152849649015,-0.0123461290276458,-0.0137215875124229,-0.0150091337067114,-0.0161573450451407,-0.0171967928215851,-0.0179004201674595,-0.0185273417902444,-0.0190949720693471,-0.0195042238598401,-0.0194946267251838,-0.016899194436598,-0.0141786148778346,-0.0111029611573877,-0.00762608695368178,-0.00318392176742478,-0.000399737902357921,0.000982693469598286,0.00135011190113714,0.00115640913870576,9.09369140917051e-06,-0.00192770004982126,-0.00459827619819442,-0.00807826620026458,-0.0126026234517691
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00793250384000508,0.00841399609439465,0.00874236430916181,0.00906560686432388,0.00932982441222747,0.00945264436079233,0.00953951849921978,0.00966363919959378,0.0096075405927797,0.0106946171183421,0.0128478253256889,0.0155728061022554,0.0189902405078237,0.0222151005172228,0.0254502725839484,0.0281740078920367,0.0302949798497818,0.0325826433694475,0.0349744508781872,0.0356943226490199,0.034995429921631,0.0338744234662382,0.0329272289064336,0.0323166478066552,0.0312352559642691,0.0306572505365831
208,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0129209798477823,-0.0129553802034612,-0.0137099597398319,-0.0158859295613824,-0.0135075906239032,-0.00848475196702501,-0.00410445228765774,-0.00228467715536858,0.00260812889366794,0.00907561674858585,0.0145231377407477,0.0228935103667013,0.0272399989898446,0.032632862457566,0.0394422729055723,0.0389590841837835,0.0402631302150095,0.0432366063550974,0.04442629146086,0.0451155508357785,0.0457432468332696,0.0408920784738422,0.0419231499482013,0.0419184723837781,0.04027869140374,0.0412583280850525
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
