"code","iso","country","CHR.raw.2005","CHR.raw.2006","CHR.raw.2007","CHR.raw.2008","CHR.raw.2009","CHR.raw.2010","CHR.raw.2011","CHR.raw.2012","CHR.raw.2013","CHR.raw.2014","CHR.raw.2015","CHR.raw.2016","CHR.raw.2017","CHR.raw.2018","CHR.raw.2019","CHR.raw.2020","CHR.raw.2021","CHR.raw.2022","CHR.raw.2023","CHR.raw.2024"
196,"CYP","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0848325149072927,-0.34097717235479,-0.43072357403585,-0.0237814284979621,0.462933918740107,0.705059765545338,0.835663193430938,0.926248137333527,0.933968600169057,0.95571095462981,0.942716760368937
203,"CZE","Czechia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.342420434628858,-0.584966110386549,-0.648225015141026,-0.670790175202097,-0.8181656907348,-0.845200419620752,-0.784513919514621,-0.781573290445591,-0.730301792550438,-0.710586674895732,-0.746472858949863
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945226580800775,0.961927504476429,0.970714268406377,0.975647466421663,0.965056389047398,0.956086576587477,0.944736431189848,0.958580110938949,0.969219973011416,0.964408804066147,0.955100616685013
208,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0348093003489011,0.085502246507979,0.192514507451425,0.192113626643125,0.198591571761437,-0.42628341114482,-0.2967170324824,-0.418089226628693,-0.569347550972457,-0.690119411445694,-0.837279831751008
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907508764812658,0.916983658259289,0.931602247577813,0.950254925221302,0.987488720120228,0.991761850160056,0.985520243638765,0.982376236250736,0.981493385323159,0.98838511070107,0.982948351451436
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709929523503684,0.589909962468363,0.397567188560218,-0.270987212922195,-0.246653405980344,-0.181175934525637,-0.375033012776575,-0.536219098288132,-0.344161810030784,-0.00863985064157456,0.289588405525017
214,"DOM","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952822110220501,0.914464641809894,0.941025612732231,0.962547618573257,0.987356483346794,0.994626838210729,0.935977773420244,0.939523144295571,0.947716765284696,0.955376147255893,0.958275696413222
218,"ECU","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910103707789353,0.819832164541012,0.737470942916954,0.500746408882164,-0.0574728194972346,-0.483599601123187,-0.576561353665695,-0.636519471189537,-0.672885742333308,-0.666315012778709,-0.724382153510442
818,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.361758167016635,-0.230092482378128,-0.526142802122448,-0.54329843449803,-0.314729295541351,-0.617723074310239,-0.822463665094192,-0.879631324274413,-0.8889787821588,-0.866776487737885,-0.828509843847773
222,"SLV","El Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.763825510293176,-0.760238061901543,-0.737268962505982,-0.725610879090406,-0.750803766101069,-0.703006184014105,-0.557200916530684,-0.238374163408033,0.323282584721308,0.372032786107441,0.625712771025266
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.480141257455052,-0.678302528071808,-0.167037684782495,0.639925102867077,0.822071407613173,0.877142506876656,0.934632260249618,0.941406942048995,0.924333156649111,0.926198962565936,0.964990586428941
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126784322040674,0.0555635494524874,0.116811451656481,0.474127273354523,0.724764045188364,-0.304424733118029,-0.519514762389188,-0.723744596128335,-0.803189459365096,-0.81195968997724,-0.787235966931138
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.858580667741095,-0.793906922301553,-0.72136654159247,-0.664048830513139,-0.565704865336414,-0.300158027178723,0.0341807799471049,-0.144146698940442,0.029172392348224,-0.013848227088384,-0.074607806816532
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.946953647806235,0.955877786051097,0.981834391466218,0.990442162431814,0.994616569375563,0.987554324666845,0.985237049758763,0.981208717607726,0.97789255745643,0.978507336889476,0.9767089533204
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952758432843953,0.961519800066644,0.95096214126713,0.947358370984167,0.933267380373349,0.844305074697652,0.917400532540636,0.930186679935948
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.729087093503206,-0.86316941302939,-0.897844734266741,-0.883705735508344,-0.850973007934892,-0.780200322151712,-0.678816244052558,-0.455398957422899,-0.253775713008322,0.556513683003895,0.634619274868165
246,"FIN","Finland",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158217147629844,0.392034391442073,0.520246929679877,-0.089957434696116,-0.67153657799322,-0.754344243574774,-0.770023236003331,-0.196145470118543,0.296940815781009,0.431272597585421,0.522807349690647
250,"FRA","France",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.704661736429375,-0.826847166423845,-0.897882483951949,-0.911496492847939,-0.962131982700293,-0.962383494764202,-0.58465544854914,-0.635799361579728,-0.712294445464125,-0.766541411416555,-0.802640183189584
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.554404387968376,-0.61678246586013,-0.561434780961045,-0.759006742293746,-0.657300272439514,-0.597876689419232,-0.520270900598434,-0.488784956941288,-0.370403208073527,0.153729371773062,0.492748621448789
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944807707613067,0.93513060193414,0.919203683018566,0.723287001311561,0.117464637779318,0.0311567009045503,-0.00330380212357439,-0.492268029098379,-0.714354810831154,-0.599523705791052,-0.390469547888603
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.536053000971295,0.619513231347604,0.593184565296706,0.385225716041544,0.0364349282061326,-0.373898868489763,-0.64537367579783,-0.824173451706314,-0.698960930495891,-0.60869456854816,-0.564341366514751
276,"DEU","Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.815175293410768,-0.799186525488797,-0.815960009884595,-0.885863310048842,-0.97324695709582,-0.973061927975824,-0.843452480023437,-0.832036364867685,-0.827209591561739,-0.791592779395245,-0.735918483303565
288,"GHA","Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983490711263352,0.983923741171806,0.982694346519798,0.978729298713439,0.98780634784637,0.98797938155262,0.983841809563513,0.938235474918019,0.91698471359231,0.903540481364359,0.867149735400393
300,"GRC","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854202413888503,0.864181585193836,0.807560228152289,0.770701177715539,0.626703683673714,0.442748105602173,0.39278042786175,-0.0976782559014095,-0.369528852560323,-0.338429692360841,-0.337491410406045
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846474979663276,0.783804344191426,0.558194665836631,0.347769163288577,0.168332601487192,-0.330152397732127,-0.621111198551325,-0.250598507207702,0.147597079171991,0.81882307099808,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503059996262821,0.848436694329157,0.925207402565016,0.982565975516121,0.995767270103092,0.980944383693112,0.763518995395914,0.650915220656926,0.581645692773195,0.579950370173607,0.656520742900245
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984127067253817,0.98259888730881,0.983265154284487,0.991225393264861,0.997476049480353,0.997581584815939,0.99011884659695,0.988160209423737,0.985193893441741,0.980436264193755,0.973028506065301
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97277779977024,0.974678878498238,0.960099105919452,0.94998450549126,0.969037198828869,0.98711872244569,0.988698523118538,0.992098557001993,0.987354658734038,0.988032392739142,0.987145317656381
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932616807912704,0.905423428443499,0.889597453359086,0.839147513687757,0.83627801025804,0.846995134262692,0.870463203290248,0.90195846560824,0.924133023203824,0.976557777323578,0.979411022096518
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943162906670133,0.946814851809925,0.884550919604959,0.855017167590634,0.768465938829702,0.699852023054298,0.883613392924454,0.921461849099212,0.983890940353346,0.992197693197725,0.955402085848461
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926857200968703,0.911809960265602,0.90026326384734,0.890852849619272,0.903977990971569,0.959302874577216,0.933840402792772,0.884183658648451,0.779640871565303,0.402404689597327,0.039040978440067
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89784798387292,0.854904657814482,0.853313851182373,0.831306578244519,0.898084724115413,0.90577815823469,0.832819589853118,0.83247778970073,0.851681341847698,0.87661719065738,0.891243008489116
