"code","iso","country","OZD.raw.1990","OZD.raw.1991","OZD.raw.1992","OZD.raw.1993","OZD.raw.1994","OZD.raw.1995","OZD.raw.1996","OZD.raw.1997","OZD.raw.1998","OZD.raw.1999","OZD.raw.2000","OZD.raw.2001","OZD.raw.2002","OZD.raw.2003","OZD.raw.2004","OZD.raw.2005","OZD.raw.2006","OZD.raw.2007","OZD.raw.2008","OZD.raw.2009","OZD.raw.2010","OZD.raw.2011","OZD.raw.2012","OZD.raw.2013","OZD.raw.2014","OZD.raw.2015","OZD.raw.2016","OZD.raw.2017","OZD.raw.2018","OZD.raw.2019","OZD.raw.2020","OZD.raw.2021","OZD.raw.2022","OZD.raw.2023"
36,"AUS","Australia",5.63134717689,4.76634355798,4.03436375395,3.79091019428,3.60059071094,3.79542102724,4.11302854814,4.31999981542,4.30857749175,4.04964486503,3.74541340511,4.84961469869,4.67649669934,4.35202355491,3.04716541705,3.05964202827,3.20482834559,3.168194918,2.9546605491,2.36319417036,2.20054564416,2.23347969396,2.84357529784,3.3475421934,3.53427701329,3.57510541833,3.86826949996,2.72514839044,4.12912245577,4.34004093172,4.14821202555,4.46113730301,5.05141345637,4.99176629549
40,"AUT","Austria",26.06282225269,27.20501747347,27.24825308661,29.27073979354,26.46498880398,26.202524277,24.48624869845,24.74041298915,24.69651949788,27.37228070883,27.88298717896,29.92591916119,36.03028144999,39.06162565489,36.35783759899,31.04890393531,31.39218109496,30.277226685,27.23136799246,25.45411162956,25.72907989996,25.91608635417,27.26126671762,28.14869039094,28.41569957724,28.80838226881,28.72006637291,28.04885869082,31.08086240868,30.72338581194,29.113601446,27.83248849813,28.74617651639,28.8230095272
31,"AZE","Azerbaijan",30.22328734378,29.97828248149,29.5514878489,29.32989805418,29.97520359215,30.89183060543,28.60354246466,27.07062362864,26.24713993832,26.90706477731,26.12807486058,23.8487345527,23.97253794368,23.83643272182,23.51253421764,21.11934412415,21.7814682103,23.10156513969,25.14353065218,23.92545027145,21.51208326315,22.85913787363,24.1610101132,26.08458251365,25.98893340437,25.91946353413,28.1027251473,27.82226742737,28.40601455565,30.30207300127,29.9567600182,28.26899089256,29.95772985049,29.96739779596
44,"BHS","Bahamas",7.49360998169,9.66239942862,10.92616151267,11.29230788371,10.50538445916,9.59060460378,10.69771651928,12.8044486053,15.05819399649,15.65828856216,13.12803498264,11.56535177655,10.27425773225,10.82827457631,11.92520448544,12.77507252344,13.39036340734,12.89044342483,11.09458921739,11.66581484165,12.21350904104,12.21785904558,11.04773163311,11.05270401076,8.85181782342,8.53898601667,7.67315578304,7.74255411274,7.87156588374,7.41667014718,6.94407225285,5.82513529436,5.79892934918,5.83966014017
48,"BHR","Bahrain",128.02825893594,121.76236241541,118.51381886389,117.77661062535,119.30653426584,123.96744673853,125.64698361944,129.92443852627,137.87446331942,142.24666251955,144.54934915316,135.45001252476,130.43580571537,136.45258319209,133.94479996022,128.25198490153,124.46263635092,135.18475928862,134.71732324501,117.66937974853,99.3240942325,93.57573858554,97.84283133724,95.48242291728,90.56390483285,94.80879249792,101.34368767921,104.86313311863,100.14645421872,105.8710649227,98.45094856251,95.70272143826,106.19982394205,103.50629279912
50,"BGD","Bangladesh",291.41644737146,301.99521162087,301.74403187532,327.06156872274,329.24892580448,348.4218728058,353.99768217773,370.87441276388,375.91636420019,390.01203591911,374.76899217409,360.20924389608,346.86924351429,364.85857836898,358.06257139805,353.00054578653,349.41038513433,375.40035202089,378.96519964294,352.369559706,367.01368662963,382.09569980635,403.01927385657,404.19168707352,398.25827866689,399.48691679382,416.08968136307,436.45435546941,465.32473001745,477.98350180348,438.7129454951,417.10331719611,456.81020834075,482.02318125977
52,"BRB","Barbados",2.73448323685,2.86124097761,3.19234719509,3.4718025498,2.59361050428,2.07632479332,1.44724799868,1.4637674145,1.29744221755,1.22852506719,0.7563735111,1.11382290781,0.94628100817,1.14999537428,0.49691947226,0.26409413263,0.28736287705,0.33272069851,0.3945558943,0.34771145792,0.16333821813,0.12477237209,0.14154125834,0.18199838202,0.16096478218,0.08103059281,0.04123245529,0.00695190098,0.03777093929,0.03594598,0.0258596339,0.01889449108,0.01725548279,0.03883548945
112,"BLR","Belarus",34.89314664117,39.35648969319,38.60411002454,41.23793939912,37.63081297029,43.77331131391,43.67065189885,38.68287239818,37.83197258898,38.56525565756,41.17760581886,43.58709386898,44.80193013486,38.25684715698,34.52339817255,31.11993260333,27.77032952698,25.66294676532,21.18480936779,18.90539252105,16.89188157466,16.42476634307,12.56478165736,10.61267585442,8.94656352649,8.71476095546,7.35761308685,5.72145569285,7.02291158852,6.85650271177,6.96600059612,6.28414304167,5.12545073806,5.17792780229
56,"BEL","Belgium",25.18672825794,25.07008777,16.97079969561,25.80337187774,27.70481254622,33.69477181598,30.72640124991,27.85694953198,29.81647866532,25.95245807246,26.21611748965,21.94226452282,34.58261692784,35.20969214863,34.5239040549,30.26582010614,25.56760089066,24.53225519824,20.80963508329,21.6859824047,21.41538251458,19.5534437587,21.85876315478,24.3339230148,24.78139124846,22.72714172894,20.2232566912,18.31815894537,21.66082063162,21.48891040748,19.91547697969,20.59335562745,21.81446045288,21.46689364739
84,"BLZ","Belize",16.83607552237,16.53186165588,16.58954642488,16.14611236084,18.05875465254,21.36652765883,20.32851993638,19.86459445946,24.65614649181,32.18411214031,31.55280441774,33.16424100068,29.82141281257,31.7363444262,24.74314431153,21.72408466276,20.82012180179,18.95025409385,16.36895726473,14.13345200238,16.14788995396,17.54528501964,22.54805397021,19.72830906407,18.00252163216,15.34970458636,17.68145162453,17.78887977691,20.43523500166,20.79443661426,18.63476033606,16.36581502937,18.5036938174,20.53372902439
204,"BEN","Benin",37.81478579411,37.69556805933,36.00997476587,34.73096090775,30.85194304452,30.73063460741,31.66474207022,33.20828946249,33.39771194852,31.97412729362,26.5132781475,23.89505246926,18.77516443891,17.53720225199,18.02168255591,24.98131850238,36.47736301072,37.66613690059,33.44933454278,27.68249697702,32.82787406917,39.18419568582,44.20265621535,49.4473034852,50.36211737325,53.31350448746,45.52772668077,44.63869478377,53.92074430606,57.21406212025,56.91727678607,59.69285546719,67.5803047594,69.18820064518
60,"BMU","Bermuda",32.24005108511,30.10717008572,30.57692405835,30.24838090924,32.52199641819,32.90443818527,33.28980981034,35.04284432227,36.72042838616,33.97649147594,30.05374528413,29.84890182096,29.32905934353,27.19501899742,23.82601802488,23.05272675506,20.84914459097,20.50527872138,18.89581309268,18.72658988986,16.68597365931,16.14581206095,13.01647559076,12.65631851845,12.24043887371,13.851665519,15.06589245248,14.6826875368,12.42683962098,11.94195128574,10.58849468051,10.15777125423,10.22172868761,10.4343938971
64,"BTN","Bhutan",234.21056919905,238.7254256948,231.51476978448,239.79326047592,243.20323780524,261.75771405567,263.38449500452,269.79799282525,268.66604322754,273.94469647265,264.01479586018,240.10068070569,233.4802564231,243.96840223578,254.92029799802,250.23803661043,253.96515033241,277.80185624043,281.40977225491,259.09193379405,240.56835350495,250.99121966668,269.38982911724,263.90105652377,236.53085794487,229.90793489834,253.68146175844,273.26535266728,252.38836853297,251.95752275465,237.03912846418,242.54754996974,255.94174189267,277.00380783176
68,"BOL","Bolivia",16.78570657156,15.18488156661,13.94112784867,11.86155277524,13.16815549496,11.94545140806,9.88519833963,7.0767148162,7.42342578922,7.53242136367,6.32628358883,5.53421466735,6.30817973689,7.16114993921,8.52139383997,10.63770495751,11.76016178389,11.55302456321,7.14733447046,6.70938871554,7.87821710662,12.84575771016,16.5372588099,11.83118374322,10.79589627128,11.01218143888,16.73464221542,16.61296029886,18.36737250515,19.98021565383,17.28915234473,19.01889627363,22.57553229057,22.52912825581
70,"BIH","Bosnia and Herzegovina",78.25246213234,78.78086184631,74.23739912994,80.4712445773,78.97644403814,77.23003393498,69.26836136492,67.97207444392,61.59431535775,57.2366071706,50.70978246622,47.64796051214,51.20114346753,48.17145968267,45.37220599145,38.24652862374,36.45884201737,34.77111849489,32.16676205983,30.32148071434,30.97425655523,33.24605072111,35.07000780066,35.08344631391,33.97760163537,28.77250710989,27.55026900009,24.43374727994,28.59170189215,28.99218132637,26.93026384042,26.02624961817,27.20231920835,27.41481562539
72,"BWA","Botswana",45.11096463149,46.53231010523,41.24825470003,39.02023014084,34.71936538164,35.13170766878,35.76257181992,37.39559006132,38.51531289955,41.90681715314,36.31457975403,35.33645147289,27.78479926307,27.24985522443,39.84443228127,51.84523802235,70.47969055334,61.57392981411,52.36340487483,41.61965183966,37.4629211807,40.51091025494,44.63652306562,44.78962189234,39.40893022426,34.20826040601,38.97237750799,43.05211177992,40.47741759272,40.80417645734,37.34844659306,35.31587176573,38.41838673276,38.63129786801
76,"BRA","Brazil",21.91735217039,20.36822322457,21.21863717837,22.41171868341,24.32734807236,24.74524106336,26.344227557,25.89224440725,28.08182794929,26.35497649024,22.51095703527,24.07628180814,25.30087064373,24.85267950541,19.10403996839,16.75526032621,18.44495810535,17.31276159881,14.45044462257,13.60240215791,15.74661584842,20.53386896806,21.92906467202,23.11528226448,22.41704269095,22.18618625676,24.06596114121,21.52475872994,28.14469460547,30.2677552179,31.11920942771,31.44298655281,35.42783472298,34.57246723449
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",4.90793278581,5.54060208557,5.677853099,8.15093600696,5.45741583266,4.9629121358,8.97649816061,22.5342589508,23.41086763679,10.54621204085,2.89528685272,4.46260109685,4.39426118625,7.33712665121,5.59303726119,8.65089636405,8.39548191322,7.88082871431,6.22014080859,4.95667599325,4.66163125173,5.20217427734,5.4001999329,6.17083574744,6.41741488893,6.7119645528,5.81331328265,1.79886433579,5.4088242463,5.24717721461,5.10832777096,5.19603842785,6.27934768965,5.89048978693
100,"BGR","Bulgaria",57.34436227537,54.41378007105,55.00484908548,53.68989776217,52.38352645365,51.56297184874,46.33387992996,44.82695966905,32.71154439337,22.55039820612,13.88837201162,14.33981411557,22.33593486751,27.76606965131,27.3751298642,21.19759023974,22.80639790679,25.83529063645,27.31293099422,25.0983941746,22.73877512132,22.23218531423,23.36459000253,24.4417866978,22.42762804488,19.49747804023,16.29484742642,14.9387746872,16.01621116023,15.49834602317,15.19982306419,14.23120304674,13.51159891092,13.1717967478
854,"BFA","Burkina Faso",21.25197585642,20.87613214701,19.04767024739,18.0014085597,15.78299164283,15.17481577108,15.9312407224,17.19494540304,17.2809608405,16.72524304835,12.73650386642,11.06883596847,9.3007306587,10.67399400585,12.95663751319,17.01350659642,22.10573291349,21.67110012327,17.69420747477,14.57066185483,17.20430615366,20.04704442877,21.86913740283,25.77729207283,28.06805966822,31.33950278669,26.43252616098,24.99204667304,32.62530033216,34.67994222233,33.59331504693,34.75378840489,37.36099203567,39.29539788282
108,"BDI","Burundi",9.54435682789,9.61458374985,8.38674691591,6.78507782168,5.84589602781,6.6028145633,6.81002304773,7.54492165022,6.0222572938,7.68132715602,5.40313170222,5.46639276926,3.71141558521,3.72547142507,6.78716133581,10.71537820638,15.90202503474,12.97412622104,9.32202265856,8.08554197261,10.55388091568,13.70492442718,15.81965705418,18.57490886035,18.9135721981,19.70370221336,18.10278055579,19.18143937488,25.24489028993,27.68574092905,27.35755991397,28.3596008997,32.44854938291,33.0021453283
132,"CPV","Cabo Verde",16.42273707244,16.13895909755,14.33940020376,12.82818495003,11.09370290333,10.0565460892,8.71458453039,8.58121809923,8.65598981109,9.87807577771,7.68892323358,5.86677869935,5.04070582275,6.33967522439,5.99661426922,5.35722108328,5.02271683101,5.12099967517,4.97804029046,5.26886033851,6.98983673966,8.83298342758,9.00950464341,11.67255753674,12.62329711213,13.57238478709,8.79430282957,6.07721328613,12.88514257458,13.1820905679,10.8323134798,10.89507596368,12.82702711573,14.13365280503
116,"KHM","Cambodia",15.48549486207,17.23439631941,17.3478423287,19.48650888197,17.57012390829,17.39542478845,16.74848019672,21.26811695145,17.44124626397,16.55572908072,10.27533213106,16.02139580682,19.28843842815,31.2986102243,32.95223632744,29.70850003541,31.78958527026,33.86198753038,37.11886275494,30.63501780881,41.58318548173,56.82687200249,65.70464934093,56.79206121419,44.62480901601,43.01066870989,37.04209272258,30.68215834717,43.6196675805,43.96293849591,42.01831915055,38.42932948732,44.85910612211,47.3435598546
120,"CMR","Cameroon",53.64500290288,52.19831557921,48.31046857818,45.40500283793,40.67264118156,39.52681572628,35.38912446225,32.80516030371,29.89022879177,27.8846617884,20.42349857253,17.35433196968,14.81045850723,16.89995599834,20.96485654663,30.18707044845,41.76896027116,41.10126885984,32.34062139221,26.13045064629,28.95009926835,33.69776190241,35.17385971646,39.90493775317,42.19538082833,47.88217717631,45.92718804002,47.58677913729,54.94517815583,58.49074034327,56.99694746378,60.58694434741,67.28710638987,71.8189406778
124,"CAN","Canada",18.66194041296,16.61487638908,15.91588087921,15.56815746702,17.69590188368,19.2462555612,18.42495641808,20.38667381726,22.83684228505,21.65209787445,21.60538744495,20.47120359616,23.27118781055,20.15060979034,19.697024151,18.83936140382,19.220530041,18.68714413254,17.14013129065,16.45436225738,15.43738572318,17.05290845834,16.74378808129,16.93411608965,16.46660396752,16.12027319255,15.33933422149,12.81479879147,15.16246626508,14.74494294574,13.72149021293,13.21969994899,14.56139528134,14.99005366373
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",181.2253746166,184.43254487371,176.20506921797,171.04273755839,163.04774739113,179.93338120144,173.32438840004,163.1304129248,139.92648006962,130.58155138994,100.71940544573,86.75533549069,76.707050521,86.43302678064,92.83065940459,126.19965767063,153.03621928226,158.97081292696,130.60501062925,112.14637522094,111.12647843545,112.73255906769,103.5737054152,108.072148975,102.90691148069,123.02869670649,141.98528678867,171.63166247404,149.02145616238,154.99193133805,157.42434139376,160.90556287111,168.38065614168,170.6297615042
148,"TCD","Chad",56.41468729833,52.62930814597,46.51974459685,43.65461334277,40.04105383214,39.53360322566,39.70094428524,41.85926185026,39.38072015441,37.92503249262,27.53904513695,24.32146098227,22.17824912755,26.63982625269,34.16383747209,44.51307312976,56.24761970624,56.76467353302,45.49997941694,39.09595076002,38.36912268389,43.62080077117,43.3648253999,50.24200972723,52.84170105398,55.48501179479,53.15619569139,54.3818418755,59.69712590781,62.39317599433,60.3553226476,64.58490987245,64.65550115984,65.22059830286
152,"CHL","Chile",19.7585657348,19.07106332683,18.25369468309,18.75236518642,17.81502123823,15.87318397469,14.16415741018,14.09465473715,17.02471940401,18.53019588504,17.2192631241,18.82365240131,18.13354908884,17.1904581183,15.35001646589,14.37860716312,14.00405186718,14.34756129036,12.68275510633,11.6425030621,11.23159206864,10.90925308794,8.85578863796,7.66357045128,7.86345298792,8.74939716788,10.01351898889,8.39010249715,8.36946458207,8.10217731266,6.53746454476,6.59157419453,7.67149918679,8.17475154338
156,"CHN","China",182.53609849034,178.38389543253,183.9414888106,184.37352524825,191.45281651771,193.31821052595,196.88656399811,206.08920035323,203.23112615864,215.38115228482,214.30460357653,220.38264779599,220.00069971928,230.30509793401,242.38843082258,235.47974237179,235.36249793281,228.08968833199,226.3519787922,199.92325123772,182.31506363712,157.47748754876,131.72227148197,108.58287415206,95.46790955569,95.4833372784,102.36203669465,102.54828626248,79.72021851397,72.91342832425,63.01270382793,61.68109203646,63.56199733002,63.28964171403
170,"COL","Colombia",13.72253079869,13.86088691638,14.16547211758,13.8956384938,14.75661085541,16.39762230024,16.73687733369,16.02111492793,15.39430809861,15.88993080829,12.70374817176,16.69655031236,16.61996319116,18.22937936943,12.21311748235,9.41953733811,9.39266090739,8.67829061972,8.21342587241,6.68382853769,6.33576409298,7.46473664241,10.87516906093,10.18152640369,9.5256901291,7.3076052807,7.75083558494,4.76658195099,8.55997809098,9.03716821138,7.85160513818,7.96990343542,8.95397195042,9.47218889955
174,"COM","Comoros",0.51601621418,0.43801203437,0.47187442837,0.47628799679,0.44735954542,0.35572482569,0.36283829311,0.34330205329,0.42857613168,0.35670770515,0.24664908121,0.16653553462,0.10532089434,0.11552247948,0.16638545543,0.44898097462,1.05761617375,1.05860937076,0.72013747519,0.36220710882,0.53854413701,1.00936782737,1.27623183805,2.22135315321,2.17736135427,2.0845307875,1.09777762088,0.5471782954,2.24675776111,2.56215798541,2.64707745364,2.74929867077,3.36361133517,3.61524411522
184,"COK","Cook Islands",19.96878937247,23.29671235033,27.75353821041,31.73150868551,28.30543552517,22.48009157077,21.62730499505,24.73139561141,29.99677557426,28.29721629822,23.59561492225,21.61158637853,21.98093402937,19.63089955782,19.04741326716,18.34600355146,20.69049529806,19.40705124927,18.68513026155,16.35396133579,14.93528425334,13.62991008414,12.68188632382,14.65697536168,14.03826339878,14.42733057615,12.64520951311,8.35525314119,12.25341608671,11.94987228398,10.64454869022,8.15708070036,8.70991800113,8.69464047861
188,"CRI","Costa Rica",12.08703469543,11.83980118175,12.4405089286,11.83450085229,12.39692875296,13.05915086793,14.03422087715,16.96285450461,18.38448556205,20.09250840475,17.18129316922,21.13902280887,18.10014502793,19.73230155267,12.73937593032,9.39903841382,8.94607995406,7.78324247768,7.45295489622,5.56065182329,6.71194154614,8.09772871143,11.51519127795,9.93687523839,8.73462761746,6.75196360273,7.64349518375,5.22122737192,8.81431917499,8.99185460482,8.57686851677,8.66291955086,9.667670683,9.89064789297
384,"CIV","Cote d'Ivoire",15.16114717677,15.72973190461,14.10637003047,13.8748098961,11.86682784441,10.37964915248,10.75163427465,11.64101645659,12.49333755175,10.98099524591,6.66917070672,5.97109047258,4.19482772689,4.15573225575,5.24921554784,9.24357138107,16.86663177098,16.03142992384,11.49028700873,7.66534285394,10.21010127169,14.3340637258,19.02682045588,23.31868233258,25.41908341831,27.50551892994,21.48092712456,18.57695940356,30.86616235493,33.9238214738,35.21173449436,37.17387402289,39.43322509231,40.56637925046
191,"HRV","Croatia",36.21428380169,35.76523105541,34.65203738392,37.60235155838,38.71879093399,37.82480367898,33.77951694874,33.3097193432,31.49529315678,34.39725910986,30.83724388165,29.09755646199,32.03535359841,35.40718260987,36.30344113595,32.63413024767,31.47137950956,33.24776639923,32.14287343645,32.64671644567,31.46300287905,34.6706663252,36.102960447,35.86472287037,35.13466207537,34.57109523885,33.33126448571,32.51439513775,34.48317147452,34.17448848645,31.32775963333,30.52982412357,30.56768106994,31.36692948567
192,"CUB","Cuba",9.12215888161,11.04058605386,13.35731487708,13.91154976897,12.28551742061,11.99550943508,14.47902698831,18.17852079681,21.7203195513,24.61662082379,20.45931066104,18.70388322511,16.57151045013,18.48085679502,19.96250849413,20.07007752528,19.66461325468,19.47692134647,17.74084926924,17.38458862148,18.77110532315,20.18004162362,19.41869769045,20.56506326661,16.3990883398,15.61855570267,13.27864252049,12.76693211785,14.01329390302,13.24874501928,11.38070229714,13.50049784804,15.70715083854,16.04566054248
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",71.83542682357,70.82603942323,66.4098792775,66.15341029725,61.2254496694,61.1683571467,58.55223854055,57.21659559884,52.48014932069,49.42578287601,52.90525316493,55.27168988807,58.07039840405,56.09589151271,56.51145082461,50.59859397893,50.4588138129,44.55477575535,47.98969279976,45.00004077473,49.76761290013,48.1494998086,51.17652284014,52.98694867025,51.4044073292,52.76261052976,50.2317503231,50.94301863753,53.66641248689,54.41224307111,50.18468652793,49.158656582,53.90538327617,54.9345342632
203,"CZE","Czechia",35.06888519484,31.35125906339,28.89321777902,28.48354825102,25.75469303602,22.37989921863,18.60032089711,18.3184143319,19.58551336754,21.38365325106,21.12737533883,21.77371622486,25.49987160913,27.74428927334,27.1928144176,27.12213206725,25.88492766756,25.6234060678,24.05010520847,23.46724808075,22.52514416676,25.00449023198,27.24102264101,31.34101528991,32.31151873045,33.7817822993,31.6053686795,29.19164935445,31.07148305167,30.62594370667,29.54274212196,28.32259796647,29.17412251622,27.94639111609
180,"COD","Dem. Rep. Congo",88.24695689974,92.42406032572,83.4011416448,78.63663011989,67.52334516137,69.05562697422,64.68319749121,63.91105720179,56.76352630926,56.27960179414,38.2399170629,37.38811908683,27.27775289888,31.76210944109,48.57430515545,83.15381893003,113.06432027375,101.65103662764,77.81015936477,64.75505926157,72.32434261595,82.74588655212,93.7761989617,101.68531832511,103.8104121131,93.06081705183,91.15767233021,91.11672980765,110.66553132205,116.51888774361,115.41074876373,121.13765671816,123.6109189128,127.06130383737
208,"DNK","Denmark",26.36547485379,30.00357528524,29.45062283757,36.6897357214,38.60752488871,45.92080464624,47.83647313409,47.50353318999,50.58016912446,46.21084615791,41.17806094069,36.0797833005,40.26439037545,40.77124654855,34.53448371642,33.551849631,32.71773505586,36.14791632186,31.9000535963,33.08605492642,31.70775988085,32.10478142549,35.61017243436,36.84758224733,35.00409548671,31.46889742253,26.99587571632,24.36044813731,29.28266903685,27.55835905686,25.8713458528,26.41868191508,26.21295786951,25.91091017989
262,"DJI","Djibouti",5.01110878124,4.74201036554,4.28719570494,4.52624087426,4.22720230248,4.38030066922,3.69109227969,3.86941306817,3.80047522729,4.82642975413,4.17300351122,3.52228466572,2.97073383441,3.20494874359,3.51624838623,4.15946050003,5.64885249867,5.9511316131,5.03757642259,4.0480762993,4.47868917561,5.63560800505,6.03888511558,6.89191361485,7.03989565951,7.78042686992,7.86069112688,8.09696147081,9.50496642272,10.22538771508,9.84352985567,10.2031321501,11.89682451992,11.56839451194
212,"DMA","Dominica",6.25824183412,6.7509474973,7.35153950546,7.61211015828,6.58019404267,6.59848834264,5.73454674733,6.18133497385,5.78555943938,5.58403152859,3.78226322661,5.38308705348,5.18962138324,5.50820218923,2.39282744196,1.63963064483,1.45963466954,2.34001841089,3.00405989948,2.94414070427,1.73657513654,1.235508983,1.25988550324,1.32383884547,1.15690474886,0.76227620443,0.55018524166,0.06078658384,0.37962918917,0.19493795227,0.17996290075,0.16050288315,0.09062005454,0.12383268553
