"code","iso","country","TBN.raw.1990","TBN.raw.1991","TBN.raw.1992","TBN.raw.1993","TBN.raw.1994","TBN.raw.1995","TBN.raw.1996","TBN.raw.1997","TBN.raw.1998","TBN.raw.1999","TBN.raw.2000","TBN.raw.2001","TBN.raw.2002","TBN.raw.2003","TBN.raw.2004","TBN.raw.2005","TBN.raw.2006","TBN.raw.2007","TBN.raw.2008","TBN.raw.2009","TBN.raw.2010","TBN.raw.2011","TBN.raw.2012","TBN.raw.2013","TBN.raw.2014","TBN.raw.2015","TBN.raw.2016","TBN.raw.2017","TBN.raw.2018","TBN.raw.2019","TBN.raw.2020","TBN.raw.2021","TBN.raw.2022","TBN.raw.2023","TBN.raw.2024","TBN.raw.2025"
384,"CIV","Cote d'Ivoire",21.90754730339,21.90754730339,21.90754730339,21.9714550790719,21.9714550790719,21.9714550790719,21.9736669809101,21.9736669809101,21.9736669809101,21.9736669809101,21.9736669809101,21.9736669809101,21.9736669809101,21.9736669809101,21.9736669809101,22.2372504405424,22.2372504405424,22.2372504405424,22.2372504405424,22.2372504405424,22.2372504405424,22.2372504405424,22.2372504405424,22.2377114904815,22.2377114904815,22.2377114904815,22.2377114904815,22.2377114904815,22.2577528030182,22.4426848805187,22.4464192933278,22.4464192933278,22.5138437547199,22.7184320128812,22.7184320128812,22.7184320128812
191,"HRV","Croatia",7.64548536684919,7.66452311416406,7.8719241499061,8.00692930034948,8.00692930040733,8.30550861087855,8.3134412983331,8.31502596195594,8.371672925118,9.916991687552,9.92628809628106,10.1893639849673,10.1910617822774,10.2619536731312,10.2619536731312,10.2619536731344,10.5247387463708,10.5247387463729,10.5247387463729,10.5247387463814,10.5294610604255,12.0536772620618,12.0536772620618,29.6810257140821,30,30,30,30,30,30,30,30,30,30,30,30
192,"CUB","Cuba",0,0,0,0,0,0,0,0,0,0,0,7.27621752534465,8.92974402097547,8.92974402097547,8.92974402097547,8.92974402097547,8.92974402097547,8.92974402097547,9.12109417162287,9.12109417162287,11.8508080502794,11.8508080502794,12.4988699186202,12.4988699186202,12.4988699186202,12.4988699186202,12.4988699186202,12.4988699186202,12.4988699186202,12.4988699186202,12.4988699186202,12.4988699186202,12.4988699186202,12.4988699186202,12.4988699186202,12.4988699186202
531,"CUW","Curacao",8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,8.03099417683409,16.2884810981238,16.2884810981238,16.2884810981238,16.2884810981238,16.2884810981238,16.6011113245614,16.6011113245614,16.6011113245614,16.6011113245614,16.6011113245614,16.6011113245614,16.6011113245614,16.6011113245614
196,"CYP","Cyprus",30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
203,"CZE","Czechia",NA,NA,NA,14.6262336204273,14.6417757929486,14.6562030668344,14.6682088561928,14.6811179803238,14.7118176396496,14.8071822302202,14.8151880159,14.8204231621997,14.8284346527744,14.8285335371138,17.0753502532419,18.3336115482132,18.3898741983368,18.38992403764,18.7932398428478,18.8897107493097,18.8906530627862,19.078172773044,19.1228936266655,19.2011516611582,19.2736700033776,19.7450263765711,19.9252768879873,20.5055070128861,20.8998965826978,20.920928344758,20.9525521599169,20.958224331311,20.9617061640202,20.9698826722724,20.9739620567015,20.9739620567015
180,"COD","Dem. Rep. Congo",8.22889883865642,8.22889883865642,8.87570118672522,8.87570118672522,8.87570118672522,8.87570118672522,8.87730225749457,8.87730225749457,8.87730225749457,8.87730225749457,8.87730225749457,8.87730225749457,8.87730225749457,8.87730225749457,9.4535786701112,9.4535786701112,10.0155708719947,11.2140673962809,13.5293244446591,13.6909352881306,13.6909352881306,13.6909352970667,13.7353724956821,13.7353724956821,13.7353724956821,13.7353724956821,14.119389254373,14.8106721859283,14.8106721859283,14.8312475480196,14.8312475480196,14.8312475480196,14.8312475480196,14.8312475480196,14.8312475480196,14.8312475480196
208,"DNK","Denmark",6.22442648005569,6.22443376367991,13.7935524520424,13.7941406548408,13.8172834191041,13.8173221496062,13.8333152885248,13.8333226302044,13.8366836970227,13.8394488532573,13.8434792179856,13.8573093748836,13.8762007884326,13.883908041144,13.9021871713789,13.9077815942373,13.9094013578522,13.935724211923,13.9381100162152,14.0280904141367,14.0366788347142,15.0520208508881,15.0543051979994,15.0567609102685,15.0585717796528,15.0599565051139,15.072907679337,15.0762873726522,15.087072633879,15.0891682567655,15.0891682567655,15.0948224539931,15.0954095119244,15.0966469980749,15.0966469980749,15.0966466409475
262,"DJI","Djibouti",0,0,0,0,0,0,0,0,0,0,0,0,0.0763135855189775,0.0763135855189775,0.0763135855189775,0.0763135855189775,0.0763135855189775,0.0763135855189775,0.0763135855189775,0.0763135855189775,0.0763135855189775,0.0763135855189775,0.0763135855189775,1.32720241912321,1.32720241912321,1.32720241912321,1.32720241912321,1.32720241912321,1.32720241912321,1.32720241912321,1.32720241912321,1.32720241912321,1.32720241912321,1.32720241912321,1.32720241912321,1.32720241912321
212,"DMA","Dominica",16.6903111089087,16.6903111089087,16.6903111089087,16.6903111089087,16.6903111089087,16.6903111089087,16.6903111089087,16.6903111089087,16.6903111089087,16.6903111089087,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298,21.1130060562298
214,"DOM","Dominican Republic",5.14080018362761,5.14080018362761,5.14080018362761,5.14080018362761,5.14080018362761,5.14080018362761,5.14080018362761,5.14080018362761,5.14080018362761,5.14080018362761,5.14080018362761,5.14080018362761,5.45309780486132,5.45309780486132,16.675493906238,16.675493906238,16.675493906238,16.675493906238,16.675493906238,19.7725208009913,19.7725208009913,20.1127128910639,20.1127128910639,20.6767427776476,20.6767427776109,20.6767427776114,20.6819402259427,20.6819402259427,20.6819402259427,20.6819402259427,20.6819402259427,20.9654075848989,21.0172848797015,21.0172848797015,21.0172848797015,21.0172848797015
218,"ECU","Ecuador",0.951925659426296,0.951925659426296,5.00011262484096,5.475643527745,6.4674135477055,6.4674135477055,9.38741253416028,9.38741253416028,9.38741253408593,11.6888593505715,11.924092561671,11.924092571086,12.0386001303366,12.2122968628764,14.1091387140678,14.1091387140678,14.1889988324542,14.1889988324543,14.1897817230899,14.1897817230891,15.9502246274845,15.9702732220138,16.1342295021672,16.1342295021672,16.4614834136461,16.4614834136461,16.4698440351362,18.7757646119326,18.9724842968369,19.0710536791307,19.0786025143164,19.1930644253092,19.2477518798341,19.283800027676,19.2849670639984,19.3318857711699
818,"EGY","Egypt",0.385865481258277,0.385865481258277,0.387120715096945,0.387120715096945,0.387120715096945,2.83119279938177,5.71767830821778,5.71767830821778,6.06094601587983,6.06669466838821,6.06669466838821,6.06669466838821,7.14874150312413,7.59834951149369,7.59834951149369,7.59834951149369,7.59834951149369,12.7743239603134,12.7743239603134,12.7743239603134,12.7865467270669,12.7865467270669,12.788049263714,12.788049263714,12.788049263714,12.788049263714,12.788049263714,12.788049263714,12.788049263714,12.788049263714,12.788049263714,12.788049263714,12.788049263714,12.788049263714,12.788049263714,12.788049263714
222,"SLV","El Salvador",0,0,0,0,0,0,0,0.0763869035143206,0.0763869035143206,0.0763869035143206,0.0763869035143206,0.0763869035143206,0.0763869035143206,0.0763869035143206,0.0763869035143206,4.10112294755141,4.10112294755141,4.33682245181845,4.56950131557569,4.67672563843145,5.51255854097887,6.84226625545723,6.84366333750154,6.84822400875353,7.04855609755471,7.13650947094299,7.16730413794119,7.20338480551906,7.20620167991208,7.21700238487043,7.21700238487043,7.21700238487043,7.21700238487043,7.21700238487043,7.21700238487043,7.21700238487043
226,"GNQ","Equatorial Guinea",7.17756715784136,7.17756715784136,7.17756715784136,7.17756715784136,7.17756715784136,7.17756715784136,7.17756715784136,7.17756715784136,7.17756715784136,7.17756715784136,17.6620154023443,17.6620154023443,17.6620154023443,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288,17.7475680107288
232,"ERI","Eritrea",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"EST","Estonia",8.15495798072612,8.53033910436122,8.6508875048131,8.65415775221111,9.41187970445567,9.45341575914006,9.45341575730006,10.7204943061544,10.9701091191933,11.0655610365192,11.0655610367592,11.0864102043069,11.2671368645204,11.5069304011449,15.239786426149,16.3475256886403,17.2716592601433,17.7982761596584,17.8000047824197,17.8800881970819,18.0701194120191,18.1001013669335,18.1061796424705,18.1505785736384,18.2818565416821,18.2910037643576,18.3210166880809,18.4246819202154,18.5919404030412,19.208451989501,19.3006133076672,19.3930811627282,19.5702471212416,19.7242316266116,19.7353748631821,19.7353748631821
748,"SWZ","Eswatini",3.95093900505943,3.95093900505943,3.95093900505943,3.95093900505943,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,3.9923935157395,4.06081489463945,4.06081489463945,4.19101211037133,4.19101211037133,4.19101211037133,4.19101211037133,4.19101211037133,4.65958403182253,4.65958403182253,4.65958403182253,4.65958403182253,4.65958403182253,4.65958403182253
231,"ETH","Ethiopia",9.28597162686743,9.28597162686344,9.30887489279876,9.30887489279876,10.2949543564947,10.2949543564947,10.2949543564947,10.2949543564947,10.3431711108687,10.3431711108687,10.4266671064824,10.4266671064824,10.4266671064824,10.4363606750406,10.4363606750406,10.5139293158113,10.8615164007759,11.0264772593182,11.0264772593182,11.0264772593182,11.3287924000543,12.3129151114266,12.3473246608544,12.4565218044762,12.4565218044751,12.616981877406,12.8209879709218,16.949443820114,16.949443820114,16.949443820114,16.949443820114,16.949443820114,16.949443820114,16.949443820114,16.949443820114,16.949443820114
234,"FRO","Faeroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18251685222064,2.18251685222064,2.18251685222064,2.18251685222064,2.18251685222064,2.18251685222064,2.18251685222064,2.18251685222064,2.18251685222064,2.18251685222064,2.18251685222064,2.18251685222064,2.18251685222064,2.18251685222064
238,"FLK","Falkland Islands",0.446899541355043,0.446899541355043,0.446899541355043,0.446899541355043,0.446899541355043,0.446899541355043,0.446899541355043,0.446899541355043,0.446899541355043,0.446899541355043,0.446899541355043,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509,0.534766192217509
242,"FJI","Fiji",1.20553112242047,1.22164857886537,1.22164857886537,1.22164857886537,1.22164857886537,1.22164857886537,1.22164857886537,1.29877669251824,1.29877669251824,1.29877669251824,1.30496893130004,1.30496893130004,1.30496893130004,1.30496893130004,1.34591870962187,1.34591870962187,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281,2.44083319788281
246,"FIN","Finland",4.37366352006492,8.29428171172659,8.31926383881903,8.37068959160882,8.40410475787108,8.4127197316607,8.42300607476049,8.439364704064,9.70956410492299,9.71911923738842,9.74019910800488,9.75298525848945,9.77506871804597,9.78999899199462,10.1812136517471,10.2775452298636,10.291168620366,10.3038221014566,10.3238596204794,10.3379345221418,10.3537963396595,10.3757371310937,10.3923669322233,10.4116378503835,10.6101462592248,12.6749616145107,12.6878269393022,12.8198134674371,12.8345270835213,12.8602747761176,12.8834220584798,12.9583729265445,12.9993787123521,13.0191178043632,13.0443145005709,13.045295293577
250,"FRA","France",9.3975771749577,9.9326756700758,9.94174227267846,10.1651915711207,10.2102392975031,11.4261502449094,12.049810752534,12.2499353951817,13.1514890676314,13.5600215351111,13.561912182335,14.6626117856618,14.6680342010062,14.7583166836312,15.5603959583316,15.6401840874235,16.1575627991454,18.8358682543044,19.3815769200378,20.482549202902,20.5685987621038,20.8691710002571,20.9100544463861,20.9346958088992,21.9075869422739,22.1742589662352,22.4458167101941,22.6744272491887,23.9724448502478,24.9529432195923,25.2725055286059,25.6240450862779,25.7905380408625,25.8324802983116,25.9676148499879,25.9676148499879
258,"PYF","French Polynesia",1.58822450660968,1.58822450660968,1.58822450660968,1.58822450660968,1.58822450660968,1.58822450660968,1.58822450660968,1.68711561842615,1.68711561842615,1.68711561842615,1.68711561842615,1.68711561842615,1.68711561842615,1.68711561842615,1.68711561842615,1.68711561842615,1.68711561842615,1.68711561842615,2.49613519285369,2.49613519285369,2.52175612741998,2.52175612741998,2.52175612741998,2.52175612741998,2.52175612741998,2.52175612741998,3.04555619432091,3.04555619432091,3.04555619432091,3.04555619432091,3.04555619432091,3.04555619432091,3.04555619432091,3.04555619432091,3.04555619432091,3.04555619432091
266,"GAB","Gabon",4.53446565231551,4.53446565231551,4.53446565231551,4.53446565231551,4.53446565231551,4.53446565231551,4.53446565231551,4.53446565231551,4.53446565231551,4.53446565231551,4.53446565231551,4.53446565231551,14.7014521898514,14.7014521898514,14.7014521898514,14.7014521898514,14.7737575076007,16.2622723246657,16.2622723246657,21.857973470184,21.9299280212811,21.9299280212811,21.9605539007587,21.9605539007587,21.9605539007587,21.9605539007587,21.9605539007587,22.0491224868105,22.0491224868105,22.0491224868105,22.0491224868105,22.0491224868105,22.0563713882157,22.0563713882157,22.0563713882157,22.0563713882157
270,"GMB","Gambia",2.25296519595833,2.25296519595833,2.25296519595833,2.30504999948803,2.30504999948803,2.30504999948803,4.75458296075212,4.75458296075212,4.75458296075212,4.75458296075212,4.75458296075212,5.26039234772753,5.26039234772753,5.26039234772753,5.26039234772753,5.26039234772753,5.26039234772753,5.30028591589394,5.30028591589394,5.30028591589394,5.30028591589394,5.30028591589394,5.30028591589394,5.30028591589394,7.53069660004867,7.53069660004867,7.53069660004867,7.53069660004867,7.53069660004867,7.53069660004867,7.53069660004867,7.53069660004867,7.53069660004867,7.53069660004867,7.53069660004867,7.53069660004867
268,"GEO","Georgia",NA,NA,18.2933108131434,18.2933108131434,18.2933108131434,18.3426545017726,18.393608111086,18.393608111068,18.3954271974374,18.3954271974374,18.3954271974374,18.3954271974374,18.3954271974374,18.4131423018283,18.4131423018283,18.4131423018283,18.4138310583556,19.4091802164099,19.4091802164099,19.4091802164099,19.4091802164099,19.6004086358615,19.6394482109723,19.6409135835891,19.645496315502,19.645496315502,19.6528733041092,19.6528733041092,19.6528733041092,19.6528733041092,19.6528733040995,21.2513766075215,21.264740359866,22.2593720120356,22.4784962424077,22.4784962424077
276,"DEU","Germany",13.483575370951,13.2578954076897,13.7426388648237,14.1001569854418,14.7625875146912,16.119872493253,16.7546385774033,17.9296623484126,19.2043290503341,19.7841189275835,20.8090396847159,22.8317298101267,23.1252604173932,23.7117745575507,26.571548821368,27.7493805113039,29.1569872864697,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
288,"GHA","Ghana",14.1687684600134,14.3235230575188,14.703336565354,14.703336565354,14.703336565354,14.703336565354,14.703336565354,14.703336565354,14.703336565354,14.703336565354,14.703336565354,14.703336565354,14.703336565354,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715,14.8593160547715
300,"GRC","Greece",8.49141778600215,8.56614199001695,9.27413696838411,9.29702767671391,9.35436617406651,9.55659658096442,9.72829137823756,11.5346223007295,11.6237142896212,11.6581373380914,11.7733630879137,13.9999988226533,16.9022045739357,17.1467063918702,17.5640493810056,18.8670220120604,19.2070126042018,19.5292934234501,22.5574381522713,23.8381530864597,28.088967726066,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
304,"GRL","Greenland",30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
308,"GRD","Grenada",7.63710126755564,7.63710126755564,7.63710126755564,7.63710126755564,7.63710126755564,7.63710126755564,7.98816201027839,7.98816201027839,7.98816201027839,7.98816201027839,7.98816201027839,7.98816201027839,7.98816201027839,7.98816201027839,7.98816201027839,7.98816201027839,7.98816201027839,7.98816201027839,7.98816201027839,7.98816201027839,7.98816201027839,7.98816201027839,8.1756475167372,8.1756475167372,8.1756475167372,8.1756475167372,8.1756475167372,8.1756475167372,8.1756475167372,8.1756475167372,8.1756475167372,8.1756475167372,8.1756475167372,8.1756475167372,8.1756475167372,8.1756475167372
320,"GTM","Guatemala",9.13132009674903,9.13132009674903,9.13132009674903,9.13132009674903,9.13132009674903,13.2093382940972,13.9857936812045,14.4545312396877,14.5265104569765,14.5640749876734,14.9540947241893,15.0153795657881,15.0691140878548,15.4229922117966,15.5121171076364,15.9951316106401,19.426810539503,19.5121394287173,19.551716436453,19.5981328858803,19.6368861384566,19.655104001486,19.6611068343126,19.6935462589269,19.8704403544811,19.8718082705944,19.8944279477795,19.9276510442694,19.9299287868902,19.9625932205421,19.9654385825892,19.9654385825892,19.9654385825892,19.9654385825892,19.9654385825892,19.9654385825892
831,"GGY","Guernsey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33796683936287,7.33796683936287,7.33796683936287,7.33796683936287,7.33796683936287,7.33796683936287,7.33796683936287,7.33796683936287,7.33796683936287,7.33796683936287
324,"GIN","Guinea",9.94391699520932,9.94391699520932,15.0941557244176,15.0941557244176,15.1121372465507,15.1121372465507,15.1121372465507,15.1121372465507,15.1121372465507,15.1121372465507,15.1121372465507,15.1121372465507,26.7871364128483,26.7871364128483,26.7871364128483,28.2829751426515,28.2829751426515,28.8829011543544,28.8829011543544,28.8829011543544,28.8829011543544,28.8829011543544,28.8829011543544,28.8829011543544,28.8829011543544,28.8829011543544,28.8829011543544,28.8829011543544,28.8829011543544,28.8829011543544,28.8829011543544,28.8829011547328,28.8829011547328,28.8829011547328,28.8829011547328,28.8829011547328
624,"GNB","Guinea-Bissau",9.20156745860219,13.9511611349602,13.9511611349602,13.9511611349602,13.9511611349602,13.9511611349602,13.9511611349602,13.9511611349602,13.9511611349602,13.9511611349602,17.7247394386358,17.7247394386358,17.7247394386358,17.7247394386358,17.7247394386358,18.3861171062877,18.3861171062877,21.4857079587924,21.4857079587924,21.4857079587924,21.4857079587924,21.4857079587924,21.4857079587924,21.4857079587924,23.6783642717547,26.3697080030728,26.3697080030728,26.3697080030728,26.3697080030728,26.3697080030728,26.3697080030728,26.3697080030728,26.3697080030728,26.3697080030728,26.3697080030728,26.3697080030728
328,"GUY","Guyana",0.290927039055624,0.290927039055624,0.290927039055624,0.290927039055624,0.290927039055624,0.290927039055624,2.06216702813645,2.06216702813645,2.06216702813645,2.06216702813645,2.06216702813645,2.06216702813645,2.06216702813645,2.06216702813645,2.06216702813645,2.06216702813645,2.06216702813645,4.99478949713034,4.99478949713034,4.99478949713034,4.99478949713034,8.3540497529783,8.3540497529783,8.3540497529783,8.3540497529783,8.3540497529783,8.3540497529783,8.3540497529783,8.3540497529783,8.3540497529783,8.3540497529783,8.3540497529783,8.3540497529783,8.3540497529783,8.3540497529783,8.3540497529783
332,"HTI","Haiti",2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.0760922389696,2.20446953856823,3.7969566249679,4.65656606718783,4.65656606718783,6.51919832861587,6.51919832861587,6.51919832861587,6.51919832861587,7.50388226961812,7.50388226961812,7.50388226961812,7.50388226961812,7.50388226961812
336,"VAT","Holy See",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,"HND","Honduras",15.3539420322963,15.3539420322973,15.4963251567017,15.505999928388,15.5678874049042,15.5678874049034,15.5723547598954,15.5723547598954,15.5723547598954,16.2905548960558,16.2905548961177,16.2905548961177,16.2905548961177,16.2905548961196,16.2905548961196,16.4755567523919,16.8389999289219,16.8389999289219,16.8389999289219,16.8389999289219,16.9153041353093,16.9153041353093,17.5475965791791,17.5966518353896,17.5966518353896,17.5988093795678,17.8078269380929,17.8080829983233,17.8105775431113,17.8113286994049,17.8113286994049,17.8113286993963,17.8113286993963,17.8113286993963,17.8113286993963,17.8113286993963
344,"HKG","Hong Kong",30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
348,"HUN","Hungary",5.81057027141143,6.16305890624976,6.25463015621333,6.54126094781747,6.54201606108758,6.54201606108758,7.06165241461477,8.74628349065299,8.97833492603985,9.06172863258662,9.06316650967404,9.06316893772093,9.53126170370927,9.53130702081966,16.9326419165418,16.9370302759313,17.0318366955134,17.0617946550389,17.0617947106385,17.0712121193914,22.1134692967745,22.1162771588245,22.1651049538023,22.1720807609933,22.1727987088961,22.1730231205713,22.1730231205713,22.1742519192884,22.1742586183864,22.1742586183864,22.1750379653132,22.1750915948481,22.1750915948481,22.1775221353398,22.1775221353398,22.1775221353398
352,"ISL","Iceland",12.999008592218,12.999008592218,12.999008592218,12.999008592218,13.012326874851,13.0123268748107,13.0173210499511,13.0173210499511,13.0173396040669,13.0199978514365,13.0201601361962,13.223145972549,13.2235078061526,13.2905377554693,13.2905378077903,13.2946520580684,13.295430312928,13.3223104722147,13.3223104722086,13.3300959889419,13.3300959889419,13.3587927813806,13.3705963779675,13.5225079105758,13.523341811155,13.523341811155,13.6048771044406,13.6048771044406,13.6048771044406,13.6048771044256,14.0369193164229,14.2828632769941,14.28366690426,14.28366690426,14.28366690426,14.28366690426
356,"IND","India",0.0586397044451664,0.0586397044451664,0.0586397044451664,0.0586397044451664,0.0586397044451664,0.0586397044451664,0.0586397044451664,0.0586397044451664,0.0586397044451664,0.0586397044451664,0.0586397044451664,0.0586397044451664,0.182710612573348,0.182710612573348,0.182710612573348,0.191805850237421,0.191805850237421,0.191805850237421,0.191805850237421,0.191805850237421,0.191805850237421,0.191805850237421,0.195618834165903,0.195618834165903,0.195618834165903,0.195618834165903,0.195618834165903,0.195618834165903,0.195618834165903,0.272369465145846,0.27667536705926,0.333667211985956,0.338176763172487,0.338176763172487,0.338176763172487,0.338176763172487
360,"IDN","Indonesia",10.6443827879844,10.6444997436502,10.6574615027489,10.6574855726683,10.6574855726681,10.6574855726681,10.6574855726681,11.0932840864244,11.0937110977159,11.0958697872021,11.1268601746777,11.1268631774369,11.1268631774369,11.1834151380926,11.1837879255527,11.1837879255526,11.31988428502,11.3199894219113,11.3199894219122,11.3210019721355,11.3210019721356,11.351910196032,11.3519132050572,11.3520401601928,11.3520401601943,11.3520401602002,11.3520401602002,11.3520401602001,11.3520401602004,11.3520401602004,11.3520401602004,11.3520401602004,11.3520401602004,11.3520401602004,11.3520401602004,11.3520401602004
364,"IRN","Iran",4.48547235990201,4.48547235990201,4.48547235990144,4.48547235990144,4.48547235990144,4.57668420081697,4.78907493418617,4.78930860366645,4.78930860366645,4.79172041052788,4.8806165430354,5.88892069940318,6.0596614233624,6.07416273457032,6.07416273457032,6.07416273457032,6.07416273457032,6.07416273457032,6.07416273457032,6.07416273457032,6.07520284120154,6.07558830237647,6.07558830237647,6.07558830237647,6.07558830237647,6.07558830237647,6.0769075373198,6.0769075373198,6.0769075373198,6.0769075373198,6.0769075373198,6.0769075373198,6.0769075373198,6.0769075373198,6.0769075373198,6.0769075373198
368,"IRQ","Iraq",0,0,0,0,0,0,0,0,0,0,0,0,0,0.257753943021673,0.257753943021673,0.257753943021673,0.257753943021673,0.566322905726234,0.566322905726234,0.566322905726234,0.566322905726234,0.566322905726234,0.566322905726234,0.8799906122309,1.46516342303481,1.46516342303481,1.46516342303481,1.46516342303481,1.46516342303481,1.46516342303481,1.46516342303481,1.46516342303481,1.46516342303481,1.46516342303481,1.46516342303481,1.46516342303481
372,"IRL","Ireland",3.2360604976615,3.58248433856875,3.58248433856875,3.58248433856875,3.58659775776163,4.14920689433949,4.46603978795732,4.46603978795732,4.56934254335502,4.56934254335502,4.56934254335502,4.56934254335502,4.57111477770471,4.7350417194334,4.73504171940004,5.29667458802372,5.59664150138702,7.87871005525,7.88485448194681,7.89103947129278,8.01120911538699,8.02489302904602,8.02489302904602,8.02489302904602,8.02489302904602,8.02489302904602,8.09445515861057,8.22938041579048,8.38176455260612,9.45857060536465,9.63587506042309,11.1136119251137,11.5490400206574,14.0377155700184,14.0377155700184,14.0377155700184
833,"IMN","Isle of Man",0.573229724851507,0.573229724851507,0.573229724851507,0.573229724851507,0.573229724851507,0.573229724851507,1.17779889108261,1.17779889108261,1.17779889108261,1.17779889108261,1.20742755933839,1.27849967553076,1.27849967553076,1.27849967553076,1.38726819969127,1.72419688253487,1.81496667947524,1.86688299433427,3.7318949828415,3.84489339986547,3.84489339986547,3.93667357275943,3.96139659937739,3.96825619929869,3.96825619929869,3.96825619929869,3.96825619929869,3.96825619929869,3.96825619674511,3.96825619674511,3.97516998595837,4.03459625089957,4.29829597019972,4.29829597019972,4.29829597019972,4.29829597019972
376,"ISR","Israel",11.7453204815542,11.7608558579116,13.1596136880046,13.2147635898788,14.4950070595204,14.4963532920042,14.5133898911453,14.5138315245879,14.5138315245879,14.5147968061047,14.5253677049265,14.546173188725,14.8436329451167,17.2756496629761,17.317609944619,17.4802523564367,17.5133696791506,18.0221544694168,19.189192389208,19.9468926466218,20.3202045812534,20.4149921033599,20.4164360465627,20.4547491962444,20.4900601371056,20.4917372936129,20.5272307602751,20.6223297539186,20.7413788893552,21.1948144736937,21.1948144737001,21.6834032329182,21.8753870613823,21.9286266365017,21.9286266365017,21.9286266365017
