"code","iso","country","NDB.raw.2005","NDB.raw.2006","NDB.raw.2007","NDB.raw.2008","NDB.raw.2009","NDB.raw.2010","NDB.raw.2011","NDB.raw.2012","NDB.raw.2013","NDB.raw.2014","NDB.raw.2015","NDB.raw.2016","NDB.raw.2017","NDB.raw.2018","NDB.raw.2019","NDB.raw.2020","NDB.raw.2021","NDB.raw.2022","NDB.raw.2023","NDB.raw.2024"
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113278478992396,0.0116071469773416,0.0119074291184578,0.0113158074637287,0.00838903143491909,0.00582090505119859,0.00324728008937902,0.0014411493028994,-0.000509503678027046,-0.0018269422671664,-0.00188858829444172
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0144912977888509,0.0154174563766802,0.0137442901820564,0.0112700947865754,0.00759784440286393,0.00674740323158307,0.00587005573131316,0.00378259761166211,0.00149316452434589,0.00285119800601663,0.00597355378950071
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014252488452942,0.0103913541967455,0.00694688115162667,0.00702170186773832,0.00442692181229876,0.00833131549455945,0.00548547582986081,0.00247262787474933,-0.00705695731336842,-0.012740276780561,-0.0144628768247547
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0289515016178987,-0.0132147110137567,0.00465450873157858,0.0164141102895214,0.0193511386078371,0.0192987695520443,0.0178069661087474,0.0166050280039378,0.0046971103547786,-0.00342714532620791,-0.010396454247501
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0084024508135716,-0.0099007156882327,-0.0121214322214959,-0.0125623224414525,-0.0123642697831989,-0.0117109566085127,-0.0108554585590164,-0.011054786974906,-0.0114119952646918,-0.0161533842448607,-0.0179481990328642
356,"IND","India",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0297849538600727,0.0253728394221135,0.0205683144033466,0.0173936304469733,0.0154748715279462,0.0149154728961778,0.0154335969303911,0.0163768143704341,0.0182642205056227,0.0204376408220135,0.022759132398896
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266516498616811,0.0270807825352799,0.0226346381650393,0.021162397629211,0.0207598094674983,0.0238895798000229,0.0207740917742907,0.0185988578356229,0.0187306632200046,0.015220127592837,0.0133193251154702
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00474016480098993,-0.00504206538262575,-0.0067985589988272,-0.00912192096685382,-0.00873415929413901,-0.00653847735962798,0.000152907834898519,0.00753429904565506,0.0153238394476662,0.0214616402115257,0.0222609965679414
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0549864156226332,0.0470705013690502,0.041289227490191,0.0269811119036485,0.0170237721517887,0.0168302991119131,0.0092962937527945,0.00343551639616413,0.00441581822894643,0.0103645248264734,0.0183471859754729
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00239937611586383,0.000434481414308685,0.00440832242111355,0.00722206013687909,0.00679187238381629,0.00699621807257533,0.00451335765675553,-0.00142730716255535,-0.00611702662133695,-0.0106532653607292,-0.0145543066934608
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00387426023917348,0.00473332941754978,0.00731919240190626,0.0121405134375148,0.0115774000052153,0.0109220092832982,0.00993219825436698,0.00409297758213634,0.00509879920607226,0.00238671072897945,-0.00125597874293937
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03381469599311,-0.0182594745710473,-0.0131052878358719,-0.0075614024629973,-0.00403216147867824,-0.00363967514759278,-0.00410922097434441,-0.00783964710491558,-0.0105828949584609,-0.0140385241897857,-0.0173752339206065
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0327206896522259,-0.0251353014282769,-0.0185499711481097,-0.0100779770089333,-0.00388809807121004,0.000373109745713585,-0.00294230752957991,-0.00297299705192011,-0.000881696938334064,0.000237584995189666,0.00203654981597534
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0266121366795293,-0.0233670947932775,-0.0201604399651552,-0.0148003186890452,-0.0120964333573788,-0.0134485698236282,-0.0135314950909927,-0.0122778051668834,-0.0108366363809416,-0.00885119236952792,-0.00925346458737641
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0468624457824949,0.0481819482479808,0.0446199139794896,0.0402760842839174,0.0363815952517639,0.0274945397569983,0.0168306939977951,0.0088474153062168,0.00479900766741048,0.00333937210013735,0.00506398313780099
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0150521724825476,0.00882661614741886,0.00734640185684543,0.0108703238809569,0.0150946052870784,0.0168122098330723,0.0199550810309068,0.0284839330323854,0.0320610078558838,0.0277039921741755,0.0263912638955124
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0420135010326377,0.0277573557597035,0.0109193734303312,0.0111905344925669,0.012806701900798,0.0185402045937182,0.0306784254528694,0.0335935061317665,0.0340849384176565,0.0295802957768321,0.0247676870201592
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141793304139362,0.011540925260823,0.0111583897562959,0.011836487760992,0.015641069685284,0.016361888747839,0.0176534740269072,0.0186683396169893,0.0188643989689736,0.0178210490239847,0.0167640910110622
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023473938281922,0.0204281006470435,0.0212972699669429,0.0177300087335535,0.0180148911352138,0.0170313296530569,0.0114390859033149,0.0113898865154112,0.0104875218004659,0.0132842700560545,0.0163198783430327
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0565966974435466,0.047559733799736,0.0354797905769348,0.0302451515197584,0.0222052581255896,0.0258126102553558,0.0248886267437545,0.0245914356060091,0.0198547096134976,0.0165563518999332,0.0119474658555034
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0321692505328512,0.0343611071981182,0.0352003464006261,0.0422166348558854,0.0378675682423169,0.0356197286346087,0.0425409746613037,0.0357125363824191,0.031485690371641,0.0339224794481523,0.031284076965012
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00863607199451843,0.0125390110767112,0.0193405641174582,0.0245028066848201,0.0266945344943799,0.0272889440974786,0.0259048759126148,0.0227221839790694,0.0198255104740681,0.0139093646221364,0.00755108781853031
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0454926910720228,0.0495656437666461,0.0505423979061281,0.0476839743482222,0.037488906994211,0.0322269450961807,0.0151500064465677,-0.00323351062798538,-0.0161471466729849,-0.0290913979639712,-0.040009035816467
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0117580927663398,-0.0138120964429713,-0.0161932153653038,-0.0119510283432266,-0.0137350818358276,-0.018580702119563,-0.0308166785005077,-0.0347423483262296,-0.032378295026209,-0.0267523277889482,-0.0216092472036626
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0444627972363691,0.0452207074150026,0.0405391005203659,0.0304213887357814,0.01856141242636,0.0220468690116187,0.0166029430438148,0.0114814976247573,0.00772969330273199,0.00417090641364593,0.00524002742675345
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0142923680704248,0.00848757153239621,0.00140482500741235,0.00151234637376318,-0.00185072527122077,-0.000898623913903385,-0.00103700010812702,-0.00571790043758702,-0.0065096799090808,-0.00307737815319897,0.000291897259158125
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0249209754344144,0.022173428321786,0.0142754597080592,0.0116139860146331,0.0118526882978165,0.00727908330616933,0.00158257912167414,-0.000591074175211426,-0.00839544799025616,-0.0212676478412723,-0.0284974600586213
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00679109005312295,-0.00658665509682943,-0.00768086059722173,-0.00781708500435829,-0.00629666889553604,-0.00626458105420569,-0.00851467718659005,-0.00946813241061162,-0.0135701486190226,-0.0170501148056807,-0.0189232992549869
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0101087557830947,0.00270668663429241,0.0172791389470752,0.0270970655666132,0.0229527078587171,0.0227390777025014,0.0104914768628115,-0.00179445785394483,-0.0136307675514866,-0.0295181290785139,-0.039783044457753
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011479212419051,0.0125720383891963,0.0128152080025985,0.0126489299364507,0.00409289932464851,-0.00164129797299262,-0.00736214020964443,-0.00997146906257818,-0.0103585949196336,-0.0145319356650264,-0.0163424369215893
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0770067073734422,0.0733963629902017,0.067589651638057,0.0635208539629686,0.0684691149369698,0.0769382274239314,0.082456520572294,0.0824057275496008,0.0822103558263698,0.0798689940741055,0.0747743246246726
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251903963157991,0.019772724664914,0.0157866189577303,0.0130434913614457,0.00743274938550242,0.00643639604984081,0.00171686361613288,-0.00392457485244324,-0.0127638942063601,-0.0145661019010108,-0.0163212622799691
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106775644419701,0.0838833429590509,0.0673852868098754,0.0453338317322094,0.0203800750932095,0.0024043539663765,-0.0218315455930862,-0.0304601745675093,-0.0242709756614672,-0.0169577816173371,0.00835768984530083
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0424621790768154,0.0434897358238688,0.046176072404152,0.0520740268878064,0.0542717040671781,0.0545462330883337,0.0523344052491703,0.0486598388336246,0.04110877071639,0.0380981779719538,0.0335159128555076
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0265595816913878,-0.0299663995404141,-0.0332386020776053,-0.0358452576168679,-0.0328382898904583,-0.0300874950772807,-0.0255485451326687,-0.0208615374545498,-0.0114599855345906,-0.00469190943249642,0.00278256872238347
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0189775566089005,0.023001640909186,0.0277692630965416,0.0278142076876562,0.022006556957398,0.0205999273383277,0.0189541927418144,0.0160985603812147,0.01386863959146,0.0120065163991114,0.0101327746813529
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00443056682101306,-0.0179659386766482,-0.0258725294617475,-0.0285080997556748,-0.0284839780851192,-0.0263005663034059,-0.0272296897330433,-0.0180391137802671,-0.00877047437670453,0.000828829981988077,0.017693093438057
484,"MEX","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0088512499334068,0.00931514461514582,0.0114033096486117,0.0141286895493065,0.0148071595910968,0.013427418908849,0.0112378658740446,0.00838397125489809,0.004481213840279,0.00344809939917501,0.00194505873983974
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0314938126144766,0.0421508064196523,0.0575851137891186,0.0680380483135024,0.0799950609682267,0.0711003623005158,0.0617626635156814,0.0543751693674004,0.0248319105131845,0.015677046553453,0.00208027905030361
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0257923680099601,0.028620801084529,0.0331881772867104,0.0404254824691146,0.0455926521941796,0.0500728502537358,0.0405645346799612,0.0330218249194212,0.0275585142942056,0.0203116082532619,0.0151156433486752
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.026718306814562,-0.0125880266596463,-0.00166917780899922,0.0175265726080998,0.0302965283344165,0.0348630901635762,0.0361931474062422,0.0315640474744256,0.0102390049163095,-0.00386020129161235,-0.0194973499703858
504,"MAR","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016513745090369,0.0179417746083206,0.0187848226375078,0.0212425577399618,0.0194290497544032,0.0162994403496484,0.012468294094494,0.00844331966799539,0.00392302464168703,-0.000723700402222915,-0.00536226711573884
508,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0184440924456095,0.0171334221367383,0.014408301936472,0.00778689776960939,0.0116261331814309,0.00344921417991628,0.00220675861840602,-0.00147021812909787,0.00731181631215838,0.00604714476954293,0.00551764097207275
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030012825744407,0.0315380810428085,0.0338514189799533,0.0430666710064997,0.0242615116707048,0.00889167722105566,1.2987609074866e-05,-0.0133233924538755,-0.0230645390269234,-0.0295833919479713,-0.0319586702672775
516,"NAM","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00233851383877348,0.00458693740477067,0.00635159316149481,0.00237464238063323,-0.00518012205785967,-0.00984135517504126,-0.0174062133569942,-0.0107786200250984,0.00234805912002556,0.0107783999659798,0.0187209702693387
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0348589698064203,0.0350901934980383,0.0357282871946796,0.0339224982214932,0.0325968457949415,0.0302672135716515,0.0255843603201662,0.0225529008409013,0.0152747221611718,0.00539028604696945,-0.00555328848455938
528,"NLD","Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0638255994690969,-0.0535583871748766,-0.0294076204772699,-0.00280903937080101,-0.00385567039506107,-0.00447224118242839,-0.00413945972522745,-0.00538018534398332,-0.0076066004272457,-0.00986704429459473,-0.0122979640385538
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0534050842575211,0.0726113247889826,0.0884918323034181,0.0944762762455265,0.108531216439621,0.108248368004468,0.0985434715981082,0.0584940323482612,0.0304193715343168,0.00679952427536512,-0.00926573867285485
554,"NZL","New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00632111700650495,0.00704369523553927,0.00782098570884071,0.00879060376950624,0.00617946455012586,0.0045423272731564,0.00198387527773414,-0.0016896055672585,-0.00559113455100058,-0.0100994950014787,-0.0127782351085541
558,"NIC","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031374643465661,0.0333133731777169,0.0355176534616424,0.0389375752480141,0.032645747560816,0.0261946485955789,0.0244476469972463,0.0205347305978552,0.0188492671714224,0.0143053969552109,0.00872546012849984
562,"NER","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0381059275696163,0.0389258617748673,0.0403589732159986,0.0426925341395172,0.046095304671441,0.050055337805448,0.0503851676266966,0.0497100590511796,0.0493427141208411,0.0444977849959991,0.0397217970073762
566,"NGA","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0352581601173525,0.0322903154895391,0.0296962526446642,0.0271149244710269,0.026897705188188,0.0234345824418845,0.0235918934322576,0.0265042758286751,0.0258489934183237,0.0267979593717351,0.0251945314740569
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0255103052245984,-0.0327323200516483,-0.0286816983196654,-0.0153560334938002,0.00307606062988497,0.00301088311414688,-0.00620693671494121,-0.0174795534042996,-0.0252454604518493,-0.0304171264653947,-0.0362734412900275
807,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00996712952768053,-0.00985637933553607,-0.00764391026393141,-0.00498685927398224,-0.00382589362568342,-0.00717683811713032,-0.0055443934800109,-0.00821080180437894,-0.0126929342011509,-0.0197837653952853,-0.025958261629073
578,"NOR","Norway",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0140571395754129,-0.00387678422409443,0.00412198644364614,0.00983734513332468,0.00831858160469956,0.00148761649002904,0.00137372482521547,0.00221192884034749,0.00160746454714866,-0.00115701876113417,-0.00362626911617014
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0564682931748861,0.0559675591980797,0.0541792486419912,0.053004817121074,0.0485794049435757,0.0406563861392881,0.0315216235625975,0.0237551819895843,0.0189808232416591,0.0192855252540138,0.0199564321734624
586,"PAK","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023288830556885,0.0182474389869018,0.0187780058561149,0.0205332989222626,0.0212796280883041,0.0240565095705405,0.0257245966541244,0.0281622493556644,0.0260182566794585,0.025145553124001,0.0246926008955854
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168379924441979,-0.00438296417259354,-0.0239213514758528,-0.0518856195541769,-0.0741129085418796,-0.0738174063019251,-0.06944877339829,-0.0458665232273952,0.00880592004960179,0.0212312762459828,0.0286949065400133
591,"PAN","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0165458524617106,0.0135117736091013,0.0111341186814857,0.00651878651966653,0.00285159827229209,0.000140939181978439,-0.00498483122610127,-0.00466643558363167,-0.00200606636616729,0.00159772844589545,0.00396108464311373
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000981953571920102,0.00322347015882207,0.00416113900205728,0.00411732909445828,0.00367214475036604,0.00327442352334484,0.00213491843918434,0.00130028879798294,0.000681168960853906,0.000596191491726739,0.000712011614845798
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0503093129875922,0.0493101013110939,0.0431210910265769,0.0395427831374218,0.0279717019024948,0.0190845199420304,0.0151129162836401,0.0101597847281378,-0.000278185348777771,-0.00470399572972247,-0.00438087968314449
604,"PER","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0211590329925699,0.0235891213109225,0.0218888537563777,0.0214604260805313,0.0168092898075327,0.0184491764384156,0.0147853291293167,0.0159300152884696,0.0107925986429227,0.0111087228657987,0.0096856262116154
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0102402569874762,0.017868646650069,0.0298146304595961,0.0436638725517051,0.0497076279910929,0.0545451164138464,0.0557965559305307,0.049710023104647,0.0393478420418167,0.0292211506746669,0.0218588312019952
616,"POL","Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000418501328193543,-0.000643326432735458,0.00066690246755563,0.00404965749201303,0.00312829871890363,0.00239555114659784,0.00270885372562302,0.00210121172412348,0.00124965967155832,-0.00354663033635805,-0.0095235698995414
620,"PRT","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0136958891174812,-0.00920078738536767,-0.00501250608853998,0.0013902790007585,0.00600210438767412,0.00813196147209894,0.010501067041385,0.00583456385502501,-0.000908586479707707,-0.00851642873410818,-0.0160589332432165
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0964076560936364,0.0898802807727552,0.0820888521617071,0.0780455416070498,0.071174857830381,0.0614888219513012,0.05667473844189,0.047785260627484,0.0360239548674912,0.0299190035850434,0.0275491837696777
178,"COG","Republic of Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0362173016895735,0.0351217842733418,0.0367821573686171,0.0288545022543951,0.0228879920634013,0.0137906945304811,0.00637533698005943,0.00172466422072759,0.00265938135728105,0.00111359445632564,0.00518827031585145
642,"ROU","Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145950802046286,0.0151753144295805,0.0141816655337226,0.0166069471612396,0.0185704865918619,0.0110465856854278,0.0100281630141461,0.0136006908726201,0.00762652829583099,0.000348231381811059,-0.00567379269615431
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0130335580821954,0.0129490563584698,0.0126582542570151,0.012158951188914,0.0142636607696436,0.016970010488218,0.0179054044008682,0.0200956517386983,0.0218455901302261,0.0224068342677433,0.0228533785561131
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031849333318932,0.0306192420515623,0.0288323713815679,0.0272753345159593,0.0237785994082838,0.0211500760322465,0.0210707063740727,0.0147884589372174,0.00725709881351033,-0.000717449217955246,-0.0103099872287165
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.045942202819362,-0.0475166881858626,-0.0547267091393405,-0.0569623639748437,-0.0480167528753235,-0.0301102603683919,-0.00839505857164935,0.0243951397957058,0.0430349149283531,0.0519415711898801,0.0572340519219439
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00665765434873267,0.00738197082513969,0.00730478249062472,0.0117506769415587,0.0157330780105449,0.0208879872253229,0.0237521796440978,0.0213809320663849,0.0189099097804182,0.0134820450693967,0.00914677958461696
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0268235829783425,0.0322999656073364,0.0301729016463985,0.0214630817228862,0.00663895619656407,-0.0119717262933809,-0.0292713126490795,-0.0313710768261659,-0.0324735372690363,-0.0322729581325067,-0.0297593404380108
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0396285170318877,0.0392651275948241,0.0371424804485849,0.0358574499962483,0.0326450180095175,0.0314563829651746,0.0280254494560717,0.0232913038401903,0.0210319604279789,0.019133091101349,0.0176782899283985
682,"SAU","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0341512582337185,0.0356443185163904,0.0345963485155791,0.0319151327757392,0.0243881616863331,0.0142675770516043,0.00895230970925076,0.00892248974395882,0.0134580747027659,0.0161021555258993,0.0201866206243508
686,"SEN","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026405273798954,0.0242466552698979,0.024665544084572,0.0229925058324332,0.0210230970316487,0.0189451279323278,0.020854608220445,0.0209292397099647,0.0231057015785816,0.0234854868295393,0.0214731984047485
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0148888504914062,-0.010028499204959,-0.00721716729668409,0.00017487259932869,-0.0039206990375783,0.000632384057407842,0.00882850669266744,0.00151713425651923,0.000781798893191965,0.00944530313624292,0.00588266404432503
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00252562669219447,0.00514601056206465,0.0268482492887345,0.037759168243283,0.0388474447331495,0.0397841299158801,0.0318625331173743,0.0145032715223965,0.00576905967440111,-0.0100071809225439,-0.01576761127483
694,"SLE","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0501336558793484,0.0430450015385646,0.0389788556885478,0.0298813541811849,0.0203587571209853,0.0133024332914702,0.00746881666362431,0.00776162709047656,0.00783635979346031,0.00979706203784825,0.0147638290263741
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0932116948843398,-0.0933091035534668,-0.0831146509500543,-0.062360810755903,-0.0540820969139226,-0.0551243577034167,-0.0175560191487574,0.0283607381703856,0.00822546189673257,-0.00548968581874498,-0.0119983832990136
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00968426985675186,0.0148159089895168,0.0229550492560751,0.0235025332817784,0.0265688614906903,0.015962381104039,0.0112825508076639,0.013999970469887,0.0100138623314638,0.00915655218092182,0.00670620613364425
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0282326465680598,-0.0183092694780705,-0.00930124444626323,-0.00254454260957138,-0.00196870159377127,-0.0012995202085565,-0.00350025267922227,-0.00273373101959618,-0.00329264024140008,-0.00524736348764754,-0.00612142113482195
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0161811097761597,0.0122935029551445,0.00838257246083729,0.00560739657336251,0.00438638528830926,0.00249249587324218,0.00146137567743909,0.00133633050963811,0.00182287917062851,0.00354027536589951,0.00565645706610018
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00392872641847064,0.00180923352620255,0.0048566862520929,0.0035032116653555,0.00243017189675476,0.00123711413300076,0.000643602463753279,-0.00048628998890754,-0.00155072350772811,-0.0016550926297968,-0.0015617496002408
710,"ZAF","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000388028829628739,0.000917622123414397,0.00114100603292444,0.00630701298725667,0.00547234678716846,0.00133679431947598,-0.000831693084200391,0.000916321786591068,0.000277362494910394,0.000443792215979899,0.00296427427952106
410,"KOR","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0148448126305187,0.0194958930141089,0.0262377257411295,0.0325902636948672,0.0295482574796213,0.0214841755846602,0.0147861153891238,0.011220519747986,0.00601706426074489,-0.000161111960924831,-0.00999314584462196
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00997968840511676,-0.0061224332928812,-0.0014619591720122,0.00652429049096415,0.00841796857023014,0.00789630529237395,0.00904555836393928,0.00483521864076897,-0.000134343587702923,-0.0063264963748425,-0.011543401631021
144,"LKA","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0217973295414156,0.0269250982425997,0.0165032438091977,0.00105163058064339,-0.00660397978116567,-0.0181459116352617,-0.0150149940408814,-0.0224997181954726,-0.0204750939002962,-0.0163319683931085,-0.00661811064776074
670,"VCT","St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000257757000214021,-0.00594165333121133,-0.00996439789423331,-0.010871185129364,-0.011686425665059,-0.00518391355984038,-0.00178954991017966,-0.00114921208480079,0.000543678098706035,0.000100518840113084,0.000272263557829389
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
