"code","iso","country","TCL.raw.2005","TCL.raw.2006","TCL.raw.2007","TCL.raw.2008","TCL.raw.2009","TCL.raw.2010","TCL.raw.2011","TCL.raw.2012","TCL.raw.2013","TCL.raw.2014","TCL.raw.2015","TCL.raw.2016","TCL.raw.2017","TCL.raw.2018","TCL.raw.2019","TCL.raw.2020","TCL.raw.2021","TCL.raw.2022","TCL.raw.2023","TCL.raw.2024"
100,"BGR","Bulgaria",0.00158382389392609,0.00143735486560374,0.00167501762424667,0.00173539135432472,0.00163532615700527,0.00149047962118614,0.00140159556801284,0.00142190969060349,0.00128876610039673,0.00131722090558679,0.00149716602024293,0.00169349690707207,0.00158284646901545,0.00187573041946544,0.00175186171173546,0.00163116191346904,0.0015968200090411,0.00142313026870324,0.00122497124667148,0.00128500885378181
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"BDI","Burundi",0.00198205625783152,0.0015826461766974,0.00190811700248555,0.00215892538077208,0.0022589483176957,0.00260087049010647,0.00283041446790049,0.00246193608265038,0.00224102928043665,0.00267420900470314,0.00250823041445675,0.00273710192432149,0.00307337811589512,0.00361981104417212,0.00374585808896873,0.00389408003924719,0.00415311474440339,0.00409165489596536,0.00374857746642233,0.00365797041240412
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"KHM","Cambodia",0.00643941816335252,0.00761903272798897,0.00813523931466663,0.00873912272299166,0.00968507918856225,0.0136109322791338,0.0161397590499761,0.0188100172350972,0.0212251352795788,0.0221492642241862,0.0197678577876273,0.0195571893960976,0.017810483653027,0.0160681003279709,0.0156490698611643,0.0158908313456281,0.0150158367547849,0.0146853385076571,0.0148584284298021,0.013728690902096
120,"CMR","Cameroon",0.000899434853112499,0.000878979234983131,0.000988004673255045,0.00105028231747354,0.00113336605727546,0.00134210017027707,0.00128911509742952,0.00132313469620617,0.00163764322730382,0.00256442098060779,0.00269778502414539,0.00326338836350711,0.00412808541016671,0.00435823471008857,0.00397646433471122,0.00476367494139956,0.00509539340438473,0.00484445339779196,0.0053745650340121,0.00573917433333901
124,"CAN","Canada",0.00521905583341842,0.0057204285416531,0.00562523461636562,0.00578871349430788,0.00523564977867955,0.0048453233472785,0.00472788343709856,0.0049324415983251,0.00534305887735114,0.00586605558754847,0.00616675267650941,0.00613026296537861,0.00613707629085984,0.00581923300945395,0.00559539671787457,0.00485955091744058,0.00507031106967501,0.00494598075612639,0.00802071789594132,0.00945119766545544
136,"CYM","Cayman Islands",0.00132063677327827,0.00128018331739909,0.00146246191462887,0.00184915583298758,0.00159325955328058,0.00204848292304798,0.00237267164339179,0.00224432857866812,0.00203270307191545,0.00170312532419371,0.00111284894556117,0.0015629144639212,0.00251984778585326,0.0028807088334131,0.00292610775460081,0.00305250013766624,0.00216152765177452,0.00145750886369881,0.00119356254335282,0.00156836448512207
140,"CAF","Central African Republic",0.000523999311517815,0.000637017054906662,0.00064929724693478,0.000726339920078055,0.00086936764520548,0.00095110149105221,0.000913955375291971,0.000998954199464039,0.00105131001512913,0.00109209497655919,0.00100185995915994,0.00101040695808964,0.00103843113611651,0.00102453959508363,0.000987041890693539,0.00110524426108638,0.00117334659949833,0.00111862269873081,0.00117649172236514,0.0012263075983126
148,"TCD","Chad",0.00193512916140997,0.00295930106523228,0.00249206643481259,0.00405817876926282,0.00435533309415514,0.00424906322170348,0.0032426454253248,0.00396993444942305,0.00372253247608342,0.00466708127337769,0.00580763909397819,0.0069039001438044,0.00899010330559849,0.0109603483017757,0.0119649913732871,0.0123760331402705,0.0133176364843384,0.012673095375604,0.0146916049953449,0.0186127082253082
