"code","iso","country","GVA.raw.2005","GVA.raw.2006","GVA.raw.2007","GVA.raw.2008","GVA.raw.2009","GVA.raw.2010","GVA.raw.2011","GVA.raw.2012","GVA.raw.2013","GVA.raw.2014","GVA.raw.2015","GVA.raw.2016","GVA.raw.2017","GVA.raw.2018","GVA.raw.2019","GVA.raw.2020","GVA.raw.2021","GVA.raw.2022","GVA.raw.2023"
36,"AUS","Australia",2.88921493532413,2.74011319183189,2.21281034154067,2.35417910776003,2.31423570641201,2.21824837320556,2.30485962261499,2.27317856495351,2.29076813252161,2.22695769265967,2.37664391487055,2.41300232330254,2.72098319651067,2.47191752630847,2.12424911197662,2.01512715396535,2.30537875480088,2.67242699950618,2.57169831894523
40,"AUT","Austria",1.28239498294254,1.32751796800624,1.46196340335606,1.38504114785417,1.17655306368833,1.29288595990855,1.46130648071081,1.41768134316306,1.27784992108872,1.27555801772568,1.14362854172989,1.14928264077268,1.19990203076681,1.10911414021412,1.04463413653499,1.07138113272871,1.2152388657488,1.34649596457301,1.24176172038934
31,"AZE","Azerbaijan",9.14753443801158,7.09103711685568,6.54008215652051,5.57089184098542,6.12193306461806,5.54456611326975,5.07622595138436,5.13976950772418,5.3662644804235,5.31940671805552,6.17763883780802,5.60511177455763,5.60736901068842,5.21238076212356,5.69538024963307,6.7389474235341,5.72598365721349,4.61220830811053,5.51058894617326
44,"BHS","Bahamas",1.06443545271548,1.17042464776611,1.09339124571261,1.04313129393882,0.9096409923502,1.09749043162674,1.09230471329484,1.07272116712063,0.927897053067693,0.838487849108097,0.815199026829763,0.877037934836586,0.770472969173047,0.677109335996006,0.53475935828877,0.775822139879574,0.454432167483592,0.414483909964884,0.454447231080524
48,"BHR","Bahrain",NA,0.268763501054214,0.29227169028013,0.264810236570707,0.337284356568349,0.285542784290186,0.279873967809159,0.265180259339138,0.264280047210277,0.287965783699072,0.301911232209971,0.315996684624948,0.27707464645461,0.275112316804637,0.268674381904261,0.303155113748103,0.268626041292218,0.246160469147506,0.251492806718451
50,"BGD","Bangladesh",18.5710395455964,18.0340165108542,17.8065367823955,17.5956955421992,17.1046290519632,17.0011812592919,16.8099867573503,16.1775631732753,15.4932779975908,15.3516208986344,14.7829964369364,13.4647923176039,12.9572760433733,12.4800771856196,11.9753231358984,11.9996868602485,11.6328584271282,11.2176010351595,11.0036900209598
52,"BRB","Barbados",1.58659510407121,1.45016267901105,1.34702257839806,1.29586496388702,1.43755847574072,1.60499920675492,1.56186540940474,1.64889047028092,1.81835827216262,1.75248194142974,1.63035371129226,1.69703591442569,1.80357724149459,2.16846191654379,2.26149614158086,3.09133446149009,1.98064749350573,1.44882278609711,1.65230332606514
112,"BLR","Belarus",8.51859080856531,8.57872759155765,8.30316995882275,8.66625369440669,8.13089893610657,8.89193022882009,8.00188774430829,8.13094268308472,6.80909244753712,7.30305697730942,6.2832075832437,6.89528062433517,7.56580253848292,6.59010772590188,6.79466882799274,7.07723976895662,6.70661864890688,8.04181871674039,7.2485995714987
56,"BEL","Belgium",0.840639973990251,0.907269380581052,0.887523940039387,0.712338067185966,0.718679660856589,0.847918635049212,0.726239843441003,0.84457469539348,0.764565477908541,0.716518219283319,0.750617272066574,0.673190543684684,0.729532583142538,0.664625571120094,0.718789583537128,0.712818023641571,0.654899384879513,0.671430411514796,0.774565666013089
84,"BLZ","Belize",9.74017200317114,9.51992221636579,8.69270778065837,8.33436394275924,8.54570263168925,8.74676184244561,8.86425886505326,10.3744672571643,10.079376070492,10.1795484159839,9.6138851978219,7.70348583128466,8.56166290071626,7.16456851710216,6.5560913222365,8.3571697847969,7.89550385123154,7.74858121747759,8.13711634166406
