"code","iso","country","KF5.raw.2005","KF5.raw.2006","KF5.raw.2007","KF5.raw.2008","KF5.raw.2009","KF5.raw.2010","KF5.raw.2011","KF5.raw.2012","KF5.raw.2013","KF5.raw.2014","KF5.raw.2015","KF5.raw.2016","KF5.raw.2017","KF5.raw.2018","KF5.raw.2019","KF5.raw.2020","KF5.raw.2021","KF5.raw.2022","KF5.raw.2023","KF5.raw.2024"
36,"AUS","Australia",175087.884576985,183030.370848555,317367.147738718,299679.627688914,300393.263488312,282136.530276653,270415.963125036,125560.009000466,120169.353020562,152158.363644412,177574.408489091,211328.531629926,230697.6806801,211144.926734882,495469.199676238,1012441.79775122,992979.510561584,972707.922465695,965493.762610133,676625.989736527
40,"AUT","Austria",12081.3108640138,12879.6794128534,17784.4094588878,18701.0150595766,18518.6840904905,17719.2048929048,19439.7729714019,14661.1250312233,11851.6629366811,10291.0194883925,8611.49810395063,7226.54547558805,8066.28496498951,10936.3210212916,14305.1819413629,16594.6193867704,16555.4477620887,16536.4129071434,15688.9361833701,15024.5712153654
31,"AZE","Azerbaijan",459.329830552269,475.444414475498,422.267465635177,392.048937834715,369.093754885179,401.831638938795,341.579813273098,334.345711854417,305.258096351683,274.453387006128,205.438947591076,179.336329378205,147.830334054223,143.947099277317,103.451252932663,106.661565837495,110.782017305442,126.930809740076,361.552172633488,406.313243914795
44,"BHS","Bahamas",577.025772899327,668.364704824222,665.295091283691,1561.66176299407,1581.82194836709,1627.75653993766,1691.64799467877,1629.37269466422,970.877351019222,847.403296620173,736.911637890805,891.127831526692,1630.19981485147,1414.76101774596,1446.34594913973,1821.55974917111,1580.26913233422,845.419239211343,959.206287674032,1037.07685249068
48,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,"BGD","Bangladesh",1663.74770134408,1958.73092304143,1855.41869740104,1851.6603239081,1947.96432897803,1911.81563056169,1586.33102672378,1721.4570666149,2073.70895145436,2839.72562005806,3838.49936106591,5792.94438496666,8259.19807073877,9492.3665231377,10915.1657304085,11591.7609879117,10881.0507591708,9183.00999822968,9516.21029765998,9073.88169287494
52,"BRB","Barbados",9.3677786951291,7.94382212788465,7.71928921567001,9.29313489319008,8.24372152959036,10.1172511062511,13.2650308397206,48.2667011967903,48.1918039627641,47.5924181693597,45.1196088750086,49.9150356767582,26.4552049528943,43.8428957276692,96.2321650328146,113.245001050829,114.595211722498,104.47726984464,89.3380180946663,42.4198654031716
112,"BLR","Belarus",14563.3180471838,16113.850758989,16016.1379083779,12441.0527886735,10488.1394362528,9892.05074275692,9117.00562199048,9477.34169755584,9065.90277399699,8562.425644815,8621.46918326887,15074.1863689328,17233.0052817378,21585.0403727739,25922.8774095338,27595.6503320357,21454.8796424744,18832.4505376066,15218.0408674434,11372.7733643191
56,"BEL","Belgium",5845.84622328205,8688.91237887772,10687.8418110117,13735.6906805593,13525.5731956635,17551.2316696194,16797.0883831176,16574.0251721065,14218.701665575,14227.5870792128,10517.5824090621,10245.8489578782,9615.39527966157,10013.062279152,10051.920170237,10747.065541316,13168.0349955603,13473.5456440051,15138.7945959042,15926.9319076943
84,"BLZ","Belize",17731.6823560139,14583.1998440952,13584.3297700677,13580.1537029219,15672.4902644123,15815.6087012624,22079.1175020571,20912.9335006614,23183.1279060124,24553.754360367,24375.3550203701,22478.6481105821,25153.2341545393,24165.4415480978,27044.9086744247,33524.1157979336,31592.3759347269,27442.844696101,34789.2740040808,41020.9934911146
204,"BEN","Benin",201.653555552899,200.168859557538,172.331094419429,145.434446081527,147.60257545089,140.915719054478,111.509850386771,76.8386977713511,207.285259886935,267.796462671517,273.052822264932,416.226167670296,478.111664391463,527.83582718436,480.999975523776,544.060412442152,470.963611616099,480.983485201424,433.87874511322,483.667913782986
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"BTN","Bhutan",913.509303887942,1006.03816164195,1119.66918447892,1076.86390292025,1151.83400144011,2157.77724218368,2280.82237774624,2317.51704124586,2224.05752783437,2082.67928932265,1053.40629765449,1371.33137770945,1670.53047955332,1776.40731407513,1717.27907062638,1845.5797396244,1495.05719367165,1315.34252613734,1382.69523324798,1502.07899455899
68,"BOL","Bolivia",115213.31122578,118562.104320827,121161.432569481,139874.041001676,138075.797793046,186455.689028795,197435.09026702,212700.821976462,201789.780758823,208522.974501773,147621.697330243,158392.586097858,161904.337121058,164711.872291789,541588.131321816,627340.457968231,760561.351414516,800527.344436288,911612.681431145,1126744.93320989
70,"BIH","Bosnia and Herzegovina",93.7716876757941,79.6609544717034,312.917464149216,417.235927822884,374.179435697318,370.671266135139,387.16266705248,180.541115293583,96.8942190575237,110.264330550803,108.01963716817,97.9185307965884,73.8056553400454,59.8441355898958,45.1282823865516,50.4124749517013,55.4169042123241,140.147333656191,415.116490586434,428.631485048652
72,"BWA","Botswana",94.0505733024847,85.3658364672036,95.6050044508321,103.133718619816,84.3493634089246,77.5213845013942,60.5757135800216,52.2143868617534,54.0646922127668,56.4683486892371,41.2205125493815,34.1575468343674,26.805180854197,15.5931334863704,1.96530418817816,3.13333061495334,3.97978337562391,5.91756292840602,5.55135960027669,6.64280007086913
76,"BRA","Brazil",1018580.71576386,1087998.10701932,1085739.05000013,1099115.0535564,988808.748342843,945834.507679488,865211.098234275,932893.030331958,918989.156860805,1006361.19684841,1020069.20146164,1665721.20464788,1862228.12533199,2033286.51778667,2117065.73574379,2241287.33179674,1812984.12656989,1750907.59071156,1714010.54366562,1983704.14169241
92,"VGB","British Virgin Islands",0.877068127158201,0.877104280167099,0.877110389526909,2.41143222556749,2.41143253640733,2.92268068413628,4.60333011716904,4.5302317182845,3.65363489358614,3.87276431332464,2.77674098712456,1.4616006190332,34.4193923819432,36.1734341842099,35.9543026919834,35.9543026919834,35.9543020705467,3.65432402634657,1.38874572589627,1.38875525481228
96,"BRN","Brunei Darussalam",559.941173420782,632.887721338015,799.250025401089,944.584135226604,1034.92162232784,1004.00490745603,2247.01757332208,2899.44092900545,2867.03024398504,2964.83806482741,3091.77262198573,2273.32058928211,1451.60689111484,1324.4912736897,1099.89896480987,927.091015559851,368.376245583701,420.555773418564,973.051146214389,953.426931508028
100,"BGR","Bulgaria",8811.70770785546,7835.46591400159,8471.0769458979,8655.35222216376,8378.0994934435,7644.53155193285,7317.67745075012,8482.82283785003,7692.3974094504,7467.78556345767,8518.17379509941,8802.09945182485,7242.61644492241,8757.74163399862,8376.16821384334,7631.83572046666,9253.96906041199,8341.168027485,7500.02300383272,8207.02487456477
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"BDI","Burundi",294.841171815044,250.687050374042,225.929303940046,273.658187912679,269.670952183721,274.649944193943,289.632390474908,243.58047706456,211.500382045696,311.07589358093,302.418468667089,334.309725438032,389.311324162009,419.824709711542,338.551524921321,349.611892610878,337.320542419553,287.40161780479,210.431454394054,229.250448238924
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"KHM","Cambodia",37902.1432447642,44195.887132321,48213.849706257,54074.1093834563,63993.0091899463,85347.3595601499,104376.422571153,130308.714343431,159192.545977584,184233.355728022,191851.800171288,206633.946129354,201856.958113269,192379.665328363,185307.497962102,186676.823710368,177686.028740927,172791.377288656,175574.194987678,162144.52938844
120,"CMR","Cameroon",2233.86503896826,1996.39167472451,1924.59133273475,1914.01276698645,2194.79450478,2937.71070971567,2931.81711308992,3069.65276087063,4404.6313906518,7559.49438151398,7733.68802301795,9230.87584386268,11388.2852953473,11722.2207590739,9752.34776330179,10603.6550714231,10963.0782186423,10469.7179170558,11209.931617724,11701.3654211338
124,"CAN","Canada",148904.638070725,160936.240849919,159525.984239405,148664.588531929,87509.885018698,60406.3136885479,52176.4621764114,59919.6135187637,79043.5984772981,132404.236860514,161567.947095451,167962.508673865,179195.143781372,169446.161996146,136611.471086606,114037.612626585,109790.371320802,93361.5119817688,216959.447097726,232986.828093758
136,"CYM","Cayman Islands",4.21690552875758,4.65320764638779,5.1621696030078,5.3802908153624,4.72595542057073,2.61753623370442,3.27187734068901,3.70803803360568,8.21561908841579,7.19770993030924,6.9068818907769,5.74353314834092,4.72570226716471,0.145433603113064,1.30880632108941,1.38152160467339,1.89045979257921,2.69017770156901,4.43520575128363,4.58059487459418
140,"CAF","Central African Republic",3351.46772122424,3262.47625862306,3263.53734559503,3590.29790490558,3958.25901389439,4706.9281819705,4765.68101404708,4638.65731690545,5150.60192933932,5696.15733285751,4945.24726014898,5333.6061762923,6210.24053560342,6372.32642611339,6773.04166585386,7983.12570165216,8019.77633882048,7299.2958038577,7078.99619325413,7615.1197434418
148,"TCD","Chad",70.6602800395441,157.932616259349,118.216508239948,242.793290501625,241.828651475541,242.122511361816,171.712443925774,228.154977868212,195.496419471244,311.431509834008,373.890022259151,416.880919615447,510.784742266017,559.188400882976,513.533767874563,610.464775649321,686.88936587781,664.4701683716,748.089581953219,923.112223754548
152,"CHL","Chile",9870.60531567161,11794.1193421971,9681.32720651478,12426.4090081579,13058.4937059174,12985.3901029438,13263.6685705328,39616.4482796227,36713.6397388039,35696.964583365,35623.9645690958,33841.2056830031,6445.42724283303,6049.21522487802,8805.75228940837,9529.53057399141,9605.93584514617,9136.06576190698,9304.6920768893,6844.30784260613
156,"CHN","China",105188.48943016,150463.404508568,170007.178928159,199950.044201015,202665.026029992,215919.574880226,185186.267072766,174352.91143805,141938.882452924,133356.89697275,116552.909757321,117534.242998147,120943.358801536,133039.248415607,136426.080603014,136041.897760296,128705.410300837,120833.843478995,115838.526702562,116412.527896056
170,"COL","Colombia",81980.8982419738,80605.2812642508,89350.0043113063,94874.0829286534,92911.5045080116,95774.640779705,94707.755995868,90416.3025175658,85235.5736304169,83499.7919991545,77701.6391725835,84634.4570399752,103945.604506486,121239.767904149,127229.080215929,141512.635838415,141071.34295547,124940.90784087,111670.351631556,106295.470993152
174,"COM","Comoros",83.1574512747167,72.8389250308446,75.7063143538758,78.7220401594867,107.811023004509,104.871487723232,145.181958059715,147.438738120315,583.795415019464,947.737051856171,1121.90396129455,1101.32008280259,1132.71885183243,717.441920599892,400.778269932419,289.951344154093,319.558074674794,302.01399113231,335.116460439054,528.888415190454
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",18813.5859283129,17135.7868018196,17126.214327528,21803.5715788479,25580.1206675473,24391.8049741852,25448.9911455192,25042.9762103557,20871.5621398959,17638.1024850564,14714.9523000075,15596.1480466883,26011.0516115747,28423.1693149128,29101.0765893552,31513.1003510478,29816.9657685005,19785.3594476617,18191.7196084338,16870.5679288485
384,"CIV","Cote d'Ivoire",27861.1191732702,30752.0054707186,21611.3742368377,21182.2260854774,22503.9217259923,22392.9439823072,29590.6306008816,36790.8814621123,37471.4301471587,53812.4541540151,55349.9282900454,52210.8130708411,52158.1096204477,66147.1943970531,55135.7424053699,60157.1030720858,54525.482334844,50594.4177038976,36148.6051735408,34261.5403761528
191,"HRV","Croatia",8099.20035461804,7625.24013157738,8143.57605190723,9220.93658463965,6523.98799164533,6939.19364009058,7332.12994969481,8005.45920990028,7418.059515386,8293.6806109985,8295.50864866678,9284.80009045488,9562.57920161169,12019.072085041,11987.5635767826,12761.0577979664,12373.9175246142,12987.8054295453,13318.6568112612,14339.0021480828
192,"CUB","Cuba",16137.8260988573,16925.8875907165,12585.9099304221,14857.6690340948,14386.9285801916,13238.2847277013,13496.1282600806,12988.8483451813,10475.0965204004,8350.27338473802,7874.8911217072,42382.5670733176,79136.6092340661,82861.2457812701,83125.1216757101,84123.1995370659,48109.8324128645,10136.6450299546,9399.97860309031,10251.0366238606
531,"CUW","Curacao",0.601781877860785,0.601823519288737,0.300837078107096,0.300837078107096,1.42902887859646,2.55686854348415,2.55682620260958,2.63210511264159,4.58753073754339,3.38413402759493,2.25629436270725,2.40666434242458,2.78262916783908,1.05284868376031,1.05284868376031,1.05284868376031,0.827278617916666,0.526403591615125,1.8046980946034,2.78265454348957
196,"CYP","Cyprus",158.970684740876,127.189716246775,412.97340273265,433.383855019617,416.002119340569,430.891668368071,466.451363460313,202.216757030245,181.976119443079,192.325351752428,180.026628535679,276.38517084635,368.182714709587,378.682144397185,365.257168762452,375.472152098832,249.001183095513,634.821825952885,653.263675259504,683.111466154372
203,"CZE","Czechia",10095.2562233481,10767.8228241776,15011.1371604312,17113.3343532625,15912.0130682183,14050.4295634839,16693.3188610633,13648.0659639239,11972.7538885625,11870.070201568,10308.2197475696,10905.0650122463,13403.8884475436,19174.5144337809,24848.4273333668,35400.6310964216,39417.4420596198,39124.934352953,36840.6478212577,33010.6830754619
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,"DNK","Denmark",1976.39336226529,1861.3232324729,2062.01790177998,2338.63825477966,2702.80339688774,2345.54187379847,2337.69117340993,2471.52434355591,2171.07976960306,2172.08101668104,1979.23269014706,2024.98577235222,2016.80132663505,2143.54181288076,2248.54057509661,2207.77433711061,2059.74309706031,1871.60672535662,1866.27927523072,1382.19970899071
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"DMA","Dominica",7.87143332716199,7.72276374632595,8.53937457438367,16.9303917243983,23.9111438144276,40.6193812875076,46.635330820708,52.9465398727094,46.0400765623307,36.8311820377316,18.2665888603635,10.765353833348,3027.56519596612,3088.49898619906,3087.16246291244,3092.50833848104,3094.73570783309,74.8178223904546,13.736254088163,15.6666675752306
214,"DOM","Dominican Republic",14973.7459192236,14604.1799031254,15647.8557581657,17035.0274156489,16266.2605453797,7319.89489645875,7113.34749676342,7651.94256108818,8125.09456114556,9581.37517612829,13080.9366713252,19094.8865447079,20536.5519904688,19041.0571818425,18664.714073728,19351.2696929567,14965.2241846693,14501.2008915153,20131.1630678731,20290.006893479
218,"ECU","Ecuador",36538.8568755502,34799.2961783692,41402.5966730005,49404.570447301,55587.4343673654,52695.3705427712,53103.2225635213,56990.3540325494,57653.4407197052,51620.2098654049,52645.5902457046,56620.2630137702,55281.8954563076,54660.8022572288,55884.803695458,61648.85983089,57946.9703427705,57938.1740862789,58212.6946367727,67488.086499383
818,"EGY","Egypt",58.7746618577462,43.8739533122818,60.6440702076658,84.7596126979501,90.179787009097,94.0278368763442,117.7387415065,212.930860321574,181.092913257925,177.920396753864,164.902313845307,133.070867704797,14.9728064758094,12.3393669716221,5.93591825270398,7.91338562145615,8.96805389859482,8.77048131335611,7.91449107582247,12.1961136407042
222,"SLV","El Salvador",3234.1031858051,2874.60497581316,2637.60088906172,2656.51169789694,2639.03864491675,2467.04985494005,2419.38886397559,2208.30889713957,2248.79218965922,2150.79033336016,2198.81583420973,2491.42273341759,2823.35323807672,2885.66394783041,2826.88601161183,2597.14934819553,1951.37710211009,1472.3551885321,1142.19385608471,998.596276211521
226,"GNQ","Equatorial Guinea",493.362616011212,435.798939682271,435.189195409605,421.808468485876,630.178863696783,954.89903538741,1007.76371956895,998.455622372141,1040.08853934345,1302.17405252307,939.664937401891,998.45923075452,1166.14196972785,1035.09541186402,679.814653378186,685.163098576205,790.013622289627,730.533168215274,769.462804781764,835.823010178182
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",2254.52963059137,2220.2571139011,1937.41896241752,2218.76737756283,2406.60799846284,2447.92210520033,2373.50826507578,2362.03386024809,2311.92110477852,2224.21620204912,2527.81202898342,3389.56576671081,4542.46612613142,5842.97954169875,7398.10241837489,8101.31565870591,8037.56743222226,8036.79483512077,7632.57804658109,6693.54150658909
748,"SWZ","Eswatini",285.555501027548,321.158827576742,345.823982688597,356.077552822374,343.871140482667,429.139235226782,311.592125896204,287.547891723447,297.49028826146,360.895841311529,355.866745383957,427.014489246966,586.779746773138,563.107002345697,561.734095009647,474.802511843446,749.838024103381,753.81032342014,856.587549060298,897.012952037893
231,"ETH","Ethiopia",20572.8278675317,21958.1372752098,29338.2066877626,32539.1345332418,35766.574012352,36785.3670038412,37837.4250456531,36728.07180944,38208.5599077846,39110.3623222538,35507.7239459229,35390.9688257097,37434.3481836428,34870.9965995263,37766.920024963,41439.620966995,42763.6125712038,36723.7087417538,46181.279065607,42865.3169426149
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,"FJI","Fiji",312.56685131385,345.48443456082,415.412587515645,464.83129037417,327.269504165879,385.481682185938,374.850517930561,358.873475714055,470.137116620645,690.011542289491,693.018968732672,2155.11718801483,2511.55535031496,2542.08806060092,2344.581919,2365.51584431695,1367.6008724327,984.982890334995,786.503287517888,747.523232471296
246,"FIN","Finland",2381.6430015621,2665.24821686504,2696.06854641592,3165.93519333229,3167.35482036881,3006.15067883423,2950.95381812887,3009.80367201228,2864.13279820361,2866.36105676605,2864.74710577944,2910.4895198713,3503.47653274097,3865.57467965035,4030.66485479238,4083.12605210008,4318.60915127846,3921.55626707981,3742.59691633388,3583.97818054586
250,"FRA","France",14443.9905749148,16346.8288090642,18013.6575773279,22742.1743762,20205.3658551058,24005.5498531274,25308.1270454814,25642.8864115994,20689.8747047222,20801.4684739499,17014.8315520798,15365.4628991215,16356.8887008775,19082.4039716584,21291.5564936738,25053.9520018742,32648.47267122,32600.5029632974,34513.9893059004,34471.2758949986
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",11869.1304282522,14191.3796929101,12997.2137459894,12321.660236253,13436.527877611,13012.2589198703,11886.0282330963,12708.4760506896,17621.4507757453,22050.8057104647,22783.7123478057,21292.3256200731,23372.0073300411,20433.1586418318,17454.5339941317,17983.3059648127,18102.5214527266,16319.5618384003,14499.2740459264,13579.750838188
270,"GMB","Gambia",0.523932757568901,0.523932757568901,0.523932757568901,0.299347856074761,0.524239444091254,0.524290408430446,0.67400864037706,0.67400864037706,0.599119696440429,0.224611955805121,0.149718231946614,0,0,0,0,0,0,0,0,0
268,"GEO","Georgia",1054.74532653827,1129.10139291515,1320.76364092602,1357.67977455625,817.450333680946,963.396309918383,1018.02689823496,808.606134856435,768.50327420101,692.363598059728,439.629379847868,419.087299494173,348.581683712923,347.163352074006,381.287384197109,438.601234083745,364.487221510108,442.767652074348,525.128333468445,665.071063056987
276,"DEU","Germany",20292.548385586,23039.4547760923,35562.4706547026,44348.1459138189,40559.5344922528,46943.7066265817,46258.1190933435,35937.291819704,28707.1004837555,27701.3111249918,17554.3781182277,17206.5088209284,18628.5368265242,23221.4594536208,39280.3523939058,69604.3511278051,95095.7060291657,101495.179099344,110418.255850545,102700.026445661
288,"GHA","Ghana",6051.21190260228,6297.06687920718,5055.20000350491,5432.7572425277,6023.39674330142,5461.72776155124,5113.41624752961,5421.84692772622,6348.11253539578,8978.99599544613,14540.0208541355,19502.2390792011,21942.7456013367,24482.4504867303,23179.1672640794,21820.4846688315,19524.8218737118,20208.0259169734,19265.6713609958,20402.5766000329
300,"GRC","Greece",5764.06069638831,4975.38005893175,10909.6014423317,16092.082234642,16510.4950876241,17404.3588729533,17777.9530868372,14734.2149481117,9740.36730754655,8760.13470026155,7742.53452200877,6998.51358865953,4570.30997213907,5045.94606402106,5283.68520094305,5738.88579176892,10222.1722226013,10337.2268551318,42214.1456657555,46992.9970159644
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",124.712126741269,125.464669350642,124.411211540552,122.303306669622,16.5571694252099,30.105690086997,32.9651436091818,30.7072486705848,31.0834978305588,25.138398236155,10.6114554718918,24.7585712001079,23.0276008768185,23.1031871175916,22.1248000358203,21.1464091143451,2.55918734503092,3.01094949958116,1.20447713392035,2.10756754161838
320,"GTM","Guatemala",187143.867630228,192279.917844252,240515.789566056,235316.121349766,256524.941980541,226071.395513703,222006.399050044,189466.628058954,179507.139403082,163004.804525017,163941.464264414,247986.873441092,255917.698648768,265916.86202701,288464.163229847,330156.532868675,254559.381296151,232415.195494495,236523.033139272,277786.809023813
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",1262.5478942859,1220.51393445765,1137.96654490859,1248.6018045702,1206.14328699062,1274.89796670422,1665.45638032116,1686.17462833557,3601.28189614362,5103.91462886408,7452.2004834013,9646.39437013709,12276.1809501888,12457.7247982208,13443.2827835213,13814.2423629307,13601.095461538,12659.4369415109,12808.1949986747,12968.7265686331
624,"GNB","Guinea-Bissau",4578.9973448493,4635.15771315175,4345.39076065297,4905.26226113657,6176.6118099033,6484.1625740192,7000.80751879921,6702.8388516601,11522.5179156806,13069.2262983571,15041.9108576621,18924.554649315,23197.3645962246,22004.6069629113,23402.6974003319,25877.3355323533,25772.6550664497,24213.7556636703,23856.8423167164,22155.1667143604
328,"GUY","Guyana",12.1069853903673,11.0342479081787,9.8849092347892,12.4901032175626,11.9536904222436,14.3293200213593,27.2031405817062,39.4632947248749,37.1646598378884,39.7690259553306,37.5464791003211,38.7702417885731,40.071713451614,43.8256031261219,41.1443484626787,40.2250667161347,34.8633943749815,41.914893603509,55.5560961959208,70.7306707941802
332,"HTI","Haiti",1806.28821269892,1641.71049148585,1653.80554495697,1880.55833808198,1803.13870246751,1784.15239456661,2042.81874351766,2509.07705534551,2976.09212939056,3707.03969393157,4299.46991066559,10916.9928805583,12104.2173667439,12635.4256792543,12962.7081030912,12972.6822889857,6620.73958891052,4982.59523049734,4159.25752508641,3230.85913748824
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",39911.0495505499,46324.1296175943,51468.0742939137,57317.6321257335,70847.1050660847,75926.7506927615,83400.7526594491,78449.1072141474,79424.0513208674,79344.9066288331,71893.8662787233,89423.9209020962,115643.065481513,131882.127250572,142595.361123695,167796.232065834,161883.699833056,154490.108560966,162963.98244845,170078.478417392
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",8268.80807201498,8176.35730086008,8610.50618019493,9084.78688537926,8691.89779765101,8829.26801712869,8350.70659910302,8132.41724135377,7635.55977660016,8053.12191845793,7407.47680811299,8343.40498736496,8740.45120488275,9743.19491138698,9737.36498930857,9930.24370816192,9808.15477478883,10013.5504028934,10746.4620920785,10259.5765364088
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,"IND","India",38683.7902856682,38037.6215756995,41346.589077966,46397.7681421572,47360.0278077643,45640.5252444233,46846.1851595058,49058.7719313223,44842.8556331235,46951.1056653685,50018.0796217415,55718.6936576533,57347.0337666929,60198.9850045261,58752.1288602409,61374.4521101008,61206.415140114,60828.9691948562,64355.8172308403,67139.5974266975
360,"IDN","Indonesia",317392.640787129,371793.379555282,410791.876087607,461722.3366302,517225.60582109,537660.745924879,600912.707960091,711294.069029393,745125.791711831,782317.708542114,830105.943359234,913538.107938442,801804.903860557,768877.346580735,686326.897747546,606933.612972587,413457.16004045,372063.197811216,360532.600714582,333053.683300636
