"code","iso","country","CDB.raw.1980","CDB.raw.1981","CDB.raw.1982","CDB.raw.1983","CDB.raw.1984","CDB.raw.1985","CDB.raw.1986","CDB.raw.1987","CDB.raw.1988","CDB.raw.1989","CDB.raw.1990","CDB.raw.1991","CDB.raw.1992","CDB.raw.1993","CDB.raw.1994","CDB.raw.1995","CDB.raw.1996","CDB.raw.1997","CDB.raw.1998","CDB.raw.1999","CDB.raw.2000","CDB.raw.2001","CDB.raw.2002","CDB.raw.2003","CDB.raw.2004","CDB.raw.2005","CDB.raw.2006","CDB.raw.2007","CDB.raw.2008","CDB.raw.2009","CDB.raw.2010","CDB.raw.2011","CDB.raw.2012","CDB.raw.2013","CDB.raw.2014","CDB.raw.2015","CDB.raw.2016","CDB.raw.2017","CDB.raw.2018","CDB.raw.2019","CDB.raw.2020","CDB.raw.2021","CDB.raw.2022","CDB.raw.2023","CDB.raw.2024"
31,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0164692403768651,0.0152191683834713,0.010098574327871,0.0114355187333244,0.0032277029192842,-0.0123904822717376,-0.0336212130835556,-0.0501927670215436,-0.0660898592293007,-0.0714216270062953,-0.0762409547745214,-0.0731908095105771,-0.0678900833956969,-0.0485551828846609,-0.0270544726369795,-0.00594017225653976,0.00653643411117555,0.0150326727509025,0.0115364287738551,0.0174877589004105,0.00933798545959963,0.00029078210913358,-0.00582252089855351,-0.00788215993149388,-0.00600405308423191,-0.000278837176580837,0.00917463868932211,0.0192607986137503,0.0198215692614394,0.0248875053331921,0.025650693765553,0.0171712656351548,0.0146746599255572,0.0187791697911663,0.0237846511088349,0.023430684394764
44,"BHS","Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.116654863247972,-0.0367383222486534,-0.00466842159495051,0.0143481626976998,0.0243740649990278,0.0314140374449734,0.0271081284837518,0.0149955470565861,-0.00603786458382893,-0.0115460865221245,-0.00345165407495485,0.0065725036822204,0.0135637044838108,0.0188716192051241,0.0194554036461687,0.018320411713425,0.013993833574522,0.00681028417759832,-0.00802402008935887,-0.00915437256615059,-0.00215979945686107,0.00586267028611731,0.00696299388679322,0.00839419411868159,0.00944357756474501,0.0121323038072245,0.0141952603796249,0.0128358776890511,0.0161684443729633,0.0160755648992619,0.0222494100764583,0.0174206316871863,0.0256587214008133,0.0333730995118906,0.0345106555517196,0.0352016031352642
48,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0476898341266663,0.0403914468076443,0.0329620322217086,0.0270589072833152,0.0349473112410528,0.0329827001516538,0.0339799738780888,0.0400858880088704,0.0485299730818856,0.0591465121720511,0.0619017682931431,0.0608431351203942,0.0536194760614779,0.0347910372217595,0.0431287093419042,0.038538904078883,0.0390667848234709,0.0375659474084671,0.0420416430256627,0.0510658110306716,0.0511757637612085,0.051322306065624,0.0467019310029895,0.0361945167749482,0.0326614557985607,0.0244614003018242,0.0241495754583594,0.0175268926283614,0.0166840244932487,0.0198673459630847,0.0263365650134419,0.0313487324040782,0.0300415085406966,0.0248222416777999,0.0263518244062206,0.0249323845183649
50,"BGD","Bangladesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0726154462155901,0.0737680684599529,0.072290462330012,0.0709467935309362,0.0614500098106954,0.0557210951305895,0.0601920908134508,0.0645516676338611,0.0674078223275698,0.0712047682136048,0.071980711461201,0.0715040112768541,0.0753313240178204,0.0742486292267741,0.0694178030174877,0.0655320806326571,0.0680576769406975,0.0704369841143417,0.0707674160547875,0.0669248051460984,0.0647044643844086,0.0632360498118181,0.0654142722201623,0.0663486012011278,0.0671888063944774,0.0670413308446887,0.0696844241685286,0.0738393589265951,0.0741781021931169,0.069714754389874,0.0679562282658128,0.0649637820618278,0.0583066772116243,0.0514658590599777,0.0448457142232683,0.0371794783095196
52,"BRB","Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0533633129402034,0.0567043328072951,0.0633133665654941,0.0576524712194806,0.0363169033530801,0.0176862399460307,0.00952803983992401,0.00584039829189398,0.00762428031832618,0.01049179913826,0.0164574362782364,0.0226274949695715,0.0349434405305467,0.0453958493785602,0.0408926700511743,0.0332181018002276,0.0282219558029921,0.0224862070725236,0.0190730397980852,0.026030309151714,0.0316402623427685,0.029734509481933,0.0276027515965651,0.020727479259137,0.0134513127379638,-0.000405159648281694,-0.0132431737455857,-0.0217753754190441,-0.0284350256320618,-0.0219843761924161,-0.0167020232513444,-0.0198963598252589,-0.020874455082755,-0.0157618932719418,-0.00915856218309141,-0.00653149917136486
112,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0230228977094284,0.0197233418220555,0.0115825528971025,-0.00218480776551455,-0.0223616695975086,-0.0481867074435873,-0.069906935881183,-0.0764820868430633,-0.0806863671292716,-0.0778532375454946,-0.0726919224672617,-0.0635337578089055,-0.0498883288619744,-0.035431705257202,-0.0226476340572042,-0.0134502916399577,-0.00855808237460121,-0.000250292782762229,0.00659425530582958,0.0144778205233858,0.0173729964281442,0.0177699818179859,0.0144225124502371,0.0104472178843711,0.00761413875912176,0.00627927902803926,0.000694972415058892,-0.00269131767299091,-0.00584574111750813,-0.00353611872872917,-0.00355345053288392,-0.00456947571662025,-0.00458383605186363,-0.00661668726523612,-0.00724489026729935,-0.00656914399285813
56,"BEL","Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0253365192749989,-0.00629430849596846,0.0100208570006206,0.0225514534385285,0.0241629307634947,0.0275454192187257,0.0286551476340042,0.027841679931367,0.0218366990077921,0.0143493116901188,0.00585403127815631,0.00440757005800241,0.00371024274493137,0.00261970506511178,0.00112421247889039,0.00101868550173667,-0.000215663777122344,-0.000343085895787798,-0.00433165062081986,-0.00483695547364138,-0.0131293624401712,-0.0152935232296821,-0.0211874512419622,-0.0258620652810537,-0.0271154780274202,-0.0285401066401301,-0.0259671054845544,-0.0225567763857227,-0.0186749406177151,-0.0120947292079518,-0.0107342281438727,-0.00926713881248531,-0.00859131217967879,-0.011919958064357,-0.0159372415243204,-0.0209126640348629
84,"BLZ","Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0513559339168919,0.0716863999947552,0.0989686317719476,0.103365689216073,0.101694492731638,0.0890343941187872,0.0742400552443148,0.0444275374818268,0.0303346326550933,0.0134094572869341,0.00110256561860389,-0.00350285113657833,0.0135081399786967,0.0185629846835089,0.0253085943058988,0.0242478384500069,0.0268031957195043,0.0175201451274578,0.0231262812791901,0.0180554333451977,0.0164155334072944,0.0214074436135456,0.0342857271201367,0.0311475994070629,0.0269089861168312,0.0182771381165103,0.0282624039829924,0.0353301930922163,0.0409792529202544,0.0355040973410989,0.0452956637270405,0.0440966743362463,0.0479743961712324,0.0385964752146228,0.0272060620587267,0.0161610776634915
204,"BEN","Benin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0340178973049305,0.0408676159105845,0.0343341490943909,0.0356131539811861,0.035906961890465,0.0415014685776376,0.0708566273942164,0.102440710197153,0.107693674434121,0.0997163633724549,0.10609053585574,0.101498594307005,0.097631319824538,0.0995728214209268,0.10741776499375,0.114514700988894,0.10859923464932,0.123684765161736,0.137060170955263,0.127141618279292,0.125130125842041,0.115527643955043,0.098006633161269,0.0829936783158285,0.0697789551423358,0.0566651006523711,0.0393042681422402,0.0330487349428936,0.0345752169900586,0.0326984880902013,0.027308111787381,0.0289586305711214,0.0281324812385828,0.0255884418860659,0.0199860810723238,0.0154966240361814
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0653308566964883,0.0595829917790465,0.0480052556075274,0.0250856198203806,0.0180343038401618,0.00699472369806253,-0.00502055156112979,-0.0236091057713584,-0.0252059088834975,-0.0182828030184604,0.00317880244863744,0.00085402457322048,0.00403799954223172,0.000128425475694138,0.00459796991861694,0.00979408840021301,0.0138837211322034,0.0229739941513218,0.0349110555836509,0.0353548032251489,0.0147878662887098,0.00955216126861447,-0.0129999579844019,-0.0395571970795249,-0.0406334676303255,-0.0270760969835958,-0.02599032648657,-0.00949184809284376,0.0174671468091414,0.0429209117714116,0.0370696429317112,0.0279791525604351,0.0113924726087435,-0.0178703165795306,-0.0264094441142706,-0.0184545268645054
64,"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189015562439943,0.12757744152222,0.108168822691566,0.0908524669710327,0.0711822101762825,0.0673234853022429,0.0709167758353162,0.071064965745582,0.0998333497713233,0.119811377490662,0.10388845371459,0.106407145128254,0.108121156274901,0.112234503173136,0.0928534927793458,0.0646860857516243,0.0520011327635568,0.026082777815537,0.0130108406172598,0.0259316064357147,0.0357524477069375,0.0565272527544147,0.084358430854262,0.115255981285839,0.141459060885785,0.148490912015061,0.161888956384358,0.145251848486677,0.111559073508757,0.0965586340563285,0.0690184526453941,0.0368514799998325,0.0192225092288085,0.00979139348712077,0.00616110868377784,0.00368520075477807
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00552410504812717,0.0466668290167618,0.0961665461479557,0.132744952662206,0.159333275973518,0.156215885767332,0.138370320599058,0.110010696856308,0.0834275621049463,0.0461446853293741,0.00672861030520511,-0.00877787746502301,-0.0169804672550481,-0.0104630078021563,0.00284817243807489,0.00512707901638088,0.00733520947272681,0.012936437002623,0.0283349924455831,0.0413619781742705,0.053322211409865,0.0490479766808463,0.0447779788383373,0.0501320519462636,0.0532205467981901,0.0570858920680719,0.0611838841247418,0.0631228331848603,0.0626756094529497,0.0575292939562677,0.0488807666403799,0.0277995303146532,0.0194987364246981,0.0178647512998071,0.0160487066437263,0.0264302490276382
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0229186530540277,0.0185981915380242,-0.00127113430186176,-0.0198169208131532,-0.0414924362978402,-0.123295336041424,-0.176950123176205,-0.199191048019713,-0.177380934898381,-0.133577108597743,-0.0814991379132939,-0.00385112370156626,0.0586114367180124,0.134898949220886,0.204055620086399,0.168970541339021,0.120242389618123,0.0737500184671043,0.0589209143941161,0.058788353839625,0.050698879156353,0.0553426506248964,0.0588810976845091,0.0555323883932783,0.0465542390320486,0.0306865284399915,0.0123389986658289,0.00688075607227145,0.000120691918007232,-0.000822841408645747,-0.00429401063404722,-0.00592286634481864,0.00151901557425127,0.00423974825270523,0.00440675695380777,-0.00365947700938796
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054084173024503,0.0757538649525717,0.0879406079716547,0.0946518020225091,0.0969305147491679,0.0852486930682028,0.0784149598369752,0.0539750375357719,0.0349414608371161,0.0266721308919491,0.0163414459203695,0.0247278141404599,0.0283167743937773,0.0326614439116215,0.0400278739458952,0.0425034181133312,0.0450165290873397,0.0373513028312698,0.0270516923462545,0.027320744226299,0.0114368180840574,0.0142909309114805,0.00956625425091295,0.0192726889599912,0.0295148297399148,0.0469834439269943,0.047555888892377,0.0542141653860069,0.0632937478440043,0.074872976466859,0.0672978062585001,0.0518226991985611,0.0287948544124139,0.0212795180943299,0.0154734305867672,0.0211483470182834
76,"BRA","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0247111581282202,0.0340154669707007,0.0383174555408468,0.0400526545593589,0.0381349904983386,0.034251125590157,0.0333032518494623,0.0377794325236811,0.0438069076515333,0.0472870989332075,0.048598750663625,0.0487661527725607,0.0476642444691877,0.0428813053302863,0.035706571678588,0.0296293327287969,0.0234960074128445,0.0193436970355498,0.0193983535546405,0.0218011014854058,0.0198717618380191,0.0252075192956167,0.031245068572068,0.0382063643141872,0.04383187035918,0.0499300022555464,0.0481262260151043,0.0384246276272187,0.0297742099032872,0.019586199390532,0.00392919381422496,-0.00922061520068296,-0.0137510742749325,-0.0160755479731356,-0.0131811753451044,-0.00622737779182014
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0878087815908959,0.0733218416613408,0.0836119238536748,0.0797110367466403,0.0749870909732031,0.0632228285309933,0.0533559581286955,0.0525236453866706,0.0550661843317928,0.0552507630216603,0.0556425074892097,0.0509171163433122,0.0513917053411113,0.0561420762319147,0.0599982007555735,0.0625828473753656,0.0619618513892475,0.0665307417976835,0.0671660677364014,0.0625942516840825,0.0583817074673727,0.0547481572365318,0.0488349028394299,0.0425074536471295,0.0356520020330313,0.0285137923570187,0.0237749870848418,0.0219937747599985,0.0056894026475367,-0.0145668457812432,-0.0229535705003443,-0.0258147808608398,-0.0267362128567685,-0.0253735475865543,-0.0215963221401808,-0.0130281105456552
96,"BRN","Brunei Darussalam",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0451596537339414,0.123941246713981,0.13865393786123,0.155159680288194,0.152665333829758,0.106874539722685,0.0775174910539289,0.0309388074324848,0.00112973910917669,-0.00489752179632075,-0.000111245312137576,-0.0111171110109716,-0.00475629693372559,-0.00251758079560438,0.00200317907574799,-0.00230444674709018,-0.00614035271530922,0.00684394788183607,0.0270404405640594,0.0445433176959424,0.0509780399718991,0.0550384907201085,0.0637411642497088,0.059545738530629,0.0458032066470748,0.0358255950257207,0.00136294494441858,-0.0118221063869811,-0.00691220189718667,0.00492733657436362,0.00661828854002855,0.0165636219214806,0.0372640631310492,0.0579142533207206,0.0612713849035607,0.0665432988486052
100,"BGR","Bulgaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105225247800662,-0.00410301024088189,-0.0277811547800612,-0.0441958415513746,-0.0541346124092834,-0.0629639286448286,-0.0639043297407398,-0.0580960693294656,-0.0494722297394664,-0.0407657537947975,-0.0337019471435462,-0.0280721674022383,-0.0265682042720251,-0.0301389317498393,-0.0252119563022097,-0.0218362179038343,-0.0140054570053691,-0.00254996457822632,0.0113110916033354,0.0203516742773477,0.0107788822194634,0.00260484800019567,0.00459723134624679,-0.00364520816537894,-0.0131896308149223,-0.0187164635197441,-0.0183454247636879,-0.0189868800258407,-0.0109147229717494,-0.00754344373625992,-0.0141919570843178,-0.0245860333497895,-0.0170604231723819,-0.00754154533089657,-0.0224837661099714,-0.0355353077112868
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0280913792485307,0.0185397222403791,0.0263122050968994,0.0343558344482999,0.0434154620081284,0.0370290890017486,0.0280370143916642,0.0208894094145677,0.0164178283600998,0.0175856994692192,0.0521565766332019,0.0551829669163639,0.0652535705798087,0.0685073717292661,0.071093913564886,0.064492765975452,0.0512445585359225,0.0438443428291215,0.0495669630882751,0.0598596580963238,0.0755433308353963,0.0805465863631216,0.0900277544786594,0.102113376885199,0.114413007976513,0.111383609140221,0.111457737612005,0.106166656781999,0.114831886201674,0.125588805907838,0.127187645405951,0.119391293796392,0.110742300434673,0.104044279825283,0.0883590748838967,0.065696149673514
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067105228366678,0.0442329401298516,0.0297414528284097,0.00505460552944448,-0.00273924682369309,-0.00541562477114443,-0.00479009474933334,-0.00266546397850265,0.00477190325213317,0.00605013753219663,0.0180288144380527,0.0178673927391342,0.00797206083651947,-0.00455443161172775,-0.0258599308497693,-0.0328047404943911,-0.048619477570544,-0.0497160530389154,-0.0459434460491667,-0.034843061343935,-0.0163866567368338,0.0331549880586417,0.0751712779417564,0.108709455911427,0.123933950710796,0.125749184702385,0.102775405668421,0.0930270850273185,0.0834724633423294,0.0792093045895343,0.0683873971687536,0.0780294741940619,0.0955195012985786,0.108657139993325,0.120542856509594,0.108446875783772
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0451892539454426,0.154744397913342,0.158938567455959,0.154065314424135,0.123408528121609,0.137457008397606,0.148813454795907,0.127352645632257,0.114061175951214,0.0839909104071566,0.0557814940889958,0.0703817017350705,0.081853512801147,0.0957240707877274,0.0993401697647727,0.0961957184695399,0.0923337272924698,0.091393002816633,0.083448129630078,0.0657017090357608,0.0573354482679616,0.0474605577498486,0.0464919430079656,0.0337098682095534,0.021971132650513,0.0101205401349105,-4.29868384553833e-05,-0.000734683311813589,0.00316565962541837,0.00107467518428495,0.00891805876757257,0.00809181342288467,0.0218214449349667,0.0230034652950422,0.018532375605057,0.0139196161713384
116,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0543878073808748,0.103093163199996,0.13939036944039,0.16713449984043,0.183915873372727,0.192563731685907,0.187922590322941,0.168573216395798,0.1306953915547,0.0951115678161247,0.043022967505989,0.0485691361095137,0.057157878663157,0.0591011556732297,0.0595166598354948,0.0553386880190396,0.0481861782616146,0.0514748592422476,0.0560147398532145,0.0739309462677313,0.0920616322045205,0.108656430691048,0.123673629073045,0.127769334132167,0.122854808042723,0.115757144088181,0.105093150952636,0.111456672546483,0.12292130742774,0.135348169840463,0.160121918898004,0.181014968928977,0.184191224726559,0.172410950373084,0.144659166802989,0.113837942563725
120,"CMR","Cameroon",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0586935375097365,-0.0894402170861152,-0.0949906641423938,-0.0816925795816364,-0.0534349350732296,0.00918642204555287,0.0892983873917019,0.09575488336244,0.0758295635465265,0.0534763724956742,0.107710918245732,0.0936837263957411,0.0713377660948369,0.0390747611426574,0.006704461884667,0.0021154332468496,-0.000589334138027642,0.00428239625727111,0.019752914851517,0.0307001736482384,0.0447018538409303,0.0562082029801039,0.0603206192487304,0.0532131661705364,0.0479781029748594,0.0449699791151212,0.039656296068536,0.0283457387021497,0.0280627466719034,0.0252672110729717,0.028077087881571,0.0287030177624832,0.0252813554061289,0.0156371309807952,0.00459143153265629,-0.00186288795497458
124,"CAN","Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00590236911443554,0.0115645243069242,0.013786073924984,0.014667099918259,0.01325149233636,0.0146946502755787,0.0155931922086279,0.0136530526780745,0.0147070089000028,0.0179778543741715,0.0219461904993394,0.0255020420760392,0.0244118388481243,0.0231856278938589,0.0212696899505782,0.0181824155689092,0.0140391812928937,0.00991006760350066,0.00857002661644679,0.005224260402934,-0.00055957892614944,-0.00221408116286215,-0.0036784629248322,-0.00470296228454392,-0.00305509241231139,-0.00205401900161895,-0.00168212414210955,-0.00253635203573854,0.000865492623002062,0.00376771405804366,0.00305628033527361,-0.00229406603050974,-0.00457660252376135,-0.00540681365650364,-0.00534611339553437,-0.00643268234500949
