"code","iso","country","CDR.raw.1990","CDR.raw.1991","CDR.raw.1992","CDR.raw.1993","CDR.raw.1994","CDR.raw.1995","CDR.raw.1996","CDR.raw.1997","CDR.raw.1998","CDR.raw.1999","CDR.raw.2000","CDR.raw.2001","CDR.raw.2002","CDR.raw.2003","CDR.raw.2004","CDR.raw.2005","CDR.raw.2006","CDR.raw.2007","CDR.raw.2008","CDR.raw.2009","CDR.raw.2010","CDR.raw.2011","CDR.raw.2012","CDR.raw.2013","CDR.raw.2014","CDR.raw.2015","CDR.raw.2016","CDR.raw.2017","CDR.raw.2018","CDR.raw.2019","CDR.raw.2020","CDR.raw.2021","CDR.raw.2022","CDR.raw.2023","CDR.raw.2024"
36,"AUS","Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996490278677714,0.996887707584002,0.997351850686682,0.996391752347086,0.9956855795934,0.99704386889104,0.995162498281632,0.995171952582025,0.996799605487558,0.994879315697515,0.992924573717936,0.984344306359934,0.957810812475301,0.917290185456677,0.749209657147809,0.343834573663194,-0.00920313767640184,-0.0882498997854165,0.114646441502269,0.373753601245753,0.604855911317337,0.465278435642826,0.127560744262469,-0.180835153042771,-0.474726377669192,-0.730798537461419
40,"AUT","Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633535354081818,0.599209778985022,0.8201986901134,0.833429113427982,0.795764474985582,0.79344382332456,0.816042165045713,0.843007252009186,0.736466273124537,0.569686376614845,0.201495468906151,-0.132931106966153,-0.48395545934804,-0.7582137275565,-0.783733492007774,-0.785004770345999,-0.68781622700338,-0.49987486289992,-0.226981262329353,-0.235233488597788,-0.251143157477896,0.0502400667599762,0.188884333342045,-0.220463573016414,-0.417672046881565,-0.594279483494323
31,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.791109585437301,0.722772247905935,0.56559731298076,-0.105657020354825,-0.408764894498744,-0.183873735938858,0.544031875435689,0.781879898832926,0.416585503604024,0.557836458129476,0.225390342218203,-0.0935600135686802,-0.284280648427474,-0.41917171841815,-0.429454980546273,-0.310862653398696,0.0318855521922136,0.533633488195236,0.541758483482568,0.872531020256182,0.867231766279642,0.844843957509288,0.77127035674902,0.890980984382795,0.931273348316675,0.850128076110922
44,"BHS","Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338698422954634,0.524685899082644,0.652881425808006,0.763204640402147,0.770108279305784,0.759507494938211,0.649849846700308,0.403276760629381,-0.563883556622774,-0.752472227807032,-0.660257490041722,-0.541962717908136,-0.695986266310675,-0.596296040429637,-0.61801884907398,-0.607588183129025,-0.421719656988716,-0.292295614218369,0.383211732560756,0.605440303802852,0.727868175957678,0.618453769858607,0.441640468913277,0.631696557118016,0.735068793458857,0.834479164512076
48,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916720538434109,0.93306846201934,0.919303555425716,0.930399954716083,0.974759633869541,0.955297514592467,0.971146563189257,0.973924038852325,0.980289336134263,0.981413178239561,0.979276108209255,0.978416378307685,0.967092217050705,0.903174839832622,0.894850547023188,0.87358998360871,0.873243131917425,0.826870124834873,0.826263457867013,0.888749899518459,0.866159114696002,0.82826853389288,0.821342606885141,0.775802195219295,0.808466988822425,0.792436934934977
50,"BGD","Bangladesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98021922647068,0.980451211322512,0.979393123093507,0.981219925913463,0.983341416041875,0.985371505830685,0.988405663375745,0.990778219929669,0.985507492960743,0.985147013853869,0.989419363452143,0.992143085748275,0.993376474955874,0.99428013177455,0.99461882101688,0.995349961298828,0.992286536578084,0.995364357173147,0.995821900725307,0.986157455928446,0.985567273606907,0.982094621010924,0.975925817518805,0.972229218035377,0.969530178967727,0.988489332194226
52,"BRB","Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.687771172205632,0.788597681074418,0.855738911210727,0.985738426560221,0.984243809941223,0.980304598924879,0.96917466210671,0.937835887441157,0.938969273461534,0.865167047671545,0.803169192382539,0.773947526585204,0.687451339915309,0.537855220359605,0.368207196370547,0.373654602530565,0.492731956597985,0.623638223713636,0.843530995067585,0.818498369569023,0.712922126209054,0.691174535929752,0.7715766307875,0.733419426776332,0.777872170770024,0.7543088296258
112,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854996761055749,0.629149398626356,0.135212365536949,-0.382089129689825,-0.797723577508526,-0.663844593721019,-0.339295779751879,0.209673540841908,0.572721424406985,0.860640753461219,0.925319566156537,0.923044810140125,0.863817954063148,0.834246200299372,0.81148606065918,0.755512834642783,0.301282926285399,0.258778124356823,0.0919304374564754,0.339741376178508,0.421785253414153,0.580988949652116,0.495510614300139,0.5281467657097,0.266244647265004,-0.157823203799502
56,"BEL","Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.618818951147497,0.511336578987635,0.42620701805657,0.333753704075995,0.137614504128197,0.125606181420455,-0.104773120731365,-0.116554922260573,-0.673087528078558,-0.682333964494805,-0.66547790186412,-0.7220780626766,-0.795993074692352,-0.832934564915768,-0.858471303903215,-0.86265055009084,-0.82788335751873,-0.761145931674271,-0.73484567920514,-0.707941136134896,-0.624026379129537,-0.419848737762488,-0.431880784002002,-0.629394685590122,-0.731486721736437,-0.833031493455425
84,"BLZ","Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120291506942813,-0.0162616494218672,0.637088489188661,0.715839702967102,0.76997458360386,0.664332189309275,0.684168150450069,0.6488137796939,0.73307010217784,0.655296018151964,0.473882618705847,0.42521535609399,0.560314884177154,0.589261309919819,0.471316533560741,0.267680289939889,0.5583254444185,0.649688948354856,0.677541966764408,0.654310049152691,0.7212382280848,0.601602459684452,0.656769981400411,0.546950576404128,0.585529895271404,0.831359342361405
204,"BEN","Benin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.965068498218476,0.964239261760455,0.970136273805747,0.956739107091288,0.948687827370832,0.958701635040972,0.961860606554139,0.958683248850045,0.968277511796656,0.973157212685232,0.983220227312575,0.983566133449906,0.975449268625723,0.939648658485771,0.878169244243975,0.830292096679431,0.887931267806578,0.899782060619688,0.913140567447675,0.925281880000958,0.828786130545726,0.836104807711046,0.830097769838454,0.841688368778513,0.823799428199844,0.86002645666745
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115369299027721,0.00473716879682084,0.181519109896383,0.0886828122566496,0.466611037708686,0.65628399627706,0.76916327124798,0.822861255078275,0.8607586326661,0.901446172631548,0.756550570628603,0.734640449171065,0.741736524731677,0.87189565153006,0.807473494419333,0.500913366458725,0.485311940173757,0.338750569573043,-0.00712079574491214,-0.363704883285949,-0.247429039161999,-0.171282398406082,0.147900557896802,0.271109112074786,0.0458082681696609,0.0435228138884372
64,"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95064408122766,0.944190000521103,0.951207530360902,0.949900725767035,0.930749448096967,0.838120034825332,0.87212767746506,0.601386443471816,0.210621630156798,0.481022803327616,0.614801730286681,0.75102690293922,0.855605118726112,0.915108503089935,0.942489853293138,0.957012197447815,0.985522669936668,0.985495505234229,0.991836131556332,0.989624935526489,0.947527808448673,0.826850775659798,0.742225234373782,0.649616978220364,0.583918962307395,0.51503270072038
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267710140680846,-0.166412077672648,-0.328556990169348,-0.194845375601683,0.169148163276463,0.214825300948058,0.297017383724088,0.437960115986573,0.726884523550515,0.843723871963491,0.922423069679294,0.946201389608676,0.973660198274213,0.968402227292356,0.974829122664438,0.977687504494124,0.985167082088421,0.988138603315549,0.988876993704293,0.988599052472839,0.988992441439046,0.960189099643448,0.944587604250129,0.942223125690961,0.924952323381747,0.825183218624664
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.166736427015999,0.132499600381773,0.360509916944059,0.698874393523147,0.979493812384326,0.981574788581765,0.983148479398747,0.974215866986682,0.959311221760876,0.962949344605646,0.961604775174013,0.956310069020067,0.904156565282189,0.894330441862587,0.874956155581518,0.745199564982087,0.26387516484562,0.0635556769051612,-0.0283029038707198,0.066644954069236,-0.0682752375360474,-0.123258432726173,0.13726931092765,0.242868559669302,0.219326739816649,-0.212547480180939
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506171401790687,0.6307654874132,0.659187385145495,0.705568707115511,0.806814819643284,0.846116514218134,0.876827414677887,0.81870307150757,0.821688097648409,0.837647580436145,0.8711720171942,0.835145807279231,0.680132557598094,0.707249410697162,0.815745975098577,0.888291111226754,0.902104232699006,0.91737743036641,0.93652814826914,0.951825416770354,0.949924265407444,0.937041598256745,0.847545544155382,0.777566419368079,0.693448114486852,0.763109692605403
76,"BRA","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971357722779931,0.972666561338488,0.973367393450299,0.972389201926731,0.950101336892106,0.91544291544701,0.915212767358397,0.927167971616593,0.971718860179363,0.981630876169765,0.965497670621482,0.963508755474402,0.970597305128391,0.959594000465828,0.953496322593052,0.951835283287473,0.953071436311759,0.951612544681327,0.950705639271709,0.930095926449021,0.793860551275716,0.72629299710131,0.658737141514749,0.415757851471101,0.170159505003712,-0.0280655887008032
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32748421587756,0.131883158953262,0.034990592692646,-0.1170906078259,0.191723646722267,0.0508195395559992,-0.139300788777716,0.398760129184164,0.46240736813463,0.24645472926137,0.107079790078431,-0.0421193775232712,-0.0990655549963779,-0.1278548124529,-0.114022022296868,-0.134910875215992,0.0634824234927067,0.522544663476291,0.454676521459427,0.398502159277479,0.38314185133496,0.475093657744893,0.437819124378225,0.374956859009119,0.589579537554724,0.637503809674801
100,"BGR","Bulgaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907458503830456,0.828219140266013,0.76887960541082,0.572749053077367,0.491532574980306,0.316330309909462,0.226361270878345,0.229772435272164,0.72988276522441,0.914699287208543,0.57460298240012,0.320978771583979,0.376209853278391,0.046341981746288,-0.148968209204719,-0.318243407716832,-0.381956752387659,-0.428605761443279,-0.131090637564845,-0.260972245826542,-0.522094561286218,-0.597135984499979,-0.498316845138839,-0.118660544129909,-0.500893896546611,-0.672924446598423
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.947981339652867,0.953102627184218,0.965784390618928,0.970793596035758,0.975560681184158,0.952202504683415,0.879196859147297,0.86845716274572,0.837051501627045,0.850035095910943,0.896940530913385,0.918399990488144,0.945276776969878,0.96262940105326,0.980958021793376,0.983407788364362,0.961747254084289,0.962418966902609,0.968363496295435,0.979962237346514,0.99006120110897,0.990739732320071,0.99061579171854,0.990847731831553,0.980615457184141,0.97607062130956
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.780869151858595,-0.77320639646166,-0.549178301928601,-0.381399058934821,-0.301248371208523,-0.618736904382552,-0.808321508690871,-0.741004613952939,-0.657299285624589,-0.487969504893277,-0.191740489916758,0.653688330308261,0.817337920738318,0.901259482495803,0.934639857929909,0.89361522886218,0.840707487646666,0.827845355883727,0.823618932712982,0.830801602129865,0.843764406053346,0.871120020302727,0.939812882719963,0.969240915616952,0.993756894989841,0.983467778968389
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95319163305789,0.978470356545284,0.965161382476344,0.965679196581427,0.963313760255278,0.968113899168461,0.971164761748974,0.977791134530866,0.953619083675884,0.886155844308771,0.885706315220071,0.914163858698213,0.887521325955191,0.800893346335801,0.667526341085491,0.451279995129361,0.116901367866652,0.0206313667177852,0.211066122365777,0.252937473849083,0.548907000149953,0.645632778300101,0.854449344816014,0.857061606800928,0.760537588327288,0.696538113970938
116,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00648798987299228,0.270746550449613,0.564891402000147,0.766794422179799,0.943642179013685,0.908201223155206,0.829057958633512,0.878820194372106,0.890371951215874,0.914919477355241,0.91754528616409,0.927963538767617,0.956186408614959,0.972868362136621,0.970201564466682,0.973787522629153,0.972086779617939,0.948715166056532,0.956358390664162,0.967090028225553,0.964561991594288,0.947851191122366,0.957885520459798,0.966804665311002,0.959853250388163,0.930118406450156
120,"CMR","Cameroon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191671802755095,0.41643305370795,0.498511453597362,0.470615297616965,0.327736439617475,0.183180025161398,-0.0161615551630234,0.44818722834698,0.597446516179157,0.717775372089563,0.765051722483835,0.844379910173502,0.884699993537649,0.821955400993144,0.748503483044242,0.733376663599062,0.768353709565484,0.825793647564143,0.820269848071114,0.81186586465582,0.841275821424278,0.857472975991924,0.820449411287134,0.70334221814996,0.433448634483334,-0.47486936537392
124,"CAN","Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985316389434052,0.989125187816396,0.983200400759029,0.973449058133052,0.976394314074814,0.973180951228364,0.945202465234887,0.86169995711877,0.84236407823079,0.719521612593663,0.153720507619997,-0.00245038172791457,-0.207412252675246,-0.353952867295878,-0.128161069830562,0.0126506322581455,0.0492118306845738,-0.0673648550168078,0.34525183736281,0.742808755422474,0.723774968585192,0.130540624481686,-0.0966578269214091,-0.196633553363714,-0.204637305718595,-0.309326177284746
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.785127956483502,-0.0277455918563237,-0.297185400831639,-0.54819273272206,-0.631622820352501,-0.684088979435244,-0.678518848877066,-0.577200096576606,-0.287792374548098,0.00511162668519512,0.794951454718146,0.863968963285208,0.88563238520877,0.92174791520407,0.926652853322835,0.895486071551652,0.480934365308062,0.125493097698757,-0.0331041820530191,-0.0618974075149354,-0.0110650067577415,0.0820118307272997,0.328486088483833,0.972533540787456,0.971688492054371,0.959641559877126
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846587946425826,0.82708900694309,0.88918609160202,0.977970020676328,0.896719566925474,0.921201511644951,0.916327761694937,0.927501544623481,0.938981550425337,0.90059900508285,0.879648970576601,0.87305557872509,0.851023062826223,0.799217785821909,0.895340552349979,0.937001110908059,0.945666187320196,0.936669650734939,0.930012698180011,0.91090464096346,0.898150410518981,0.817993524513709,0.683206989200129,0.733275102041702,0.798654706976048,0.823475022748714
152,"CHL","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954210273732762,0.97768009948031,0.937124258249104,0.878024991556339,0.762355762851367,0.628777842303196,0.516168117873759,0.541854468933772,0.720498338773228,0.809783154719305,0.920066508934487,0.97494679128881,0.975295778230654,0.977896496232742,0.97669550852123,0.942764008071177,0.934951319941737,0.931888591942633,0.94310406314715,0.933723586732973,0.892223569671124,0.776484354430615,0.638290617976421,0.58522039797827,0.207169150892438,-0.210669212900663
156,"CHN","China",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943492970611356,0.932239056598957,0.919483200059802,0.931133469742489,0.895701518998552,0.917802008713188,0.95205459737563,0.981402114960224,0.991327194613481,0.991397451819197,0.989020301757823,0.989100119990714,0.993435804132227,0.996533656776514,0.992572021600851,0.9815275582055,0.951066771670861,0.892549925864242,0.840639453651454,0.811216638960057,0.841304924014807,0.874425290078094,0.889386572013889,0.913259670148861,0.952680132524399,0.985349166781726
170,"COL","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.390135294327998,0.108405968740406,-0.255959622600326,-0.42949881557037,-0.433681419134086,-0.337291215163409,-0.120874295616877,0.154069815512396,0.389323942978389,0.87104085703391,0.872446952416128,0.899441570808234,0.930072546295639,0.944349328027025,0.962224085921138,0.963672540266619,0.969746904079864,0.967143120641168,0.905034046372434,0.8852890147887,0.875474257966587,0.839805554415503,0.823204987818082,0.390760809314277,0.129090733142288,0.122903009713505
174,"COM","Comoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.873861014670935,0.865851928686946,0.91901572743036,0.904874767179726,0.922359960843577,0.94491799876678,0.934653106890164,0.927414063269816,0.74989627766047,0.51148041996638,0.415771305054733,0.441833449206866,0.300809615248633,0.215228873467233,0.468099813879185,0.590224946967878,0.675041549769798,0.929952178551122,0.893487233034938,0.898643765491118,0.922097144787859,0.938302940631676,0.887174173489012,0.912771640805581,0.942213418903768,0.938277478824826
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.922544680729259,0.895298669523284,0.871137739204971,0.872508252513641,0.892916790819286,0.969884944951523,0.971458408242942,0.960528474961459,0.969972083744668,0.9705786723797,0.963332504127998,0.922484675579168,0.823129080530959,0.634185151059149,0.528653415081948,0.438175163923939,-0.0271123800231059,-0.259022464576702,0.22393253109224,0.618975957160813,0.731778621509637,0.307336950091572,0.233060157771851,0.248072823266574,0.516896439111048,0.733920364108334
384,"CIV","Cote d'Ivoire",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7649572469475,0.757941279713864,0.750043743303568,0.690836947073455,0.579963518614721,0.136355064735926,-0.115437493155238,0.0968004179352142,0.103325751007164,0.0654266083295975,-0.210369883681174,-0.29963838925867,-0.298166742410876,0.230929454784702,0.519908464346108,0.75731512580587,0.844483329345897,0.914041822715424,0.93451019878227,0.874357359895821,0.799939399134306,0.769159722619627,0.762886139270926,0.778549801659253,0.808249279169251,0.833399649825726
191,"HRV","Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.930163643415383,0.85901312194606,0.925028637631779,0.938971659992737,0.98266331139242,0.970416456078064,0.952486570912295,0.933799595252607,0.949400832616305,0.918242778912589,0.811155614534925,0.569172370211339,0.265069253389539,0.205386831171986,0.443960195189185,0.69913996637541,0.85984713453392,0.809817436781183,0.568033305896903,-0.130683612532049,-0.304484155151133,-0.27124865963191,-0.357404952066854,-0.247720503436307,0.201434442621533,0.346409928082854
192,"CUB","Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93408512718881,0.285633183591172,0.242604449036389,0.297596339569666,0.241596788942783,0.152295332767137,-0.0357618437037319,-0.429858221877674,-0.0576854487658428,0.336718280857438,0.69925389722224,0.806962711386933,0.867829738053661,0.872636968506602,0.855526441465537,0.795843975875689
196,"CYP","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95155989295617,0.976725842835351,0.963588996509955,0.962926988759663,0.963152169843558,0.971560575826306,0.982689918103055,0.983766775315754,0.984787863868568,0.98601732230862,0.984417597254436,0.931563323762518,0.774403042562367,0.412635035304955,0.332300379456751,0.499062728084614,0.666241444488027,0.744624659059445,0.668957226822451,0.460242999698202,0.45261414485002,0.371150190355528,0.250139693378769,0.217851409401638,0.00964914998075438,-0.0505368491133289
203,"CZE","Czechia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.313553453805733,-0.787046936338903,-0.713372132289046,-0.633472996020394,-0.361322741436343,-0.119196490411062,-0.0506341785027966,0.160909770903521,0.458532597725975,0.262135830075632,-0.401823674268808,-0.477260176493316,-0.528876002927722,-0.628169633930062,-0.594164575367368,-0.57485172501438,-0.63876383984811,-0.545722096841152,-0.49221251104711,-0.566717441331275,-0.637610868294604,-0.571732760870419,-0.570765449426183,-0.559179143541831,-0.594947085527736,-0.691993078670146
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694448925940894,0.522351603786151,0.645576241935008,0.858244579957048,0.933946188607588,0.905938203920945,0.785491389989596,0.621743851449172,0.774585063611498,0.943380590099492,0.93860687052177,0.938310944755355,0.951943864888537,0.904779117641745,0.904249567090788,0.888663963079916,0.764919268682845,0.535698703781608,0.392857363896648,0.401422021656225,0.358884599894473,0.325927375255989,0.320626867706641,0.492203499027713,0.706046810786872,0.940235437073092
208,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288879005768004,-0.240175644559364,-0.343452270194138,-0.569688311898423,-0.689823036361059,-0.742730794192522,-0.88412379426783,-0.581268144066595,-0.406738484352918,-0.361806412762261,-0.214223896282427,-0.279212864024314,-0.29616222642914,-0.265463496325989,-0.0139739932010111,-0.019814152864463,-0.241818810015441,-0.499509525292297,-0.729090951045488,-0.839624209428464,-0.854388124055227,-0.875355929633344,-0.87709528408037,-0.873708244839278,-0.857742241375248,-0.82350797029492
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.605243999691054,-0.594884762066062,-0.527717535691243,-0.204988446804034,0.322296954059946,0.627105846056349,0.726625066563461,0.754483135366194,0.855659072930053,0.928228293832775,0.8884760276693,0.903374080068393,0.0515265493965304,-0.389719308565092,-0.436436871774989,-0.395857877028743,-0.0949354201351454,-0.0931052426448324,-0.0499956564497051,0.225812405561837,0.492316973136519,0.807658449107619,0.807438303486718,0.782329346544024,0.75250260669958,0.72555241747483
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864534169931489,0.863750890993549,0.847781594452497,0.799148560454649,0.80179908879328,0.86343849400733,0.939940745157725,0.913151316572573,0.930106378931656,0.905527735990322,0.941309833920761,0.936698312889072,0.871373085110077,0.802638516885745,0.654231300434465,0.56175266878781,0.464547258424038,-0.140683886528288,0.371628180217573,0.351191451410197,0.337552647632282,0.374433049476282,0.587485942597924,0.600549022364755,0.708140028835406,0.731137554472505
214,"DOM","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955282756906949,0.949166496910922,0.935683580067219,0.93663405437238,0.939034254626366,0.797751809006215,0.496110422604735,0.287555393505544,0.250302968437809,0.257744828398026,0.146205056868993,0.218723668731258,0.307403570090538,0.556996254518034,0.954231734103217,0.924845233661117,0.941290485284844,0.944163852301238,0.950994506741251,0.970382253359103,0.941113851695306,0.940127701612148,0.957048120126435,0.971224979225539,0.97770338256789,0.979309706592032
218,"ECU","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437485384080934,0.275919674220858,0.096500358829893,0.278610106521073,0.642978765241217,0.725313635877469,0.861467360358877,0.943742328657895,0.967050936806912,0.912389931416586,0.913086954218033,0.91597926793633,0.92373837975518,0.903287967125286,0.901329262659702,0.921450261175576,0.917865672703137,0.884587264842132,0.841525141124116,0.713575864354795,0.541118976762367,0.252284208316888,0.232268007873191,0.302526413230144,0.537433195551075,0.778703474337564
818,"EGY","Egypt",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981694180716822,0.986108751179749,0.946813611665562,0.917672658147056,0.923871200330911,0.920697844889223,0.922253229838127,0.927822278595751,0.940492790429482,0.954573559013106,0.960389699381989,0.957110067451485,0.965358177366236,0.973816380968145,0.969941774558685,0.973873510524789,0.961598623932509,0.954623891127856,0.960216932820879,0.908059284835628,0.76281123649696,0.746511177571133,0.809730855794331,0.727527464549345,0.621947871059591,0.582453963938347
222,"SLV","El Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97376452342285,0.969625021556206,0.964864511795912,0.950780646683114,0.936373653161526,0.9247439495481,0.910296067756274,0.940984322833757,0.946899701410872,0.851750764791124,0.771152795183305,0.623832213061296,0.46383288445542,0.234526132237089,-0.118565423384218,-0.471818976018352,-0.354695946235708,-0.038542711267257,-0.115701767408462,0.0279169528692931,0.464853090895298,0.451882906742383,0.613112113865893,0.807374476792111,0.874828047373195,0.912413620193772
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898473167901338,0.909884371792813,0.886257147780184,0.846707191837906,0.907284737497327,0.908867572164369,0.935413043087102,0.94233827742384,0.918355775331687,0.881627945791279,0.772910157493537,0.737395293450382,0.671739132335856,0.549995996509883,0.17613400660471,0.279776690528463,0.286600613870992,0.0763594526498991,-0.112541628887631,-0.09962794703677,0.443552244210524,0.510843070245755,0.60434770207139,0.631776506363329,0.468592909527055,0.261137285567847
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608029198244415,0.089222910459047,-0.7120402170391,-0.899292414331534,-0.71313707961417,-0.442590825584215,-0.252203952079444,-0.00280549158352166,0.687822742851461,0.784319858155708,0.654695092348006,0.581522322739548,0.565972461937429,0.434879850714153,0.528204168807316,0.586486098687187,0.33229874981583,0.271291500060588,0.230447503072174,0.188788324486484,-0.63453158983855,-0.668467567610831,-0.748630415289132,-0.781524559807591,-0.745752930879106,-0.693146737983538
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65686449164222,0.76009282247882,0.727927321178725,0.600747504065995,0.162255128065861,0.020975933219627,-0.108366686716522,-0.785507390947263,-0.724148192158241,-0.691000490319737,-0.547993320316904,-0.459253727815985,-0.407678058925071,0.331122001744842,0.59590565930412,0.0167678407295201,-0.203234845250702,-0.186059321120538,-0.189220250830366,-0.168120199329946,0.0260846978355941,-0.0073635910083437,-0.104804148754702,0.0497775293530105,0.740266638560184,0.624759165183472
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238784751063673,0.473692652658508,0.71469003870149,0.882598731593435,0.947817944742442,0.955845013518009,0.889508167061453,0.867300525627021,0.886442618650882,0.909458745862171,0.931245694107609,0.936454683017919,0.959424066831012,0.968668330546611,0.951753931023909,0.953000082059599,0.96460137042483,0.974284924399604,0.981710507530492,0.989810181254627,0.991375811375329,0.978058969330243,0.974002003262032,0.950019552379258,0.928576315730012,0.892285625638731
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.545256240915978,0.718495298901762,0.765783777190044,0.883113407885354,0.897445544374722,0.810459919851617,0.723819276773308,0.604650842497756
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414351855999845,0.825220964813461,0.652075059891988,0.6509892333247,0.73668167137414,0.813282274298498,0.795344831419963,0.824955486973292,0.81872811191398,0.520432563709793,0.228067822816808,0.0914674481124324,0.0607803413325205,-0.226449834213483,-0.132023008772252,0.413752403988925,0.73133388064887,0.860703666641824,0.944557799844731,0.938268490494563,0.943215329583431,0.88506254712607,0.867301888019715,0.840939955130615,0.754428408480555,0.713819317670445
