"code","iso","country","SDR.raw.1990","SDR.raw.1991","SDR.raw.1992","SDR.raw.1993","SDR.raw.1994","SDR.raw.1995","SDR.raw.1996","SDR.raw.1997","SDR.raw.1998","SDR.raw.1999","SDR.raw.2000","SDR.raw.2001","SDR.raw.2002","SDR.raw.2003","SDR.raw.2004","SDR.raw.2005","SDR.raw.2006","SDR.raw.2007","SDR.raw.2008","SDR.raw.2009","SDR.raw.2010","SDR.raw.2011","SDR.raw.2012","SDR.raw.2013","SDR.raw.2014","SDR.raw.2015","SDR.raw.2016","SDR.raw.2017","SDR.raw.2018","SDR.raw.2019","SDR.raw.2020","SDR.raw.2021","SDR.raw.2022","SDR.raw.2023"
40,"AUT","Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.923625798459921,-0.909206768862127,-0.974100025835039,-0.970435904531386,-0.965729280887381,-0.963948877050425,-0.968833472098886,-0.954963787598494,-0.961658135530413,-0.961938606727381,-0.847861734384579,-0.847966077975211,-0.84704469361697,-0.832725192105057,-0.779323842820317,-0.746872848698511,-0.660393732847228,-0.476076923699416,-0.537398765338929,-0.917460457845965,-0.991722519418198,-0.816311406241557,-0.818524430563397,-0.867478006075012,-0.876613322639511
31,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.749433926668502,0.622660400998769,-0.118544006721806,-0.559474149401496,-0.706522744053574,-0.776702676262265,-0.725363132775971,-0.698107562817757,-0.675929737157781,-0.711668928603582,-0.764238863102994,-0.908532645017638,-0.922949719915895,-0.951339516139036,-0.938643100154466,-0.971567537221642,-0.885742635004914,-0.634248541369766,-0.1644687161972,0.271682778405431,0.234369760258266,0.0856907778983622,0.00873290502352228,-0.137376105039981,-0.246609379045057
44,"BHS","Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194212896587859,0.0353687735649556,-0.268822626280777,-0.53789875699014,-0.636723553116367,-0.700251199495176,-0.7425576888683,-0.757995185544901,-0.835393913748371,-0.831588534796297,-0.705730084405487,-0.510564315336894,-0.162832925428901,-0.274628277485155,-0.398657242373545,-0.471088311103153,-0.504632584464194,-0.518328141695237,-0.533428933577559,-0.51253925242917,-0.446284809159016,0.589821046175549,0.653973531021449,0.749437319288764,0.872059728098859
48,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953457946073737,0.903322015691757,0.879957605831232,0.982445969324885,0.985644047705972,0.983451879773512,0.849596445113114,0.83960432222734,0.894766262686264,0.853204736740527,0.752729991981383,0.639947017410758,0.522681163628079,0.342435567721683,0.0721568214292878,-0.402978422422404,-0.58214254351129,-0.114379177342956,0.72473079553825,0.989831813487102,0.769893884944951,0.61946395620306,0.644607403488742,0.707305970274703,0.725951327988155
50,"BGD","Bangladesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740806343539666,0.695034696659693,0.727920632097581,0.751005242728455,0.774883292185721,0.769734048168003,0.911927335173964,0.924999102175109,0.975211061746077,0.965969980019016,0.954976290929499,0.97576584247153,0.921774144312013,0.864754379966098,0.896194094421028,0.931379977989313,0.962251542210065,0.981800941837051,0.992997879463193,0.994248563041452,0.983759115806262,0.952881681538028,0.930980356159341,0.925110906835238,0.939523338856623
52,"BRB","Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389384111182448,0.417373526392383,0.516241367526081,0.00208262554612341,-0.0855143078329595,-0.336218743124902,-0.529972717739435,-0.626679743602331,-0.613168014208562,-0.519428438930183,-0.371947009127244,-0.253144268962897,0.645013454742303,0.608664939824618,0.626399889111483,0.659227113697727,0.695701439008073,0.766171830729574,0.825747502556477,0.786509015682207,0.559399628599858,0.404295066626224,0.634647117441301,0.646921097906638,0.666775795245561
112,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835318538678179,0.594119897060552,-0.0240534630336851,-0.553777283996744,-0.938208165901749,-0.955372772354619,-0.927205821907309,-0.853502859081907,-0.866057428932425,-0.880926277412017,-0.368236971560485,-0.334939925586871,-0.391870487482569,-0.398996198228546,-0.460367950381346,-0.495169794900425,-0.559713107473768,-0.522950166640257,-0.766809895215307,-0.901227110826668,-0.734513302579115,-0.381905197181868,-0.2094452999212,-0.178361373090292,-0.0970217292409291
56,"BEL","Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.970516064433153,-0.958917336974506,-0.959525627813291,-0.978365936942967,-0.984603898191337,-0.968479603531088,-0.957712835235638,-0.948605160824907,-0.953168742235056,-0.955508059028757,-0.885332576912268,-0.876031249421889,-0.887417214658189,-0.899008497300988,-0.918041159014533,-0.898839898110664,-0.842987381806661,-0.768534698424536,-0.840539080299716,-0.930756572676466,-0.910522110871961,-0.831286463043305,-0.856580540841368,-0.847172564334803,-0.829872507988673
84,"BLZ","Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.759654472589253,0.867791860342705,0.91068171751314,0.147701485972154,-0.232735846842554,-0.434188275020556,-0.550766297225467,-0.683867553308916,-0.744804510313569,-0.832161401505905,-0.758266290645434,-0.5902869130355,0.632770335175901,0.344084154721694,-0.0188098315568048,-0.350992923113787,-0.523400772313907,-0.606479735861896,-0.593238784876815,-0.544139829958259,-0.390070245415403,0.583516819269517,0.185367663251424,0.596202595729504,0.799902337422174
204,"BEN","Benin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.870703725095514,0.823482898521648,0.779664952360013,0.75412994379518,0.689145022800751,0.627534325922848,0.627148299489653,0.66680360332193,0.825928850947532,0.903592377636369,0.948405070853887,0.965987128462389,0.948493949348166,0.893691777807054,0.846371023174601,0.860747859151733,0.890908276054076,0.894064101432535,0.916538619655284,0.928583252053949,0.954374397233571,0.984266289280548,0.733327072316025,0.459412969202597,0.11972851923742
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49410025223404,0.50830753793858,0.266034695114414,-0.487165296445484,-0.645011651035074,-0.734401810161449,-0.794898761335183,-0.82328724174854,-0.80798574919577,-0.792265321511362,-0.6560562730954,-0.402648996025967,0.197309442327357,0.468350885328487,0.61387694234647,0.83573674829878,0.850625906691748,0.840359471478992,0.785103790560276,0.845348555803069,0.710819653774007,-0.138646792928989,0.874712129322634,0.882860674710573,0.503112943238033
64,"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874119562478728,0.873086153432895,0.86189921262097,0.855902083362009,0.812046578549412,0.594243006434496,0.443197733224941,0.239042503929905,0.198031970002542,-0.165752388748591,-0.719888765063888,-0.753262583062364,-0.309359889306595,0.0986649901785742,0.461950503923093,0.592388225613013,0.777911187626768,0.933219935597933,0.972238581541079,0.976652135587327,0.967825656788091,0.949502035742647,0.890071767725062,0.670872583662291,0.327834254312439
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249146533139683,0.123193189475127,0.272593285482517,0.344330076364144,0.378170451407552,0.523552902567802,0.778057251687814,0.867563085430646,0.893023554287552,0.831234300432378,0.654245144407262,0.498506552871786,0.459381876273018,0.57896329774943,0.648543607129458,0.38209064704604,-0.152304560971106,-0.41541943845448,-0.378784217553441,-0.40780806812847,-0.454457625911262,-0.516502828906517,-0.517021101779554,-0.300331970102348,0.556943935705244
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.384909342430604,-0.271193179487932,-0.0409253066671556,0.342995205773717,0.979467636484981,0.976094124500819,0.967508328093237,0.975005011946665,0.972290014782525,0.974504985411861,0.983119393684217,0.980070640441342,0.935752369517688,0.927827880066006,0.92255062612635,0.801285285379249,0.405077002129863,0.470952518101645,0.632171770435408,0.743790035992121,0.5208113514528,0.450139417994368,0.471561952532799,0.253376637704436,-0.0780907294434249
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871044544453166,0.845762810599495,0.792319168158132,0.721270655341735,0.639776191656489,0.410677490388957,0.648677652434286,0.664611654780981,0.230654607674452,0.270603103684279,0.233394165675819,0.105251287563233,-0.490682820225261,-0.693034806181071,-0.476916109832861,-0.673067602660418,-0.636158686364758,-0.695017003484461,-0.764282211506109,-0.823856217933132,-0.836614738372853,-0.78078526241228,-0.824095058237047,-0.8194880627048,-0.742142510285018
76,"BRA","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933190906949705,0.906065137151682,0.810937147722936,0.400702459009294,-0.246932308792788,-0.705782905443626,-0.853041065418196,-0.864673075264719,-0.864956665816433,-0.875988670612471,-0.879754339985108,-0.892277958514916,-0.843569644614123,-0.660925313040472,-0.183080483610706,0.275804712017436,0.482736257996204,0.592257250939112,0.70825352845384,0.730340736230933,0.583648565851012,0.621277357651688,0.521031046545901,0.103089634091844,-0.292546787153824
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594721829595458,0.432666398684562,0.398728345653869,0.241215453014118,0.183377822010425,0.181105576638293,0.167967023184792,0.48181713116279,0.660711743864848,0.766498180326666,0.706192695449806,0.631128945463573,0.519137938624453,0.503707456673121,0.563384788954318,0.638902597683696,0.729336160661524,0.105517835545241,-0.0637666205341316,-0.13805674840299,0.185371888043783,0.352801938764014,0.416458226132778,0.532630015715238,0.693093140310193
100,"BGR","Bulgaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196573928205056,0.393113497593512,0.578673290219078,0.440485150468932,0.208664208824953,-0.0526580280327969,-0.285371509779417,-0.540246230462907,-0.437533641705547,-0.721563924367354,-0.70195671014498,-0.661115075761593,-0.656243254403375,-0.720834718023493,-0.71053007694536,-0.733823484807668,-0.781249556853029,-0.760469473675235,-0.655928272876307,-0.707906299245054,-0.63310022239472,-0.635183162583168,-0.723851030698356,-0.836081353346431,-0.803803796416219
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944963130947773,0.955826544885266,0.971926338348724,0.975087740672599,0.967973058919421,0.968095518996105,0.965848714918315,0.96564160817988,0.926113998010706,0.930304508073249,0.920917119030347,0.914207910876442,0.867499413364104,0.772669552010938,0.587505430212987,0.456717757313374,0.481157469103233,0.557964958267644,0.824626164261883,0.881780343213532,0.932347038705038,0.972136041477332,0.963587867028761,0.9585665183267,0.94011768380878
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.303701374030663,0.0133333836010704,0.144871224587572,0.0620326276913162,-0.0691162442579497,-0.431396265405043,-0.597676621370615,-0.504672049929494,-0.325999437114176,-0.196320245353275,0.419825368232073,0.832128732282056,0.84739152178879,0.805581909374234,0.636656724294395,0.610239460584457,0.384350119602476,0.13574331207729,0.299772760387714,0.523254704006304,0.695009372446436,0.913584462064514,0.960808147376204,0.983450429825493,0.96341928486409
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955246880735436,0.968209839319468,0.961531728071772,0.967020168542967,0.97547843626028,0.981706593493484,0.979786295513163,0.978270737751515,0.98192852136773,0.794642268906283,0.700963513218162,0.617388389843194,0.607194170356916,0.56422559052779,0.400193134874303,0.291524183096491,0.422321958209652,0.600361474454049,0.953491094824085,0.973058452927052,0.96463881210541,0.622012603039603,0.522895398250337,0.562993861711014,0.548803207584501
116,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15186467984465,0.134039992860607,0.42969943856325,0.715583459975211,0.941777186671088,0.95336478513592,0.993005658644967,0.997140109122505,0.995184164438098,0.995619969218025,0.988709913507312,0.962531645363242,0.912751855446327,0.831120180015673,0.603793554950155,0.479258141647458,0.530614563576339,0.659824299593806,0.800470093938233,0.878559365720834,0.932216094806794,0.925470502897185,0.94058349322943,0.931555774595829,0.902917148082871
120,"CMR","Cameroon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670663349875821,0.79997242915591,0.862950689852589,0.927240133262622,0.942639367691044,0.968777034822117,0.974824018246122,0.976315847601558,0.972887272696555,0.964509950033039,0.905432334182642,0.919869681197234,0.936323411614663,0.944292132995165,0.946087166934638,0.945702120227679,0.736345312648705,0.552804222018795,0.388599665637533,0.25658168777934,0.0503265290109452,-0.0216391536903247,-0.0885080382397126,-0.140048904784493,0.0700362795345093
124,"CAN","Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.769770204050703,-0.85658496884658,-0.885471599181029,-0.899068918896709,-0.899698731096186,-0.984264505203998,-0.986687663458555,-0.936231641445267,-0.933651627460749,-0.917261150834626,-0.836183984294676,-0.838513429952145,-0.871592365080246,-0.885710188081401,-0.87411842740869,-0.815193467827748,-0.788259572548833,-0.777845868501725,-0.854545552900887,-0.973467832564579,-0.967124303176403,-0.862767034238455,-0.890351427151053,-0.870854555264043,-0.832922870656756
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274363625309236,0.111293814282246,-0.11800310642687,-0.345808865539745,-0.269971078875879,0.222969847421934,-0.227052808207786,0.182695370395774,0.630525028572322
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.877869380079373,0.917707170807543,0.93913737294756,0.89480160862717,0.860316308334824,0.701249456307475,0.61706171544223,0.304227006376164,-0.0170045860298834,-0.207996290287701,-0.0839475833602763,0.580185851112604,0.737167177436991,0.674628423011919,0.628129930469,0.316263528755415,-0.0895683280799298,-0.254068370982252,-0.294516413079481,-0.267476350484847,-0.162213361365972,-0.0799692871553143,0.147087009755452,0.980750223894974,0.980846558964009
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646905303601689,0.749649798716969,0.840949911209296,0.905839015385901,0.88734558379904,0.819695701392253,0.860411634305696,0.896325600297195,0.929807177603691,0.947594896098774,0.946875806862902,0.948487532265368,0.909016548833079,0.821870386873683,0.679723461092358,0.578277120294166,0.287396051691354,-0.15535152289017,-0.219534795374155,0.0420609603841344,0.3601547056308,0.736369848525615,0.781665521437044,0.827055798064312,0.814491811887298
152,"CHL","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.622033279697121,-0.585275649586425,-0.655641654657793,-0.72984007086195,-0.815872715611993,-0.937370027186183,-0.980515425752193,-0.975415719089527,-0.975324108706117,-0.980506335090555,-0.982718596972692,-0.98491113612437,-0.97230938307155,-0.940083837178464,-0.903241069870108,-0.891753568577502,-0.873004796555072,-0.882846491646985,-0.914443819236315,-0.917604598242757,-0.915328249914686,-0.856926015297302,-0.745299075739427,-0.747058441632246,-0.781888020815692
156,"CHN","China",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806816841101668,0.67706300682899,0.579640808605838,0.586295358500061,0.678176689529094,0.781972294707747,0.894448765622061,0.951383446269318,0.950357391435792,0.89982332884936,0.794476968125601,0.593322997979292,0.370341132734975,-0.0337792001321936,-0.678341010648012,-0.932269294591416,-0.947347742655585,-0.952472520551142,-0.958747088864573,-0.968620311261911,-0.973877867572419,-0.978674645654371,-0.949349321941763,-0.922326423150497,-0.88891070205277
170,"COL","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329176476433527,0.0261820471365902,-0.220907370389421,-0.3347768111769,-0.494951396573422,-0.688322519089253,-0.659479025527966,-0.62493267483588,-0.560523686700161,-0.65115284911252,-0.595471193007903,0.0446548179688426,0.443816423552024,0.67698725530301,0.820961907173187,0.810861079632041,0.791239371025052,0.773900006340606,0.488613126194667,0.2726187566888,0.0683051419348281,0.0778995504724276,-0.303614324556411,-0.79692320341159,-0.266095663900859
174,"COM","Comoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298700319165906,0.446830589039301,0.765055279885085,0.824987323440453,0.862717251047548,0.915337581496552,0.945999203592311,0.945163217087524,0.971679203581253,0.947990333216425,0.913141412959742,0.909726508170031,0.900361987134899,0.860355645538335,0.692171016646762,0.719764997151882,0.747528808084427,0.810236500581373,0.864982958638399,0.885548356895257,0.904580768327725,0.949196748970772,0.97109464651103,0.974614374919629,0.936735756992209
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.637268485327392,0.366918112914417,-0.0958976795542702,-0.439480144031691,-0.460287828119148,-0.243031561214604,0.456490229964666,0.724900800683485,0.871592315276773,0.908550411564246,0.854406572824384,0.779928188990983,0.82763674177259,0.835672198444892,0.858545120126305,0.501170161062958,-0.256431985568731,-0.542590915742563,-0.660271793996096,-0.728611132549711,-0.843829486691133,-0.911091278835478,-0.887695129250858,-0.794235991247764,-0.663383526597694
384,"CIV","Cote d'Ivoire",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794562790277968,0.823330158544487,0.815545721872612,0.771469522527561,0.59498890380816,0.678001562574574,0.69479991651183,0.680813240622329,0.497024636105273,0.221352826563426,-0.165061255282038,-0.288686581322821,-0.390402433129862,0.300051840310023,0.356106586514773,0.691273318510561,0.811422855135879,0.534453810447858,0.334694988678645,0.107925559911828,-0.121246923460882,-0.307024069755424,-0.166889346266924,0.336739891874846,0.427407013925867
191,"HRV","Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513278990092566,-0.555415256079879,-0.686656500861633,-0.688656789012168,-0.563167305616112,-0.525547953647903,-0.547986966247125,-0.698979944638312,-0.633098863146606,-0.584620052626908,-0.539718278404447,-0.384559851382553,-0.310440528368153,-0.0438290682789428,0.334331277157738,0.59937393818425,0.809131362748616,0.750329205931297,0.393517588624119,-0.210379074412675,-0.552918530466717,-0.612716536338834,-0.780290241389306,-0.831405259095702,-0.808590408226855
192,"CUB","Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.702549772476458,-0.733656812734092,-0.608846157355356,-0.633246012202,-0.642581593761433,-0.538767907542637,-0.398184447237234,0.191152569433337,0.767490987349304,0.853973000193103,0.831167902909311,0.732283353664115,0.81747684666601,0.81960586055511,0.789488089022004
196,"CYP","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.950458779030409,0.920590971689124,0.812589157307464,0.697918950024132,0.633570885826284,0.225089915105819,-0.393222828371186,-0.763960480291641,-0.926885023051459,-0.962411083948163,-0.944836672797292,-0.954800545929309,-0.967612910056754,-0.938240244945029,-0.685424337367227,-0.299108099380319,0.217939672751249,0.514759731638189,0.59347701472289,0.430099139291514,0.244388228680031,-0.00897938220723783,-0.411408841628122,-0.580330663595102,-0.738395927687861
203,"CZE","Czechia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.583406757163346,-0.909863543749968,-0.910642472545163,-0.89241587306282,-0.829081006389565,-0.698911669589824,-0.577286446425971,-0.544482123147001,-0.562288599368044,-0.902816820039354,-0.863899320229033,-0.844203533644121,-0.834711623843018,-0.822235089639529,-0.774763497560565,-0.75672385484542,-0.75931281448683,-0.755157855025074,-0.899297614086662,-0.954771760427792,-0.966689056023449,-0.922657130571149,-0.924677372383099,-0.920426689771397,-0.907477009396629
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923614796244776,0.934675262309504,0.9075131698413,0.837759161828862,0.802205652297156,0.745232269947839,0.64098075904324,0.726205798717061,0.896581856025415,0.971207108084961,0.992006249720479,0.989976380591649,0.992223387652183,0.828730905705006,0.708417494963157,0.699381889790744,0.648495589425776,0.448353341024869,0.155204602839965,0.191789842316539,0.188963278309472,0.299696727693427,0.812182982989444,0.836686462068945,0.910424889896085
208,"DNK","Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.858390108648113,-0.911783700702694,-0.923230708874691,-0.91955891068498,-0.94929451940556,-0.940380253303607,-0.90063449204693,-0.843077832472533,-0.747119935740517,-0.688973266432299,-0.45461872341587,-0.371134576820468,-0.351756840122375,-0.298874769226347,0.0217180279157074,0.150004639124215,0.0569947913651391,-0.228776707960698,-0.553658356982279,-0.806513208654291,-0.776888066223267,-0.776563898992772,-0.801070678755478,-0.787202584750072,-0.814130686659849
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.335222606335061,-0.290171921818924,-0.262948746378475,0.0223121735135445,0.406254627391234,0.63845685578993,0.783744762698798,0.809142431116031,0.886191021750215,0.826793787692068,0.767732281277356,0.778687352914551,0.295946636598381,-0.136168882899567,-0.478652643329361,-0.591314454353181,-0.30006918968204,-0.0527466207290457,0.506021182355789,0.72089150083691,0.818985141973666,0.975825074426733,0.979652202139574,0.975573316428871,0.92541027620014
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.913762717485967,0.921592668021785,0.914044093124692,0.335506108683798,-0.0931372575794574,-0.408730008870748,-0.522146682869312,-0.603977995995006,-0.514900448090705,-0.438334722867707,-0.350176976338592,-0.203605761181407,0.463029883924467,0.185308842047134,0.0584178264939014,-0.105546616422114,-0.173962817396668,-0.413848302686053,0.192380572939905,0.138687443578686,0.0461310690070873,0.133120533597285,0.400674921102426,0.352779105330157,0.425275111355361
214,"DOM","Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960109837954812,0.964871023540246,0.957132635134301,0.960961904957221,0.940681037975225,0.830729185585894,0.718949432556177,0.467692194336108,0.1686829243429,-0.00577613444825508,-0.349771942556232,-0.477061497128536,-0.478666206007753,-0.423546197788268,-0.291819477793458,-0.545292563424132,0.0731967797510239,0.58755929614885,0.68199008163281,0.875994730026382,0.916637805300737,0.903419069693352,0.794402207873728,0.789665430261117,0.789979570122348
