"code","iso","country","NUE.raw.1961","NUE.raw.1962","NUE.raw.1963","NUE.raw.1964","NUE.raw.1965","NUE.raw.1966","NUE.raw.1967","NUE.raw.1968","NUE.raw.1969","NUE.raw.1970","NUE.raw.1971","NUE.raw.1972","NUE.raw.1973","NUE.raw.1974","NUE.raw.1975","NUE.raw.1976","NUE.raw.1977","NUE.raw.1978","NUE.raw.1979","NUE.raw.1980","NUE.raw.1981","NUE.raw.1982","NUE.raw.1983","NUE.raw.1984","NUE.raw.1985","NUE.raw.1986","NUE.raw.1987","NUE.raw.1988","NUE.raw.1989","NUE.raw.1990","NUE.raw.1991","NUE.raw.1992","NUE.raw.1993","NUE.raw.1994","NUE.raw.1995","NUE.raw.1996","NUE.raw.1997","NUE.raw.1998","NUE.raw.1999","NUE.raw.2000","NUE.raw.2001","NUE.raw.2002","NUE.raw.2003","NUE.raw.2004","NUE.raw.2005","NUE.raw.2006","NUE.raw.2007","NUE.raw.2008","NUE.raw.2009","NUE.raw.2010","NUE.raw.2011","NUE.raw.2012","NUE.raw.2013","NUE.raw.2014","NUE.raw.2015","NUE.raw.2016","NUE.raw.2017","NUE.raw.2018","NUE.raw.2019","NUE.raw.2020","NUE.raw.2021","NUE.raw.2022","NUE.raw.2023"
208,"DNK","Denmark",0.29476211500247,0.31886704232467,0.305338308047978,0.327962465853696,0.298236062016183,0.273101207096446,0.271320763352597,0.292216096486988,0.277474071481335,0.253065842633065,0.273031951697666,0.260159534624194,0.232710286427608,0.290738489737713,0.237072983789181,0.217163419605681,0.257811730207143,0.253956532370454,0.254931123224592,0.245411188192931,0.259983687704406,0.286827348073557,0.22714649525787,0.349729671340295,0.331097951570437,0.336180891393465,0.313835067240037,0.339300330756053,0.360148574257285,0.400179444761984,0.393914406379172,0.319483509732845,0.377249386927351,0.360444959011505,0.424434653112879,0.42576997504314,0.451903666359466,0.464327684544323,0.45741164715002,0.486724031603384,0.499698615630027,0.482936714339088,0.50227723961297,0.527462678713932,0.537531814790948,0.506160201469262,0.478519475852956,0.539564007104628,0.618136235304857,0.536697373672867,0.536471281586654,0.562184644712814,0.575660311253263,0.586217518718188,0.578581370339874,0.495005835999001,0.566497451976225,0.388903974520272,0.542597473870736,0.514882877021574,0.522989094538109,0.611145262814734,0.481482021530926
262,"DJI","Djibouti",0.00852670611785038,0.00846218000138373,0.0083683146271023,0.00913734006809687,0.0114809912361342,0.0120617028881519,0.0127138736113107,0.0132538298236775,0.0131334463323668,0.0137688563086647,0.0136412814203601,0.0150493407126156,0.0158179923229801,0.0172242851634231,0.0170404378633758,0.0184818224293672,0.0194915631615365,0.0189849215520451,0.0246324329668713,0.204065418270747,0.267311081093485,0.277345017632098,0.241240123406807,0.247412017671624,0.226297766479041,0.237059209718537,0.229800150580432,0.203843978213717,0.21506674786428,0.277226099756196,0.273220798372164,0.284235519681584,0.281439950621367,0.283845154354042,0.279805803623359,0.278309756232781,0.283273078718615,0.28837859714956,0.289477495371818,0.300193266863797,0.305470570825004,0.314634958124614,0.286209440096754,0.307693107335334,0.304333938004345,0.288401993374226,0.313119009136418,0.323103619345055,0.32962741420233,0.327564591264769,0.342501503970342,0.381190099020392,0.361002597606819,0.358254762443534,0.368676793311605,0.360737347870149,0.427716446978809,0.456914976316529,0.482250910943992,0.484578490175801,0.465832796926376,0.449092978352363,0.467710171402215
212,"DMA","Dominica",0.191447025976412,0.180438046233524,0.197465445528095,0.190750264905797,0.219272088452893,0.232299092972176,0.217502670029768,0.227063474919175,0.232221466177423,0.224621099420266,0.224153484050901,0.219224449497474,0.253608621379764,0.251306577040497,0.263771977973334,0.276891419032246,0.261660369313134,0.338204797911239,0.600635862735997,0.268512640477243,0.27025905968187,0.273658983823119,0.463916538627548,0.446502098883938,0.4056471704521,0.384524175851593,0.382809104768299,0.430160538154499,0.239873422604429,0.198815209749308,0.186018258317937,0.213243642765363,0.227546755941818,0.226569702645361,0.317155728068947,0.382762094343796,0.35060838980065,0.332260562020711,0.332847576108816,0.330560753110163,0.30169490644288,0.647316139876829,0.55298394487801,0.496143025887487,0.453977522578899,0.66296576297807,0.402048549376157,0.672748383705932,0.714345787646944,0.59949361636872,0.581398395674156,0.666270405056685,0.597753643367678,0.823475086535385,0.61766916807667,0.851808988454438,0.814510036419073,0.860583463866275,0.674516101281794,0.762588290385941,0.828834039911684,0.912292540648349,0.971255012506452
214,"DOM","Dominican Republic",0.941382612193501,0.983943832387239,0.964361648528819,0.98396164021164,0.771140538112208,0.807187891064694,0.795212714618165,0.722959346615717,0.856189209734229,0.878831246273107,0.801670195090578,0.645806758002971,0.707868275477556,0.737661561544379,0.717899858584406,0.858817979648224,0.817032734477014,0.859014609390923,0.766477794653982,0.795186858965031,0.84081183674248,0.990561423568617,0.995784417895492,0.802587077348519,0.718945777858975,0.708646835956434,0.727710335933685,0.79301481147171,0.645776057029661,0.53220149327479,0.500638032947234,0.573852167954149,0.577764810232949,0.485243209559767,0.44986680760255,0.471721883484029,0.523154013857024,0.464338534154976,0.450485069253703,0.559730268937414,0.654442445168507,0.598707761974145,0.677876056622058,0.589767011620512,0.616294251463333,0.605100157581945,0.665681874011168,0.516231902544805,0.606407661677404,0.596244190969731,0.652148226339012,0.69400044557222,0.738460616926005,0.812540558952529,0.790103326021879,0.790742223473183,0.816197395953386,0.733741221135359,0.811160729847284,0.747132003871891,0.804687261969877,0.948974124116498,0.826694606313601
218,"ECU","Ecuador",0.883428361722505,0.844910223399088,0.860999983536656,0.965297727866284,0.977442320946929,0.978123954344351,0.68449555127149,0.639393917097709,0.684802235981907,0.66856383351675,0.7245502123997,0.568173764836458,0.505981182795699,0.590719514762591,0.653930094904269,0.406711731607551,0.408956835158712,0.416853954241437,0.390034929297059,0.415518537074148,0.439009293697624,0.411100332594235,0.329310559017394,0.372106451387307,0.447379598460788,0.555360706294975,0.59252997158538,0.561150689017075,0.512582293330864,0.528857924129573,0.464370320945636,0.454972611885232,0.45250601486919,0.475199208134362,0.415097049530141,0.409183910461297,0.371139198241501,0.355365021227004,0.4471658342813,0.396090167889832,0.292749781790281,0.321665137249051,0.343034130085613,0.347692135494378,0.439116695434969,0.362614109176886,0.431745667417282,0.389367732259228,0.383493815395848,0.376132923591298,0.340950496116124,0.358722462563294,0.318792080812975,0.351465174383997,0.434059676295668,0.309512201050318,0.361230128475745,0.287391797283704,0.327324763636741,0.342671354608234,0.353553280499703,0.401224358710138,0.393962795389422
818,"EGY","Egypt",0.715180483011018,0.83857210626186,0.753845721794069,0.685270706615604,0.639017859151972,0.712281522958305,0.703586323932749,0.663796962072262,0.648599150035223,0.620347736907948,0.646902637519177,0.596743942476449,0.628434668634125,0.573138585711573,0.509491149149968,0.507229726034888,0.457062095530217,0.462683983542627,0.470915295848216,0.440829625392479,0.41962734082397,0.393276702858044,0.395233285821519,0.400647527766782,0.394744076355096,0.331495531385292,0.33612956513624,0.340749416567388,0.366283779536575,0.423673260241539,0.425234298883848,0.453213539982591,0.430923698631013,0.463790724710122,0.386706766187121,0.397964440538857,0.445168087738845,0.400185617817466,0.434597668749678,0.413687878654508,0.38900794674586,0.401279234399227,0.389207139415309,0.357572749096946,0.38539085797551,0.41224052086523,0.445330208558769,0.450389329003739,0.427332032084446,0.404056312081686,0.432296895352843,0.487352417040043,0.483605243158415,0.475242090935933,0.443646937061778,0.415937529953322,0.405064974061264,0.362232525392336,0.421632427325414,0.396027706867433,0.418518156067996,0.432211612243889,0.451004594654283
222,"SLV","El Salvador",0.639461747259569,0.651409394161949,0.51505426415126,0.522516755360602,0.711038506577083,0.495725894029288,0.478657528217908,0.42743196822565,0.451829193256333,0.411176601303735,0.364673965700998,0.366587304777239,0.382619047800515,0.442674860420887,0.460490815373883,0.351301063738407,0.382794790664183,0.396517278654328,0.546544523222296,0.524741855082784,0.362156303017718,0.473054720568942,0.422930319646917,0.575151954958992,0.408720850132799,0.45236535856615,0.338509520064636,0.327598629526905,0.370062950579607,0.408547824175589,0.424357839431393,0.503219894867137,0.456211651966812,0.461579950466313,0.543445596064207,0.46335006793524,0.395918404399653,0.469039591205857,0.503095294689303,0.509225718304922,0.509676568976802,0.562945819131913,0.598477400791272,0.566240036524366,0.46160027276506,0.560365828835643,0.508549882343921,0.497081965575639,0.543328889039019,0.448275067849507,0.442856012474109,0.511818811748402,0.538457580752571,0.595124479493595,0.507803362815768,0.608398735562887,0.605704603779069,0.50581033855358,0.643451643687014,0.497153111741063,0.548623972703439,0.666214379207062,0.569121125826817
226,"GNQ","Equatorial Guinea",0.849708781677925,0.764657926917463,0.758706757193663,0.670330919980289,0.707074222780216,0.906416765583075,0.883506151435335,0.938462421960244,0.784896061180512,0.791996762926996,0.6087949743004,0.448880360925422,0.850616094518533,0.812340282447882,0.957646901887548,0.928284149025969,0.907316676161797,0.93408058066899,0.966791099044941,0.957646910307391,0.858600651958237,0.929564583882318,0.916773778920308,0.833579738064304,0.866917626217892,0.858444899917143,0.788087502707386,0.805671475979547,0.873977224799663,0.762405776982184,0.702814019970464,0.776700334888976,0.815676709077724,0.822621100485969,0.814558238122318,0.807329560765292,0.698131429771153,0.922921097943887,0.992300177526603,0.997866309019417,0.994049317301814,0.99880922796554,0.776221308083635,0.778826343334833,0.757566894034234,0.646564742589703,0.526529175574908,0.59279880307081,0.574602269911285,0.577080736408093,0.56150847718683,0.415008810685191,0.544583236049498,0.522636836359795,0.529479985861977,0.496585377242853,0.562075675675676,0.509952814660375,0.511760551322661,0.539358569815423,0.509092289998481,0.583680036070748,0.58421117099461
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388276380766921,0.675549924832825,0.432659439784776,0.285542510729972,0.261541434775909,0.621980084755136,0.472459192051762,0.268599158016518,0.412297032527344,0.219286105524592,0.328475109387895,0.330277435296645,0.570984245358875,0.720510012042287,0.737932875980775,0.267826459302038,0.434628750635701,0.494748372962175,0.536027365678164,0.519765215089757,0.513696813351987,0.507559946317492,0.50915946341088,0.473793439056507,0.480909743327923,0.3994249536479,0.411895579946603,0.428129724081521,0.470137674208655,0.450017304381829,0.495767303096721
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190987870951853,0.293856849618116,0.232892469147201,0.286272354087067,0.378418777051615,0.375656615885358,0.302263612517057,0.271390051139005,0.432634176849156,0.354021009189477,0.34958048459031,0.339403381967914,0.366341540092876,0.471654074160177,0.469927696799036,0.587721683052508,0.450128718812303,0.509260629769857,0.408712003223493,0.444811420114828,0.517351054634782,0.473156351708882,0.541086370727556,0.625744625472803,0.426592194653087,0.562942998905688,0.382910736845269,0.587924149590026,0.572267937417019,0.50705508380743,0.627247834317742,0.49620435600968
748,"SWZ","Eswatini",0.903642071256591,0.798928139810052,0.858790540954124,0.903586010409189,0.889789528525688,0.885988662094756,0.872066290707818,0.956139828489757,0.959689852386012,0.553797459965698,0.707713593071067,0.377577015244027,0.968438308229114,0.865540078237718,0.865292360303936,0.68507791378712,0.763249904936478,0.842816536861531,0.961067153370458,0.891913187402382,0.464615190826474,0.544933123242536,0.926736020617208,0.0101857998842476,0.223347223063844,0.190893984712529,0.498466578216896,0.518636326176122,0.520483305088013,0.477180534550748,0.287641019279324,0.543479273637238,0.526146111185738,0,0,0,0,0,0,0,0,0.285434010656426,0.099949612130587,0.0695321396279664,0,0.0887559447765018,0.154323600451731,0.0289167384043898,0.0292522143875698,0,0,0.0103572235719533,0,0,0,0,0.0405954014553289,0.116045572291291,0.173398975331893,0.24752584218219,0.402230310651442,0.188323316081257,0.211520603153685
231,"ETH","Ethiopia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545933060993008,0.494277075248809,0.565312300117512,0.616129348544607,0.642781287987069,0.516619725497826,0.581420661741463,0.580334897549678,0.629050129168098,0.587741570213685,0.749300417378107,0.605333824768324,0.709681528246364,0.681378527683387,0.66150419206138,0.658438997383013,0.699222550178723,0.707855517017125,0.70905954324084,0.653270193319067,0.745617159746224,0.746593705493417,0.74023091634595,0.708154664108661,0.686384569726142,0.736460445709068,0.713790320470633,0.65651389970851,0.663552658763727,0.635963167270629,0.592795659446008
234,"FRO","Faeroe Islands",0.00840620400903689,0.00794398289838813,0.0092528119028807,0.00764182700491605,0.00712597081191508,0.00798779390999983,0.00716194614734578,0.00743724474521495,0.00617185812500708,0.00815265030576607,0.00657587194314547,0.00596277573311307,0.00541028568146409,0.0054764896519698,0.00521015532118386,0.00693348668200505,0.00667564287430906,0.0068182996123201,0.00685477599580333,0.00679626498111697,0.00677709530699322,0.00677842735634073,0.00689278973424048,0.00702915248620232,0.0073975598924628,0.00740683296655161,0.00736740594031022,0.00735711549611689,0.00735706673250977,0.00756291347630461,0.00774682161633673,0.00794053492798674,0.00780115174992399,0.00771817318972117,0.00771358512487472,0.00774877799546319,0.00771411598464682,0.00775562572431706,0.00768881584816615,0.00757454207749138,0.00748565760942885,0.0074045383311886,0.00870882980913527,0.00612115811812011,0.00713503835384373,0.00730089898258857,0.00818186375893076,0.00864859192118536,0.00943311763082625,0.00765087083444358,0.00590229043935369,0.0108038096686593,0.00870678478894709,0.0137664886578116,0.00862954911203801,0.00667250713269053,0.00308057948415914,0.00404198545007849,0.0177038302722048,0.0173785651278259,0.0175451469819087,0.0179354315439167,0.0173656398622496
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",0,0,0,0.383323604766182,0.284316204478195,0.178608192054996,0.246374502678218,0.0387190545855263,0.220773046206557,0.0621134049551522,0.495309517577738,0.776226951503258,0.634237945423792,0.992439953359933,0.858196305470172,0.972402843082511,0.918288423153693,0.836111257947819,0.83286498757881,0.913082679650167,0.938670803006801,0.725853438899024,0.974634454267331,0.651046761008265,0.797304876025877,0.783115798086544,0.921721987700088,0.993934200014525,0.976450167298011,0.88826817183655,0.956260055438175,0.773719986290383,0.825118819549179,0.775884653530193,0.841478209475223,0.905251854153662,0.990563486698214,0.833152411308564,0.626508524491339,0.0291187575996761,0.65028565955341,0.997695368493896,0.518560488366567,0.918160821293699,0.825708249129878,0.411830238373949,0.568351402452487,0.951525705347141,0.507042983280508,0.932436655957901,0.999104475246269,0.726886199308394,0.82852717798812,0.874423721109664,0.800705388086052,0.750044802429432,0.779144907280159,0.96959599934659,0.916085618617781,0.788925638102015,0.933743118363241,0.996454338674983,0.840758046052131
246,"FIN","Finland",0.41802333705981,0.295520288801894,0.356100944705027,0.336332624709547,0.428724821268383,0.378300221407621,0.427790048720186,0.434227901367162,0.398198340084827,0.448421618992165,0.464799871746914,0.4623357051092,0.402310687212606,0.394939682230635,0.509947024871374,0.648395165818254,0.466023076317961,0.468538818338169,0.488195749832733,0.49538114593906,0.382043653617236,0.488285849815789,0.571530301769183,0.560716254423244,0.559738994809666,0.541310514431634,0.333586862792048,0.441636122870667,0.564181444838529,0.690434948380078,0.618219914161156,0.524089880153263,0.66114429625143,0.627547579475257,0.640466510011997,0.708609024588957,0.725317042794079,0.351906723700007,0.372551881184382,0.528547443532097,0.491659980744544,0.537609319865099,0.510985315778833,0.499445147889428,0.566680444314697,0.538139677017465,0.572712718855011,0.58795823402565,0.638207556078797,0.440170041437085,0.559964394161018,0.543980805966429,0.597712062473767,0.585056874611809,0.536672116439947,0.529665803754744,0.525999837625383,0.420685660511551,0.580272190593502,0.50308568769668,0.421133002553109,0.679344047453508,0.48935856778156
250,"FRA","France",0.346610421567832,0.396469537197138,0.365144920578394,0.369216170883775,0.397539384067698,0.337186655117201,0.367696746444491,0.354817769516987,0.350783133531022,0.309268870361392,0.342218263577405,0.35222647980999,0.341469110357753,0.36028884991847,0.299509910029916,0.273180131268676,0.310907072788876,0.335874729162312,0.312449269510686,0.347261922425356,0.334970575695986,0.355435212143658,0.3226453156627,0.399200578546623,0.380994797277576,0.335003419009694,0.376996127918728,0.388034024957266,0.389588949320413,0.409154125605721,0.41591584978629,0.458935692043229,0.415480650921769,0.40216818105186,0.39896145376244,0.433722635454195,0.444623640933942,0.479429123391097,0.453891619951752,0.473103235454146,0.417608068542161,0.503587760539754,0.410625855258816,0.511310186922637,0.497749047602916,0.478549786680389,0.43869167954094,0.546080706023371,0.582986823675849,0.513584567911128,0.546923171372975,0.551275528461103,0.519942964170739,0.563394325573719,0.55995992410207,0.442965468910547,0.537423453278965,0.505859813701526,0.561527531425309,0.49661620284932,0.558762288900992,0.571018158572194,0.59602179031742
258,"PYF","French Polynesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581656783677387,0.988457313064137,0,0,0,0,0,0,0,0.27976130620782,0.364586912363355,0.363339374024301,0.24114827856025,0.285785566575929,0.239971056439942,0.715151322977051,0.824116278560958,0.629955542447413,0.497665388289463,0.20529009529716,0.0916769324195368,0.346589681339214,0,0,0,0.336120063300643,0.173010775301284,0.312912214205969,0.257371312708483,0,0.0135272416189915,0,0.329758427041231,0.061957621548165,0.336845434597822,0,0.309824211067744,0.17476014648467,0.367001945472723,0.181163980001602,0
266,"GAB","Gabon",0.790124839052791,0.776812014924736,0.735097852799254,0.712661878640502,0.692565493993745,0.677273231706702,0.670126850115747,0.68131572721994,0.652416397932588,0.653382782647786,0.645555517269104,0.640385545580029,0.644292700008754,0.613313208993663,0.541861416847955,0.507416670260015,0.601347557551937,0.633715687952976,0.687362233651727,0.776837199348465,0.645987110141549,0.771718886295589,0.746010595079463,0.726410221271123,0.697105764535802,0.639019330352835,0.679293444133645,0.734845745709553,0.693223140495868,0.70248888746249,0.735430287483968,0.690447571236654,0.664915246493352,0.688891367743375,0.768075051139169,0.72896407651661,0.653262344557568,0.637493341604353,0.615193218247421,0.658472636199396,0.661228536358364,0.618485602118594,0.649368298535025,0.618570080226522,0.641116722748357,0.638541896294119,0.649633408098787,0.672648402094881,0.685245192082729,0.729246495466121,0.774592411332881,0.711450381679389,0.714063820902211,0.683957824280512,0.547126402326157,0.586516773334821,0.443029379760609,0.493567715643664,0.519156159068865,0.670156609261353,0.667873383585302,0.59469612689568,0.62990554160411
270,"GMB","Gambia",0.498322558039264,0.507812303807756,0.462491516851747,0.468030786639655,0.482283606582363,0.486252693248118,0.494369048266855,0.509830084436568,0.495392645082901,0.501459729226804,0.489866301754905,0.4765556549892,0.480591119098347,0.431557370609898,0.434201972343122,0.412306612636147,0.352585113498542,0.400472146306582,0.322383861194721,0.369497434513958,0.466601886007531,0.473307067191263,0.397909428860167,0.439718493597446,0.427824970036597,0.411293524759448,0.453164751064675,0.449737271094856,0.496753291628772,0.428518958317732,0.488334839932361,0.46946840133442,0.521100383772319,0.480178297066495,0.455914371936485,0.45814303282998,0.484857201894521,0.396079669281172,0.507388520659095,0.533517926589704,0.532605809032809,0.426424807703955,0.50576795069507,0.557857739350909,0.516131012848994,0.520490664877007,0.386979926969135,0.494123609121957,0.496371453286083,0.536327216974133,0.383661740119754,0.5002294046353,0.500766967049388,0.458248994683292,0.491350672255711,0.459535247779286,0.410872639513942,0.312434914438218,0.343271513035537,0.365831950942201,0.353110621104554,0.38248495885105,0.273413232947112
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167520439989394,0.182173111327059,0.312635782529882,0.33335266744882,0.348632003433716,0.427961550853829,0.313372177317047,0.333014518527374,0.187697509591001,0.386414646361596,0.351590623539921,0.452573871384631,0.410293576192576,0.39082929135071,0.196592400300763,0.276761808771789,0.302851138069267,0.244089921862952,0.199430865719134,0.317276462075083,0.265016401901883,0.3119982376029,0.247325268854334,0.306988824793502,0.328169756931499,0.266174642139828,0.320695959840053,0.323916001019584,0.203606886984385,0.230072699905712,0.217354885292541,0.214022875891453
276,"DEU","Germany",0.299578809356095,0.331195230110139,0.336931207514797,0.330389632709449,0.282900590571945,0.282631785506097,0.330462872203192,0.325037456300982,0.286527381476455,0.268943595370289,0.296467103014344,0.289019299094228,0.301570910032414,0.314080580781749,0.285135290204834,0.246328682217061,0.275951937065769,0.292445608986441,0.269766724040735,0.266491215490024,0.281935188980587,0.295672311752839,0.282780217467805,0.320095714408899,0.309066482292641,0.30824757257892,0.291236905915805,0.30010976983705,0.316451817811331,0.371910628691471,0.404829164568184,0.387824523944964,0.41408085033565,0.393109446600807,0.430869913617894,0.440980775847693,0.474694242867841,0.460976186634409,0.454556510770686,0.479922716380632,0.528739884561023,0.47197520947151,0.428836943461718,0.570336890571837,0.515312419199633,0.531461122809235,0.471729103122072,0.600427592255947,0.616014652400472,0.506687349689674,0.496361780427878,0.533363968310819,0.55699824322098,0.580136291477095,0.551292457457482,0.530336588365189,0.568553860942757,0.530047515598025,0.586946506902765,0.595355489872456,0.672766090397834,0.733245095265155,0.684953428377057
288,"GHA","Ghana",0.404577424519671,0.470098140141377,0.515293494805109,0.381562247605861,0.402177302752814,0.41442291534713,0.41021376807196,0.61385161361872,0.659520650190745,0.620621572868335,0.594628084438739,0.744989141351279,0.743996907996447,0.76431575774106,0.999229039927957,0.89471271393643,0.799627032771654,0.78055701669389,0.898634461283549,0.900928184035235,0.795787534905829,0.749652855839295,0.765341566962563,0.983734900566026,0.948349181295063,0.899068649033088,0.936441585540271,0.958165127836178,0.969892569040003,0.81472958227246,0.768878786528205,0.835180446982655,0.723857353930675,0.781536573289539,0.685272061327606,0.733777476415871,0.855309663426781,0.870968526683898,0.759702007403378,0.76963388796853,0.936476948490764,0.833686473207431,0.869592809599008,0.742031796119164,0.862194601307951,0.963822156324511,0.971135944888897,0.854703684646189,0.839033249743816,0.853414482351705,0.70777862722871,0.874393719318245,0.981572556574592,0.811344847407019,0.928308940446492,0.918016729820548,0.947854223834368,0.892416709078808,0.93302366288301,0.923047744653783,0.673152559226052,0.807496371946263,0.751851557387576
300,"GRC","Greece",0.46477153946801,0.422825472980983,0.407404380942777,0.415090991760283,0.424962995020008,0.425946987694208,0.427218481179623,0.326201933324807,0.355412763073917,0.381148654543642,0.383110571680901,0.377742242664894,0.334189477012434,0.351161061120126,0.351970990759153,0.339435118496874,0.295873398179315,0.3291114857551,0.294915627553965,0.363614228345308,0.359356020696459,0.339300354745003,0.284727911318916,0.311964088858336,0.280758625030172,0.332893638178934,0.349996493542208,0.359061783419404,0.397351305713968,0.299383970868981,0.384988758233122,0.380769885473292,0.445018930764243,0.478087169500713,0.514800853850501,0.47347564839064,0.527780794533319,0.543259645422528,0.541031337756902,0.569565034012786,0.608451256262034,0.607347414911941,0.544899035090905,0.611475546421529,0.647570734662023,0.605784577625029,0.554114072398138,0.691933223514371,0.673047250185254,0.566385112434702,0.64555323998168,0.645676989962383,0.630053154973226,0.614764705019007,0.66802523763521,0.601080501734101,0.590802086343109,0.549950438178242,0.584556462654269,0.562675292030013,0.60579762309451,0.367017136377314,0.346258257006872
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",0.531052411477221,0.542294642637622,0.580374161666078,0.544588681579594,0.605221280545878,0.60676795744125,0.661392180094787,0.638410412867428,0.637869930894705,0.592205777547533,0.584657108502787,0.526750437291232,0.487362791115147,0.427026426415304,0.460604400380351,0.509407974539905,0.51149313724729,0.560298644408927,0.564125896192146,0.535840068861243,0.592323405175555,0.551876735213874,0.53963459956592,0.594545654631492,0.5651041608651,0.554496021573098,0.636456711568402,0.588267340528739,0.583634271533936,0.592399569259603,0.583076241690855,0.566335585283283,0.579770082071644,0.576051721589004,0.553370045964476,0.510444725143129,0.506136776514337,0.487422853396267,0.477567303420702,0.520921017218968,0.483494242081704,0.511345328153752,0.629702688162798,0.59033227945484,0.553251052849388,0.531159689461759,0.584955753895426,0.570299900570102,0.542710243660174,0.561169446368356,0.598851969451127,0.614663084451312,0.606868102044509,0.639865015225223,0.67013053545881,0.698857640678299,0.651888401839059,0.56970570228218,0.525853645723891,0.514833269045451,0.558383019252261,0.577986978809099,0.578356495433593
320,"GTM","Guatemala",0.627025769598594,0.73256840616461,0.768911645985947,0.88430696078773,0.94511737464069,0.777691859138504,0.788909322294633,0.692369409260597,0.753492252613654,0.608069001803969,0.747386190048799,0.739677127583894,0.72361811290074,0.78255762062267,0.80076093793872,0.749453137163319,0.776595744680851,0.755470919799555,0.722764626388012,0.785157420720581,0.80374922199741,0.673263666561718,0.727471270673931,0.62523071970239,0.615935706317475,0.531808065115577,0.517772935280018,0.630801071381354,0.534553188107307,0.594289362393848,0.540502692297538,0.56098382333297,0.517163543105593,0.484004083594622,0.529615176879292,0.546438771645693,0.547611774626557,0.599727084244228,0.542184179159794,0.526408050830184,0.563789611685631,0.634771511205523,0.577692027892732,0.563035014480153,0.559066395101826,0.503039214539899,0.630109178501438,0.699878697940144,0.660032720297868,0.636952723751789,0.561423652061736,0.588804356289862,0.561579574250631,0.660282040865333,0.696101701122975,0.729559402133743,0.602820104821237,0.587120667520293,0.641020643790699,0.538872278684472,0.583858588104503,0.650287017856058,0.639646876842744
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.720352043610612,0.71355643788996,0.661469328296483,0.67551438391638,0.646833595984358,0.657726891929629,0.667157011205815,0.664962710259252,0.658772954038849,0.656383077446563,0.672491763694776,0.648886478015851,0.660288300778861,0.663086472342238,0.658298673004555,0.674264043975408,0.678708060752133,0.668240640311179,0.659246256549376,0.68428436945581,0.669454233068602,0.660923092772884,0.665894230852063,0.694710066017832,0.708366916468026,0.723095567276017,0.721871888483239,0.753805421009289,0.752289930929389,0.755403596021423,0.718937003975271,0.737459211326807,0.732824275554612,0.725236726628859,0.711692384361535,0.705863415262323,0.722143566673898,0.683832212353032,0.734654487978675,0.792379667874905,0.793642910355103,0.754673901096156,0.796287517776503,0.803797317578674,0.816527209149516,0.835662509278521,0.842030328059616,0.846943304116276,0.797948027324196,0.691112555602289,0.667466612270366,0.647360893103773,0.671388350122005,0.609348217557658,0.607324194203291,0.613382375899082,0.568741738782402,0.589206879506366,0.619526579836994,0.648449150546918,0.654493236531444,0.622513408485082,0.629912670864891
