"code","iso","country","FGA.raw.2008","FGA.raw.2009","FGA.raw.2010","FGA.raw.2011","FGA.raw.2012","FGA.raw.2013","FGA.raw.2014","FGA.raw.2015","FGA.raw.2016","FGA.raw.2017","FGA.raw.2018","FGA.raw.2019","FGA.raw.2020","FGA.raw.2021","FGA.raw.2022","FGA.raw.2023","FGA.raw.2024"
36,"AUS","Australia",NA,NA,NA,NA,NA,NA,0.0559201287851434,0.0598206245159294,0.055896254233111,0.0584134320445195,0.0515522772170993,0.046189205944662,0.0393015401230841,0.0365100175608941,0.033783414725322,0.0310974840335991,0.0289961842982456
40,"AUT","Austria",NA,NA,NA,NA,NA,NA,0.0119618441147911,0.0255985548941564,0.0323679325863289,0.0368075354106348,0.0388917127911121,0.0299906928945131,0.0206442582373554,0.00323870215399857,-0.0160370635025197,-0.0336000234055319,-0.0489616021600839
31,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,0.0533591388334567,0.046599444356014,0.0394604511762653,0.040902815086695,0.0467750124362969,0.0524769655926007,0.0616840378754884,0.0576592857480382,0.0570510695974162,0.0552171805770727,0.0549132331186417
44,"BHS","Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,-0.00492968347861755,-0.0028191929918171,0.00866163989333946,0.033866686571135,0.0525317658235434,0.0678323955809661,0.0807304887030011,0.0914983197891486,0.095461118205332,0.0933990919780736,0.0874399881466661
50,"BGD","Bangladesh",NA,NA,NA,NA,NA,NA,0.0250436161671255,0.0299286068650897,0.0412169375710558,0.0548569258947968,0.0715773324948954,0.0883868326729738,0.10110864567973,0.108917352469883,0.111039524237027,0.106947716457464,0.100109693501317
52,"BRB","Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,"BLR","Belarus",NA,NA,NA,NA,NA,NA,-0.0641722812358834,-0.0367214205519674,-0.0123529389576877,0.00313970290770116,0.00269890793955185,0.00542781082382771,0.00822525149715303,0.0114743549005984,0.0150992773725607,0.0182186411145211,0.0206496609401863
56,"BEL","Belgium",NA,NA,NA,NA,NA,NA,0.0311155366226408,0.0320226309082094,0.0245675169374076,0.0154557856612292,0.0132959890387927,0.00798058817339253,-0.00622696823407831,-0.0199867117816459,-0.0332520797679289,-0.046461755358392,-0.0569784180221734
84,"BLZ","Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,"BEN","Benin",NA,NA,NA,NA,NA,NA,0.0250436157519613,0.029928607149653,0.0412169377633813,0.0548569256161691,0.071577331565837,0.0883868322885941,0.101108645143391,0.108917351586088,0.111039523567783,0.10694771570537,0.100109692251316
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,0.0967001364013931,0.0926262202998396,0.083913048307789,0.0795340823154349,0.0734505160189562,0.0642631083496092,0.063970314271359,0.0615679299616858,0.0605774767689804,0.0580305709355609,0.0564026165522156
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,-0.112389862078021,-0.120475980988653,-0.115117430706645,-0.0778364136880034,-0.0559259844355089,-0.0390821578385483,-0.0230236713260457,-0.00107591978642252,0.0251609532618668,0.0389270169083029,0.0561577452669653
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,0.0250436140195665,0.0299286040573512,0.0412169378431628,0.0548569262365819,0.0715773330648504,0.0883868335502171,0.101108646352586,0.10891735308439,0.111039523127798,0.106947714808332,0.100109691854906
76,"BRA","Brazil",NA,NA,NA,NA,NA,NA,0.0813428631240687,0.0677085963571304,0.0657932985771184,0.0638148184634195,0.0642982688747149,0.060462437042965,0.0630925086576879,0.0577885796292659,0.0531151679084962,0.0496421209051214,0.0458285642941447
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",NA,NA,NA,NA,NA,NA,-0.0308527708193511,0.000181918694070582,0.0268382880740665,0.0410961572493427,0.0558505151912041,0.0696393778453841,0.0805221118195552,0.0877902225406566,0.0907161788760089,0.0887680462634903,0.0844013343518821
100,"BGR","Bulgaria",NA,NA,NA,NA,NA,NA,0.127562625003481,0.111937187301626,0.0989444341226531,0.0778027239045247,0.0689615855343582,0.0673333803059013,0.0593420025304909,0.0504007330346892,0.041235871456903,0.0492243066319686,0.068081744074465
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,0.0250436157683231,0.0299286072437899,0.0412169378235363,0.0548569255364664,0.0715773324697757,0.0883868329139879,0.101108646787703,0.108917353198788,0.111039524681772,0.106947716656625,0.100109693785611
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,0.025043614189493,0.0299286067813682,0.041216937682081,0.0548569265591079,0.0715773316684887,0.0883868303024105,0.101108646591323,0.10891735474302,0.111039527023857,0.106947717942971,0.100109695231994
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,0.0250436151328219,0.0299286065524285,0.0412169374361329,0.054856925754974,0.0715773325477536,0.0883868326799104,0.101108646182054,0.108917352878881,0.111039523810257,0.106947716857902,0.100109694414917
120,"CMR","Cameroon",NA,NA,NA,NA,NA,NA,-0.0119368613049029,-0.00340386524976444,0.013548749055265,0.0378964224079079,0.0599431380930702,0.0781866742716968,0.0924710915016023,0.100940846606483,0.102132205603764,0.0988096078812417,0.0959911940847062
124,"CAN","Canada",NA,NA,NA,NA,NA,NA,0.00343140650174512,0.00308065140925806,0.00592263502224966,0.0174692234598455,0.0228196001697649,0.0223441654557637,0.0172183009540692,0.0102373471879311,0.00231874070042926,-0.00592816473947821,-0.010987113259007
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,0.0250436159733951,0.0299286064356736,0.0412169394146085,0.0548569294611569,0.071577335984242,0.0883868347450738,0.101108646314366,0.108917351653332,0.111039522504645,0.106947712736652,0.100109688434711
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,0.0250436161366505,0.0299286064907593,0.0412169364217712,0.0548569247025874,0.0715773316797816,0.0883868323831007,0.101108645361234,0.108917352889109,0.11103952623488,0.106947717579835,0.100109695098511
152,"CHL","Chile",NA,NA,NA,NA,NA,NA,0.169956834107837,0.157425118401417,0.144495276706599,0.133167415604714,0.120942082657707,0.104884435122987,0.0842962778389098,0.10131277125978,0.122498350599112,0.115419083242484,0.107895782767635
156,"CHN","China",NA,NA,NA,NA,NA,NA,0.0969914407846064,0.0951084579672903,0.0984835995142594,0.089985528480568,0.0675607602741823,0.0519783648635592,0.0428380675906546,0.0381969061365157,0.0383763814546283,0.0421117530948942,0.0511459272004824
170,"COL","Colombia",NA,NA,NA,NA,NA,NA,0.0257165085559292,0.0303758210559346,0.0412431740750612,0.0544039711063071,0.0705700920919015,0.0868357658420091,0.0991646998554638,0.106762424911989,0.108874453938648,0.104985329363815,0.0984159135309561
174,"COM","Comoros",NA,NA,NA,NA,NA,NA,0.0322531422489254,0.0105906524428587,0.00370273396860088,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",NA,NA,NA,NA,NA,NA,0.0201354308158279,0.0280421454001998,0.0403891582202875,0.054094510782766,0.0706321142698976,0.087268799157389,0.0998919357446755,0.107681779531606,0.109865644267578,0.105914001529307,0.0992305364064261
384,"CIV","Cote d'Ivoire",NA,NA,NA,NA,NA,NA,0.0250436163516901,0.0299286067883147,0.0412169377925027,0.0548569259513612,0.0715773327220486,0.0883868326648847,0.101108645965352,0.108917352542088,0.111039524277707,0.106947716419358,0.10010969357742
191,"HRV","Croatia",NA,NA,NA,NA,NA,NA,0.164582318420308,0.146006778569783,0.131610391953299,0.12359886224708,0.11759915309099,0.113032969804655,0.111386674786918,0.108202072160217,0.103388541954949,0.0958254730612478,0.0872010392563272
192,"CUB","Cuba",NA,NA,NA,NA,NA,NA,0.0154670147286287,0.023440920680214,0.0372983366157225,0.0521331608923545,0.0682099312213478,0.0843988217149003,0.0967624088708074,0.104496300725018,0.106830880011534,0.103232323922091,0.0969419224794539
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",NA,NA,NA,NA,NA,NA,0.0484956665633269,0.0519933757663926,0.0512644345286515,0.0493836072546419,0.0502260366094069,0.0511765908253556,0.0516132527796263,0.0537714760901518,0.0539966990109713,0.0515824543818479,0.0472730251177718
203,"CZE","Czechia",NA,NA,NA,NA,NA,NA,0.0663597657611146,0.0613907474455135,0.0562166502543995,0.0550482460465354,0.0546536574836285,0.0489711391012857,0.041760728793343,0.0343482892141664,0.025290460152408,0.0151340701479794,0.0056398380812368
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,0.0250436166281018,0.0299286075214418,0.0412169380578049,0.0548569259006997,0.0715773324486841,0.0883868324691319,0.101108645540439,0.108917351982009,0.11103952376483,0.106947715891817,0.100109693048874
208,"DNK","Denmark",NA,NA,NA,NA,NA,NA,-0.0390772829875627,-0.0421721932672531,-0.0460917020865832,-0.055331815991848,-0.0543129744766302,-0.0608884159876786,-0.0710777731377541,-0.084348748730471,-0.093291293247863,-0.0987096901724636,-0.104428015897618
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,"DOM","Dominican Republic",NA,NA,NA,NA,NA,NA,0.0250436160940655,0.0299286064708117,0.0412169371133475,0.0548569254158404,0.0715773324967999,0.0883868329233521,0.101108646232549,0.108917352939457,0.111039524673179,0.106947716581608,0.1001096937934
218,"ECU","Ecuador",NA,NA,NA,NA,NA,NA,0.021990459879768,0.028358953450097,0.0404588473851559,0.0541674816846414,0.0707226307753852,0.0873759119336925,0.1000085609961,0.107800283683233,0.109978308520874,0.106013299706434,0.0993150618230236
818,"EGY","Egypt",NA,NA,NA,NA,NA,NA,0.0270460654567071,0.0307387220158919,0.0395691155821665,0.0489483614232056,0.0627328160623144,0.0753403343499979,0.085363854258913,0.0917890757501811,0.0939806381176711,0.0914725787620205,0.0864709567626971
222,"SLV","El Salvador",NA,NA,NA,NA,NA,NA,0.0174369516092836,0.0279333013148462,0.0403061673173422,0.0545225571643031,0.0711629373938734,0.0878968052507394,0.10057553566843,0.108376175104419,0.110525590698174,0.106495392944265,0.0997252067434675
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,0.0250436154878309,0.0299286079172858,0.0412169397867823,0.0548569275119601,0.0715773341015538,0.0883868342910132,0.101108646164587,0.108917351007445,0.111039519821654,0.106947712191508,0.100109689004349
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,0.0470309777698679,0.0448567784745797,0.0473223159323795,0.0509373632271835,0.0431150752978993,0.0316047481591435,0.0133216694577907,0.000112752105618119,-0.0133358518368732,-0.0251768431073627,-0.0353708923342618
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,-0.103598641165568,-0.0440327240013868,-0.00761237550360205,0,0,0,0,0,0,0,0
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,0.025043620136884,0.0299286122212696,0.0412169423908799,0.0548569261057421,0.0715773305286405,0.088386831292345,0.101108644374455,0.108917350852928,0.111039524993216,0.106947715815761,0.100109695314017
246,"FIN","Finland",NA,NA,NA,NA,NA,NA,-0.000138606431504651,-0.00829914131230047,-0.0148064129975475,-0.0219805286521129,-0.0281026107311498,-0.0333836995310592,-0.0396462673983121,-0.0463974178343007,-0.0515893363297579,-0.0559204672102498,-0.0596430795792677
250,"FRA","France",NA,NA,NA,NA,NA,NA,0.00831239297858799,0.00978805350615608,0.0058724701733941,-8.71725493345465e-05,-0.00880814758610393,-0.0242191209646735,-0.0399292981339432,-0.0555189901266528,-0.0726519819308526,-0.0898767704205918,-0.107800425436949
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",NA,NA,NA,NA,NA,NA,0.0246318607839817,0.0297336170375249,0.0411370865625067,0.0547723266994022,0.0714725073011866,0.0882628945244559,0.100973835577419,0.108780532157177,0.110909624046482,0.106833425160332,0.100012574164869
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,-0.0489634780612033,-0.067665290467237,-0.0715454053662816,-0.052182355507387,-0.0105824227993876,0.0534955272876576,0.0326343721377662,0.0394551083435815,0.0713240193483362,0.0669518971108989,0.063451481862079
276,"DEU","Germany",NA,NA,NA,NA,NA,NA,-0.0210490723425603,-0.00557099141148742,0.00036028362054874,0.00771011782438524,0.00696415727096422,0.00154747942623401,-0.0100731042559097,-0.0214852716254342,-0.033912529529344,-0.0477217547727972,-0.0610713017976353
288,"GHA","Ghana",NA,NA,NA,NA,NA,NA,0.0223820719773391,0.0265593103585504,0.0403173094273848,0.0543723991916023,0.0713611652421129,0.0875917566160345,0.0996670254923473,0.107929799446709,0.110298577006408,0.106404716881109,0.0998688222111475
300,"GRC","Greece",NA,NA,NA,NA,NA,NA,0.0398664498817527,0.0655119738100667,0.0579687581756498,0.0539198539563717,0.0427109528192764,0.0253353585112008,0.00745945558247518,-0.0091431037215185,-0.0242681326085027,-0.0350014896790636,-0.0443028760137536
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,0.0181441651858578,0.016364156459449,0.0125223782994566,0.0128948645919698,0.0166903540854975,0.0198643942053547,0.0225127496443163,0.0247443194430872,0.0254546503964117,0.0301480391482514,0.0335645434289251
320,"GTM","Guatemala",NA,NA,NA,NA,NA,NA,-0.0183489187598587,0.00577188022626807,0.02894294240346,0.0431954434169368,0.0576698809500156,0.0718245155405206,0.0829422848073611,0.0902987760714677,0.0931574856177435,0.0909836503871986,0.0863437662596798
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",NA,NA,NA,NA,NA,NA,0.0250436162379186,0.0299286071466667,0.0412169373358524,0.0548569258455816,0.0715773325288456,0.0883868324570878,0.101108646065915,0.108917351848101,0.111039524014279,0.106947716284304,0.100109692418167
624,"GNB","Guinea-Bissau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"GUY","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",NA,NA,NA,NA,NA,NA,0.0250436146263482,0.0299286065259223,0.0412169380767002,0.0548569264692047,0.0715773333103735,0.0883868341346234,0.101108647386877,0.108917353766471,0.111039525540039,0.106947717107174,0.100109693564676
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,0.042815873500585,0.040883567496343,0.0393286943556161,0.0378188421155776,0.0364119634048479,0.0351729778617325,0.0339839321415656,0.0329735671359137,0.0320712296915053,0.0312923916641237,0.0305505341128267
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,0.0554231185034386,0.0650290136398393,0.064813484103873,0.0569821789444491,0.0489065523682453,0.039338246574889,0.0305151300568547,0.0228548694563768,0.015154774822155,0.0086937783413481,0.00808738334944237
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,0.0556066615361563,0.0243854212951948,-0.00329004130735999,-0.00359510510884931,-0.00178107462530719,-0.00441924426274709,-0.00149027505793953,-0.00164696613826876,-0.00663541084398389,-0.0108909255514961,-0.0228285983465778
356,"IND","India",NA,NA,NA,NA,NA,NA,0.162232205448723,0.155199161733494,0.141091704983348,0.123714391231629,0.109667955934454,0.0983875434831007,0.0891560753180121,0.0815232480247936,0.0749635868411911,0.069208044626716,0.0643183056441754
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,0.0246130908608793,0.0278511566914617,0.0364962654455587,0.048563652694295,0.063848743539507,0.078431508285014,0.0899309447670573,0.0970699718918449,0.0993079711671851,0.0963427347927734,0.0910537660603616
364,"IRN","Iran",NA,NA,NA,NA,NA,NA,0.031079515549286,0.0332065549993752,0.0392019694259793,0.0477691737710242,0.0588511686163515,0.0696700858282775,0.0782212060443852,0.0837348595806375,0.085576894212215,0.0835104252375107,0.0795939581373
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,0.0266976398865453,0.0310830597718805,0.0414747654788312,0.0540704609575329,0.0695845547640952,0.085212755921106,0.0970659641362313,0.104396240926885,0.106475362346742,0.102782505913688,0.0964952644682024
372,"IRL","Ireland",NA,NA,NA,NA,NA,NA,-0.011340309305709,-0.000996968427740774,0.00687064820568528,0.00844181783950448,-0.00511089132090237,-0.018010550313389,-0.038561766486278,-0.050772066602082,-0.0625413779405625,-0.0707389324164723,-0.0729919940844934
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,0.135066027592663,0.157695491599134,0.154638097727738,0.127738467738263,0.148222322127061,0.120820751217839,0.103209525058816,0.0960173497720374,0.0845489522948033,0.0786606305608832,0.0552784853086237
380,"ITA","Italy",NA,NA,NA,NA,NA,NA,0.053032356441421,0.0490184415030914,0.038947380507613,0.0284246361783769,0.0202975855690317,0.0130589390179057,0.00423915111092898,-0.00364885827634132,-0.0107681841536849,-0.0168583141600031,-0.0213915793917477
388,"JAM","Jamaica",NA,NA,NA,NA,NA,NA,0.0286218742788953,0.0269346438388192,0.0228734062505398,0.030524106489362,0.0389496427867297,0.0480498119298618,0.0559839669547282,0.0598289205578932,0.058951673645556,0.0565586859225975,0.0550398263168572
392,"JPN","Japan",NA,NA,NA,NA,NA,NA,-0.050264133763731,-0.022965310972503,-0.0023656194868833,0.0160092841909827,0.0270913320530393,0.0243532991596687,0.023484955409661,0.021688939331419,0.0195066687270977,0.0177617366911256,0.0166502545448464
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,0.023764119813803,0.0287633027351726,0.0400993830687986,0.0536240302279622,0.0700156493037065,0.0865390446637111,0.0990970391053567,0.106873687885472,0.109096923551133,0.105235984366086,0.098652975062173
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,0.121691476233791,0.0911754240701712,0.0714725179287066,0.0560649107286322,0.0567122597312824,0.05526066632568,0.0602836611098354,0.064153819868205,0.0679164120429885,0.065480163781344,0.067157104867247
404,"KEN","Kenya",NA,NA,NA,NA,NA,NA,0.106832861252205,0.0910984288166381,0.0782169911658948,0.0722640618776362,0.0670574360769807,0.0642631068731649,0.0639703112619914,0.0615679274387957,0.0605774733162834,0.058030566335433,0.0564026127887944
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,0.0248627824848717,0.0298716080694681,0.0406633309339242,0.053350722212989,0.0685470104333805,0.0838661474108091,0.095520790880032,0.102765178808034,0.104880457453823,0.101354757649254,0.0952661609625944
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,-0.0921390385616747,-0.0504632580587934,-0.0128616111492371,0,0,0,0,0,0,0,0
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",NA,NA,NA,NA,NA,NA,0.0181636277214068,0.0229040314741606,0.0289243745298413,0.029141587505477,0.0240132917485869,0.0188076397899455,0.0150973722205439,0.0123147358902485,0.0081364321432218,0.00508683231145546,0.003242479859485
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,0.0250436160505909,0.0299286071233982,0.0412169376734564,0.054856925800886,0.0715773325150215,0.0883868327486101,0.101108645889875,0.108917352444069,0.111039524497067,0.106947716551963,0.100109693414288
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"LBR","Liberia",NA,NA,NA,NA,NA,NA,0.0211038572720175,0.00521710704585954,0.00185160031444576,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16
434,"LBY","Libya",NA,NA,NA,NA,NA,NA,0.029393726931225,0.0329604197446152,0.0418771715859199,0.0527833340905774,0.0663111197759982,0.0799829068922338,0.090410078397196,0.0969289723798807,0.0988929472106927,0.0958215985087514,0.0904073002431667
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,0.0887491589583758,0.106906648905297,0.126799884682324,0.131830115650525,0.110446216699388,0.0841143376624298,0.0561747479195804,0.0321933540994992,0.00968710538976314,-0.0087558593242022,-0.0230658262227791
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,0.0164315245397617,0.0342519840453537,0.0336424850116424,0.030628059744396,0.0198983755161799,0.00697191331983937,-0.00822919766234842,-0.0219083753502015,-0.0339459091824792,-0.0448073452981677,-0.0502032122943481
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",NA,NA,NA,NA,NA,NA,0.0246531319612961,0.0298254156412265,0.0411622177973023,0.0548183153575679,0.071529491661402,0.08833027031269,0.101047124022066,0.108854915626975,0.110980247276194,0.106895564759421,0.100065379677751
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,0.0250436181035492,0.0299286077282221,0.0412169383109031,0.0548569273802761,0.0715773332323184,0.0883868321685097,0.101108643588793,0.108917349189953,0.111039520752751,0.106947712201072,0.100109689288237
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,0.0688135757257717,0.0791431103598774,0.0927640741482219,0.0484405129997569,0.0138942336169621,-0.0103850008412084,-0.0259842579090128,-0.036378426731324,-0.0405165486570712,-0.0385213203689775,-0.0254072127207815
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,0.0250436151328219,0.0299286065524285,0.0412169374361329,0.054856925754974,0.0715773325477536,0.0883868326799104,0.101108646182054,0.108917352878881,0.111039523810257,0.106947716857902,0.100109694414917
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,0.168124851449839,0.128984948930515,0.111750851573394,0.0942035271686108,0.070021817963541,0.0431777504330983,0.0166585416486429,-0.00176812044333774,-0.0127708656117728,-0.0201345037016823,-0.02568516369955
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,0.0250436170493871,0.029928608326349,0.0412169379807614,0.0548569253280895,0.0715773318824269,0.0883868321414449,0.101108645812242,0.108917353113922,0.111039524881691,0.106947717046254,0.100109694291437
480,"MUS","Mauritius",NA,NA,NA,NA,NA,NA,0.313940958162807,0.0770634003924697,0.0712987011840698,0.0701548150458049,0.0677102557943936,0.0657650180751419,0.0644069185649943,0.0625716306541655,0.0604794217850515,0.0579419280866482,0.0563206398471714
