"code","iso","country","GGA.raw.2014","GGA.raw.2015","GGA.raw.2016","GGA.raw.2017","GGA.raw.2018","GGA.raw.2019","GGA.raw.2020","GGA.raw.2021","GGA.raw.2022","GGA.raw.2023","GGA.raw.2024"
31,"AZE","Azerbaijan",0.00794869146039212,0.0104635262333788,0.0132884938535338,0.0133876483289084,0.0179944932757421,0.0188612418835414,0.013916069602177,0.0121677775616174,0.015133568080727,0.018442389409054,0.0183670859483198
44,"BHS","Bahamas",0.00557503539543193,0.00878172355942972,0.0097859698446289,0.0159592071271786,0.0158752000373272,0.0212275839174361,0.0169991927977085,0.0242178292165989,0.0310539668022822,0.0322418604659918,0.0329435597763237
48,"BHR","Bahrain",0.0318167602448436,0.0331189428227414,0.0283393400614782,0.0256129361796971,0.0260337076077446,0.028657022005645,0.0281411972717815,0.022400476315755,0.0164362645911351,0.0168486877357783,0.0162854171879214
50,"BGD","Bangladesh",0.0347495863687326,0.0357189152024819,0.0368627729676922,0.0373468516470825,0.0359840282829302,0.0357911784147857,0.035527757723979,0.0338977027416569,0.0315848927122084,0.0272061117069069,0.0226163854284689
52,"BRB","Barbados",-0.000995790701770049,-0.0061246548771316,-0.00733313082785942,-0.00394659014814386,-0.0034568068557164,-0.00412246461688863,-0.00538799244644316,-0.00412781208433286,-0.00346053432545991,-0.00162003965505466,-0.0012459314425777
112,"BLR","Belarus",0.0120028810548523,0.00684251228514587,0.00231618396318778,-0.00134072821118174,-0.000679180500968048,-0.00108120996484284,-0.00127840193505696,-0.00167339545516173,-0.00204160719299016,-0.00326070099189593,-0.00397118933179363
56,"BEL","Belgium",-0.0232263811058515,-0.0212113832671643,-0.0187394526684598,-0.015859303342047,-0.01059994954512,-0.00989263080138358,-0.00869942716292649,-0.00821566903712445,-0.011511862637821,-0.0155660103118962,-0.0202749615619885
84,"BLZ","Belize",0.02636046229395,0.023722210637096,0.0234077622403523,0.0243419398792473,0.0201304116300176,0.0254423900355172,0.024726135784652,0.0295431050903487,0.0261211253096554,0.0228404113104193,0.0171374137867277
204,"BEN","Benin",0.0464604007144929,0.0401639521452131,0.0377386532372346,0.0378708352411348,0.0363998873793276,0.0332682071606978,0.0328023404955597,0.0319506382699895,0.0308661524817815,0.0301592238919832,0.0287897959179511
60,"BMU","Bermuda",-0.0129462037017689,-0.012905884115775,-0.00620610856231875,0.0164445817872737,0.0261966969967666,0.0266777327899866,0.0220641317550882,0.010513018581249,-0.0127971579957586,-0.0227704752960721,-0.0146342045107189
64,"BTN","Bhutan",0.0658121740832351,0.0706871313410109,0.0687814845898436,0.0612254080072043,0.0585829246196181,0.0458587672930943,0.0285410504726307,0.0180418578450174,0.0101553324953045,0.00548745249566251,0.00149065798085379
68,"BOL","Bolivia",0.0379160474604099,0.0384326574150129,0.0375006344680866,0.0358000347309597,0.031996178480679,0.0272588667793869,0.0199748300962579,0.0166996342900849,0.0167071410567503,0.0173669962951992,0.0240948258364904
70,"BIH","Bosnia and Herzegovina",0.0229842731402525,0.0100406016544361,0.00854344191095224,0.00642638597303091,0.00755969589243533,0.00513051319109303,0.00332661124688372,0.00728307853124877,0.00755860306580813,0.00443847585246449,-0.00353524907838909
72,"BWA","Botswana",0.0273068071294154,0.0228903304333408,0.0197780420890423,0.0167914428494622,0.020011258522457,0.0122340577734681,0.00585174381379927,0.00404145392281374,0.00465007640009563,0.00673176885477811,0.00888010051784827
76,"BRA","Brazil",0.028151350102851,0.0282672464509623,0.0246821539162849,0.020380385960332,0.0152740574396684,0.00757368236636946,0.00212889048028231,0.00104530832997485,0.00122050139529617,0.00381831378403774,0.00715355797658224
92,"VGB","British Virgin Islands",-184.283318663238,-154.42557555493,-143.114590999293,-40.9960021168017,-0.0128187472378581,-0.0206562552326137,-0.0232986176739725,-0.0241230790146727,-0.022834768909597,-0.0192915982458536,-0.011262093972087
96,"BRN","Brunei Darussalam",0.0205865240201688,-0.0054520844336069,-0.0114772151811948,-0.0105276243321241,-0.0011721283076839,0.00177165512936117,0.0110674089401535,0.0295506584918499,0.0470856789903753,0.0502426118458144,0.0545102402324049
100,"BGR","Bulgaria",-0.0138553955323738,-0.0132203062631139,-0.0133968253020904,-0.00648179458700537,-0.0036962603997861,-0.00924708950284769,-0.0176813126014359,-0.0118539826011312,-0.00481082051556536,-0.0172429702001984,-0.027585384312221
854,"BFA","Burkina Faso",0.0338640342043475,0.0342256068292921,0.0343337882217487,0.0346965407153699,0.0363284006550324,0.037492707762331,0.0302857535070216,0.0310330233257907,0.0310222749765325,0.027113858806165,0.0221840555961377
108,"BDI","Burundi",0.0648290061849432,0.0629527435940616,0.0617199407586013,0.0626661112435043,0.0603282027632792,0.0530041212103738,0.0446235062821279,0.044617293436874,0.0371053009470894,0.041546126928417,0.0421566357711776
132,"CPV","Cabo Verde",0.0109860105804476,0.00430760833837063,0.0042315526989023,0.00580718395931434,0.00248034820346232,0.00731153287245223,0.00630316077596516,0.0165408555955706,0.0177845897947886,0.0150641093667787,0.0125839555116918
116,"KHM","Cambodia",0.0311797861708984,0.0277945028737001,0.0297032586919304,0.0333543478911729,0.0377956500214731,0.0465323197135894,0.0544790169434934,0.0605091183418205,0.0591854369836966,0.0542425367107238,0.046586794558277
120,"CMR","Cameroon",0.0127040870621469,0.022596138565252,0.0276616025409615,0.0302546973372269,0.0290825058579032,0.0296896149238235,0.0272274607171004,0.0219912504574566,0.0149302799171747,0.00808282232410273,0.00439191662334504
124,"CAN","Canada",-0.000626787884923806,-3.01908673986878e-05,-0.000214181988109994,0.00300553614532739,0.00560073970980812,0.00458744905732678,-0.000920801648769181,-0.00434980562142306,-0.00561823344419754,-0.00574979245152796,-0.00607855183680095
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",0.0202930589478221,0.0168906825490483,0.0115918263519645,0.0110300305663129,0.011485677004401,0.00880236129140743,0.00975420999379436,0.0125145840008765,0.0137307030479283,0.0115300090016288,0.0105303907717527
148,"TCD","Chad",0.052460071696504,0.0552137981766687,0.0571283560797402,0.0583753563651632,0.0585907284638632,0.0585186214596105,0.058386376931101,0.0569299722478256,0.0561357069110124,0.0553153736191307,0.0536082622912097
152,"CHL","Chile",0.0258439600241784,0.0223153751054483,0.0197422261855345,0.0205726037496337,0.0210733477460674,0.0196777765695382,0.0123482263349965,0.0111183906934831,0.0121374093264004,0.00902271302744295,0.00330307403561436
156,"CHN","China",0.0568703312567167,0.0472402592698109,0.0373318638647471,0.0282443050502335,0.0208581984352008,0.0147019997341666,0.0113478061570105,0.0135279866267988,0.0172929311080454,0.0222436304547995,0.0258017215773549
170,"COL","Colombia",0.0237447946312317,0.0220332573570265,0.0200017586880286,0.0146412874834521,0.0136651045079441,0.0162955949941057,0.0173197474102951,0.0202720290001326,0.0173931872714526,0.0159761968816621,0.0152657425540483
174,"COM","Comoros",0.0221485256988687,0.0254792783325823,0.0338509935304958,0.0373038531559389,0.0393473977833156,0.0439281182730651,0.0522590743959426,0.061973151428947,0.0690360334334175,0.0741621867315971,0.0714185106175933
184,"COK","Cook Islands",-200.091683691609,-157.515967259301,-141.367491054675,-113.798018501447,-77.3620577148523,-21.3789007502359,-0.0113664326565814,-0.0144374163155321,-0.0117340060597867,-0.00862717020623427,-0.00266632321876681
188,"CRI","Costa Rica",0.00978639666574721,0.00390287354618502,0.00102649296381907,0.0038716359795723,0.00875862193132049,0.0115115924489566,0.00818325291489397,0.00840746820975657,0.00755501180281581,0.0125940115980943,0.0175954675915633
384,"CIV","Cote d'Ivoire",0.0345490423452566,0.0415490931796711,0.0510076507283741,0.0559507561366308,0.0519680425046871,0.0420301334790127,0.0322498145566545,0.0286197707256217,0.02979429909852,0.0316814216582846,0.0331964622373724
191,"HRV","Croatia",-0.00637519213784116,-0.00322874879397409,-0.00355805100205329,-0.00481743885268151,-0.00934373909715116,-0.00653792270287534,-0.00426650529929436,-0.000884282579631174,-0.00021945623574382,0.00197309927486655,0.00192396750283952
192,"CUB","Cuba",-69.7838860034021,-43.8047448723021,-18.1366106357667,-0.0073719135829623,-0.0154801446289603,-0.0218449255091306,-0.0231740360750589,-0.0244883280154589,-0.0232603489346239,-0.0215471370239638,-0.0172491202959087
531,"CUW","Curacao",0.0171884549013357,0.0252148255356184,0.0140793910177628,0.015868139288403,0.000740985176333364,-0.0121047964489685,-0.0195755547294156,-0.0179024446859518,-0.0186485956215239,-0.0216791171649114,-0.0273211703964777
196,"CYP","Cyprus",-0.00787325753617417,-0.00668186870688236,-0.00467530666970205,-0.00403434953859197,-0.00310778487262286,-0.000112635560547987,0.00342286040954121,0.00699630140794261,0.00800351338931082,0.00448242266490495,0.00390768991386903
203,"CZE","Czechia",-0.0184249332122882,-0.0189584027663698,-0.0169655158127771,-0.0118813563372071,-0.0083809772812784,-0.00977387493246351,-0.0131979659761313,-0.0124611190876975,-0.0125691058237413,-0.0195008282820039,-0.0292199618348552
180,"COD","Dem. Rep. Congo",0.0570622111812691,0.0629480217227831,0.0646810685888588,0.06440070370612,0.0603459270015336,0.0519126425484928,0.0434561915549694,0.034099192063928,0.0353707593883319,0.037756843821281,0.041409308733356
208,"DNK","Denmark",-0.0348429906787832,-0.0420341401412014,-0.0370609951297921,-0.0343650123947953,-0.0313190015785961,-0.0315564523475341,-0.0302489658938688,-0.0285131166258757,-0.0296186340811513,-0.0264321526419383,-0.0254677349642405
262,"DJI","Djibouti",-0.000156688932780535,0.00309004864242968,0.0045708353679994,0.00698556789586369,0.0137574517548538,0.0196781107819217,0.0251190709386089,0.0248674032239991,0.0222694446882366,0.0218654360505854,0.021261809962589
212,"DMA","Dominica",0.00756840922395496,0.0066654316837349,0.000990154559570578,-0.00109988112308536,-0.00129658391546331,0.00485245089826458,0.00370056139662145,-0.000488478092161851,-0.000422969446062565,-0.000924247773892413,-0.000230101726726642
214,"DOM","Dominican Republic",0.02042667330481,0.0182120632336489,0.0188675726525422,0.0199014198121941,0.0232668583485955,0.0285915224844702,0.0299494885427007,0.0344815733094179,0.038437159452019,0.0390922463148509,0.0384604135967865
218,"ECU","Ecuador",0.0318038032845109,0.0297930977316443,0.0232284206064555,0.0186270038859671,0.00759431379042841,0.00208273915195423,-0.00662910879408978,-0.00813704249205602,-0.00749580147290649,-0.00234975002707456,0.00509414772228522
818,"EGY","Egypt",0.0239156977572368,0.0191971635411123,0.0186361817488647,0.0195897838335009,0.0183226060991495,0.0145316502582979,0.0108846629964205,0.0137593994469771,0.0106498718913626,0.00767960584218863,0.00678316648476152
222,"SLV","El Salvador",-0.00977611455090921,-0.00910379564653507,-0.00615394103836486,-0.0054614505953251,-0.00320792334367082,0.00429097779235232,0.00451033885635566,0.0080796010763784,0.0166962608270596,0.0217354959014202,0.0272295827247164
226,"GNQ","Equatorial Guinea",-4.00063707628462e-06,-0.00133727845385145,0.000430379864386795,-0.00146417999612209,-0.00330988296583227,-0.00393348295009497,-0.00354587811333332,-0.00331767955147658,-0.00264419063798851,-0.00306545587965318,-0.00176727210684001
232,"ERI","Eritrea",-89.9950705703331,-102.890463893357,-93.1999026819342,-89.3105100847751,-81.9576854396033,-75.8360492892052,-59.852077324013,-61.8108238962354,-67.4153390290647,-69.8081583167741,-70.3171112791963
233,"EST","Estonia",0.0140657252758898,0.00601762559739538,-9.78311717478168e-05,0.00696721178205184,0.00680308883005276,-0.0210476118423235,-0.0451603381929969,-0.0579589591912603,-0.0627464317713698,-0.0706990272004545,-0.0747386254461786
748,"SWZ","Eswatini",-0.0125689993124489,-0.0138810972721712,-0.0123013244371198,-0.0101169178872818,-0.00698103965245833,-0.00156824545161283,-0.000864822654991437,-0.00248571894755689,0.00117551628307733,0.0080869209350587,0.0037020253999589
231,"ETH","Ethiopia",0.0426981871164414,0.0383663798821801,0.0349083531481416,0.0340001662901706,0.0337666608061604,0.0359203412921201,0.0391480550101571,0.0363555813197778,0.0330461457945512,0.0310766122419412,0.0293648119671439
234,"FRO","Faeroe Islands",-0.0157908032257736,-0.00961165193574531,-0.00391203526685668,0.00947493826065493,0.0190284065919297,0.0223425911727158,0.0291896573720873,0.0293560442296088,0.0248061997190114,0.0227661070348733,0.0157735970146924
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",-0.00888298287521849,-0.00488226256616919,0.000709599479068235,0.00969283501923002,0.011326082379469,0.011002669379885,0.0133584000725373,0.00453513285143137,0.00496632685489651,0.0111778188601397,0.00871413776458252
246,"FIN","Finland",-0.0182318996606681,-0.0244520633868413,-0.0191184240223615,-0.0291801439915643,-0.0280636392245419,-0.0306141483085193,-0.0279013495860663,-0.0255863476185522,-0.0255334066251632,-0.026952383902333,-0.0301960886208459
250,"FRA","France",-0.0176647603191735,-0.017190957425085,-0.0159085067096931,-0.0136856646526851,-0.0129586243272219,-0.0140822490090052,-0.0178874227683726,-0.0187284485232448,-0.0195345443643136,-0.0217360794319222,-0.0266648989156423
258,"PYF","French Polynesia",-33.1614683227792,-7.53827102709457,-0.00121294659585813,-0.00204668906206873,-0.00214922076307289,-0.00234910792518339,-0.0020280156444451,-0.00117558083944158,-5.6535725503145,-20.938006308515,-35.2048553767774
266,"GAB","Gabon",-0.0203729803479507,-0.0059006078029975,0.000918827857293519,-0.00361983528708443,-0.00601506407938834,-0.00405662782627281,-0.00122176767992654,-0.00121929075798679,-0.000588379546410258,0.00306721969627821,0.00762495311529121
270,"GMB","Gambia",0.0278807197668902,0.0300751151901297,0.0291221708479192,0.0234673696277359,0.0173571130528081,0.0175907278785585,0.0189652177657167,0.0126128491949435,0.00911158043760918,0.00561478544589855,0.00623116242808264
268,"GEO","Georgia",0.0337677557792555,0.034005780328209,0.0377113329014911,0.0395373142568678,0.0325692604832286,0.0275855885653711,0.0170561684261845,0.0137743272594517,0.0165615481578467,0.0151252729331446,0.0158834897993569
276,"DEU","Germany",-0.0103491675440623,-0.00919122128714933,-0.00645978902877697,-0.00597102025325469,-0.00585403413168128,-0.0125585642188359,-0.0198539942373263,-0.0239864188008201,-0.0263672241648134,-0.0309566463535655,-0.0362544412782478
288,"GHA","Ghana",0.0669366357846775,0.0648692983362553,0.0644828962797648,0.0612103308183991,0.0615152723319892,0.053107088628576,0.048183631065617,0.0464691610289343,0.0469970332942318,0.044589119700968,0.0420544734285231
300,"GRC","Greece",-0.00331783964345328,-0.00201091741075416,-0.00277912998786047,-0.00335356710524663,-0.00562414917349908,-0.0131396213458231,-0.018271924309722,-0.0387164849751237,-0.0359342046373866,-0.0384362132102513,-0.0377390822225698
304,"GRL","Greenland",-0.0179350972643881,-0.021257070452697,-0.0250644225513585,-0.0247476379229217,-0.0220219371767183,-0.0240925161253758,-0.0150689794117677,-0.000199528966581486,-38.4261459018581,-96.5146691000711,-108.854411960575
308,"GRD","Grenada",0.0152047413815093,0.0129521382154933,0.00948195334812563,0.0105672930760516,0.0169673171012257,0.0231447910619929,0.0210612171529752,0.0192571180174987,0.0237383140913738,0.0356285430295999,0.0347058016416943
320,"GTM","Guatemala",0.0205772236871944,0.0282999098158498,0.036535498771769,0.0428324300597454,0.0457196398592477,0.0497655201618021,0.045734129615757,0.0426406134841837,0.0352361234329956,0.0291617530688904,0.0229764362762692
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.0460942421006656,0.0455173171955758,0.0453499744931463,0.0494780752451756,0.048686316292168,0.0472521010743063,0.0505767443472336,0.0510882566712376,0.0511479265557997,0.0468425794190659,0.0415363242789868
624,"GNB","Guinea-Bissau",0.0340714766617982,0.0292379738207467,0.0255771757390764,0.0202209229618613,0.0171413228576516,0.0166034256814542,0.0184868077029383,0.0193295202907715,0.0214261209154722,0.023793290281684,0.0212171424724978
328,"GUY","Guyana",0.0322803805668253,0.0340568355253363,0.0286521658046288,0.0267713491076806,0.0233041435630863,0.0266921576121857,0.0373714077274159,0.0436003901724016,0.0664508234168963,0.0866299968600301,0.102362764993259
332,"HTI","Haiti",0.0256026384187023,0.0247201324286992,0.0246676283199962,0.0238321963643393,0.0231552832740616,0.0195517328477803,0.0161580053157855,0.0138591642045067,0.00827466128603804,0.00508276632111326,0.00213912798311044
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.0287233583895521,0.0270325691457423,0.022977765237419,0.0213338927306617,0.0194702295755877,0.0193033606615329,0.0158585285287185,0.0155478653742809,0.0168731773320383,0.0193400303056428,0.0215209014578777
344,"HKG","Hong Kong",0.00500677816409145,0.00504682813705348,0.00443884462279875,0.00481363904743626,0.00455477941572635,0.00191803339436403,-0.0135636888839819,-0.0225945342605415,-0.033630700817593,-0.0360045663719456,-0.0323791041174561
348,"HUN","Hungary",-0.0286032994098929,-0.0261796454917786,-0.0201972924377622,-0.0111052274157256,-0.00212689822947617,0.00191704957795347,0.0055456708120718,0.0091682208415591,0.0060434822224007,-0.00439056479019284,-0.0141334172990506
352,"ISL","Iceland",0.00892553219057235,0.000326150480046472,-0.00707125967069133,-0.00729714348324473,-0.0027617553053787,-0.000628455948536136,-0.00137974109165422,-0.00186136588781138,-0.00177110318383367,-0.00373229312675205,-0.00286382593007994
356,"IND","India",0.0463667111379733,0.0439703893995309,0.0420614678510434,0.0400479167254368,0.0395344179333692,0.0379818745236915,0.0313967215566642,0.0282407629784045,0.0280048334093046,0.0287935993138433,0.0309836871839142
360,"IDN","Indonesia",0.0507086628185838,0.0495276986244326,0.0442312704278147,0.0420353913147322,0.0374579146752096,0.0363468506988973,0.0313840581912621,0.0314491906043897,0.039502829753584,0.0424270531103053,0.0448278862168612
364,"IRN","Iran",0.022718482717319,0.0195212518140726,0.0203448601923439,0.0222641238905492,0.0205293474603825,0.0210509289073284,0.0219431967110388,0.0245382997890324,0.0245636799374063,0.0249447940492142,0.0251551967200878
368,"IRQ","Iraq",0.0599928065563358,0.0726251222140035,0.0834726057861883,0.0706363052643677,0.0674341794150592,0.0647161977884343,0.0529084830648154,0.044886278721268,0.0440264011678839,0.0406920214312574,0.0337308728931596
372,"IRL","Ireland",-0.0221039479136257,-0.0188522885048448,-0.0124170613116984,-0.00600170677717993,-0.000943155181935662,-0.000509121690754525,-0.00207185051732861,-0.00432909918909863,-0.0065089201522337,-0.0119577243195778,-0.0171567604894435
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",0.0141487093891444,0.00594500050967595,0.000759174444002308,-0.00612001327720935,-0.00615300311503775,-0.0101795987838247,-0.00935824545467134,-0.00725313020394314,0.00355626706950751,0.00189946905281868,-0.00374055992917799
380,"ITA","Italy",-0.00265928070123822,-0.00124003398531612,-0.00193560499014307,-0.00518378155944391,-0.0125615710944973,-0.0161183354381038,-0.0108740959046055,-0.0121714651028181,-0.00882718108526283,-0.0122133106780722,-0.0166313958609097
388,"JAM","Jamaica",-0.00623810960555014,-0.00380217061087975,-0.00559657355232565,-0.0092987695133272,0.00103910862790513,0.0087962510685986,-0.00137969838842892,-0.00353744865163047,-0.00437112744044896,-0.00100645066603438,-0.000163191965029271
392,"JPN","Japan",-1.9054607478377e-05,0.000181619956710399,-0.000749363572581552,-0.000641083787899097,-0.00477430366417397,-0.0133701772123884,-0.0215731046469646,-0.0246216485229668,-0.0251702906509013,-0.0247023498644545,-0.0248612924427185
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",0.0268543451098142,0.0300232907574456,0.0299388185385117,0.0321810202880892,0.0303153405156469,0.0261005257488203,0.0117610083973207,0.000506266005718015,-0.00235988809404932,-0.0040109902394464,-0.000670105076965405
398,"KAZ","Kazakhstan",0.032455615880784,0.0318813037036851,0.033259090035775,0.0360462460036055,0.03813553650226,0.0302501012728671,0.0235726814777553,0.00818346403485948,-0.000986821750060596,-0.0087223339924487,-0.00862372549668444
404,"KEN","Kenya",0.0419091026351146,0.0292295949272645,0.0139044981665895,0.0120436580264511,0.0149894326293107,0.0214593023843623,0.0342777105540266,0.039131138025017,0.0406040076125653,0.0363224505081821,0.0308555677232767
296,"KIR","Kiribati",0.0181639818427048,0.018091560418225,0.0174873687388668,0.0253171838134456,0.0273485270291787,0.0260335007490147,0.0312948353668123,0.0320066501307918,0.0307603803214167,0.0271067519213071,0.0229466639204066
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",0.0110808861609857,0.0122996309075132,0.0176793551614531,0.0175405942572748,0.0200391756810583,0.0218132779383917,0.0161273725605298,0.0096387509897633,0.0222581356678,0.0266370917148637,0.0244507172784749
417,"KGZ","Kyrgyzstan",0.0608008134903726,0.0599866554953794,0.0519184564525188,0.0453649663031495,0.0459622705851286,0.0359060362414299,0.0190767917339543,0.013554349967861,0.0161538297421022,0.0162237298000298,0.0197443561106125
418,"LAO","Laos",0.0529438358522745,0.0653159441302424,0.0905879492998061,0.113302173142122,0.127026325790892,0.129238081466962,0.124809913201375,0.114743895503088,0.0990419061944083,0.0797872818052454,0.052184863922853
428,"LVA","Latvia",-0.00374927437111889,-0.00593210853488939,-0.00533698313410604,-0.00364776518687315,0.000852888261857698,0.000555777963697768,0.00256254954562363,0.00295027211925314,-0.000316357039201288,-0.00448430937215472,-0.0090981204366255
422,"LBN","Lebanon",0.0519002197573857,0.0596541327942832,0.0573997752132918,0.0471820203313065,0.0391180287057349,0.0365211536797481,0.0262540246684895,0.00691676927195606,-0.00428799578716791,-0.00526648582021355,-0.0044262808454431
426,"LSO","Lesotho",0.00919607578836357,0.00236454997062285,-0.00504344323620587,-0.00612452616213743,-0.0107943963261004,-0.0150750069790865,-0.0239123277999984,-0.00871409593800132,0.00228108369547459,0.00501183908770911,0.00967212021076147
430,"LBR","Liberia",0.039136731680733,0.0358908252205881,0.0350302308710984,0.0288563688162327,0.0196857672033255,0.0185473869030912,0.0171630330264192,0.0168230542067487,0.0199914885534005,0.0220623463564884,0.0220700282785349
434,"LBY","Libya",-0.00479396260469767,-0.00322766009865188,-0.00337165460247109,-0.0020542036656365,-0.000584877173299584,0.0117275804759489,-0.00118525713546494,-0.00264588766058968,0.00486131886602492,0.0100957163297721,0.0193810260596727
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",-0.000600723810612332,-0.00248743290581291,-0.00452887143590891,-0.00142511006496744,0.00114153742722345,-0.00192443230022321,-0.00328366212998754,-0.00230411422472454,-0.00426412915722774,-0.0105810728321251,-0.0157300977555914
442,"LUX","Luxembourg",-0.0166401820034409,-0.0191173737914923,-0.0210958362120508,-0.0222649461389777,-0.0205073835953322,-0.019164697042548,-0.0229989713520292,-0.0218749007706107,-0.026057329293343,-0.0318323937966926,-0.0348206967940318
446,"MAC","Macao",-0.0336203722289038,-0.00359443801598403,0.0111576764537146,0.025076735699056,0.00598825664377058,0.0132303344502595,0.00521414385727302,-0.00872117618984048,-0.020933792019414,-0.028688347483159,-0.0315023004493411
450,"MDG","Madagascar",0.0186510445399619,0.0182451262775813,0.0169099522894216,0.0161011651864225,0.0122446177553577,0.0115450571540281,0.0108861270400469,0.0112803014033416,0.0132394637359294,0.0143319254696195,0.0162505420826797
454,"MWI","Malawi",0.0491782460090027,0.0478974084976429,0.0464383223397591,0.0453351781582025,0.0505942306284288,0.0578968793416561,0.0627361854661306,0.0635019595009443,0.0629480259957413,0.0615864894946672,0.05763751719653
458,"MYS","Malaysia",0.0365923946817777,0.0355796536969073,0.0319956857754162,0.0276081481180408,0.0288919895326276,0.029788968127431,0.0250916820563183,0.0204509585858452,0.0169081422121815,0.0169991780235985,0.0190110075228449
462,"MDV","Maldives",0.0752804891457721,0.0662255050547174,0.0679668210280802,0.0678346832075878,0.0718853785737255,0.078219111620794,0.0690977000118373,0.0664175938222107,0.0691483122654157,0.0627178291707455,0.0628768809214513
466,"MLI","Mali",0.0455175114572344,0.0471314699953687,0.0491383188854553,0.0531950643784895,0.0564395411681577,0.0563485060876747,0.0560692576017023,0.0562619518461229,0.0512811337104784,0.0466586659144794,0.0409685353859393
470,"MLT","Malta",-0.00636470218761664,-0.024594304865343,-0.0455837459558098,-0.0544303004462392,-0.0581050776825508,-0.0578639493098884,-0.0542476774353189,-0.0461686515986729,-0.0259431101051049,-0.00818260613398425,0.0120523067874729
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",0.025113732241141,0.0290713659401471,0.0319403371468225,0.0352113260365656,0.0362611121715377,0.0388389358987979,0.0399820755472773,0.0381036213691699,0.0380876962828536,0.0338894579680395,0.0306675889472043
480,"MUS","Mauritius",0.0304040370263534,0.0215863046470268,0.0217555136463004,0.0235736494734464,0.0237199337584002,0.0223314604849238,0.0151481676262772,0.0100833837875582,0.0086224633024119,0.0098793987715593,0.0127867034061939
