"code","iso","country","CH4.raw.2005","CH4.raw.2006","CH4.raw.2007","CH4.raw.2008","CH4.raw.2009","CH4.raw.2010","CH4.raw.2011","CH4.raw.2012","CH4.raw.2013","CH4.raw.2014","CH4.raw.2015","CH4.raw.2016","CH4.raw.2017","CH4.raw.2018","CH4.raw.2019","CH4.raw.2020","CH4.raw.2021","CH4.raw.2022","CH4.raw.2023","CH4.raw.2024"
"4","AFG","Afghanistan",421.683564379839,424.093389726305,441.760211536524,485.177897306426,503.381295682723,568.415965774197,581.741044090511,563.508714887452,560.238875423121,578.593256394102,549.675650594966,539.312927680385,536.874235366784,554.724324492538,558.666224218055,563.25963761374,568.766768626316,573.476217830469,576.930737684527,580.226560479079
"8","ALB","Albania",101.546491670497,101.27520345456,97.5014279378396,93.6580055014911,90.3123917903238,91.4607748686308,90.4550781332832,92.9718467835187,95.5931851736335,98.0857334849227,99.5359503646555,97.700119978392,97.4789878178009,98.308335113903,90.7993998097248,84.2297053954525,82.7566005974245,77.1046152106974,73.1590513650727,68.1103242037641
"12","DZA","Algeria",1869.87866669069,2025.26548029341,1857.95304125674,1973.88798274926,1734.73016610118,1911.48392979771,1919.40551221096,1930.34768193245,1900.75748867976,2000.15451002818,2001.58512323259,2057.02969342085,2034.84735978673,2032.08194537896,2010.25844736133,1896.3197118525,1985.5639839727,2047.58968250873,2092.79725998376,2012.1365787786
"20","AND","Andorra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","AGO","Angola",1695.20480326772,1408.88096009119,1320.24619559465,1363.33685766452,1337.91065881409,1524.12710093135,1449.48869473794,1477.80837281021,1498.11629748679,1481.43812820826,1555.38561200328,1515.24588495219,1441.32161927897,1360.14419744948,1321.18068371621,1274.38373611233,1210.06303896212,1221.95819569132,1204.84731074664,1225.79437649214
"660","AIA","Anguilla",0.0777715982016144,0.0788418467522239,0.0801177516604289,0.0820420737931285,0.0845119147952699,0.0864865712548662,0.0877537005302311,0.0887158585009488,0.0899982181476523,0.0909334948686384,0.0918338266094266,0.0919828625317416,0.0921389694835482,0.0920615678412076,0.0923820188601228,0.0920178301367448,0.0918995885260394,0.0920227079452645,0.0926946378280031,0.09303990473576
"28","ATG","Antigua and Barbuda",2.71344813493301,2.72953789750924,2.73186008159205,2.70763994727784,2.65237640548628,1.98329608776472,1.96499831831179,1.96529068086028,1.96079348422528,1.96721583528015,1.97318874851193,1.98986606366122,2.00186429342684,1.98503681131896,1.93455513261882,1.94023550283162,1.95743270794601,1.97689934600681,2.05682730896097,2.06031265005925
"32","ARG","Argentina",4907.2415152457,5000.73642527353,5017.90957887379,4953.38564251539,4712.90783206854,4393.76453951785,4332.6180611073,4464.50098861659,4556.80242415115,4615.49739844095,4615.9961799926,4679.45236166289,4829.30219804672,4835.30124573839,4876.29999006818,4814.09109958088,4750.96897780793,4830.44715570475,4817.84883084719,4882.95059879512
"51","ARM","Armenia",79.0363186588574,80.6298290568201,84.0268810991874,84.8440969444322,80.8528618906561,78.9437027199246,79.2401935015594,82.1661410067648,88.0829137669568,90.1385204372028,91.9838127083856,94.159310640386,89.7448061506869,84.8599465554251,83.6332203875689,91.6634762298627,94.2598092274183,94.2706751701741,86.3543383398916,87.9284705753832
"533","ABW","Aruba",3.06238679237181,1.99009482601373,2.01837541384165,1.87644098333751,1.73467014581658,1.33573021641637,1.57450824317669,0.823676211816738,0.715020279923207,0.737039618096986,0.735196716661223,0.744476529466232,0.748253609707066,0.753829788918529,0.760548472143417,0.767604987638339,0.781955617941095,0.797260951327337,0.807712119372904,0.813093665411204
"36","AUS","Australia",5119.14578330691,5113.82095285184,5050.20263018288,4955.74298185016,4958.09762428202,4851.84887620502,5062.24425038944,5151.96991392513,5163.40785068885,5144.25444674868,5150.47515864117,4747.13831909268,5069.23644675798,5085.08219088295,5070.50575648923,4746.83599262056,4742.02813406335,4825.36716384686,5150.24163428212,5163.42029948661
"40","AUT","Austria",371.458217620825,369.021519205156,364.819899814286,358.875219406184,351.857409885256,354.807357080366,346.570591980594,339.726245763013,333.553270232188,326.557417024649,323.852785549171,321.521123856946,318.517140248123,311.233308468147,306.809573175468,302.271893654347,307.703082815388,299.681056422725,293.740569203613,293.259563645023
"31","AZE","Azerbaijan",392.357424198175,422.530706466499,540.528873174418,573.858304696901,524.15571950977,533.867464325973,521.878249195793,527.051731454184,534.6333181459,540.214057699832,541.42020813769,536.419832170203,525.629375916123,527.160376403808,537.045274721073,533.759497103656,548.424065515011,548.686825539738,534.250410697677,534.048644439785
"44","BHS","Bahamas",9.0051315136032,9.20637259237073,9.45064930945085,9.4904592732673,9.54127820624753,9.70196833091613,10.0283972983814,10.2103001850568,10.3281710850872,10.4809027267703,10.5864853768817,10.6608413523296,10.7856931694375,10.89659867211,11.1643350415963,11.3457334996944,11.5327761258063,11.8822814975315,12.0066817171334,12.1331930026089
"48","BHR","Bahrain",600.092978074036,579.5567356251,599.168490739118,664.966484963182,687.65775192856,657.568407475077,664.176702049248,756.001845810375,850.252457358751,872.129203973231,868.079001233253,873.510700798303,852.529727690207,846.296663288887,873.093816022808,875.025830510185,860.721157653528,853.342624163682,853.122575669316,856.862605561159
"50","BGD","Bangladesh",2133.17245755051,2168.78467139979,2199.53080107608,2272.76397001179,2306.7759440381,2344.1411180457,2368.69234659795,2391.48921308822,2413.47290006571,2435.07280779706,2451.88737429968,2456.75010100933,2510.31632255065,2516.6453562113,2541.27961827886,2600.99938977409,2653.27192376289,2677.89964088057,2538.48499078323,2516.26507636449
"52","BRB","Barbados",6.72807261664773,6.20442392479514,6.01539615199295,5.98906317124904,6.0377292961939,5.88199888142011,6.00717792685887,5.83925361601363,5.69910477553389,5.74617456090697,5.68193530214498,5.65962505460872,5.72460269416693,5.73777643230499,5.72871224034946,5.5945518787343,5.85814659919461,5.90224375126147,5.77612387077743,5.80129857959219
"112","BLR","Belarus",565.18272786129,577.214996434027,581.262834817698,584.67171345403,603.989610753453,618.37580192191,630.744505594675,647.349599881515,660.826653234643,666.4309167111,666.042120738872,662.813644712922,670.616662653748,672.843918463066,672.935093584774,674.443946450367,671.479874783356,663.854407982477,656.828196249527,657.564061448055
"56","BEL","Belgium",508.79501194381,502.854381153488,506.863060690381,505.226048947918,500.062282635204,497.878819384323,484.791643743365,473.297781183816,465.262043192005,460.488764030679,463.848548002655,463.646362797513,453.255552801421,455.083393538649,453.967829492439,450.401488958384,444.708144048423,432.756775502596,421.216455792271,419.286835193118
"84","BLZ","Belize",11.3830497036597,13.876991630418,14.7965408646574,15.4961322180132,16.2234105366603,16.2132931158095,17.163970386679,16.5415062369106,16.9475548424306,15.9537603624306,16.1900078564696,16.4779904420338,16.8348962417836,17.0165508166475,17.5157443712056,17.6210429456345,18.0036394621406,18.4489417046603,18.4545570242767,18.6645734520674
"204","BEN","Benin",135.561829054755,141.886242973576,146.2366094956,150.815643345896,155.916465456773,171.545581972078,177.492429300949,182.646254390111,196.848253463799,199.586706249347,204.051099030676,211.037161289388,216.723475827451,226.624506025171,234.115195247025,231.733015858079,243.731995169802,257.707044754212,267.687821175098,272.878325850518
"60","BMU","Bermuda",0.78266998535707,0.790377021746045,0.796153886495143,0.800577412145704,0.792115666744019,0.792818179042487,0.772155462819071,0.765815556671804,0.761359050407462,0.777625975947505,0.772415761722853,0.775406792585361,0.770101586060044,0.753337219019223,0.7378943654443,0.72805488970224,0.721574541588114,0.71772814178984,1.09569718618128,1.08965730283505
"64","BTN","Bhutan",32.2215729204975,33.8430125340582,34.1740958707598,35.4367433739399,33.5154943738342,34.0272432174403,34.7389138056142,34.4808696831266,36.60357180832,37.2205154869172,37.5084155376574,38.7709811048931,39.9593928139883,40.5568773580571,40.1850481418334,39.9307954441954,40.1083996114693,39.1799230596697,37.4538574798449,36.9324533358715
"68","BOL","Bolivia",646.793022941984,651.07528429275,666.094069309812,691.07312056464,713.33312113876,739.921120089712,759.840567489736,788.907176845916,815.712984948103,810.974369427546,820.241822642451,825.056181606486,836.034870679066,848.546689987004,852.896903801555,869.539780107039,890.927636841711,908.692555979638,924.178237729396,946.704811546453
"70","BIH","Bosnia and Herzegovina",144.69007374833,156.111858057656,152.219256474447,161.206583302898,162.077265720131,162.619581770122,170.705912468478,168.452127352835,166.464637332115,197.860589052929,200.128010059392,210.48528487718,212.351332540959,222.007227750429,213.387231100124,212.011175855467,195.729246090764,205.769102416226,196.729156189871,191.555489902185
"72","BWA","Botswana",147.838528296987,149.350670461009,147.678599180185,153.507547175397,160.533003848302,175.347659309675,168.200591512372,163.666461569858,156.936237133872,138.573129571554,148.894007834846,136.296195463218,122.550524248029,127.580513655062,115.40822506161,113.960441784286,119.429596244697,125.549352168302,120.6552622153,120.082598683002
"76","BRA","Brazil",18021.408915519,17971.5185924751,17778.7185865351,18257.5198885381,18375.4980674317,18915.0510209035,19234.4628213585,19186.0647740179,19471.9566979815,19703.0390695624,20135.3137619752,20318.5871596834,20213.461562171,20292.6414449606,20426.8263644796,20710.3802971979,21280.0756967732,22178.1700205814,22604.5552808682,22185.3945078298
"92","VGB","British Virgin Islands",0.342404176035883,0.348058837642976,0.349997552069192,0.35338186716287,0.357521389652097,0.359475353315537,0.379053797655992,0.377806182557285,0.382853103984291,0.390793016280484,0.390662459899596,0.392954822432825,0.394886937959419,0.394239160105379,0.401914603939006,0.4075289616397,0.413517721648525,0.420471197864357,0.423176288673848,0.426650172300603
"96","BRN","Brunei Darussalam",65.3680822392907,88.5074277594438,86.6223168219253,135.671583820914,100.322335925489,86.1696053445738,93.965604036336,90.2212067615684,81.8925535199831,77.8658989746384,78.6461782178163,73.6342075542292,74.0909556442305,75.8780305306338,74.6183273468805,72.3492787185719,68.7122134878874,62.1269599219621,59.9144002038635,64.2452135052647
"100","BGR","Bulgaria",323.532898613018,319.514299347318,324.561607785265,322.116278034023,314.850304874009,314.06205038755,324.70217386477,316.102762899346,302.866935384895,301.01915408088,306.347322050981,302.088348505535,307.744017332699,299.827613035504,293.145422580971,289.988216573463,293.637626384848,293.411882082362,272.420201709151,263.29101536186
"854","BFA","Burkina Faso",509.144709297203,522.417329855621,531.559830102089,557.402278903656,573.087189123455,594.149283042978,605.493682742961,622.941579614892,637.149631493255,653.85022317396,666.244470248245,688.24677974527,699.845710069732,717.157198336758,740.04256040034,650.23897629234,765.682387587961,771.65025833229,748.745931211445,749.944625589397
"108","BDI","Burundi",84.0981951212144,88.5341968821898,92.3851803717427,96.091794414377,102.791081779486,109.958322555257,114.650195107738,114.307491080575,147.731794806581,147.590744466255,146.260616551262,153.38484259821,169.749691276708,170.855635882542,164.723802759903,159.156252715829,195.2579906784,186.967811315223,198.067186847144,203.672542281944
