"code","iso","country","NXR.raw.1990","NXR.raw.1991","NXR.raw.1992","NXR.raw.1993","NXR.raw.1994","NXR.raw.1995","NXR.raw.1996","NXR.raw.1997","NXR.raw.1998","NXR.raw.1999","NXR.raw.2000","NXR.raw.2001","NXR.raw.2002","NXR.raw.2003","NXR.raw.2004","NXR.raw.2005","NXR.raw.2006","NXR.raw.2007","NXR.raw.2008","NXR.raw.2009","NXR.raw.2010","NXR.raw.2011","NXR.raw.2012","NXR.raw.2013","NXR.raw.2014","NXR.raw.2015","NXR.raw.2016","NXR.raw.2017","NXR.raw.2018","NXR.raw.2019","NXR.raw.2020","NXR.raw.2021","NXR.raw.2022","NXR.raw.2023"
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569411824609085,0.485225231345638,0.518131337044447,0.402316914226565,0.565109663402114,0.60947613373533,0.622082339144626,0.75613380552404,0.828636094883033,0.713220697873296,0.281740155985742,0.0107217476943477,-0.203900777267518,-0.254302059778075,-0.237290696286336,-0.268630448567215,-0.212778536366609,0.0732467922442084,0.507144274850224,0.492602593556423,0.563502936587479,0.459488845150493,0.464192305930916,0.518197930272559,0.651455103003227
100,"BGR","Bulgaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861654732392762,0.907805018261168,0.823330081794957,0.77495419493705,0.768648016311223,0.680562329419422,0.734189213586967,0.14990031728555,-0.0571319069133966,-0.219480967919953,-0.534299293552646,-0.673179349237246,-0.801022326326332,-0.829651646860787,-0.773367074748178,-0.753652291026066,-0.670051468499095,-0.731950302213519,-0.736588002736508,-0.821793766442138,-0.814035207899335,-0.81587491472675,-0.857281773632053,-0.823020091653979,-0.852778969152414
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961161176311843,0.962586179435569,0.968789299742859,0.970815985750668,0.969208082523608,0.969265742199608,0.965154908326638,0.962083297094933,0.95513754412273,0.960411677590226,0.963358925093913,0.963474776581698,0.96880732586405,0.974921484045383,0.982161310131149,0.982435939137611,0.983490698232416,0.987820781621121,0.991112456250973,0.991562028705569,0.982372347975374,0.976334780303734,0.960844445565814,0.961264363812555,0.941846372995774
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.847310978555374,-0.925000054644207,-0.900873707106363,-0.813047671020452,-0.64637069364235,0.311157279688441,0.748325730266071,0.862675717824894,0.888071970117872,0.878321454523304,0.875567502956613,0.925753924072889,0.943027284749461,0.950684665557089,0.957217944518087,0.95495894903482,0.952269903702578,0.95031699512122,0.983173627349099,0.9772572771788,0.976312598704572,0.974169259113176,0.965127468693097,0.963519702123305,0.94213973496965
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957467701770053,0.761273376000648,0.812658746337147,0.863475043671337,0.90296757923047,0.929835337395618,0.943213759085911,0.967508550276021,0.975039383918943,0.956851419994148,0.959480634963297,0.958042977010001,0.95370199916747,0.938890056219172,0.89470771425756,0.875275368802641,0.750446002774641,0.797456710223237,0.928934084212125,0.948399030754468,0.932708675285402,0.642567149956546,0.54670263876878,0.580364250858299,0.56808173254433
116,"KHM","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0864663944162317,0.215556110969189,0.499537427560005,0.747227757699003,0.969386550814496,0.950243862129402,0.940555924656584,0.950454950675339,0.976671728794911,0.982244804859327,0.962282241297259,0.955441092012447,0.965771494386636,0.97735464067241,0.975432845116675,0.978121827413547,0.980421003564912,0.978880730788566,0.982437234733481,0.984062170666189,0.979009775984088,0.935835884775253,0.938614640685069,0.942696379774199,0.937001562239325
120,"CMR","Cameroon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108541195737855,0.318737771302477,0.567201155668092,0.771025394809124,0.818885338306957,0.899969080242389,0.943613826786789,0.971167983780756,0.973052640438912,0.98026451306948,0.928382414094124,0.929223092334286,0.942588753804729,0.960980809139934,0.965365930203852,0.9643542266615,0.922422904682259,0.897450172006948,0.887781290029346,0.937648364200551,0.916063167182989,0.87423751938161,0.792780871836057,0.688499860396424,0.33787483279188
124,"CAN","Canada",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931900430405191,0.854588701029664,0.677672419978857,0.411938583483861,-0.0661070345972008,-0.592421717080689,-0.838686205013441,-0.928483743885778,-0.962596914682369,-0.982679640080128,-0.946444494977873,-0.939036287874839,-0.953913639648781,-0.952821508510544,-0.937903882534735,-0.921010122940607,-0.924707115918191,-0.933145330271076,-0.953612166892308,-0.971523350810071,-0.951688553415756,-0.860839336590915,-0.849296078495742,-0.824619115046151,-0.813575218292658
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.168900494836096,0.0663435480052387,0.235621150579473,0.277424217534512,0.319686550902739,0.564574402012655,0.321438749114032,-0.0901255097411437,0.0100665511452834
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27471991199891,0.419662409432813,0.576051057021307,0.635928620702112,0.641675377580787,0.665186390583872,0.737191096420995,0.843206066085087,0.914059007466325,0.876252316653359,0.830392567398973,0.817671664690351,0.870800846779297,0.904883043358128,0.693267922803643,0.446236794466964,0.160531644315603,-0.0522842676319221,-0.130902078512124,-0.151898141027729,-0.0294869526641169,0.184399555253915,0.393219510618788,0.983532635992216,0.991087696788621
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881069608346235,0.838915200733009,0.897392170469207,0.956191184864402,0.943311082913018,0.89301729715313,0.918711801075945,0.945132315945699,0.959612402074853,0.965738061726616,0.943479317368903,0.937962121495695,0.931579785638445,0.936556907065105,0.980873564330626,0.985344631517208,0.982399920973285,0.945269679609338,0.879828025186635,0.852826540643263,0.878284065496254,0.866977203032718,0.839176433280833,0.844620659616447,0.851733374729317
152,"CHL","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986930980236948,0.960004180660354,0.815413059327412,0.620390519618255,0.269823637202217,-0.0570000401556212,-0.275084476912381,-0.10044051944994,0.487433607432759,0.731474312666293,0.898423870238678,0.917668210690262,0.859120104652585,0.818068860639443,0.744030211098867,0.523832435562381,0.218024581713018,-0.205419406897991,0.219532056297829,0.609767730838943,0.761620745768046,0.701110977540312,0.474036534819603,0.440361928339154,0.290885320389195
156,"CHN","China",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958158983473357,0.962342632209684,0.962162323156588,0.967699763913549,0.960063413745029,0.951509453296766,0.969068495738697,0.990095169531768,0.987993473652448,0.976482887683758,0.953054960573715,0.915306424080049,0.912081919131998,0.925329550120169,0.902639282924256,0.654285273978085,0.0609203242561809,-0.463528219318024,-0.697760488065656,-0.831287389169385,-0.928531599703943,-0.986485911960391,-0.976975798479598,-0.97291841122423,-0.940921338609216
170,"COL","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558399263662739,0.206834127597834,-0.00613566683907432,-0.340385635331312,-0.524530570118669,-0.667623221253944,-0.65064118007781,-0.702511599625646,-0.739106425085199,-0.918631536337344,-0.86199765131127,-0.545846056983282,0.316442366830362,0.607283074506925,0.823200476352037,0.915986298130682,0.963171792010791,0.950339877174448,0.882236379411756,0.804923671681109,0.695913898201405,0.356280220874217,0.266746676865394,-0.0411583436228346,0.372176468252842
174,"COM","Comoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816005290869255,0.671700653749501,0.821200497052639,0.87712968222218,0.912654430576075,0.950252565514895,0.946294354897324,0.946165329401608,0.914161286726008,0.837444397294099,0.817614425038712,0.809242811507771,0.722353193630777,0.675762345035272,0.740220671382719,0.741318447738377,0.78238246178567,0.937161611668291,0.934445275244897,0.937041573938837,0.948312704529135,0.984003944916854,0.982951651272806,0.976710057835551,0.942099400004602
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825333923320845,0.757666239335862,0.754953959750586,0.7371383253726,0.751971108728156,0.869149107045649,0.943417624057253,0.943156768456021,0.955194268145504,0.933569468062133,0.931101056399815,0.934930200519887,0.929436612872416,0.895102177479054,0.900887520414641,0.928119092803423,0.840964838142518,0.840839269223617,0.90656867067327,0.916461898895397,0.90530719729925,0.762303397575817,0.718050718039036,0.526712541323323,0.408003898108044
